TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
37064BNSLM422LE	1307205454325	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	BONSAL AMERICAN INC	422 LEWISBURG AVE	FRANKLIN	WILLIAMSON	TN	37064	YES	NO	NO	NO														35.914806	-86.866426	003149457								OLDCASTLE INC	037176591	0														NO	JACK.COVER@OLDCASTLEAPG.COM			YES	
37064GYPTNFORTG	1307205206459	000108883	TOLUENE	TRI	Pounds																		2007	NO	EGYPTIAN LACQUER MANUFACTURING CO	113 FORT GRANGER DR	FRANKLIN	WILLIAMSON	TN	37064	YES	NO	NO	NO														35.926352	-86.85706	014764109										0														NO	KERRYMAT@EGYPTCOAT.COM			NO	
37064GYPTNFORTG	1307205206461	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2007	NO	EGYPTIAN LACQUER MANUFACTURING CO	113 FORT GRANGER DR	FRANKLIN	WILLIAMSON	TN	37064	YES	NO	NO	NO														35.926352	-86.85706	014764109										0														NO	KERRYMAT@EGYPTCOAT.COM			NO	
37064GYPTNFORTG	1307205206473	000108101	METHYL ISOBUTYL KETONE	TRI	Pounds																		2007	NO	EGYPTIAN LACQUER MANUFACTURING CO	113 FORT GRANGER DR	FRANKLIN	WILLIAMSON	TN	37064	YES	NO	NO	NO														35.926352	-86.85706	014764109										0														NO	KERRYMAT@EGYPTCOAT.COM			NO	
37352JCKDNHIGHW	1307205616889	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	JACK DANIEL DISTILLERY LEM MOTLOW PROP INC	280 LYNCHBURG HWY	LYNCHBURG	MOORE	TN	37352	YES	NO	NO	NO														35.286435	-86.369375									BROWN-FORMAN CORP	006379812	0														NO	DONNA_CLARK@B-F.COM			YES	
37352JCKDNHIGHW	1307205616891	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams	15.44	1.6	4.69	5.79	2.11	2.77	.26	.53	.49	5.55	9.77	37.11	4.87	4.56	.27	4.15	.04	2007	NO	JACK DANIEL DISTILLERY LEM MOTLOW PROP INC	280 LYNCHBURG HWY	LYNCHBURG	MOORE	TN	37352	YES	NO	NO	NO														35.286435	-86.369375									BROWN-FORMAN CORP	006379812	0														NO	DONNA_CLARK@B-F.COM			NO	
37357BRDGSHWY55	1307205389238	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2007	NO	BRIDGESTONE FIRESTONE NORTH AMERICAN TIRE LLC-WARREN COUNTY	HWY 55 & OLD WELL RD	MORRISON	WARREN	TN	37357	YES	NO	NO	NO														35.625	-85.879167	001288109								BRIDGESTONE AMERICAS HOLDING INC.	101479322	0														NO	SIMCOXCAROL@BFUSA.COM			NO	
37357BRDGSHWY55	1307205389240	N096	COBALT COMPOUNDS	TRI	Pounds																		2007	NO	BRIDGESTONE FIRESTONE NORTH AMERICAN TIRE LLC-WARREN COUNTY	HWY 55 & OLD WELL RD	MORRISON	WARREN	TN	37357	YES	NO	NO	NO														35.625	-85.879167	001288109								BRIDGESTONE AMERICAS HOLDING INC.	101479322	0														NO	SIMCOXCAROL@BFUSA.COM			YES	
37357BRDGSHWY55	1307205389253	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	BRIDGESTONE FIRESTONE NORTH AMERICAN TIRE LLC-WARREN COUNTY	HWY 55 & OLD WELL RD	MORRISON	WARREN	TN	37357	YES	NO	NO	NO														35.625	-85.879167	001288109								BRIDGESTONE AMERICAS HOLDING INC.	101479322	0														NO	SIMCOXCAROL@BFUSA.COM			YES	
37357BRDGSHWY55	1307205389265	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2007	NO	BRIDGESTONE FIRESTONE NORTH AMERICAN TIRE LLC-WARREN COUNTY	HWY 55 & OLD WELL RD	MORRISON	WARREN	TN	37357	YES	NO	NO	NO														35.625	-85.879167	001288109								BRIDGESTONE AMERICAS HOLDING INC.	101479322	0														NO	SIMCOXCAROL@BFUSA.COM			NO	
