TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
85231HSFRZ735EL	1307205243239	007782505	CHLORINE	TRI	Pounds																		2007	NO	HASA INC	735 ELEVEN MILE CORNER RD	ELOY	PINAL	AZ	85231	YES	NO	NO	NO														32.757788	-111.56709	009656075										0														NO	NA			NO	
85231WSTRN1875B	1307205961764	000050000	FORMALDEHYDE	TRI	Pounds																		2007	NO	OWENS CORNING INSULATING SYSTE M LLC - ELOY	1825 W BATTAGLIA RD	ELOY	PINAL	AZ	85231	YES	NO	NO	NO														32.762927	-111.590601	182197400								OWENS CORNING	121659163	0														NO	JERRY.LEWIS@OWENSCORNING.COM			NO	
85231WSTRN1875B	1307205961776	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	OWENS CORNING INSULATING SYSTE M LLC - ELOY	1825 W BATTAGLIA RD	ELOY	PINAL	AZ	85231	YES	NO	NO	NO														32.762927	-111.590601	182197400								OWENS CORNING	121659163	0														NO	JERRY.LEWIS@OWENSCORNING.COM			YES	
86322NTDFL485NH	1307205200886	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2007	NO	UNITED FUEL & ENERGY CORP.-REAMAX	4850 N HAYFIELD	CAMP VERDE	YAVAPAI	AZ	86322	YES	NO	NO	NO														34.63879	-111.932769	026840553										0														NO	MVILLA@UFEONLINE.COM			NO	
86322NTDFL485NH	1307205200898	000071432	BENZENE	TRI	Pounds																		2007	NO	UNITED FUEL & ENERGY CORP.-REAMAX	4850 N HAYFIELD	CAMP VERDE	YAVAPAI	AZ	86322	YES	NO	NO	NO														34.63879	-111.932769	026840553										0														NO	MVILLA@UFEONLINE.COM			NO	
86322NTDFL485NH	1307205200900	000110827	CYCLOHEXANE	TRI	Pounds																		2007	NO	UNITED FUEL & ENERGY CORP.-REAMAX	4850 N HAYFIELD	CAMP VERDE	YAVAPAI	AZ	86322	YES	NO	NO	NO														34.63879	-111.932769	026840553										0														NO	MVILLA@UFEONLINE.COM			NO	
86322NTDFL485NH	1307205200912	000100414	ETHYLBENZENE	TRI	Pounds																		2007	NO	UNITED FUEL & ENERGY CORP.-REAMAX	4850 N HAYFIELD	CAMP VERDE	YAVAPAI	AZ	86322	YES	NO	NO	NO														34.63879	-111.932769	026840553										0														NO	MVILLA@UFEONLINE.COM			NO	
86322NTDFL485NH	1307205200924	000110543	N-HEXANE	TRI	Pounds																		2007	NO	UNITED FUEL & ENERGY CORP.-REAMAX	4850 N HAYFIELD	CAMP VERDE	YAVAPAI	AZ	86322	YES	NO	NO	NO														34.63879	-111.932769	026840553										0														NO	MVILLA@UFEONLINE.COM			NO	
86322NTDFL485NH	1307205200936	000091203	NAPHTHALENE	TRI	Pounds																		2007	NO	UNITED FUEL & ENERGY CORP.-REAMAX	4850 N HAYFIELD	CAMP VERDE	YAVAPAI	AZ	86322	YES	NO	NO	NO														34.63879	-111.932769	026840553										0														NO	MVILLA@UFEONLINE.COM			NO	
86322NTDFL485NH	1307205200948	000100425	STYRENE	TRI	Pounds																		2007	NO	UNITED FUEL & ENERGY CORP.-REAMAX	4850 N HAYFIELD	CAMP VERDE	YAVAPAI	AZ	86322	YES	NO	NO	NO														34.63879	-111.932769	026840553										0														NO	MVILLA@UFEONLINE.COM			NO	
