TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
08502LHNFNROUTE	1312210688166	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2012	NO	RECKITT BENCKISER	799 RT 206 & HILLSBOROUGH RD	HILLSBOROUGH	SOMERSET	NJ	08844	YES	NO	NO	NO								325612						40.483056	-74.651944	094405024								RECKITT BENCKISER LLC	094405024	9179	O 	SOMERSET RARITAN VALLEY SA	POLHEMUS LANE	BRIDGEWATER TOWNSHIP	NJ	SOMERSET	08807							NO	CAL.SWEDBERG@RB.COM			NO	 	
07105LNCHM268DO	1312210686616	000067561	METHANOL	TRI	Pounds																		2012	NO	ELAN CHEMICAL CO INC	268 DOREMUS AVE	NEWARK	ESSEX	NJ	07105	YES	NO	NO	NO								325199						40.723333	-74.123333	042896680										428	E2	PASSAIC VALLEY SEWER COMM	600 WILSON AVENUE	NEWARK	NJ	ESSEX	071054885							NO				NO	 	
07105LNCHM268DO	1312210686580	000110827	CYCLOHEXANE	TRI	Pounds																		2012	NO	ELAN CHEMICAL CO INC	268 DOREMUS AVE	NEWARK	ESSEX	NJ	07105	YES	NO	NO	NO								325199						40.723333	-74.123333	042896680										1	E2	PASSAIC VALLEY SEWER COMM	600 WILSON AVENUE	NEWARK	NJ	ESSEX	071054885							NO				NO	 	
07002BYNNN141HD	1312210853469	007664417	AMMONIA	TRI	Pounds																		2012	NO	BAYONNE ENERGY CENTER	401 HOOK RD	BAYONNE	HUDSON	NJ	07002	YES	NO	NO	NO								221112						40.65438	-74.09404	9696750										0		NA												NO	MLYDON@CAMSOPS.COM	RR5		NO	 	
07728NSTLF61JER	1312210816056	007664417	AMMONIA	TRI	Pounds																		2012	NO	NESTLE USA INC - BEVERAGE DIV	61 JERSEYVILLE AVE	FREEHOLD	MONMOUTH	NJ	07728	YES	NO	NO	NO								311920						40.25214	-74.26746									NESTLE USA INC.		1279	M2	OCEAN COUNTY UTIL. AUTHORITY	501 HICKORY LANE, PO BOX P	BAYVILLE	NJ	OCEAN	08721							NO	LARRY.BRANDLEIN@US.NESTLE.COM			NO	 	
07728NSTLF61JER	1312210815849	N511	NITRATE COMPOUNDS	TRI	Pounds																		2012	NO	NESTLE USA INC - BEVERAGE DIV	61 JERSEYVILLE AVE	FREEHOLD	MONMOUTH	NJ	07728	YES	NO	NO	NO								311920						40.25214	-74.26746									NESTLE USA INC.		6636	C 	OCEAN COUNTY UTIL. AUTHORITY	501 HICKORY LANE, PO BOX P	BAYVILLE	NJ	OCEAN	08721							NO	LARRY.BRANDLEIN@US.NESTLE.COM			NO	 	
07728NSTLF61JER	1312210815825	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	NESTLE USA INC - BEVERAGE DIV	61 JERSEYVILLE AVE	FREEHOLD	MONMOUTH	NJ	07728	YES	NO	NO	NO								311920						40.25214	-74.26746									NESTLE USA INC.		0		NA												NO	LARRY.BRANDLEIN@US.NESTLE.COM			NO	 	
07105BNJMN134LI	1312210661753	N982	ZINC COMPOUNDS	TRI	Pounds																		2012	NO	BENJAMIN MOORE & CO - NEWARK	134 LISTER AVE	NEWARK	ESSEX	NJ	07105	YES	NO	NO	NO								325510						40.740278	-74.133056	002456242								BERKSHIRE HATHAWAY	001210715	0		NA												NO	RAY.DECANDIA@BENJAMINMOORE.COM			YES	 	
07105BNJMN134LI	1312210661740	000108054	VINYL ACETATE	TRI	Pounds																		2012	NO	BENJAMIN MOORE & CO - NEWARK	134 LISTER AVE	NEWARK	ESSEX	NJ	07105	YES	NO	NO	NO								325510						40.740278	-74.133056	002456242								BERKSHIRE HATHAWAY	001210715	0		NA												NO	RAY.DECANDIA@BENJAMINMOORE.COM			NO	 	
07105BNJMN134LI	1312210661738	000080626	METHYL METHACRYLATE	TRI	Pounds																		2012	NO	BENJAMIN MOORE & CO - NEWARK	134 LISTER AVE	NEWARK	ESSEX	NJ	07105	YES	NO	NO	NO								325510						40.740278	-74.133056	002456242								BERKSHIRE HATHAWAY	001210715	0		NA												NO	RAY.DECANDIA@BENJAMINMOORE.COM			NO	 	
