TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
08876RMTCT197ME	1312210298307	N230	CERTAIN GLYCOL ETHERS	TRI	2012	VOLTAIX INC	197 MEISTER AVE	BRANCHBURG	SOMERSET	NJ	08876	YES	NO	NO	NO								325188						40.605745	-74.715119	173293994										SRNA:The production of methylated silanes decreased in 2012 as compared to 2011.	NO	MPIKULIN@VOLTAIX.COM			NO	 	
08855NDXNCTURNE	1312210045682	000107211	ETHYLENE GLYCOL	TRI	2012	EVONIK CORP	2 TURNER PL	PISCATAWAY	MIDDLESEX	NJ	08854	YES	NO	NO	NO								541712						40.557	-74.454528	185685765								EVONIK INDUSTRIES	063344022	The use of ethylene glycol is no longer applicable to the site due to the sale of the laboratories that used to handle the chemical and their departure from Evonik facility.|SRNA:Appled Technologies laboratories that used to handle this chemical were sold and this chemical is no longer being used on site.	NO	GEORGE.MOSSAAD@EVONIK.COM			NO	 	
07114CHMFL92896	1312210383271	000067561	METHANOL	TRI	2012	CHEM FLUER/FIRMENICH INC	150 FIRMENICH WAY	NEWARK	ESSEX	NJ	07114	YES	NO	NO	NO								325199						40.70047	-74.128957	002144673										Have been conducting fugitive emission monitoring to identify emissions for reduction.|W32:Have been conducting fugitive emission monitoring to identify emissions for reduction.|T11:Have been conducting fugitive emission monitoring to identify emissions for reduction.	NO	RON.KURTZ@FIRMENICH.COM			NO	 	
07080HMMLC10HAR	1312210094177	007632000	SODIUM NITRITE	TRI	2012	HUMMEL CROTON INC	10 HARMICH RD	SOUTH PLAINFIELD	MIDDLESEX	NJ	07080	YES	NO	NO	NO								325188						40.569659	-74.399397	044081222		NJD044081222								|W32:Use better weighing techniques for weighing before and after processing.	NO	BERNIESCHOENJR@HUMMELCROTON.COM			YES	 	
07080HMMLC10HAR	1312210094138	N040	BARIUM COMPOUNDS	TRI	2012	HUMMEL CROTON INC	10 HARMICH RD	SOUTH PLAINFIELD	MIDDLESEX	NJ	07080	YES	NO	NO	NO								325188						40.569659	-74.399397	044081222		NJD044081222								|W13:Record keeping and general practices were a focus of safety meetings.|T05:Improved record keeping via meetings on scale use and batch sheet accuracy.	NO	BERNIESCHOENJR@HUMMELCROTON.COM			YES	 	
07080HMMLC10HAR	1312210094153	N511	NITRATE COMPOUNDS	TRI	2012	HUMMEL CROTON INC	10 HARMICH RD	SOUTH PLAINFIELD	MIDDLESEX	NJ	07080	YES	NO	NO	NO								325188						40.569659	-74.399397	044081222		NJD044081222								|W19:Manufacture barium peroxide while temperature is below 70 degrees to increase yield and reduce NPO.|T04:Purchase hydrogen peroxide in bulk totes instead of 55 gallon drums.	NO	BERNIESCHOENJR@HUMMELCROTON.COM			NO	 	
07080HMMLC10HAR	1312210094140	N420	LEAD COMPOUNDS	PBT	2012	HUMMEL CROTON INC	10 HARMICH RD	SOUTH PLAINFIELD	MIDDLESEX	NJ	07080	YES	NO	NO	NO								325188						40.569659	-74.399397	044081222		NJD044081222								SRNA:Not anticipated to further process these chemicals in the coming years.	NO	BERNIESCHOENJR@HUMMELCROTON.COM			YES	 	
08854NNCRB1RIVE	1312209956768	000108883	TOLUENE	TRI	2012	BOUND BROOK FACILITY UNION CARBIDE CORP	171 RIVER RD	PISCATAWAY	MIDDLESEX	NJ	088540000	YES	NO	NO	NO								541712						40.554816	-74.509146	001289008		NJD002444719		000018079				THE DOW CHEMICAL CO	001381581	The pilot plant has previously implemented the in-line recycling of toluene directly to the R&D process.  As such, the amount of toluene inventory and waste generated has been reduced.|SRNA:The R&D pilot plant had previously implemented a source reduction activity by the recycling of toluene (in-process).  There have not been any additional reduction opportunities defined for implementation in year 2012 and as such, there are no barriers.	NO	BMAURER@DOW.COM			NO	 	
08362VNLND211NW	1312210537015	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2012	VINELAND MUNICIPAL ELECTRIC UTILITY  H M DOWN STATION	211 N W AVE	VINELAND	CUMBERLAND	NJ	08360	YES	NO	NO	NO								221112						39.4889	-75.0347									CITY OF VINELAND		|W42:Switched from No. 6 Fuel oil firing to Natural gas	NO	LFLEMING@VINELANDCITY.ORG			NO	 	
08362VNLND211NW	1312210537003	000191242	BENZO(G,H,I)PERYLENE	PBT	2012	VINELAND MUNICIPAL ELECTRIC UTILITY  H M DOWN STATION	211 N W AVE	VINELAND	CUMBERLAND	NJ	08360	YES	NO	NO	NO								221112						39.4889	-75.0347									CITY OF VINELAND		|W42:No. 6 fuel oil burning replaced by Natural Gas	NO	LFLEMING@VINELANDCITY.ORG			NO	 	
08873NNCRB40VER	1312209996697	000067561	METHANOL	TRI	2012	FANCYHEAT CORP	40 VERONICA AVE	SOMERSET	SOMERSET	NJ	08873	YES	NO	NO	NO								325998						40.480735	-74.501604	020785663		NJD020785663		NJ0088315						Vapor Balance is present from the storage tank loading and unloading to mixing tanks and packaging.	NO	PUBLICCOMMENT@FANCYHEAT.COM			NO	 	
08903KZCHM500JE	1312210673745	N040	BARIUM COMPOUNDS	TRI	2012	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	YES	NO	NO	NO								325199	325510					40.479733	-74.46811	802274519										Production scheduler and production supervisor continuously adjust batch schedule to minimize product changes to reduce waste for cleanouts.  New system installed for metering in nitric acid which improves efficiency of reaction.	NO	GEORGE.TURK@AKCROS.COM			YES	 	
08903KZCHM500JE	1312210673695	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2012	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	YES	NO	NO	NO								325199	325510					40.479733	-74.46811	802274519										|W42:Eliminated the use of super high flash naptha that contained 1,2,4-trimethylbenzene.  However this reduction was offset by the increase in the 1,2,4, TMB concentration in mineral spirits due to change in vendor.	NO	GEORGE.TURK@AKCROS.COM			NO	 	
08903KZCHM500JE	1312210673719	N020	ARSENIC COMPOUNDS	TRI	2012	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	YES	NO	NO	NO								325199	325510					40.479733	-74.46811	802274519										SRNA:Chemical used as a raw material and will is consumed in product	NO	GEORGE.TURK@AKCROS.COM			YES	 	
08903KZCHM500JE	1312210673760	N078	CADMIUM COMPOUNDS	TRI	2012	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	YES	NO	NO	NO								325199	325510					40.479733	-74.46811	802274519										SRNA:Business is slowly being fazed out and production is greatly reduced. We continue to ensure production efficiency is high and inventory control maintained but at limits of process/facility improvements.	NO	GEORGE.TURK@AKCROS.COM			YES	 	
08903KZCHM500JE	1312210673810	007697372	NITRIC ACID	TRI	2012	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	YES	NO	NO	NO								325199	325510					40.479733	-74.46811	802274519										SRNA:This chemical is a raw material and as such the is utilized in products.	NO	GEORGE.TURK@AKCROS.COM			NO	 	
08903KZCHM500JE	1312210673796	000067561	METHANOL	TRI	2012	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	YES	NO	NO	NO								325199	325510					40.479733	-74.46811	802274519										SRNA:This process has been reviewed in the past to determine optimum efficiency.  The facility may revisit if production increases in FY13 or 14.	NO	GEORGE.TURK@AKCROS.COM			NO	 	
