TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
04401LDRCR448GR	1311209083005	000067561	METHANOL	TRI	Pounds																		2011	NO	ELDUR CORP	448 GRIFFIN RD	BANGOR	PENOBSCOT	ME	04401	YES	NO	NO	NO								335110						44.81563	-68.818445	949012876								ELDUR AG SWITZERLAND		0		NA												NO	JOSEPH.HORNYAK@DIETZEGROUP.COM			NO	 	
04210GNRLL135RO	1311209111614	N100	COPPER COMPOUNDS	TRI	Pounds																		2011	NO	GENERAL ELECTRIC CO ENERGY MANAGEMENT INDUSTRIAL SOLUTIONS	135 RODMAN RD	AUBURN	ANDROSCOGGIN	ME	042103831	YES	NO	NO	NO								332116	332813	332721				44.071515	-70.252493	001367960								GENERAL ELECTRIC CO (GE CO)	001367960	50	M2	LEWISTON AUBURN WASTEWATER TREATMENT FACILITY	535 LINCOLN STREET	LEWISTON	ME	ANDROSCOGGIN	04240							NO	MARC.FARRIN@GE.COM			YES	 	
04210GNRLL135RO	1311209111638	007439921	LEAD	TRI	Pounds																		2011	NO	GENERAL ELECTRIC CO ENERGY MANAGEMENT INDUSTRIAL SOLUTIONS	135 RODMAN RD	AUBURN	ANDROSCOGGIN	ME	042103831	YES	NO	NO	NO								332116	332813	332721				44.071515	-70.252493	001367960								GENERAL ELECTRIC CO (GE CO)	001367960	.27	M2	LEWISTON AUBURN WASTEWATER TREATMENT FACILITY	535 LINCOLN STREET	LEWISTON	ME	ANDROSCOGGIN	04240							NO	MARC.FARRIN@GE.COM			YES	 	
04210GNRLL135RO	1311209111665	N511	NITRATE COMPOUNDS	TRI	Pounds																		2011	NO	GENERAL ELECTRIC CO ENERGY MANAGEMENT INDUSTRIAL SOLUTIONS	135 RODMAN RD	AUBURN	ANDROSCOGGIN	ME	042103831	YES	NO	NO	NO								332116	332813	332721				44.071515	-70.252493	001367960								GENERAL ELECTRIC CO (GE CO)	001367960	250000	O 	LEWISTON AUBURN WASTEWATER TREATMENT FACILITY	535 LINCOLN STREET	LEWISTON	ME	ANDROSCOGGIN	04240							NO	MARC.FARRIN@GE.COM			NO	 	
04210GNRLL135RO	1311209111640	007439965	MANGANESE	TRI	Pounds																		2011	NO	GENERAL ELECTRIC CO ENERGY MANAGEMENT INDUSTRIAL SOLUTIONS	135 RODMAN RD	AUBURN	ANDROSCOGGIN	ME	042103831	YES	NO	NO	NO								332116	332813	332721				44.071515	-70.252493	001367960								GENERAL ELECTRIC CO (GE CO)	001367960	4	O 	LEWISTON AUBURN WASTEWATER TREATMENT FACILITY	535 LINCOLN STREET	LEWISTON	ME	ANDROSCOGGIN	04240							NO	MARC.FARRIN@GE.COM			YES	 	
04210GNRLL135RO	1311209111626	N106	CYANIDE COMPOUNDS	TRI	Pounds																		2011	NO	GENERAL ELECTRIC CO ENERGY MANAGEMENT INDUSTRIAL SOLUTIONS	135 RODMAN RD	AUBURN	ANDROSCOGGIN	ME	042103831	YES	NO	NO	NO								332116	332813	332721				44.071515	-70.252493	001367960								GENERAL ELECTRIC CO (GE CO)	001367960	1	M2	LEWISTON AUBURN WASTEWATER TREATMENT FACILITY	535 LINCOLN STREET	LEWISTON	ME	ANDROSCOGGIN	04240							NO	MARC.FARRIN@GE.COM			NO	 	
04210GNRLL135RO	1311209111602	007440473	CHROMIUM	TRI	Pounds																		2011	NO	GENERAL ELECTRIC CO ENERGY MANAGEMENT INDUSTRIAL SOLUTIONS	135 RODMAN RD	AUBURN	ANDROSCOGGIN	ME	042103831	YES	NO	NO	NO								332116	332813	332721				44.071515	-70.252493	001367960								GENERAL ELECTRIC CO (GE CO)	001367960	2	M2	LEWISTON AUBURN WASTEWATER TREATMENT FACILITY	535 LINCOLN STREET	LEWISTON	ME	ANDROSCOGGIN	04240							NO	MARC.FARRIN@GE.COM			YES	 	
04210GNRLL135RO	1311209111677	007697372	NITRIC ACID	TRI	Pounds																		2011	NO	GENERAL ELECTRIC CO ENERGY MANAGEMENT INDUSTRIAL SOLUTIONS	135 RODMAN RD	AUBURN	ANDROSCOGGIN	ME	042103831	YES	NO	NO	NO								332116	332813	332721				44.071515	-70.252493	001367960								GENERAL ELECTRIC CO (GE CO)	001367960	0		NA												NO	MARC.FARRIN@GE.COM			NO	 	
04210GNRLL135RO	1311209111653	007440020	NICKEL	TRI	Pounds																		2011	NO	GENERAL ELECTRIC CO ENERGY MANAGEMENT INDUSTRIAL SOLUTIONS	135 RODMAN RD	AUBURN	ANDROSCOGGIN	ME	042103831	YES	NO	NO	NO								332116	332813	332721				44.071515	-70.252493	001367960								GENERAL ELECTRIC CO (GE CO)	001367960	2.1	M2	LEWISTON AUBURN WASTEWATER TREATMENT FACILITY	535 LINCOLN STREET	LEWISTON	ME	ANDROSCOGGIN	04240							NO	MARC.FARRIN@GE.COM			YES	 	
04210GNRLL135RO	1311209111689	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	GENERAL ELECTRIC CO ENERGY MANAGEMENT INDUSTRIAL SOLUTIONS	135 RODMAN RD	AUBURN	ANDROSCOGGIN	ME	042103831	YES	NO	NO	NO								332116	332813	332721				44.071515	-70.252493	001367960								GENERAL ELECTRIC CO (GE CO)	001367960	25	M2	LEWISTON AUBURN WASTEWATER TREATMENT FACILITY	535 LINCOLN STREET	LEWISTON	ME	ANDROSCOGGIN	04240							NO	MARC.FARRIN@GE.COM			YES	 	
