TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
28054NRYLC214WE	1311209453986	005234684	CARBOXIN	TRI	Pounds																		2011	NO	CHEMTURA CORP	214 W RUBY AVE	GASTONIA	GASTON	NC	28054	YES	NO	NO	NO								325211						35.243611	-81.1875	003164464								CHEMTURA CORP	088400325	0	O 	CITY OF GASTONIA	SPENCER MOUNTAIN RD	GASTONIA	NC	GASTON	28052							NO				NO	 	
28054NRYLC214WE	1311209453998	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	Pounds																		2011	NO	CHEMTURA CORP	214 W RUBY AVE	GASTONIA	GASTON	NC	28054	YES	NO	NO	NO								325211						35.243611	-81.1875	003164464								CHEMTURA CORP	088400325	0	O 	CITY OF GASTONIA	SPENCER MOUNTAIN ROAD	GASTONIA	NC	GASTON	28052							NO				NO	 	
28054NRYLC214WE	1311209454002	N120	DIISOCYANATES	TRI	Pounds																		2011	NO	CHEMTURA CORP	214 W RUBY AVE	GASTONIA	GASTON	NC	28054	YES	NO	NO	NO								325211						35.243611	-81.1875	003164464								CHEMTURA CORP	088400325	0		NA												NO				NO	 	
28054NRYLC214WE	1311209454038	000137268	THIRAM	TRI	Pounds																		2011	NO	CHEMTURA CORP	214 W RUBY AVE	GASTONIA	GASTON	NC	28054	YES	NO	NO	NO								325211						35.243611	-81.1875	003164464								CHEMTURA CORP	088400325	0	O 	CITY OF GASTONIA	SPENCER MOUNTAIN RD	GASTONIA	NC	GASTON	28052							NO				NO	 	
28054NRYLC214WE	1311209454040	026471625	TOLUENE DIISOCYANATE (MIXED ISOMERS)	TRI	Pounds																		2011	NO	CHEMTURA CORP	214 W RUBY AVE	GASTONIA	GASTON	NC	28054	YES	NO	NO	NO								325211						35.243611	-81.1875	003164464								CHEMTURA CORP	088400325	0		NA												NO				NO	 	
28054NRYLC214WE	1311209454053	000584849	TOLUENE-2,4-DIISOCYANATE	TRI	Pounds																		2011	NO	CHEMTURA CORP	214 W RUBY AVE	GASTONIA	GASTON	NC	28054	YES	NO	NO	NO								325211						35.243611	-81.1875	003164464								CHEMTURA CORP	088400325	0		NA												NO				NO	 	
28213NCLCH14700	1311209218926	000106990	1,3-BUTADIENE	TRI	Pounds																		2011	NO	MALLARD CREEK POLYMERS	14700 MALLARD CREEK RD	CHARLOTTE	MECKLENBURG	NC	28262	YES	NO	NO	NO								325211						35.35075	-80.71796	879783306										0		NA												NO	AORACI@MCPOLYMERS.COM			NO	 	
28213NCLCH14700	1311209218938	000079061	ACRYLAMIDE	TRI	Pounds																		2011	NO	MALLARD CREEK POLYMERS	14700 MALLARD CREEK RD	CHARLOTTE	MECKLENBURG	NC	28262	YES	NO	NO	NO								325211						35.35075	-80.71796	879783306										0		NA												NO	AORACI@MCPOLYMERS.COM			NO	 	
28213NCLCH14700	1311209218940	000079107	ACRYLIC ACID	TRI	Pounds																		2011	NO	MALLARD CREEK POLYMERS	14700 MALLARD CREEK RD	CHARLOTTE	MECKLENBURG	NC	28262	YES	NO	NO	NO								325211						35.35075	-80.71796	879783306										0		NA												NO	AORACI@MCPOLYMERS.COM			NO	 	
28213NCLCH14700	1311209218953	007664417	AMMONIA	TRI	Pounds																		2011	NO	MALLARD CREEK POLYMERS	14700 MALLARD CREEK RD	CHARLOTTE	MECKLENBURG	NC	28262	YES	NO	NO	NO								325211						35.35075	-80.71796	879783306										3848	M2	MALLARD CREEK WWTP	12400 US 29 HIGHWAY	CHARLOTTE	NC	MECKLENBURG	28201							NO	AORACI@MCPOLYMERS.COM			NO	 	
28213NCLCH14700	1311209218965	000141322	BUTYL ACRYLATE	TRI	Pounds																		2011	NO	MALLARD CREEK POLYMERS	14700 MALLARD CREEK RD	CHARLOTTE	MECKLENBURG	NC	28262	YES	NO	NO	NO								325211						35.35075	-80.71796	879783306										0		NA												NO	AORACI@MCPOLYMERS.COM			NO	 	
28213NCLCH14700	1311209218977	000080626	METHYL METHACRYLATE	TRI	Pounds																		2011	NO	MALLARD CREEK POLYMERS	14700 MALLARD CREEK RD	CHARLOTTE	MECKLENBURG	NC	28262	YES	NO	NO	NO								325211						35.35075	-80.71796	879783306										0		NA												NO	AORACI@MCPOLYMERS.COM			NO	 	
28213NCLCH14700	1311209218989	000924425	N-METHYLOLACRYLAMIDE	TRI	Pounds																		2011	NO	MALLARD CREEK POLYMERS	14700 MALLARD CREEK RD	CHARLOTTE	MECKLENBURG	NC	28262	YES	NO	NO	NO								325211						35.35075	-80.71796	879783306										0		NA												NO	AORACI@MCPOLYMERS.COM			NO	 	
28213NCLCH14700	1311209218991	000100425	STYRENE	TRI	Pounds																		2011	NO	MALLARD CREEK POLYMERS	14700 MALLARD CREEK RD	CHARLOTTE	MECKLENBURG	NC	28262	YES	NO	NO	NO								325211						35.35075	-80.71796	879783306										0		NA												NO	AORACI@MCPOLYMERS.COM			NO	 	
27712WNRTH4112L	1311209815784	007440508	COPPER	TRI	Pounds																		2011	NO	AW NORTH CAROLINA	4112 OLD OXFORD HWY	DURHAM	DURHAM	NC	27712	YES	NO	NO	NO								336350						36.08981	-78.84198	112390773										.29	M2	NORTH DURHAM WATER RECLAMATION FACILITY	1900  EAST CLUB BOULEVARD	DURHAM	NC	DURHAM	27704							NO				YES	 	
27712WNRTH4112L	1311209815796	007439921	LEAD	TRI	Pounds																		2011	NO	AW NORTH CAROLINA	4112 OLD OXFORD HWY	DURHAM	DURHAM	NC	27712	YES	NO	NO	NO								336350						36.08981	-78.84198	112390773										.19	M2	NORTH DURHAM WATER RECLAMATION FACILITY	1900  EAST CLUB BOULEVARD	DURHAM	NC	DURHAM	27704							NO				YES	 	
27573GRGPC1000N	1311209333362	N120	DIISOCYANATES	TRI	Pounds																		2011	NO	GEORGIA-PACIFIC WOOD PRODUCUTS LLC	1000 N PARK DR	ROXBORO	PERSON	NC	27573	YES	NO	NO	NO								321213						36.422829	-78.971294									KOCH INDUSTRIES INC	006944334	0		NA												NO	ERIC.ABERCROMBIE@GAPAC.COM			NO	 	
28214STLFB8623O	1311209774797	007440473	CHROMIUM	TRI	Pounds																		2011	NO	STEELFAB INC	8623 OLD DOWD RD	CHARLOTTE	MECKLENBURG	NC	28214	YES	NO	NO	NO								332312						35.22948	-80.9771	024489502										0		NA												NO	BSCHLENKER@STEELFAB-INC.COM			YES	 	
28214STLFB8623O	1311209774809	007439921	LEAD	TRI	Pounds																		2011	NO	STEELFAB INC	8623 OLD DOWD RD	CHARLOTTE	MECKLENBURG	NC	28214	YES	NO	NO	NO								332312						35.22948	-80.9771	024489502										0		NA												NO	BSCHLENKER@STEELFAB-INC.COM			YES	 	
28214STLFB8623O	1311209774811	007439965	MANGANESE	TRI	Pounds																		2011	NO	STEELFAB INC	8623 OLD DOWD RD	CHARLOTTE	MECKLENBURG	NC	28214	YES	NO	NO	NO								332312						35.22948	-80.9771	024489502										0		NA												NO	BSCHLENKER@STEELFAB-INC.COM			YES	 	
