TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
75657NTRNT500IN	1313211001235	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2013	NO	NORBORD TEXAS (JEFFERSON) INC	500 NEXFOR BLVD	JEFFERSON	MARION	TX	75657			YES	NO	NO	NO								321219						32.776913	-94.359039	091919022								NORBORD INC	247847148	0		NA												NO	AVERY.SMITH@NORBORD.COM			NO	 	
75657NTRNT500IN	1313211001250	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	NORBORD TEXAS (JEFFERSON) INC	500 NEXFOR BLVD	JEFFERSON	MARION	TX	75657			YES	NO	NO	NO								321219						32.776913	-94.359039	091919022								NORBORD INC	247847148	0		NA												NO	AVERY.SMITH@NORBORD.COM			YES	 	
75067FMSPP590BE	1313211002985	N120	DIISOCYANATES	TRI	Pounds																		2013	NO	FOAM SUPPLIES INC	590 BENJAMIN'S WAY	LEWISVILLE	DENTON	TX	75067			YES	NO	NO	NO								325991						33.05971	-96.99282	062430756								FOAM SUPPLIES INC		0		NA												NO	MSCHULTE@FOAMSUPPLIES.COM			NO	 	
79721SDRCHPOBOX	1313211003013	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2013	NO	SID RICHARDSON CARBON CO	1211 N MIDWAY RD	BIG SPRING	HOWARD	TX	79720			YES	NO	NO	NO								325182						32.273133	-101.405326									SID RICHARDSON CARBON & ENERGY CO	008016495	0		NA												NO				NO	 	
79008SDRCHPODRA	1313211003037	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2013	NO	SID RICHARDSON CARBON CO	9455 FM 1559	BORGER	HUTCHINSON	TX	79007			YES	NO	NO	NO								325182						35.665516	-101.435748									SID RICHARDSON CARBON & ENERGY CO	008016495	0		NA												NO				NO	 	
79721SDRCHPOBOX	1313211003052	000075150	CARBON DISULFIDE	TRI	Pounds																		2013	NO	SID RICHARDSON CARBON CO	1211 N MIDWAY RD	BIG SPRING	HOWARD	TX	79720			YES	NO	NO	NO								325182						32.273133	-101.405326									SID RICHARDSON CARBON & ENERGY CO	008016495	0		NA												NO				NO	 	
79008SDRCHPODRA	1313211003064	000075150	CARBON DISULFIDE	TRI	Pounds																		2013	NO	SID RICHARDSON CARBON CO	9455 FM 1559	BORGER	HUTCHINSON	TX	79007			YES	NO	NO	NO								325182						35.665516	-101.435748									SID RICHARDSON CARBON & ENERGY CO	008016495	0		NA												NO				NO	 	
79721SDRCHPOBOX	1313211003088	000463581	CARBONYL SULFIDE	TRI	Pounds																		2013	NO	SID RICHARDSON CARBON CO	1211 N MIDWAY RD	BIG SPRING	HOWARD	TX	79720			YES	NO	NO	NO								325182						32.273133	-101.405326									SID RICHARDSON CARBON & ENERGY CO	008016495	0		NA												NO				NO	 	
79008SDRCHPODRA	1313211003090	000463581	CARBONYL SULFIDE	TRI	Pounds																		2013	NO	SID RICHARDSON CARBON CO	9455 FM 1559	BORGER	HUTCHINSON	TX	79007			YES	NO	NO	NO								325182						35.665516	-101.435748									SID RICHARDSON CARBON & ENERGY CO	008016495	0		NA												NO				NO	 	
79721SDRCHPOBOX	1313211003114	000074908	HYDROGEN CYANIDE	TRI	Pounds																		2013	NO	SID RICHARDSON CARBON CO	1211 N MIDWAY RD	BIG SPRING	HOWARD	TX	79720			YES	NO	NO	NO								325182						32.273133	-101.405326									SID RICHARDSON CARBON & ENERGY CO	008016495	0		NA												NO				NO	 	
79008SDRCHPODRA	1313211003126	000074908	HYDROGEN CYANIDE	TRI	Pounds																		2013	NO	SID RICHARDSON CARBON CO	9455 FM 1559	BORGER	HUTCHINSON	TX	79007			YES	NO	NO	NO								325182						35.665516	-101.435748									SID RICHARDSON CARBON & ENERGY CO	008016495	0		NA												NO				NO	 	
79721SDRCHPOBOX	1313211003138	007783064	HYDROGEN SULFIDE	TRI	Pounds																		2013	NO	SID RICHARDSON CARBON CO	1211 N MIDWAY RD	BIG SPRING	HOWARD	TX	79720			YES	NO	NO	NO								325182						32.273133	-101.405326									SID RICHARDSON CARBON & ENERGY CO	008016495	0		NA												NO				NO	 	
79008SDRCHPODRA	1313211003140	007783064	HYDROGEN SULFIDE	TRI	Pounds																		2013	NO	SID RICHARDSON CARBON CO	9455 FM 1559	BORGER	HUTCHINSON	TX	79007			YES	NO	NO	NO								325182						35.665516	-101.435748									SID RICHARDSON CARBON & ENERGY CO	008016495	0		NA												NO				NO	 	
79721SDRCHPOBOX	1313211003153	007439921	LEAD	TRI	Pounds																		2013	NO	SID RICHARDSON CARBON CO	1211 N MIDWAY RD	BIG SPRING	HOWARD	TX	79720			YES	NO	NO	NO								325182						32.273133	-101.405326									SID RICHARDSON CARBON & ENERGY CO	008016495	0		NA												NO				YES	 	
79008SDRCHPODRA	1313211003165	007439921	LEAD	TRI	Pounds																		2013	NO	SID RICHARDSON CARBON CO	9455 FM 1559	BORGER	HUTCHINSON	TX	79007			YES	NO	NO	NO								325182						35.665516	-101.435748									SID RICHARDSON CARBON & ENERGY CO	008016495	0		NA												NO				YES	 	
