TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
04073CYRNDINDUS	1312210062651	000096333	METHYL ACRYLATE	TRI	2012	EVONIK CYRO LLC	1796 MAIN ST	SANFORD	YORK	ME	04073	YES	NO	NO	NO								326113						43.4042	-70.711132	040249096								EVONIK INDUSTRIES	068209295	Changed from #2 fuel to natural gas for heat transfer fluid burner, which put facility below reporting thresholds and eliminated reporting for Polycyclic Aromatic Compounds and Benzo(g,h,i)perylene. |811AI:New 2012 activity:  Changed from #2 fuel to natural gas for heat transfer fluid burner, eliminating reporting for Polycyclic Aromatic Compounds and Benzo(g,h,i)perylene.|TPRL:Calculations are correct.	NO	SHAWN.MARSH@EVONIK.COM			NO	 	
04073CYRNDINDUS	1312210062675	000080626	METHYL METHACRYLATE	TRI	2012	EVONIK CYRO LLC	1796 MAIN ST	SANFORD	YORK	ME	04073	YES	NO	NO	NO								326113						43.4042	-70.711132	040249096								EVONIK INDUSTRIES	068209295	Changed from #2 fuel to natural gas for heat transfer fluid burner, which put facility below reporting thresholds and eliminated reporting for Polycyclic Aromatic Compounds and Benzo(g,h,i)perylene. |811AI:New 2012 activity:  Changed from #2 fuel to natural gas for heat transfer fluid burner, eliminating reporting for Polycyclic Aromatic Compounds and Benzo(g,h,i)perylene.	NO	SHAWN.MARSH@EVONIK.COM			NO	 	
04457LNCLNKATAH	1312210577351	000064186	FORMIC ACID	TRI	2012	LINCOLN PAPER & TISSUE LLC	50 KATAHDIN AVE	LINCOLN	PENOBSCOT	ME	04457	YES	NO	NO	NO								322110	322121					45.368014	-68.510179	148827525										|PRAI:Pulp Production	NO	DMCCOMB@LPT.COM			NO	 	
04401LDRCR448GR	1312210111302	000067561	METHANOL	TRI	2012	ELDUR CORP	448 GRIFFIN RD	BANGOR	PENOBSCOT	ME	04401	YES	NO	NO	NO								335110						44.817958	-68.815819	949012876								ELDUR AG SWITZERLAND		Changes in release quantities due to an increase in production levels.|PRAI:Production increased, so the use of the chemical increased slightly as well.	NO	JOSEPH.HORNYAK@DIETZEGROUP.COM			NO	 	
04106NRTHSONECL	1312210117622	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2012	GLOBAL COS LLC - SOUTH PORTLAND TERMINAL	1 CLARK RD	SOUTH PORTLAND	CUMBERLAND	ME	041063511	YES	NO	NO	NO								424710						43.636944	-70.284722	019177757								CHELSEA SANDWICH LLC	019177757	Increase repackaging of Asphalt resluted additional emissions of PACs	NO	RKENNY@GLOBALP.COM			NO	 	
04106NRTHSONECL	1312210117560	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2012	GLOBAL COS LLC - SOUTH PORTLAND TERMINAL	1 CLARK RD	SOUTH PORTLAND	CUMBERLAND	ME	041063511	YES	NO	NO	NO								424710						43.636944	-70.284722	019177757								CHELSEA SANDWICH LLC	019177757	In year 2011 additional fugitive emissions ( 22.81 lbs) resulted from coating/painting of tanks - This year (2012) such activities resulted in zero emissions.	NO	RKENNY@GLOBALP.COM			NO	 	
04106NRTHSONECL	1312210117584	000100414	ETHYLBENZENE	TRI	2012	GLOBAL COS LLC - SOUTH PORTLAND TERMINAL	1 CLARK RD	SOUTH PORTLAND	CUMBERLAND	ME	041063511	YES	NO	NO	NO								424710						43.636944	-70.284722	019177757								CHELSEA SANDWICH LLC	019177757	Sectiom 8 - Additional release is due to the on site ASTs cleaning by AMEX	NO	RKENNY@GLOBALP.COM			NO	 	
04943RVNGTPOBOX	1312210535326	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2012	TASMAN LEATHER GROUP LLC	9 MAIN ST	HARTLAND	SOMERSET	ME	04943	YES	NO	NO	NO								316110						44.883056	-69.448056	001065580										In 2012, a cleanout of the pretreatment system generated a large quantity of chromium containing sludge that was transferred to a landfill.  Therefore, the 2012 report shows an increase in chromium sent off-site compared to 2011, but this does not represent an increase in the use of chromium onsite.	NO	PRAMSDELL@TLGHARTLAND.COM			YES	 	
04943RVNGTPOBOX	1312210535314	N230	CERTAIN GLYCOL ETHERS	TRI	2012	TASMAN LEATHER GROUP LLC	9 MAIN ST	HARTLAND	SOMERSET	ME	04943	YES	NO	NO	NO								316110						44.883056	-69.448056	001065580										The quantity of certain glycol ethers used is close to the reporting threshold and is closely linked to production.  In 2011, sales were slightly lower and the reporting threshold was not exceeded.  Therefore, no Form R report was filed for certain glycol ethers in 2011.	NO	PRAMSDELL@TLGHARTLAND.COM			NO	 	
04096WFWYMCOUSI	1312210065330	000191242	BENZO(G,H,I)PERYLENE	PBT	2012	FPL ENERGY WYMAN LLC WF WYMAN STEAM STATION	677 COUSINS ST	YARMOUTH	CUMBERLAND	ME	04096	YES	NO	NO	NO								221112						43.75167	-70.15586	006948954								NEXTERA ENERGY RESOURCES INC	006948954	|PRAI:Unit operation less than previous year	NO	MARK.A.GROVER@FPL.COM			NO	 	
04096WFWYMCOUSI	1312210065381	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2012	FPL ENERGY WYMAN LLC WF WYMAN STEAM STATION	677 COUSINS ST	YARMOUTH	CUMBERLAND	ME	04096	YES	NO	NO	NO								221112						43.75167	-70.15586	006948954								NEXTERA ENERGY RESOURCES INC	006948954	|PRAI:Units operated less than previous year.	NO	MARK.A.GROVER@FPL.COM			NO	 	
04096WFWYMCOUSI	1312210065443	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2012	FPL ENERGY WYMAN LLC WF WYMAN STEAM STATION	677 COUSINS ST	YARMOUTH	CUMBERLAND	ME	04096	YES	NO	NO	NO								221112						43.75167	-70.15586	006948954								NEXTERA ENERGY RESOURCES INC	006948954	|PRAI:Units ran less than previous year	NO	MARK.A.GROVER@FPL.COM			NO	 	
04239NTRNTRILEY	1312210716357	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2012	VERSO PAPER HOLDINGS LLC	ANDROSCOGGIN MILL RILEY RD	JAY	FRANKLIN	ME	04239	YES	NO	NO	NO								322110	322222					44.506335	-70.238607	784378460								VERSO PAPER CORP	826480902	Changes due to recent testing of WWTP residuals and boiler ash.	NO	WILLIAM.COHEN@VERSOPAPER.COM			NO	 	
04092SLVXN45THO	1312210139832	007697372	NITRIC ACID	TRI	2012	SILVEX INC	45 THOMAS DR	WESTBROOK	CUMBERLAND	ME	04092	YES	NO	NO	NO								332813						43.649116	-70.34904	053440319										Nitric acid entering our wastewater treatment system was not included in last year's submission.  A revision has been prepared in is waiting for validation.	NO	PHILRIDLEY@SILVEXINC.COM			NO	 	
04092SLVXN45THO	1312210139818	N106	CYANIDE COMPOUNDS	TRI	2012	SILVEX INC	45 THOMAS DR	WESTBROOK	CUMBERLAND	ME	04092	YES	NO	NO	NO								332813						43.649116	-70.34904	053440319										I have prepared a revision for RY2011, amounts that entered our wastewater treatment system were not included in section 8.6, quantity treated on-site.	NO	PHILRIDLEY@SILVEXINC.COM			NO	 	
04276BSCSCROUTE	1312209985872	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2012	RUMFORD PAPER CO	35 HARTFORD ST	RUMFORD	OXFORD	ME	04276	YES	NO	NO	NO								322121	322110					44.551986	-70.540525	001095014								NEWPAGE CORP	197533446	Emission factor(s) were updated	NO	ANTHONY.J.LYONS@NEWPAGECORP.COM			NO	 	
04210STRLNPIONI	1312209934215	000107211	ETHYLENE GLYCOL	TRI	2012	PIONEER PLASTICS CORP	1 PIONITE RD	AUBURN	ANDROSCOGGIN	ME	042111014	YES	NO	NO	NO								326130	322222	325211				44.067957	-70.26619	194475992								PANOLAM INDUSTRIES INTERNATIONAL INC	947324158	Our outlet for scrap laminates (beneficial reuse) was unavailable from July 2010 - October 2011. During this time our scrap laminates went to landfill. This outlet became available to us again in November 2011, and we have shipped to them (and not landfill) every month since. This is why there is a dramatic difference in disposal to off-site land.	NO	JLSMITH@PIONITE.COM			NO	 	
04694GRGPCMILLA	1312210096309	000075070	ACETALDEHYDE	TRI	2012	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	YES	NO	NO	NO								322110						45.156894	-67.402006	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		Receiving Stream - St. Croix River	NO	COLLIN.BEAL@WOODLANDPULP.COM			NO	 	
04694GRGPCMILLA	1312210096311	007664417	AMMONIA	TRI	2012	WOODLAND PULP LLC	144 MAIN ST	BAILEYVILLE	WASHINGTON	ME	046949656	YES	NO	NO	NO								322110						45.156894	-67.402006	128561235								INTERNATIONAL GRAND INVESTMENT CORP (IGIC)		Receiving Stream -  St. Croix River	NO	COLLIN.BEAL@WOODLANDPULP.COM			NO	 	
04530BTHRN700WA	1312210662161	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	BATH IRON WORKS	700 WASHINGTON ST	BATH	SAGADAHOC	ME	04530	YES	NO	NO	NO								336611						43.905655	-69.816093	045953718								GENERAL DYNAMICS CORP	001381284	|PRAI:Activity index is based on a weighted average using paint applied and solvent used for cleaning.	NO	STEPHANIE.CARVER@BIW.COM			NO	 	
04530BTHRN700WA	1312210662134	000071363	N-BUTYL ALCOHOL	TRI	2012	BATH IRON WORKS	700 WASHINGTON ST	BATH	SAGADAHOC	ME	04530	YES	NO	NO	NO								336611						43.905655	-69.816093	045953718								GENERAL DYNAMICS CORP	001381284	|PRAI:Activity Index is based on total paint applied.	NO	STEPHANIE.CARVER@BIW.COM			NO	 	
04530BTHRN700WA	1312210662110	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2012	BATH IRON WORKS	700 WASHINGTON ST	BATH	SAGADAHOC	ME	04530	YES	NO	NO	NO								336611						43.905655	-69.816093	045953718								GENERAL DYNAMICS CORP	001381284	|PRAI:Production ratio is based on paint applied.	NO	STEPHANIE.CARVER@BIW.COM			NO	 	
04530BTHRN700WA	1312210662159	000115071	PROPYLENE	TRI	2012	BATH IRON WORKS	700 WASHINGTON ST	BATH	SAGADAHOC	ME	04530	YES	NO	NO	NO								336611						43.905655	-69.816093	045953718								GENERAL DYNAMICS CORP	001381284	Quantities of propylene used as a manufacturing aid significantly increased in RY 2012 over RY 2011.  As a result, Bath Iron Works used propylene as a manufacturing aid over the reporting threshold.|PRAI:Propylene activity index is calculated based off of the number of propylene purges.	NO	STEPHANIE.CARVER@BIW.COM			NO	 	
