TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	8/24/2017	
92631WNNCS1257S	1315213607322	N100	COPPER COMPOUNDS	TRI	2015	WINONICS INC DBA BENCH 2 BENCH	1257 S STATE COLLEGE BLVD	FULLERTON	ORANGE	CA	92831			YES	NO	NO	NO								334412						33.860233	-117.889419	008363462		CAD008363962								increase by 2 % production	NO	FCAZARES@WINONICS.COM			YES	 	
43615CHMCN4051S	1315213649674	000110543	N-HEXANE	TRI	2015	UNIVAR USA INC -  TOLEDO SOUTH BRANCH	4051 SOUTH AVE	TOLEDO	LUCAS	OH	43615			YES	NO	NO	NO								424690						41.63085	-83.63763	829523138								UNIVAR USA INC	102971785	Univar USA is a chemical distribution company.  Chemical demand varies widely on a yearly basis and is based upon customer demand. Various factors such as off-spec products, damaged products and out-of-date products drive the off-site waste disposal volume.  Univar USA has implemented pollution prevention practices to minimize the amount of self-generated waste and is committed to environmental stewardship.	NO	TIEN.PHAM@UNIVARUSA.COM			NO	 	
43615CHMCN4051S	1315213649662	000067561	METHANOL	TRI	2015	UNIVAR USA INC -  TOLEDO SOUTH BRANCH	4051 SOUTH AVE	TOLEDO	LUCAS	OH	43615			YES	NO	NO	NO								424690						41.63085	-83.63763	829523138								UNIVAR USA INC	102971785	Univar USA is a chemical distribution company.  Chemical demand varies widely on a yearly basis and is based upon customer demand. Various factors such as off-spec products, damaged products and out-of-date products drive the off-site waste disposal volume.  Univar USA has implemented pollution prevention practices to minimize the amount of self-generated waste and is committed to environmental stewardship.	NO	TIEN.PHAM@UNIVARUSA.COM			NO	 	
43615CHMCN4051S	1315213649650	000107211	ETHYLENE GLYCOL	TRI	2015	UNIVAR USA INC -  TOLEDO SOUTH BRANCH	4051 SOUTH AVE	TOLEDO	LUCAS	OH	43615			YES	NO	NO	NO								424690						41.63085	-83.63763	829523138								UNIVAR USA INC	102971785	Univar USA is a chemical distribution company.  Chemical demand varies widely on a yearly basis and is based upon customer demand. Various factors such as off-spec products, damaged products and out-of-date products drive the off-site waste disposal volume.  Univar USA has implemented pollution prevention practices to minimize the amount of self-generated waste and is committed to environmental stewardship.	NO	TIEN.PHAM@UNIVARUSA.COM			NO	 	
43615CHMCN4051S	1315213649623	N230	CERTAIN GLYCOL ETHERS	TRI	2015	UNIVAR USA INC -  TOLEDO SOUTH BRANCH	4051 SOUTH AVE	TOLEDO	LUCAS	OH	43615			YES	NO	NO	NO								424690						41.63085	-83.63763	829523138								UNIVAR USA INC	102971785	Univar USA is a chemical distribution company.  Chemical demand varies widely on a yearly basis and is based upon customer demand. Various factors such as off-spec products, damaged products and out-of-date products drive the off-site waste disposal volume.  Univar USA has implemented pollution prevention practices to minimize the amount of self-generated waste and is committed to environmental stewardship.	NO	TIEN.PHAM@UNIVARUSA.COM			NO	 	
76804MCMPNCAMPB	1315213967565	000108101	METHYL ISOBUTYL KETONE	TRI	2015	3M CO - BROWNWOOD	4501 HWY 377 S	BROWNWOOD	BROWN	TX	76801			YES	NO	NO	NO								326113	327212					31.671177	-98.996513	001806868								3M CO	006173082	Interlocked process equipment with pollution control equipment to minimize air emissions. Changeovers are sequenced to reduce the need to perform a clean-up. This reduces the amount of cleaning solution used in the process as well as waste generated. More processes in the plant have started using this technique	NO	EPCRA@MMM.COM			NO	 	
76804MCMPNCAMPB	1315213967514	N010	ANTIMONY COMPOUNDS	TRI	2015	3M CO - BROWNWOOD	4501 HWY 377 S	BROWNWOOD	BROWN	TX	76801			YES	NO	NO	NO								326113	327212					31.671177	-98.996513	001806868								3M CO	006173082	No Comment Provided	NO	EPCRA@MMM.COM			YES	 	
06852KNGNDSCIEN	1315214481133	000091203	NAPHTHALENE	TRI	2015	KING INDUSTRIES INC	SCIENCE RD	NORWALK	FAIRFIELD	CT	06852			YES	NO	NO	NO								325199						41.108491	-73.41271	042279513										Naphthalene is an essential reactant in certain products we manufacture.	NO	DRAYBURN@KINGINDUSTRIES.COM	RR5		NO	 	
06852KNGNDSCIEN	1315214481119	000108101	METHYL ISOBUTYL KETONE	TRI	2015	KING INDUSTRIES INC	SCIENCE RD	NORWALK	FAIRFIELD	CT	06852			YES	NO	NO	NO								325199						41.108491	-73.41271	042279513										MIBK is an essential component in the MIBK-containing products we manufacture.	NO	DRAYBURN@KINGINDUSTRIES.COM	RR5		NO	 	
37040SVGZN1800Z	1315213852662	N100	COPPER COMPOUNDS	TRI	2015	NYRSTAR CLARKSVILLE INC	1800 ZINC PLANT RD	CLARKSVILLE	MONTGOMERY	TN	37040			YES	NO	NO	NO								212231						36.517765	-87.415969	131058178								NYRSTAR US INC		The site was selling leach tailings as a product, which keeps tailings from being impounded.	NO	STEPHEN.JAMES@NYRSTAR.COM			YES	 	
37040SVGZN1800Z	1315213852635	N010	ANTIMONY COMPOUNDS	TRI	2015	NYRSTAR CLARKSVILLE INC	1800 ZINC PLANT RD	CLARKSVILLE	MONTGOMERY	TN	37040			YES	NO	NO	NO								212231						36.517765	-87.415969	131058178								NYRSTAR US INC		The site was selling leach tailings as a product, which keeps tailings from being impounded.	NO	STEPHEN.JAMES@NYRSTAR.COM			YES	 	
35601JMDND1200M	1315213902354	N982	ZINC COMPOUNDS	TRI	2015	BIG HEART PET BRANDS INC	1200 MARKET ST	DECATUR	MORGAN	AL	35601			YES	NO	NO	NO								311111						34.60577	-86.96923	609305040								J M SMUCKER CO	004461406	We are always looking for ways to reduce the scrap number and reduce the need to recycle to Clarke's Farm.	NO	JON.CHAFFEE@JMSMUCKER.COM			YES	 	
21550MTTKC293TA	1315213673573	N725	SELENIUM COMPOUNDS	TRI	2015	METTIKI COAL LLC	293 TABLE ROCK RD	OAKLAND	GARRETT	MD	21550			YES	NO	NO	NO								212112						39.26178	-79.42836									ALLIANCE COAL LLC	064545726	2015 report year estimates reflect a slight decrease in Selenium content in the alkaline combustion byproducts beneficially used as a liming substitute and soil conditioner for acid neutralization and an increase in receipts of alkaline combustion byproducts beneficially used for acid neutralization. Materials used as a registered soil amendment and lime substitute in reclamation contain small amounts of crustal earth elements including selenium. Chemical constituents of the material are heavily influenced by the coal combusted and the source limestone used in the scrubber system. Beneficial use of these materials on site reduces the need to mine naturally occurring limestone.	NO	ROBERT.RAY@ARLP.COM			YES	 	
21550MTTKC293TA	1315213673561	N458	MERCURY COMPOUNDS	PBT	2015	METTIKI COAL LLC	293 TABLE ROCK RD	OAKLAND	GARRETT	MD	21550			YES	NO	NO	NO								212112						39.26178	-79.42836									ALLIANCE COAL LLC	064545726	2015 report year estimates reflect updated analytical data indicating a 30% increase in mercury content in the alkaline combustion byproducts beneficially used as a liming substitute and soil conditioner for acid neutralization and an increase in receipt tonnage	NO	ROBERT.RAY@ARLP.COM			YES	 	
21550MTTKC293TA	1315213673534	N450	MANGANESE COMPOUNDS	TRI	2015	METTIKI COAL LLC	293 TABLE ROCK RD	OAKLAND	GARRETT	MD	21550			YES	NO	NO	NO								212112						39.26178	-79.42836									ALLIANCE COAL LLC	064545726	2015 report year estimates reflect updated analytical data and an increase in tonnage receipts of registered alkaline combustion byproducts beneficially used for acid neutralization as a liming substitute. Materials used as a registered soil amendment and lime substitute in reclamation contain small amounts of crustal earth elements including manganese. Chemical constituents of the material are heavily influenced by the coal combusted and the source limestone used in the scrubber system. Beneficial use of materials on site reduces the need to mine naturally occurring limestone.Regulatory controls apply to many of the manganese releases reported and reporting facilities must comply with environmental standards in addition to reporting releases. The mining industry's reports reflect the high volume of materials managed on-site. These materials are managed in engineered facilities that are permitted and regulated by exacting state and federal laws. All non-accidental releases reported under TRI are specifically approved under environmental laws, such as air emissions under the Clean Air Act or water discharges under the Clean Water Act. Moreover, mining facilities are fully-regulated and operational controls are in place to minimize any releases that would impact water and air quality.	NO	ROBERT.RAY@ARLP.COM			YES	 	
87045PLNSSCOUNT	1315213993468	N982	ZINC COMPOUNDS	TRI	2015	TRI-STATE GENERATION & TRANSMISSION - ESCALANTE STATION	COUNTY RD 19	PREWITT	MCKINLEY	NM	87045			YES	NO	NO	NO								221112						35.38841	-108.024301	042634378										Ash sales from the facility increased significantly during RY 2015 as compared to RY 2015.  This increase accounts for the change in reportable Zinc Compounds.	NO	LBOUGHEY@TRISTATEGT.ORG			YES	 	
61656NRRHN6718W	1315213663192	N982	ZINC COMPOUNDS	TRI	2015	AZZ GALVANIZING SERVICES-PEORIA	6718 W PLANK RD	PEORIA	PEORIA	IL	61604			YES	NO	NO	NO								332812						40.68976	-89.70415	142252381								AZZ INC	008012148	3 MILLION LBS INCREASE IN PRODUCTION	NO	JASONPENCE@AZZ.COM			YES	 	
04564MSTRS500LO	1315214491262	007439921	LEAD	PBT	2015	MASTERS MACHINE CO	500 LOWER ROUND POND RD	ROUND POND	LINCOLN	ME	04564			YES	NO	NO	NO								332721						43.93795	-69.47353											***Masters Machine Company's ongoing metal removal production process segregates all metal turnings and chips by alloy (lead).  These segregated turnings are directly reused by our metals and scrap vendors.***	NO	STEVEM@MASTERSMACHINE.COM	RR4	RR5	YES	 	
