TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
49829PPRPN2000P	1311209549308	000191242	BENZO(G,H,I)PERYLENE	PBT	2011	ESCANABA GENERATING STATION	2000 POWER PLANT RD	ESCANABA	DELTA	MI	49829	YES	NO	NO	NO								221112						45.77371	-87.06936									CITY OF ESCANABA		FACILITY DID NOT RUN AS MUCH BECAUSE IT WAS NOT DISPATCH FROM MISO FOR ITS POWER.	NO	CDETIEGE@ESCANABAPOWER.COM			NO	 	
48061NTDTC1905B	1311209836446	N120	DIISOCYANATES	TRI	2011	IAC PORT HURON LLC	1905 BEARD ST	PORT HURON	ST CLAIR	MI	48060	YES	NO	NO	NO								336399						42.95823	-82.445829	064206444								IAC NA	064206444	THE CHANGE IN THE DIISOCYANATE QUANTITY IS DUE TO A CLOSER LOOK AND UNDERSTANDING WAS MADE TO THE TRI REPORT AND THE BOX POUR FOAM DIISOCYANATE SCRAP/ LANDFILL WAS ADDED.	NO	GESCHENBERG@IACGROUP.COM			NO	 	
48844CHMTR1445W	1311209447034	000075092	DICHLOROMETHANE	TRI	2011	CHEM-TREND LP	1445 W MCPHERSON PARK DR	HOWELL	LIVINGSTON	MI	48844	YES	NO	NO	NO								325998						42.6047	-83.94886	006402887								CHEM-TREND HOLDING LP		OUR REDUCED USAGE OF DICHLOROMETHANE IS BECAUSE WE CONVERTED SOME CUSTOMERS FROM PRODUCTS CONTAINING DICHLOROMETHANE TO PRODUCTS THAT HAD NO DICHLOROMETHANE.	NO	JGRAFF@CHEMTREND.COM			NO	 	
49286RVNPR200IN	1311209308345	007440473	CHROMIUM	TRI	2011	ERVIN TECHNOLOGIES	200 INDUSTRIAL DR	TECUMSEH	LENAWEE	MI	49286	YES	NO	NO	NO								327910						41.990326	-83.941938	789173754								ERVIN INDUSTRIES INC	005337738	NEW PRODUCT SPECIFICATIONS HAS LESS CHROMIUM.	NO	TBAKEWELL@ERVININDUSTRIES.COM			YES	 	
48211SLCTY1923F	1311209379611	N106	CYANIDE COMPOUNDS	TRI	2011	EQ DETROIT INC	1923 FREDERICK	DETROIT	WAYNE	MI	48211	YES	NO	NO	NO								562211	562998	562219				42.365899	-83.047781	035420772								EQ HOLDINGS CO	022528553	MORE OF CONSTITUENT CAME IN FOR WASTE WATER TREATMENT AND WAS SHIPPED OUT AS FILTERCAKE.  MORE FOR RETREAT TO MDI AND THE REST WENT TO C LANDFILL.	NO	BOB.DOYLE@EQONLINE.COM			NO	 	
48165CNTNN29201	1311209707203	N100	COPPER COMPOUNDS	TRI	2011	CONTINENTAL ALUMINUM	29201 MILFORD RD	NEW HUDSON	OAKLAND	MI	48165	YES	NO	NO	NO								331314						42.5026	-83.61514									METAL EXCHANGE CORP		IN 2011, THE FACILITY CONDUCTED AN IN DEPTH AUDIT OF TRI REPORTING PROCEDURES. ONE PRIMARY RESULT OF THAT AUDIT INDICATED THAT THE HISTORICAL CONCENTRATIONS OF CU, MN, ZN AND NI USED FOR THROUGHPUT AND RELEASE CONCENTRATIONS WERE MUCH HIGHER THAN ACTUAL CONCENTRATIONS. THE CONCENTRATIONS OF THE REPRESENTATIVE METALS IN PROCESS MATERIALS WAS ADJUSTED TO REFLECT ACTUAL CONCENTRATIONS BASED ON METALS ANALYSIS BY SPECTROMETRY. THEREFORE, RELEASE ESTIMATES FOR 2011 ARE MUCH LOWER THAN PREVIOUS YEARS.	NO	DRINEHART@CONTALUM.COM			YES	 	
48165CNTNN29201	1311209707215	N420	LEAD COMPOUNDS	PBT	2011	CONTINENTAL ALUMINUM	29201 MILFORD RD	NEW HUDSON	OAKLAND	MI	48165	YES	NO	NO	NO								331314						42.5026	-83.61514									METAL EXCHANGE CORP		IN 2011, THE FACILITY CONDUCTED AN IN DEPTH AUDIT OF TRI REPORTING PROCEDURES. ONE PRIMARY RESULT OF THAT AUDIT INDICATED THAT THE HISTORICAL CONCENTRATIONS OF CU, MN, ZN AND NI USED FOR THROUGHPUT AND RELEASE CONCENTRATIONS WERE MUCH HIGHER THAN ACTUAL CONCENTRATIONS. THE CONCENTRATIONS OF THE REPRESENTATIVE METALS IN PROCESS MATERIALS WAS ADJUSTED TO REFLECT ACTUAL CONCENTRATIONS BASED ON METALS ANALYSIS BY SPECTROMETRY. THEREFORE, RELEASE ESTIMATES FOR 2011 ARE MUCH LOWER THAN PREVIOUS YEARS.	NO	DRINEHART@CONTALUM.COM			YES	 	
48165CNTNN29201	1311209707227	N450	MANGANESE COMPOUNDS	TRI	2011	CONTINENTAL ALUMINUM	29201 MILFORD RD	NEW HUDSON	OAKLAND	MI	48165	YES	NO	NO	NO								331314						42.5026	-83.61514									METAL EXCHANGE CORP		IN 2011, THE FACILITY CONDUCTED AN IN DEPTH AUDIT OF TRI REPORTING PROCEDURES. ONE PRIMARY RESULT OF THAT AUDIT INDICATED THAT THE HISTORICAL CONCENTRATIONS OF CU, MN, ZN AND NI USED FOR THROUGHPUT AND RELEASE CONCENTRATIONS WERE MUCH HIGHER THAN ACTUAL CONCENTRATIONS. THE CONCENTRATIONS OF THE REPRESENTATIVE METALS IN PROCESS MATERIALS WAS ADJUSTED TO REFLECT ACTUAL CONCENTRATIONS BASED ON METALS ANALYSIS BY SPECTROMETRY. THEREFORE, RELEASE ESTIMATES FOR 2011 ARE MUCH LOWER THAN PREVIOUS YEARS.	NO	DRINEHART@CONTALUM.COM			YES	 	
48165CNTNN29201	1311209707239	N495	NICKEL COMPOUNDS	TRI	2011	CONTINENTAL ALUMINUM	29201 MILFORD RD	NEW HUDSON	OAKLAND	MI	48165	YES	NO	NO	NO								331314						42.5026	-83.61514									METAL EXCHANGE CORP		IN 2011, THE FACILITY CONDUCTED AN IN DEPTH AUDIT OF TRI REPORTING PROCEDURES. ONE PRIMARY RESULT OF THAT AUDIT INDICATED THAT THE HISTORICAL CONCENTRATIONS OF CU, MN, ZN AND NI USED FOR THROUGHPUT AND RELEASE CONCENTRATIONS WERE MUCH HIGHER THAN ACTUAL CONCENTRATIONS. THE CONCENTRATIONS OF THE REPRESENTATIVE METALS IN PROCESS MATERIALS WAS ADJUSTED TO REFLECT ACTUAL CONCENTRATIONS BASED ON METALS ANALYSIS BY SPECTROMETRY. THEREFORE, RELEASE ESTIMATES FOR 2011 ARE MUCH LOWER THAN PREVIOUS YEARS.	NO	DRINEHART@CONTALUM.COM			YES	 	
48165CNTNN29201	1311209707241	N982	ZINC COMPOUNDS	TRI	2011	CONTINENTAL ALUMINUM	29201 MILFORD RD	NEW HUDSON	OAKLAND	MI	48165	YES	NO	NO	NO								331314						42.5026	-83.61514									METAL EXCHANGE CORP		IN 2011, THE FACILITY CONDUCTED AN IN DEPTH AUDIT OF TRI REPORTING PROCEDURES. ONE PRIMARY RESULT OF THAT AUDIT INDICATED THAT THE HISTORICAL CONCENTRATIONS OF CU, MN, ZN AND NI USED FOR THROUGHPUT AND RELEASE CONCENTRATIONS WERE MUCH HIGHER THAN ACTUAL CONCENTRATIONS. THE CONCENTRATIONS OF THE REPRESENTATIVE METALS IN PROCESS MATERIALS WAS ADJUSTED TO REFLECT ACTUAL CONCENTRATIONS BASED ON METALS ANALYSIS BY SPECTROMETRY. THEREFORE, RELEASE ESTIMATES FOR 2011 ARE MUCH LOWER THAN PREVIOUS YEARS.	NO	DRINEHART@CONTALUM.COM			YES	 	
