TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
49829PPRPN2000P	1311209549361	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2011	ESCANABA GENERATING STATION	2000 POWER PLANT RD	ESCANABA	DELTA	MI	49829	YES	NO	NO	NO								221112						45.77371	-87.06936									CITY OF ESCANABA		LESS DEMAND FOR THE FACILITY POWER.	NO	CDETIEGE@ESCANABAPOWER.COM			NO	 	
49829PPRPN2000P	1311209549373	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	ESCANABA GENERATING STATION	2000 POWER PLANT RD	ESCANABA	DELTA	MI	49829	YES	NO	NO	NO								221112						45.77371	-87.06936									CITY OF ESCANABA		LESS DEMAND FOR THE FACILITY POWER.	NO	CDETIEGE@ESCANABAPOWER.COM			NO	 	
49829PPRPN2000P	1311209549359	N420	LEAD COMPOUNDS	PBT	2011	ESCANABA GENERATING STATION	2000 POWER PLANT RD	ESCANABA	DELTA	MI	49829	YES	NO	NO	NO								221112						45.77371	-87.06936									CITY OF ESCANABA		FACILITY RAN LESS DUE TO LESS DEMAND FOR THE FACILITY'S POWER.	NO	CDETIEGE@ESCANABAPOWER.COM			YES	 	
48061NTDTC1905B	1311209836446	N120	DIISOCYANATES	TRI	2011	IAC PORT HURON LLC	1905 BEARD ST	PORT HURON	ST CLAIR	MI	48060	YES	NO	NO	NO								336399						42.95823	-82.445829	064206444								IAC NA	064206444	-W58:LESSENED THE SIZE OF THE BOX POUR BOXES;T04:KAIZEN;W49:CUT CORNERS OF FOAM TO LESSEN AMOUNT OF ADHESIVE;T04:KAIZEN, ENGINEERING	NO	GESCHENBERG@IACGROUP.COM			NO	 	
48844CHMTR1445W	1311209447034	000075092	DICHLOROMETHANE	TRI	2011	CHEM-TREND LP	1445 W MCPHERSON PARK DR	HOWELL	LIVINGSTON	MI	48844	YES	NO	NO	NO								325998						42.6047	-83.94886	006402887								CHEM-TREND HOLDING LP		-W42:CONVERTED SOME CUSTOMERS TO PRODUCTS THAT DO NOT CONTAIN DICHLOROMETHANE.;T04:MANAGEMENT COORDINATED PRODUCT CONVERSIONS WITH SALES, CUSTOMERS AND TECHNICAL SUPPORT.	NO	JGRAFF@CHEMTREND.COM			NO	 	
49286RVNPR200IN	1311209308345	007440473	CHROMIUM	TRI	2011	ERVIN TECHNOLOGIES	200 INDUSTRIAL DR	TECUMSEH	LENAWEE	MI	49286	YES	NO	NO	NO								327910						41.990326	-83.941938	789173754								ERVIN INDUSTRIES INC	005337738	-W81:ADDED A PRODUCT WITH DIFFERENT COMPOSITION.	NO	TBAKEWELL@ERVININDUSTRIES.COM			YES	 	
49286RVNPR200IN	1311209308360	007440020	NICKEL	TRI	2011	ERVIN TECHNOLOGIES	200 INDUSTRIAL DR	TECUMSEH	LENAWEE	MI	49286	YES	NO	NO	NO								327910						41.990326	-83.941938	789173754								ERVIN INDUSTRIES INC	005337738	-W81:ADDED A NEW PRODUCT WITH DIFFERENT PRODUCT SPECIFICATIONS.	NO	TBAKEWELL@ERVININDUSTRIES.COM			YES	 	
49286RVNPR200IN	1311209308358	007439965	MANGANESE	TRI	2011	ERVIN TECHNOLOGIES	200 INDUSTRIAL DR	TECUMSEH	LENAWEE	MI	49286	YES	NO	NO	NO								327910						41.990326	-83.941938	789173754								ERVIN INDUSTRIES INC	005337738	-W81:NEW PRODUCT WITH DIFFERENT PRODUCT SPECIFICATIONS.	NO	TBAKEWELL@ERVININDUSTRIES.COM			YES	 	
48057HSPTR4150S	1311209623329	026471625	TOLUENE DIISOCYANATE (MIXED ISOMERS)	TRI	2011	LYMTAL INTERNATIONAL,INC	4150 S LAPEER RD	LAKE ORION	OAKLAND	MI	48359	YES	NO	NO	NO								325510						42.719616	-83.242795	861267284										WE MONITOR OUR VAPOR CARBON CANISTERS TO COLLECT SOLVENT ON ROUTINE BASIS AND COLLECT SOME OF THE SOLVENT VAPORS THROUGH THE CARBON CANISTER & CONDENSATION PROCESS. WE DO INTERNAL WALK THROUGH INTERNAL AUDITS FOR IMPROVEMENTS. WE DO CYCLE  COUNTS OF R.M.  ON ROUTINE BASIS. WE SCHEDULE MAINTENANCE ON EQUIPMENT ON ROUTINE BASIS. WE HAVE BEEN TRAINING THE PRODUCTION CREW ON ROUTINE BASIS TO PREVENT SPILLS. WE HAVE SPILL STATIONS THROUGH OUT OUR FACILITY. WE ALWAYS ASK EMPLOYEES & HAVE MONTHLY MEETINGS FOR IMPROVEMENTS. LOCAL STATE AUDITOR WALKS THROUGH OUR FACILITY AND SUGGEST IMPROVEMENTS TO OUR MANUFACTURE PROCESS RELATED TO AIR QUALITY ( DEQ-MAERS-AIR-EMISSION-UNIT ) FOR VOC REDUCTION IN ATMOSPHERE.	NO	FRANK@LYMTAL.COM			NO	 	
48057HSPTR4150S	1311209623317	000108883	TOLUENE	TRI	2011	LYMTAL INTERNATIONAL,INC	4150 S LAPEER RD	LAKE ORION	OAKLAND	MI	48359	YES	NO	NO	NO								325510						42.719616	-83.242795	861267284										WE MONITOR OUR VAPOR CARBON CANISTERS TO COLLECT SOLVENT ON ROUTINE BASIS AND COLLECT SOME OF THE SOLVENT VAPORS THROUGH THE CARBON CANISTER & CONDENSATION PROCESS. WE DO INTERNAL WALK THROUGH INTERNAL AUDITS FOR IMPROVEMENTS. WE DO CYCLE  COUNTS OF R.M.  ON ROUTINE BASIS. WE SCHEDULE MAINTENANCE ON EQUIPMENT ON ROUTINE BASIS. WE HAVE BEEN TRAINING THE PRODUCTION CREW ON ROUTINE BASIS TO PREVENT SPILLS. WE HAVE SPILL STATIONS THROUGH OUT OUR FACILITY. WE ALWAYS ASK EMPLOYEES & HAVE MONTHLY MEETINGS FOR IMPROVEMENTS. LOCAL STATE AUDITOR WALKS THROUGH OUR FACILITY AND SUGGEST IMPROVEMENTS TO OUR MANUFACTURE PROCESS RELATED TO AIR QUALITY ( DEQ-MAERS-AIR-EMISSION-UNIT ) FOR VOC REDUCTION IN ATMOSPHERE.	NO	FRANK@LYMTAL.COM			NO	 	
