TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
49829PPRPN2000P	1311209549308	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2011	NO	ESCANABA GENERATING STATION	2000 POWER PLANT RD	ESCANABA	DELTA	MI	49829	YES	NO	NO	NO								221112						45.77371	-87.06936									CITY OF ESCANABA		0		NA												NO	CDETIEGE@ESCANABAPOWER.COM			NO	 	
49829PPRPN2000P	1311209549373	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	ESCANABA GENERATING STATION	2000 POWER PLANT RD	ESCANABA	DELTA	MI	49829	YES	NO	NO	NO								221112						45.77371	-87.06936									CITY OF ESCANABA		0		NA												NO	CDETIEGE@ESCANABAPOWER.COM			NO	 	
49829PPRPN2000P	1311209549334	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	ESCANABA GENERATING STATION	2000 POWER PLANT RD	ESCANABA	DELTA	MI	49829	YES	NO	NO	NO								221112						45.77371	-87.06936									CITY OF ESCANABA		0		NA												NO	CDETIEGE@ESCANABAPOWER.COM			NO	 	
49829PPRPN2000P	1311209549359	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	ESCANABA GENERATING STATION	2000 POWER PLANT RD	ESCANABA	DELTA	MI	49829	YES	NO	NO	NO								221112						45.77371	-87.06936									CITY OF ESCANABA		0		NA												NO	CDETIEGE@ESCANABAPOWER.COM			YES	 	
49829PPRPN2000P	1311209549361	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	ESCANABA GENERATING STATION	2000 POWER PLANT RD	ESCANABA	DELTA	MI	49829	YES	NO	NO	NO								221112						45.77371	-87.06936									CITY OF ESCANABA		0		NA												NO	CDETIEGE@ESCANABAPOWER.COM			NO	 	
48061NTDTC1905B	1311209836446	N120	DIISOCYANATES	TRI	Pounds																		2011	NO	IAC PORT HURON LLC	1905 BEARD ST	PORT HURON	ST CLAIR	MI	48060	YES	NO	NO	NO								336399						42.95823	-82.445829	064206444								IAC NA	064206444	0		NA												NO	GESCHENBERG@IACGROUP.COM			NO	 	
49340NTDST7839C	1311209581711	000100425	STYRENE	TRI	Pounds																		2011	NO	US MARBLE INC	7839 COSTABELLA RD	REMUS	MECOSTA	MI	49340	YES	NO	NO	NO								326191						43.579074	-85.085902	041113275										0		NA												NO				NO	 	
48844CHMTR1445W	1311209447022	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2011	NO	CHEM-TREND LP	1445 W MCPHERSON PARK DR	HOWELL	LIVINGSTON	MI	48844	YES	NO	NO	NO								325998						42.6047	-83.94886	006402887								CHEM-TREND HOLDING LP		0		NA												NO	JGRAFF@CHEMTREND.COM			NO	 	
48844CHMTR1445W	1311209447034	000075092	DICHLOROMETHANE	TRI	Pounds																		2011	NO	CHEM-TREND LP	1445 W MCPHERSON PARK DR	HOWELL	LIVINGSTON	MI	48844	YES	NO	NO	NO								325998						42.6047	-83.94886	006402887								CHEM-TREND HOLDING LP		0		NA												NO	JGRAFF@CHEMTREND.COM			NO	 	
48844CHMTR1445W	1311209447046	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2011	NO	CHEM-TREND LP	1445 W MCPHERSON PARK DR	HOWELL	LIVINGSTON	MI	48844	YES	NO	NO	NO								325998						42.6047	-83.94886	006402887								CHEM-TREND HOLDING LP		0		NA												NO	JGRAFF@CHEMTREND.COM			NO	 	
49712LLDSG375NL	1311209257334	007439921	LEAD	TRI	Pounds																		2011	NO	HONEYWELL INTERNATIONAL - BOYNE CITY MI	375 N LAKE ST	BOYNE CITY	CHARLEVOIX	MI	49712	YES	NO	NO	NO								334511						45.21898	-85.015	139691877								HONEYWELL INTERNATIONAL INC	139691877	0		NA												NO	DIANE.FIEL@HONEYWELL.COM			YES	 	
48066WLVRN28178	1311209753589	007440508	COPPER	TRI	Pounds																		2011	NO	WOLVERINE BRONZE CO	28178 HAYES RD	ROSEVILLE	MACOMB	MI	48066	YES	NO	NO	NO								331524	331525					42.50394	-82.96804	005376413										0		NA												NO				YES	 	
48066WLVRN28178	1311209753603	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	WOLVERINE BRONZE CO	28178 HAYES RD	ROSEVILLE	MACOMB	MI	48066	YES	NO	NO	NO								331524	331525					42.50394	-82.96804	005376413										0		NA												NO				YES	 	
49036BRZNG94CON	1311209664111	007440508	COPPER	TRI	Pounds																		2011	NO	BRAZING CONCEPTS	94 CONCEPT DR	COLDWATER	BRANCH	MI	49036	YES	NO	NO	NO								332811						41.949503	-84.978571	878947027								BLUEWATER THERMAL PROCESSING LLC	606710171	0		NA												NO	JLOSINSKI@BLUEWATERTHERMAL.COM			YES	 	
49120MRTHN2216S	1311209609003	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2011	NO	MARATHON PETROLEUM CO - NILES MI TERMINAL	2216 S THIRD ST	NILES	BERRIEN	MI	491204010	YES	NO	NO	NO								424710						41.798347	-86.254565	039348313								MARATHON PETROLEUM CORP	968393996	0		NA												NO				NO	 	
49120MRTHN2216S	1311209609015	000071432	BENZENE	TRI	Pounds																		2011	NO	MARATHON PETROLEUM CO - NILES MI TERMINAL	2216 S THIRD ST	NILES	BERRIEN	MI	491204010	YES	NO	NO	NO								424710						41.798347	-86.254565	039348313								MARATHON PETROLEUM CORP	968393996	0		NA												NO				NO	 	
49120MRTHN2216S	1311209609027	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2011	NO	MARATHON PETROLEUM CO - NILES MI TERMINAL	2216 S THIRD ST	NILES	BERRIEN	MI	491204010	YES	NO	NO	NO								424710						41.798347	-86.254565	039348313								MARATHON PETROLEUM CORP	968393996	0		NA												NO				NO	 	
49120MRTHN2216S	1311209609039	000100414	ETHYLBENZENE	TRI	Pounds																		2011	NO	MARATHON PETROLEUM CO - NILES MI TERMINAL	2216 S THIRD ST	NILES	BERRIEN	MI	491204010	YES	NO	NO	NO								424710						41.798347	-86.254565	039348313								MARATHON PETROLEUM CORP	968393996	0		NA												NO				NO	 	
49120MRTHN2216S	1311209609078	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	MARATHON PETROLEUM CO - NILES MI TERMINAL	2216 S THIRD ST	NILES	BERRIEN	MI	491204010	YES	NO	NO	NO								424710						41.798347	-86.254565	039348313								MARATHON PETROLEUM CORP	968393996	0		NA												NO				NO	 	
49120MRTHN2216S	1311209609041	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	MARATHON PETROLEUM CO - NILES MI TERMINAL	2216 S THIRD ST	NILES	BERRIEN	MI	491204010	YES	NO	NO	NO								424710						41.798347	-86.254565	039348313								MARATHON PETROLEUM CORP	968393996	0		NA												NO				YES	 	
49120MRTHN2216S	1311209609054	000110543	N-HEXANE	TRI	Pounds																		2011	NO	MARATHON PETROLEUM CO - NILES MI TERMINAL	2216 S THIRD ST	NILES	BERRIEN	MI	491204010	YES	NO	NO	NO								424710						41.798347	-86.254565	039348313								MARATHON PETROLEUM CORP	968393996	0		NA												NO				NO	 	
49120MRTHN2216S	1311209609066	000091203	NAPHTHALENE	TRI	Pounds																		2011	NO	MARATHON PETROLEUM CO - NILES MI TERMINAL	2216 S THIRD ST	NILES	BERRIEN	MI	491204010	YES	NO	NO	NO								424710						41.798347	-86.254565	039348313								MARATHON PETROLEUM CORP	968393996	0		NA												NO				NO	 	
49120MRTHN2216S	1311209609080	000108883	TOLUENE	TRI	Pounds																		2011	NO	MARATHON PETROLEUM CO - NILES MI TERMINAL	2216 S THIRD ST	NILES	BERRIEN	MI	491204010	YES	NO	NO	NO								424710						41.798347	-86.254565	039348313								MARATHON PETROLEUM CORP	968393996	0		NA												NO				NO	 	
49120MRTHN2216S	1311209609092	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2011	NO	MARATHON PETROLEUM CO - NILES MI TERMINAL	2216 S THIRD ST	NILES	BERRIEN	MI	491204010	YES	NO	NO	NO								424710						41.798347	-86.254565	039348313								MARATHON PETROLEUM CORP	968393996	0		NA												NO				NO	 	
49504SFTYK2700M	1311209676283	007439921	LEAD	TRI	Pounds																		2011	NO	SAFETY-KLEEN SYSTEMS (506101)	2700 MULLINS	GRAND RAPIDS	KENT	MI	49504	YES	NO	NO	NO								562112	484220	484230				43.016119	-85.757083	053976551								SAFETY-KLEEN HOLDCO INC	053976551	0		NA												NO	ADAM.TODD@SAFETY-KLEEN.COM			YES	 	
49504SFTYK2700M	1311209676257	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2011	NO	SAFETY-KLEEN SYSTEMS (506101)	2700 MULLINS	GRAND RAPIDS	KENT	MI	49504	YES	NO	NO	NO								562112	484220	484230				43.016119	-85.757083	053976551								SAFETY-KLEEN HOLDCO INC	053976551	0		NA												NO	ADAM.TODD@SAFETY-KLEEN.COM			NO	 	
49504SFTYK2700M	1311209676271	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2011	NO	SAFETY-KLEEN SYSTEMS (506101)	2700 MULLINS	GRAND RAPIDS	KENT	MI	49504	YES	NO	NO	NO								562112	484220	484230				43.016119	-85.757083	053976551								SAFETY-KLEEN HOLDCO INC	053976551	0		NA												NO	ADAM.TODD@SAFETY-KLEEN.COM			NO	 	
49504SFTYK2700M	1311209676295	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	SAFETY-KLEEN SYSTEMS (506101)	2700 MULLINS	GRAND RAPIDS	KENT	MI	49504	YES	NO	NO	NO								562112	484220	484230				43.016119	-85.757083	053976551								SAFETY-KLEEN HOLDCO INC	053976551	0		NA												NO	ADAM.TODD@SAFETY-KLEEN.COM			NO	 	
48603SGNWC95MID	1311209059118	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2011	NO	SAGINAW CONTROL & ENGINEERING	95 MIDLAND RD	SAGINAW	SAGINAW	MI	48638	YES	NO	NO	NO								332322						43.41748	-84.03922	006520969										0		NA												NO	JSIMS@SAGINAWCONTROL.COM			NO	 	
48116CRMTN12500	1311209046527	N495	NICKEL COMPOUNDS	TRI	Pounds																		2011	NO	COR-MET INC	12500  GRAND RIVER RD	BRIGHTON	LIVINGSTON	MI	481168326	YES	NO	NO	NO								333992						42.51734	-83.70196	069833119										0		NA												NO	DAVEK@COR-MET.COM			YES	 	
48116CRMTN12500	1311209046539	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2011	NO	COR-MET INC	12500  GRAND RIVER RD	BRIGHTON	LIVINGSTON	MI	481168326	YES	NO	NO	NO								333992						42.51734	-83.70196	069833119										0		NA												NO	DAVEK@COR-MET.COM			YES	 	
48184NSTRT35660	1311209764897	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	UNISTRUT INTERNATIONAL CORP	4205 ELIZABETH ST	WAYNE	WAYNE	MI	48184	YES	NO	NO	NO								332312	332813					42.27636	-83.38949	142423425								ATKORE INTERNATIONAL	966651502	22	M2	DETROIT WWTP-CHLORINATION/DECHLORINATION FACILITY	9300 WEST JEFFERSON AVENUE	DETROIT	MI	WAYNE	482092676							NO	CNEHLS@ATKORE.COM			YES	 	
48034NTDPN24671	1311209802521	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2011	NO	UNITED PAINT & CHEMICAL	24671 TELEGRAPH RD	SOUTHFIELD	OAKLAND	MI	48034	YES	NO	NO	NO								325510						42.46984	-83.28069	005323910										0		NA												NO	GPICEU@POLYGCM.COM			NO	 	
48034NTDPN24671	1311209802533	000872504	N-METHYL-2-PYRROLIDONE	TRI	Pounds																		2011	NO	UNITED PAINT & CHEMICAL	24671 TELEGRAPH RD	SOUTHFIELD	OAKLAND	MI	48034	YES	NO	NO	NO								325510						42.46984	-83.28069	005323910										0		NA												NO	GPICEU@POLYGCM.COM			NO	 	
48430KLSYH9475C	1311209227976	007440508	COPPER	TRI	Pounds																		2011	NO	TRW AUTOMOTIVE	9475 CENTER RD	FENTON	LIVINGSTON	MI	48430	YES	NO	NO	NO								332999						42.7369	-83.76806	053334439								TRW INC		0		NA												NO	GARY.NOVAK@TRW.COM			YES	 	
48430KLSYH9475C	1311209227988	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	TRW AUTOMOTIVE	9475 CENTER RD	FENTON	LIVINGSTON	MI	48430	YES	NO	NO	NO								332999						42.7369	-83.76806	053334439								TRW INC		0		NA												NO	GARY.NOVAK@TRW.COM			YES	 	
48078CRTSC6645S	1311209200601	007429905	ALUMINUM (FUME OR DUST)	TRI	Pounds																		2011	NO	CURTIS METAL FINISHING CO	6645 SIMS DR	STERLING HEIGHTS	MACOMB	MI	483133726	YES	NO	NO	NO								332812						42.589231	-83.041185	091611897								COMMERCIAL STEEL TREATING CORP	005319405	0		NA												NO	NORBERT.JAEGER@CURTISMETAL.COM			YES	 	
