REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
2012	NO	24701FSRCNRTE29	MINOVA USA INC	394 SHOTT CT	BLUEFIELD	MERCER	WV	24701	YES	NO	NO	NO								325991						37.291518	-81.099013	083967885								MINOVA HOLDING INC	130382588	1312210486698	000094360	BENZOYL PEROXIDE	TRI	Pounds																		4600	4800	4500	4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.9	NA	NA																															0	0	0	0	0	0	0	0	4600	4800	4500	4200	0	0	0	0	NO	LEO.HICKAM@MINOVAINT.COM			NO	 	
2012	NO	24701FSRCNRTE29	MINOVA USA INC	394 SHOTT CT	BLUEFIELD	MERCER	WV	24701	YES	NO	NO	NO								325991						37.291518	-81.099013	083967885								MINOVA HOLDING INC	130382588	1312210486724	000100425	STYRENE	TRI	Pounds																		50100	60000	56500	53000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.9	NA	NA																															0	0	0	0	13700	12000	12500	13000	36400	48000	44000	40000	0	0	0	0	NO	LEO.HICKAM@MINOVAINT.COM			NO	 	
2012	NO	26287KNGSFPOBOX	KINGSFORD MANUFACTURING CO	S RT 219	PARSONS	TUCKER	WV	26287	YES	NO	NO	NO								325191						39.0775	-79.69361	074982778								THE CLOROX CO	009138003	1312210059681	N511	NITRATE COMPOUNDS	TRI	Pounds																		153	155	154	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103077	44865	75000	75000	0	0	0	0		1.25	NA	NA																															0	0	0	0	153	155	154	154	0	0	0	0	0	0	0	0	NO	CAREY.PRESTON@CLOROX.COM			NO	 	
2012	NO	26287KNGSFPOBOX	KINGSFORD MANUFACTURING CO	S RT 219	PARSONS	TUCKER	WV	26287	YES	NO	NO	NO								325191						39.0775	-79.69361	074982778								THE CLOROX CO	009138003	1312210059679	000067561	METHANOL	TRI	Pounds																		556	660	650	650	2789207	2547731	2600000	2600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.85	NA	NA																															0	0	0	0	556	660	650	650	0	0	0	0	0	0	0	0	NO	CAREY.PRESTON@CLOROX.COM			NO	 	
2012	NO	26287KNGSFPOBOX	KINGSFORD MANUFACTURING CO	S RT 219	PARSONS	TUCKER	WV	26287	YES	NO	NO	NO								325191						39.0775	-79.69361	074982778								THE CLOROX CO	009138003	1312210059667	N420	LEAD COMPOUNDS	PBT	Pounds																		12.2	12.46	13	13	0	0	0	0	0	0	0	0	82.65	36.97	83	83	0	0	0	0	0	0	0	0	0	0	0	0		.85	NA	NA																															0	0	0	0	12.2	12.46	13	13	0	0	0	0	0	0	0	0	NO	CAREY.PRESTON@CLOROX.COM			YES	 	
2012	NO	26181BRGWRSTATE	SABIC INNOVATIVE PLASTICS US LLC	9226 DUPONT RD	WASHINGTON	WOOD	WV	26181	YES	NO	NO	NO								325211						39.259955	-81.679295	065007205								SABIC INNOVATIVE PLASTICS US LLC	799533617	1312210231940	000106990	1,3-BUTADIENE	TRI	Pounds																		1993	1913	2003	2003	0	0	0	0	0	0	0	0	850000	1000000	1000000	1000000	0	0	0	0	17000	20000	20000	20000	0	20	0	0		1.17	NA	NA																															3	3	3	3	1990	1910	2000	2000	0	0	0	0	0	0	0	0	NO	MIKE.BOSTAPH@SABIC-IP.COM			NO	 	
2012	NO	26181BRGWRSTATE	SABIC INNOVATIVE PLASTICS US LLC	9226 DUPONT RD	WASHINGTON	WOOD	WV	26181	YES	NO	NO	NO								325211						39.259955	-81.679295	065007205								SABIC INNOVATIVE PLASTICS US LLC	799533617	1312210231977	000080159	CUMENE HYDROPEROXIDE	TRI	Pounds																		15	16	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.15	NA	NA																															0	0	0	0	15	16	15	15	0	0	0	0	0	0	0	0	NO	MIKE.BOSTAPH@SABIC-IP.COM			NO	 	
2012	NO	26181BRGWRSTATE	SABIC INNOVATIVE PLASTICS US LLC	9226 DUPONT RD	WASHINGTON	WOOD	WV	26181	YES	NO	NO	NO								325211						39.259955	-81.679295	065007205								SABIC INNOVATIVE PLASTICS US LLC	799533617	1312210231953	000107131	ACRYLONITRILE	TRI	Pounds																		8051	8001	8006	8006	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	120000	140000	140000	140000	0	0	0	0		1.17	NA	NA																															6	6	6	6	8045	7995	8000	8000	0	0	0	0	0	0	0	0	NO	MIKE.BOSTAPH@SABIC-IP.COM			NO	 	
2012	NO	26181BRGWRSTATE	SABIC INNOVATIVE PLASTICS US LLC	9226 DUPONT RD	WASHINGTON	WOOD	WV	26181	YES	NO	NO	NO								325211						39.259955	-81.679295	065007205								SABIC INNOVATIVE PLASTICS US LLC	799533617	1312210231991	N511	NITRATE COMPOUNDS	TRI	Pounds																		43000	45000	45000	45000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.05	NA	NA																															0	0	0	0	43000	45000	45000	45000	0	0	0	0	0	0	0	0	NO	MIKE.BOSTAPH@SABIC-IP.COM			NO	 	
2012	NO	26181BRGWRSTATE	SABIC INNOVATIVE PLASTICS US LLC	9226 DUPONT RD	WASHINGTON	WOOD	WV	26181	YES	NO	NO	NO								325211						39.259955	-81.679295	065007205								SABIC INNOVATIVE PLASTICS US LLC	799533617	1312210231989	000080626	METHYL METHACRYLATE	TRI	Pounds																		5591	5522	6007	6007	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	2500	5000	5000	5000	0	0	0	0		.88	NA	NA																															6	7	7	7	5585	5515	6000	6000	0	0	0	0	0	0	0	0	NO	MIKE.BOSTAPH@SABIC-IP.COM			NO	 	
