TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
02910NTYTC72FEN	1311209005863	007439921	LEAD	TRI	Pounds																		2011	NO	ANTAYA TECHNOLOGIES CORP	72 FENNER ST	CRANSTON	PROVIDENCE	RI	02910	YES	NO	NO	NO								334417						41.774498	-71.423585	161999917								ANTAYA TECHNOLOGIES CORP	161999917	0		NA												NO	NCATALDO@ANTAYA.COM			YES	 	
02910NTYTC72FEN	1311209005848	007440508	COPPER	TRI	Pounds																		2011	NO	ANTAYA TECHNOLOGIES CORP	72 FENNER ST	CRANSTON	PROVIDENCE	RI	02910	YES	NO	NO	NO								334417						41.774498	-71.423585	161999917								ANTAYA TECHNOLOGIES CORP	161999917	0		NA												NO	NCATALDO@ANTAYA.COM			YES	 	
02914MBLLS1001W	1311209277742	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	EXXONMOBIL OIL CORP EAST PROVIDENCE TERMINAL	1001 WAMPANOAG TRAIL	EAST PROVIDENCE	PROVIDENCE	RI	02915	YES	NO	NO	NO								424710						41.787793	-71.343584	120334800								EXXON MOBIL CORP	001213214	0		NA												NO	BART.A.WITTMER@EXXONMOBIL.COM			YES	 	
02914MBLLS1001W	1311209277781	000108883	TOLUENE	TRI	Pounds																		2011	NO	EXXONMOBIL OIL CORP EAST PROVIDENCE TERMINAL	1001 WAMPANOAG TRAIL	EAST PROVIDENCE	PROVIDENCE	RI	02915	YES	NO	NO	NO								424710						41.787793	-71.343584	120334800								EXXON MOBIL CORP	001213214	0		NA												NO	BART.A.WITTMER@EXXONMOBIL.COM			NO	 	
02914MBLLS1001W	1311209277730	000100414	ETHYLBENZENE	TRI	Pounds																		2011	NO	EXXONMOBIL OIL CORP EAST PROVIDENCE TERMINAL	1001 WAMPANOAG TRAIL	EAST PROVIDENCE	PROVIDENCE	RI	02915	YES	NO	NO	NO								424710						41.787793	-71.343584	120334800								EXXON MOBIL CORP	001213214	0		NA												NO	BART.A.WITTMER@EXXONMOBIL.COM			NO	 	
02914MBLLS1001W	1311209277728	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2011	NO	EXXONMOBIL OIL CORP EAST PROVIDENCE TERMINAL	1001 WAMPANOAG TRAIL	EAST PROVIDENCE	PROVIDENCE	RI	02915	YES	NO	NO	NO								424710						41.787793	-71.343584	120334800								EXXON MOBIL CORP	001213214	0		NA												NO	BART.A.WITTMER@EXXONMOBIL.COM			NO	 	
02914MBLLS1001W	1311209277793	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2011	NO	EXXONMOBIL OIL CORP EAST PROVIDENCE TERMINAL	1001 WAMPANOAG TRAIL	EAST PROVIDENCE	PROVIDENCE	RI	02915	YES	NO	NO	NO								424710						41.787793	-71.343584	120334800								EXXON MOBIL CORP	001213214	0		NA												NO	BART.A.WITTMER@EXXONMOBIL.COM			NO	 	
02914MBLLS1001W	1311209277716	000071432	BENZENE	TRI	Pounds																		2011	NO	EXXONMOBIL OIL CORP EAST PROVIDENCE TERMINAL	1001 WAMPANOAG TRAIL	EAST PROVIDENCE	PROVIDENCE	RI	02915	YES	NO	NO	NO								424710						41.787793	-71.343584	120334800								EXXON MOBIL CORP	001213214	0		NA												NO	BART.A.WITTMER@EXXONMOBIL.COM			NO	 	
02914MBLLS1001W	1311209277767	000091203	NAPHTHALENE	TRI	Pounds																		2011	NO	EXXONMOBIL OIL CORP EAST PROVIDENCE TERMINAL	1001 WAMPANOAG TRAIL	EAST PROVIDENCE	PROVIDENCE	RI	02915	YES	NO	NO	NO								424710						41.787793	-71.343584	120334800								EXXON MOBIL CORP	001213214	0		NA												NO	BART.A.WITTMER@EXXONMOBIL.COM			NO	 	
02914MBLLS1001W	1311209277779	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	EXXONMOBIL OIL CORP EAST PROVIDENCE TERMINAL	1001 WAMPANOAG TRAIL	EAST PROVIDENCE	PROVIDENCE	RI	02915	YES	NO	NO	NO								424710						41.787793	-71.343584	120334800								EXXON MOBIL CORP	001213214	0		NA												NO	BART.A.WITTMER@EXXONMOBIL.COM			NO	 	
