REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
2011	NO	02910NTYTC72FEN	ANTAYA TECHNOLOGIES CORP	72 FENNER ST	CRANSTON	PROVIDENCE	RI	02910	YES	NO	NO	NO								334417						41.774498	-71.423585	161999917								ANTAYA TECHNOLOGIES CORP	161999917	1311209005863	007439921	LEAD	TRI	Pounds																		.4337	441.7761	225.027	230.028	0	0	0	0	0	0	0	0	0	0	0	0	22124	19942	20540	21156	0	0	0	0	0	0	0	0		.9	NA	NA																															0	0	0	0	.0137	.0261	.027	.028	0	0	0	0	.42	441.75	225	230	NO	NCATALDO@ANTAYA.COM			YES	 	
2011	NO	02910NTYTC72FEN	ANTAYA TECHNOLOGIES CORP	72 FENNER ST	CRANSTON	PROVIDENCE	RI	02910	YES	NO	NO	NO								334417						41.774498	-71.423585	161999917								ANTAYA TECHNOLOGIES CORP	161999917	1311209005848	007440508	COPPER	TRI	Pounds																		255	260	260	260	0	0	0	0	0	0	0	0	0	0	0	0	170270	175939	181217	186654	0	0	0	0	0	0	0	0		.86	NA	NA																															0	0	0	0	10	10	10	10	0	0	0	0	245	250	250	250	NO	NCATALDO@ANTAYA.COM			YES	 	
2011	NO	02914MBLLS1001W	EXXONMOBIL OIL CORP EAST PROVIDENCE TERMINAL	1001 WAMPANOAG TRAIL	EAST PROVIDENCE	PROVIDENCE	RI	02915	YES	NO	NO	NO								424710						41.787793	-71.343584	120334800								EXXON MOBIL CORP	001213214	1311209277742	N420	LEAD COMPOUNDS	PBT	Pounds																		0	31	31	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	1.03	NA	NA																															0	0	0	0	0	0	0	0	0	3	3	3	0	28	28	28	NO	BART.A.WITTMER@EXXONMOBIL.COM			YES	 	
2011	NO	02914MBLLS1001W	EXXONMOBIL OIL CORP EAST PROVIDENCE TERMINAL	1001 WAMPANOAG TRAIL	EAST PROVIDENCE	PROVIDENCE	RI	02915	YES	NO	NO	NO								424710						41.787793	-71.343584	120334800								EXXON MOBIL CORP	001213214	1311209277781	000108883	TOLUENE	TRI	Pounds																		1530	1594	1594	1594	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	46457	48070	48070	48070	708	34	34	34	1877	1.03	NA	NA																															0	0	0	0	1530	1589	1589	1589	0	0	0	0	0	5	5	5	NO	BART.A.WITTMER@EXXONMOBIL.COM			NO	 	
2011	NO	02914MBLLS1001W	EXXONMOBIL OIL CORP EAST PROVIDENCE TERMINAL	1001 WAMPANOAG TRAIL	EAST PROVIDENCE	PROVIDENCE	RI	02915	YES	NO	NO	NO								424710						41.787793	-71.343584	120334800								EXXON MOBIL CORP	001213214	1311209277730	000100414	ETHYLBENZENE	TRI	Pounds																		207	217	217	217	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4223	4370	4370	4370	139	7	7	7	593	1.03	NA	NA																															0	0	0	0	207	214	214	214	0	0	0	0	0	3	3	3	NO	BART.A.WITTMER@EXXONMOBIL.COM			NO	 	
2011	NO	02914MBLLS1001W	EXXONMOBIL OIL CORP EAST PROVIDENCE TERMINAL	1001 WAMPANOAG TRAIL	EAST PROVIDENCE	PROVIDENCE	RI	02915	YES	NO	NO	NO								424710						41.787793	-71.343584	120334800								EXXON MOBIL CORP	001213214	1311209277728	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		0	.84	.84	.84	0	0	0	0	0	0	0	0	0	0	0	0	.01	0	0	0	0	0	0	0	.05	0	0	0	.19	1.03	NA	NA																															0	0	0	0	0	0	0	0	0	.08	.08	.08	0	.76	.76	.76	NO	BART.A.WITTMER@EXXONMOBIL.COM			NO	 	
2011	NO	02914MBLLS1001W	EXXONMOBIL OIL CORP EAST PROVIDENCE TERMINAL	1001 WAMPANOAG TRAIL	EAST PROVIDENCE	PROVIDENCE	RI	02915	YES	NO	NO	NO								424710						41.787793	-71.343584	120334800								EXXON MOBIL CORP	001213214	1311209277793	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		779	824	824	824	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	16894	17480	17480	17480	481	23	23	23	2275	1.03	NA	NA																															0	0	0	0	779	806	806	806	0	0	0	0	0	18	18	18	NO	BART.A.WITTMER@EXXONMOBIL.COM			NO	 	
2011	NO	02914MBLLS1001W	EXXONMOBIL OIL CORP EAST PROVIDENCE TERMINAL	1001 WAMPANOAG TRAIL	EAST PROVIDENCE	PROVIDENCE	RI	02915	YES	NO	NO	NO								424710						41.787793	-71.343584	120334800								EXXON MOBIL CORP	001213214	1311209277716	000071432	BENZENE	TRI	Pounds																		512	510	510	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16894	17480	17480	17480	82	4	4	4	638	1.03	NA	NA																															0	0	0	0	512	510	510	510	0	0	0	0	0	0	0	0	NO	BART.A.WITTMER@EXXONMOBIL.COM			NO	 	
2011	NO	02914MBLLS1001W	EXXONMOBIL OIL CORP EAST PROVIDENCE TERMINAL	1001 WAMPANOAG TRAIL	EAST PROVIDENCE	PROVIDENCE	RI	02915	YES	NO	NO	NO								424710						41.787793	-71.343584	120334800								EXXON MOBIL CORP	001213214	1311209277767	000091203	NAPHTHALENE	TRI	Pounds																		25	41	41	41	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	422	437	437	437	37	2	2	2	135	1.03	NA	NA																															0	0	0	0	25	21	21	21	0	0	0	0	0	20	20	20	NO	BART.A.WITTMER@EXXONMOBIL.COM			NO	 	
2011	NO	02914MBLLS1001W	EXXONMOBIL OIL CORP EAST PROVIDENCE TERMINAL	1001 WAMPANOAG TRAIL	EAST PROVIDENCE	PROVIDENCE	RI	02915	YES	NO	NO	NO								424710						41.787793	-71.343584	120334800								EXXON MOBIL CORP	001213214	1311209277779	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		.16	1.06	1.06	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	2.87	2.87	2.87	.32	.02	.02	.02	1.22	1.03	NA	NA																															0	0	0	0	.16	.12	.12	.12	0	.08	.08	.08	0	.86	.86	.86	NO	BART.A.WITTMER@EXXONMOBIL.COM			NO	 	
