TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
46386NNRLLUSHIG	1312209989678	007440473	CHROMIUM	TRI	2012	UNION ELECTRIC STEEL CORP	3702 MONTADLE PARK DR US HWY 30 E	VALPARAISO	PORTER	IN	463840029	YES	NO	NO	NO								333516						41.452262	-86.994195									AMPCO-PITTSBURGH CORP	004327862	The RCRA ID No. for Prarie View Landfill is not in the EPA system.  I got the number directly from the landfill.	NO	BKELLY@UNIONES.COM			YES	 	
46386NNRLLUSHIG	1312209989716	007440020	NICKEL	TRI	2012	UNION ELECTRIC STEEL CORP	3702 MONTADLE PARK DR US HWY 30 E	VALPARAISO	PORTER	IN	463840029	YES	NO	NO	NO								333516						41.452262	-86.994195									AMPCO-PITTSBURGH CORP	004327862	The RCRA ID No. for Prarie View Landfill is not in the EPA system.  I got the number directly from the landfill.	NO	BKELLY@UNIONES.COM			YES	 	
46386NNRLLUSHIG	1312209989692	007439921	LEAD	TRI	2012	UNION ELECTRIC STEEL CORP	3702 MONTADLE PARK DR US HWY 30 E	VALPARAISO	PORTER	IN	463840029	YES	NO	NO	NO								333516						41.452262	-86.994195									AMPCO-PITTSBURGH CORP	004327862	The RCRA ID No. for Prarie View Landfill is not in the EPA system.  I got the number directly from the landfill.	NO	BKELLY@UNIONES.COM			YES	 	
46580DLTSC3100S	1312210048132	000091203	NAPHTHALENE	TRI	2012	DA-LITE SCREEN CO  LLC	3100 N DETROIT ST	WARSAW	KOSCIUSKO	IN	465810137	YES	NO	NO	NO								333315						41.278307	-85.852873	005145784								MILESTONE AV TECHNOLOGIES LLC	086115946	|PRAI: The variable used to calculate production ratio is: Fabric coated.	NO	TIM.HENSON@MILESTONE.COM			NO	 	
46312PRXRNFOOTO	1312210057790	007664417	AMMONIA	TRI	2012	PRAXAIR INC	2551 DICKEY RD	EAST CHICAGO	LAKE	IN	46312	YES	NO	NO	NO								325120						41.665011	-87.466974	005445622								PRAXAIR INC	197154586	Ammonia is used in SCR (NOx Control Device) for pollution control.	NO	ANDY_CAMPBELL@PRAXAIR.COM			NO	 	
46312PRXRNFOOTO	1312210057802	N982	ZINC COMPOUNDS	TRI	2012	PRAXAIR INC	2551 DICKEY RD	EAST CHICAGO	LAKE	IN	46312	YES	NO	NO	NO								325120						41.665011	-87.466974	005445622								PRAXAIR INC	197154586	Zinc compound is part of catalyst used in the hydrogen production process.	NO	ANDY_CAMPBELL@PRAXAIR.COM			YES	 	
46517GSKTP1810W	1312210107241	000079016	TRICHLOROETHYLENE	TRI	2012	GASKA TAPE INC	1810 W LUSHER	ELKHART	ELKHART	IN	46517	YES	NO	NO	NO								326140						41.666849	-85.997445											Consumption in the prior reporting year did not exceed the reportable threshold.	NO	JSHAFERCHMM@HOTMAIL.COM			NO	 	
47933RYBST1204D	1312210262731	000108952	PHENOL	TRI	2012	RAYBESTOS POWERTRAIN LLC	1204 DARLINGTON AVE	CRAWFORDSVILLE	MONTGOMERY	IN	47933	YES	NO	NO	NO								336350						40.047444	-86.884861	601293012								RAYBESTOS POWERTRAIN LLC		Production volumes increased slightly during the year.  Some phenol is contained in off-site releases that go to Non-Hazardous landfills.  None of these facilities are required to have and EPA ID number, so they are not provided in this submittal.	NO	ESOWERS@RAYBESTOSPOWERTRAIN.COM			NO	 	
47933RYBST1204D	1312210262705	007440508	COPPER	TRI	2012	RAYBESTOS POWERTRAIN LLC	1204 DARLINGTON AVE	CRAWFORDSVILLE	MONTGOMERY	IN	47933	YES	NO	NO	NO								336350						40.047444	-86.884861	601293012								RAYBESTOS POWERTRAIN LLC		Reduction was due to market downturn and loss of customers, not any planned reduction projects.  Some copper is contained in off-site releases that go to a local POTW and to Non-Hazardous landfills.  None of these facilities are required to have an EPA ID number, so they are not provided in this submittal.	NO	ESOWERS@RAYBESTOSPOWERTRAIN.COM			YES	 	
47933RYBST1204D	1312210262729	000067561	METHANOL	TRI	2012	RAYBESTOS POWERTRAIN LLC	1204 DARLINGTON AVE	CRAWFORDSVILLE	MONTGOMERY	IN	47933	YES	NO	NO	NO								336350						40.047444	-86.884861	601293012								RAYBESTOS POWERTRAIN LLC		Production volumes increased in 2012 by a slight amount.	NO	ESOWERS@RAYBESTOSPOWERTRAIN.COM			NO	 	
