TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
46394MCLC 2815I	1312210707865	N100	COPPER COMPOUNDS	TRI	Pounds																		2012	NO	BP PRODUCTS NORTH AMERICA WHITING	2815 INDIANAPOLIS BLVD	WHITING	LAKE	IN	46394	YES	NO	NO	NO								324110						41.663055	-87.479643	056970940		IND000810861	IND074375585	IN0000108				BP PRODUCTS NORTH AMERICA INC	039596507	0		NA												NO	BRAD.ETLIN@BP.COM			YES	 	
46515LKHRT1255O	1312210012631	007440508	COPPER	TRI	Pounds																		2012	NO	ELKHART PRODUCTS CORP	1255 OAK ST	ELKHART	ELKHART	IN	46514	YES	NO	NO	NO								332996						41.699344	-85.993813	053658654								AALBERTS INDUSTRIES		26.7	M2	ELKHART WASTEWATER TREATMENT PLANT	1201 S NAPPANNEE ST	ELKHART	IN	ELKHART	465161521							NO	DOYLE.FRANKLIN@ELKHARTPRODUCTS.COM			YES	 	
46953CBLCN440EA	1312210290286	N982	ZINC COMPOUNDS	TRI	Pounds																		2012	NO	GENERAL CABLE INDUSTRIES INC	440 E 8TH ST	MARION	GRANT	IN	46953	YES	NO	NO	NO								335929						40.55425	-85.654944	793463209								GENERAL CABLE CORP	847914173	5	O 	MARION MUNICIPAL UTILITIES	107 EAST BOND AVENUE	MARION	IN	GRANT	469522158							NO	LSNEED@GENERALCABLE.COM			YES	 	
46268FLSCH4300W	1312210721662	N511	NITRATE COMPOUNDS	TRI	Pounds																		2012	NO	CONAGRA FOODS INC	4300 W 62ND ST	INDIANAPOLIS	MARION	IN	46268	YES	NO	NO	NO								311512						39.867386	-86.232945	108292624		IND984914515						CONAGRA FOODS INC	007258908	30000	C 	INDIANAPOLIS BELMONT WWTP	2700 S BELMONT	INDIANAPOLIS	IN	MARION	462212009							NO	DENNIS.GORDON@CONAGRAFOODS.COM			NO	 	
46015BSTVR722BR	1312210595221	N511	NITRATE COMPOUNDS	TRI	Pounds																		2012	NO	BEST-EVER DAIRY PRODUCTS	722 BROADWAY	ANDERSON	MADISON	IN	46012	YES	NO	NO	NO								311511						40.121917	-85.678	006414833		IND006414833								22038	O 	CITY UTILITIES OF ANDERSON	550 BAXTER	ANDERSON	IN	MADISON	46011							NO	HCARTER@PRAIRIEFARMS.COM			NO	 	
47012WRSCR128W8	1312210052205	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2012	NO	OWENS CORNING ROOFING & ASPHALT LLC	128 W 8TH ST	BROOKVILLE	FRANKLIN	IN	47012	YES	NO	NO	NO								324122						39.423056	-85.015139	001317452								OWENS CORNING	004250742	0		NA												NO	LARRY.CAVINS@OWENSCORNING.COM			NO	 	
4739WCRDNL1554N	1312210578136	000075070	ACETALDEHYDE	TRI	Pounds																		2012	NO	CARDINAL ETHANOL	1554 N 600 E	UNION CITY	RANDOLPH	IN	47390	YES	NO	NO	NO								325193						40.186389	-84.874167	621414437										0		NA												NO	DSWEENEY@CARDINALETHANOL.COM			NO	 	
46738GRPDK165DE	1312210017253	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	GROUP DEKKO INC	1605 DEKKO DR	GARRETT	DEKALB	IN	46738	YES	NO	NO	NO								332116						41.366671	-85.106165	796965168								DEKKO ACQUISITION PARENT INC	796965168	0		NA												NO	CARLH@DEKKO.COM			YES	 	
47240DVMRC992SC	1312210285348	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2012	NO	DAVE O'MARA CONTRACTOR INC	992 S COUNTY RD 800 E	GREENSBURG	DECATUR	IN	47240	YES	NO	NO	NO								324121						39.324167	-85.334167									DAVE O'MARA CONTRACTOR INC		0		NA												NO	AMYB@DAVEOMARA.COM			NO	 	
46360NRTHRWABAS	1312210131241	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2012	NO	NIPSCO MICHIGAN CITY GENERATING STATION	101 WABASH	MICHIGAN CITY	LAPORTE	IN	46360	YES	NO	NO	NO								221112						41.7203	-86.9097	006937585								NISOURCE INC	185654076	0		NA												NO	NMEYER@NISOURCE.COM			NO	 	
46360NRTHRWABAS	1312210131330	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2012	NO	NIPSCO MICHIGAN CITY GENERATING STATION	101 WABASH	MICHIGAN CITY	LAPORTE	IN	46360	YES	NO	NO	NO								221112						41.7203	-86.9097	006937585								NISOURCE INC	185654076	0		NA												NO	NMEYER@NISOURCE.COM			YES	 	
46360NRTHRWABAS	1312210131393	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2012	NO	NIPSCO MICHIGAN CITY GENERATING STATION	101 WABASH	MICHIGAN CITY	LAPORTE	IN	46360	YES	NO	NO	NO								221112						41.7203	-86.9097	006937585								NISOURCE INC	185654076	0		NA												NO	NMEYER@NISOURCE.COM			NO	 	
4713WCHMTR143PR	1312210200376	007440360	ANTIMONY	TRI	Pounds																		2012	NO	CHEMTRUSION INC	1403 PORT RD	JEFFERSONVILLE	CLARK	IN	47130	YES	NO	NO	NO								325991						38.314869	-85.675507	944541325										0	O 	TOWN OF CLARKSVILLE WASTEWATER TREATMENT DEPT.	1 LEUTHART DR	CLARKSVILLE	IN	CLARK	471292359							NO				YES	 	
46319MRCNC420SC	1312210140517	007726956	BROMINE	TRI	Pounds																		2012	NO	AMERICAN CHEMICAL SERVICE INC	420 S COLFAX AVE	GRIFFITH	LAKE	IN	46319	YES	NO	NO	NO								325199						41.5142	-87.4191	016360265										0	O 	SANITARY DISTRICT OF HAMMOND	5143 COLUMBIA AVE	HAMMOND	IN	LAKE	46320							NO	TFROMAN@ACS-CHEM.COM			NO	 	
47108HLSLNSTATE	1312210337212	007440020	NICKEL	TRI	Pounds																		2012	NO	NETSHAPE TECHNOLOGIES - CAMPBELLSBURG FACILITY	596 W OAK ST	CAMPBELLSBURG	WASHINGTON	IN	47108	YES	NO	NO	NO								332117						38.645056	-86.276928	830314261								NETSHAPE TECHNOLOGIES INC	830314261	0		NA												NO	JNICE@NETSHAPETECH.COM			YES	 	
46206LLSNT4700W	1312210229858	007440020	NICKEL	TRI	Pounds																		2012	NO	ALLISON TRANSMISSION INC	ONE ALLISON WAY	INDIANAPOLIS	MARION	IN	46222	YES	NO	NO	NO								336350						39.779944	-86.238681	804407463								CARLYLE GROUP		5.61	M2	SPEEDWAY WASTEWATER TREATMENT PLANT	4251 WEST VERMONT STREET	SPEEDWAY	IN	MARION	462223251							NO	MELISSA.SAUER@ALLISONTRANSMISSION.COM			YES	 	
