TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
74131PRSCR8901N	1307206022232	007439965	MANGANESE	TRI	Pounds																		2007	NO	PRESCOR, INC.	8901 NEW SAPULPA RD	TULSA	CREEK	OK	74131	YES	NO	NO	NO														36.035535	-96.084778											0														NO	SALES@PRESCOR.COM			YES	
74131PRSCR8901N	1307206022244	007440020	NICKEL	TRI	Pounds																		2007	NO	PRESCOR, INC.	8901 NEW SAPULPA RD	TULSA	CREEK	OK	74131	YES	NO	NO	NO														36.035535	-96.084778											0														NO	SALES@PRESCOR.COM			YES	
74145CVCNT7400E	1307205915945	007440473	CHROMIUM	TRI	Pounds																		2007	NO	OCV CONTROL VALVE	7400 E 42ND PL	TULSA	TULSA	OK	74145	YES	NO	NO	NO														36.102901	-95.89422											0														NO	PHIL@CONTROLVALVES.COM			YES	
74145CVCNT7400E	1307205915958	007440508	COPPER	TRI	Pounds																		2007	NO	OCV CONTROL VALVE	7400 E 42ND PL	TULSA	TULSA	OK	74145	YES	NO	NO	NO														36.102901	-95.89422											0														NO	PHIL@CONTROLVALVES.COM			YES	
74145CVCNT7400E	1307205915960	007439921	LEAD	PBT	Pounds																		2007	NO	OCV CONTROL VALVE	7400 E 42ND PL	TULSA	TULSA	OK	74145	YES	NO	NO	NO														36.102901	-95.89422											0														NO	PHIL@CONTROLVALVES.COM			YES	
74145CVCNT7400E	1307205915972	007439965	MANGANESE	TRI	Pounds																		2007	NO	OCV CONTROL VALVE	7400 E 42ND PL	TULSA	TULSA	OK	74145	YES	NO	NO	NO														36.102901	-95.89422											0														NO	PHIL@CONTROLVALVES.COM			YES	
74145CVCNT7400E	1307205915984	007440020	NICKEL	TRI	Pounds																		2007	NO	OCV CONTROL VALVE	7400 E 42ND PL	TULSA	TULSA	OK	74145	YES	NO	NO	NO														36.102901	-95.89422											0														NO	PHIL@CONTROLVALVES.COM			YES	
73179CMRN 7500S	1307205479417	007440473	CHROMIUM	TRI	Pounds																		2007	NO	CAMERON	7500 SW 29TH ST	OKLAHOMA CITY	OKLAHOMA	OK	73179	YES	NO	NO	NO														35.435262	-97.643072									CAMERON INTERNATIONAL CORP	879041309	0														NO	MATTHEW.MEYER@C-A-M.COM			YES	
73179CMRN 7500S	1307205479429	007439965	MANGANESE	TRI	Pounds																		2007	NO	CAMERON	7500 SW 29TH ST	OKLAHOMA CITY	OKLAHOMA	OK	73179	YES	NO	NO	NO														35.435262	-97.643072									CAMERON INTERNATIONAL CORP	879041309	0														NO	MATTHEW.MEYER@C-A-M.COM			YES	
73179CMRN 7500S	1307205479431	007440020	NICKEL	TRI	Pounds																		2007	NO	CAMERON	7500 SW 29TH ST	OKLAHOMA CITY	OKLAHOMA	OK	73179	YES	NO	NO	NO														35.435262	-97.643072									CAMERON INTERNATIONAL CORP	879041309	0														NO	MATTHEW.MEYER@C-A-M.COM			YES	
