TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
30917CLBCR4152W	1312210199511	007440473	CHROMIUM	TRI	2012	CLUB CAR INC	4125 WASHINGTON RD	EVANS	COLUMBIA	GA	30809	YES	NO	NO	NO								336999						33.5379	-82.12939	088605787								INGERSOLL-RAND CO	001368026	Reduction in off-site transfer greatly reduced due to improved supplier and manufacturing quality processes, resulting in reduction of scrap metal generated.|PRAI:Quality, process and facility improvements, in addition to outsourcing activities, reduced scrap metal generated and recycled off-site.	NO	CDRON@IRCO.COM			YES	 	
30917CLBCR4152W	1312210199523	007440020	NICKEL	TRI	2012	CLUB CAR INC	4125 WASHINGTON RD	EVANS	COLUMBIA	GA	30809	YES	NO	NO	NO								336999						33.5379	-82.12939	088605787								INGERSOLL-RAND CO	001368026	|PRAI:Quality, process and facility improvements, in addition to outsourcing activities, reduced scrap metal generated.	NO	CDRON@IRCO.COM			YES	 	
30906NTRNT3005I	1312210469197	004170303	CROTONALDEHYDE	TRI	2012	IFF AUGUSTA II LTD	3005 INTERNATIONAL BLVD	AUGUSTA	RICHMOND	GA	30906	YES	NO	NO	NO								325199						33.340556	-81.959167	947224291								INTERNATIONAL FLAVORS & FRAGRANCES INC	001534833	As of 2013, the product that used this material is no longer being manufactured at this site.	NO	DAVID.SHEPHERD@IFF.COM			NO	 	
30906NTRNT3005I	1312210469185	000123728	BUTYRALDEHYDE	TRI	2012	IFF AUGUSTA II LTD	3005 INTERNATIONAL BLVD	AUGUSTA	RICHMOND	GA	30906	YES	NO	NO	NO								325199						33.340556	-81.959167	947224291								INTERNATIONAL FLAVORS & FRAGRANCES INC	001534833	Reduction of production related to material being manufactured in affiliate sites located in other countries.	NO	DAVID.SHEPHERD@IFF.COM			NO	 	
30906NTRNT3005I	1312210469173	000075070	ACETALDEHYDE	TRI	2012	IFF AUGUSTA II LTD	3005 INTERNATIONAL BLVD	AUGUSTA	RICHMOND	GA	30906	YES	NO	NO	NO								325199						33.340556	-81.959167	947224291								INTERNATIONAL FLAVORS & FRAGRANCES INC	001534833	The facility has experienced a drop in production using this material as the material is being manufactured overseas in an affiliate plant and being sent to us for further processing.	NO	DAVID.SHEPHERD@IFF.COM			NO	 	
31092TYSNF1151E	1312210084568	000079210	PERACETIC ACID	TRI	2012	TYSON FOODS INC	1151 E PINE ST	VIENNA	DOOLY	GA	31092	YES	NO	NO	NO								311615						32.098222	-83.774611	868726993								TYSON FOODS INC	006903702	The facility only used Peracetic Acid less than half the year in 2011. The 2012 totals represent a full year of using Peracetic Acid.	NO	VERNON.JAMES@TYSON.COM			NO	 	
30224CTRPL560RE	1312210551331	000107211	ETHYLENE GLYCOL	TRI	2012	CATERPILLAR INC GRIFFIN GEORGIA	560 REHOBOTH RD	GRIFFIN	SPALDING	GA	30224	YES	NO	NO	NO								333618						33.23126	-84.21698	456893155								CATERPILLAR INC	456893155	Possible Error: Calculation for Ethylene Glycol treated offsite is correct for RY 2012. A total amount of 472,374 gallons of oily water were hauled off by Environmental Remedies. Per the waste profile, coolant makes up 1% of the total amount of oily water. As a result, 4,724 gallons of coolant were treated by Environmental Remedies. Utilizing the MSDS (50% of coolant is ethylene glycol) and density (8.95lbs/gallon) of the coolant utilized on site, the final amount of ethylene glycol that was sent Environmental Remedies is 21,139 pounds. Data Quality Alert 1:The coolant that contains ethylene glycol is stored in tanks and utilized in closed-loop systems. As a result, there are no stack or point air emissions from it's usage. An amount has been calculated and included in this report for any ethylene glycol that is lost/evaporated inside of the storage tanks.Data Quality Alert 2: A different system/method was utilized to calculate the amount of emissions that are lost while the ethylene glycol is inside of the storage tanks.	NO	BROCK_ROBERT_F@CAT.COM			NO	 	
31401HRCLSOLDLO	1312210593240	000106898	EPICHLOROHYDRIN	TRI	2012	HERCULES INC	3000 LOUISVILLE RD	SAVANNAH	CHATHAM	GA	31415	YES	NO	NO	NO								325998						32.088889	-81.149722	001315647								ASHLAND INC	001315647	|PRAI: The variable used to calculate production ratio is: Operating Hours.	NO	GLRHODES@ASHLAND.COM			NO	 	
30024KTLCM70CRE	1312210354116	N420	LEAD COMPOUNDS	PBT	2012	ELESYS NA INC	70 CRESTRIDGE DR SUITE 150	SUWANEE	GWINNETT	GA	30024	YES	NO	NO	NO								336322						34.047222	-84.072778	119879786										With continued growth came many opportunities. A lot of our packaging now consist of reusable totes and pallets - reducing the need for plastic bubble wrap and cardboard.partnering with various vendors have given us to recycle what was once waste.  We recycle over 76% of the waste generated in this facility and we expect to improve on this over the next year with a goal of 85%.|PRAI:.Production continues to grow with new model years but all new products use lead free solder. Anticipated discontinuance of old style OPDS was delayed although production of this unit is shrinking and is expected to go away within the next couple of years..	NO	MIKE.PRICE@ELESYS-NA.COM			YES	 	
30125HNKLC701WI	1312210156865	000091203	NAPHTHALENE	TRI	2012	GEO SPECIALTY CHEMICALS INC	701 WISSAHICKON AVE	CEDARTOWN	POLK	GA	30125	YES	NO	NO	NO								325199	325613					34.019222	-85.272111	801314378								GEO SPECIALTY CHEMICALS INC	801314378	|PRAI: The variable used to calculate production ratio is: Pounds of product produced.	NO	MIKE.HUNTER@GEOSC.COM			NO	 	
