REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
2012	NO	31046SCHRR10986	SCHERER STEAM ELECTRIC GENERATING PLANT	10986 HWY 87	JULIETTE	MONROE	GA	31046	YES	NO	NO	NO								221112						33.0613	-83.8066	006924989								OPC-30%;SO-29.2%;FP-19.09%;MEAG-15.1%;JE-5.91%;CD-0.7%		1312210414278	N040	BARIUM COMPOUNDS	TRI	Pounds																		4202100	4322500	4322500	4322500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.94	NA	NA																															0	1600	1600	1600	4200000	4320900	4320900	4320900	2100	0	0	0	0	0	0	0	NO	LSMONROE@SOUTHERNCO.COM			YES	 	
2012	NO	30209HBFLL12110	HB FULLER	12110 HARLAND DR NE	COVINGTON	NEWTON	GA	30014	YES	NO	NO	NO								325520						33.617778	-83.831389	152845020								HB FULLER CO	006159776	1312210639314	000108054	VINYL ACETATE	TRI	Pounds																		3379	1863	1863	1863	0	0	0	0	2298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6137	11365	11365	11365		1.06	NA	NA																															0	0	0	0	3132	1535	1535	1535	0	0	0	0	247	328	328	328	NO	RICHARD.REJDOVJAN@HBFULLER.COM			NO	 	
2012	NO	3101WDRXLC31EAS	DREXEL CHEMICAL GW WAREHOUSE FACILITY	3001 E 13TH AVE	CORDELE	CRISP	GA	31015	YES	NO	NO	NO								325320						31.96527	-83.73478	073524555								DREXEL CHEMICAL CO	073524555	1312210260509	000121755	MALATHION	TRI	Pounds																		10	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.18	W13	IMPROVED MAINTENANCE SCHEDULING, RECORDKEEPING, OR PROCEDURES	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T02	EXTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)			W35	INSTALLED VAPOR RECOVERY SYSTEMS	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T02	EXTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)																			0	0	0	0	10	10	10	10	0	0	0	0	0	0	0	0	NO	RHOWARD@DREXCHEM.COM			NO	 	
2012	NO	30114MVNC I575A	CHART  INC	1300 AIRPORT DR	BALL GROUND	CHEROKEE	GA	30107	YES	NO	NO	NO								332420						34.29944	-84.42361	796093458								CHART INDUSTRIES INC	796093458	1312210834875	007440473	CHROMIUM	TRI	Pounds																		20.999	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	101999	106881	100000	100000	0	0	0	0	0	0	0	0	0	.98	NA	NA																															0	0	0	0	20.39	10	10	10	0	0	0	0	.609	0	0	0	NO	TERRY.WEBSTER@CHART-IND.COM			YES	 	
2012	NO	30903DSMRS31COL	DSM POWDER COATING RESINS INC	31 COLUMBIA NITROGEN RD	AUGUSTA	RICHMOND	GA	30901	YES	NO	NO	NO								325211						33.43736	-81.935115	153374517								DSM RESINS BUSINESS GROUP	622750990	1312210137535	000110827	CYCLOHEXANE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	DEAN.MORRIS@DSM.COM			NO	 	
2012	NO	31545GRTST1GREA	GREAT SOUTHERN WOOD PRESERVING INC	1 GREAT SOUTHERN WAY	JESUP	WAYNE	GA	31545	YES	NO	NO	NO								321114						31.580894	-81.916541	057211829								GREAT SOUTHERN WOOD PRESERVING INC	057211823	1312210165054	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	KSAVOY@YELLAWOOD.COM			YES	 	
2012	NO	30720TXTLR1300T	TEXTILE RUBBER & CHEMICAL CO	1350 TIARCO DR	DALTON	WHITFIELD	GA	30720	YES	NO	NO	NO								325520						34.68666	-84.99166	001023621		GAD069221554						TEXTILE RUBBER & CHEMICAL CO	001023621	1312210355677	N120	DIISOCYANATES	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	DWELCH@TRCC.COM			NO	 	
2012	NO	30120TCRBB765SE	ATCO RUBBER PRODUCTS INC	765 S ERWIN ST	CARTERSVILLE	BARTOW	GA	30120	YES	NO	NO	NO								326130	325910	322211				34.13982	-84.794382	006022271								ATCO RUBBER PRODUCTS INC		1312210286961	001163195	DECABROMODIPHENYL OXIDE	TRI	Pounds																		3255	5719	5838	5957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	5	5	5	5	3250	5714	5833	5952	0	0	0	0	NO	SBARNES@ATCOFLEX.COM			NO	 	
2012	NO	30080RGSSP5211I	AIRGAS REFRIGERANTS INC SMYRNA	5211 INDUSTRIAL CT SE	SMYRNA	COBB	GA	30080	YES	NO	NO	NO								424690						33.83123	-84.46572									AIRGAS INC	024492860	1312210440653	000075456	CHLORODIFLUOROMETHANE	TRI	Pounds																		2101	2099	2100	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.93	NA	NA																															0	0	0	0	2101	2099	2100	2100	0	0	0	0	0	0	0	0	NO	CHRISTINA.ORTIZ@AIRGAS.COM			NO	 	
2012	NO	30906NTRNT3005I	IFF AUGUSTA II LTD	3005 INTERNATIONAL BLVD	AUGUSTA	RICHMOND	GA	30906	YES	NO	NO	NO								325199						33.340556	-81.959167	947224291								INTERNATIONAL FLAVORS & FRAGRANCES INC	001534833	1312210469197	004170303	CROTONALDEHYDE	TRI	Pounds																		425	128	0	0	0	0	0	0	3293	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	425	128	0	0	0	0	0	0	0	0	0	0	NO	DAVID.SHEPHERD@IFF.COM			NO	 	
2012	NO	31521BRNSW14W9T	BRUNSWICK CELLULOSE INC	1400 W 9TH ST	BRUNSWICK	GLYNN	GA	31520	YES	NO	NO	NO								322110						31.173147	-81.519247	002270239								KOCH INDUSTRIES INC	006944334	1312210252856	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2.2532	2.156	2.048	1.947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.8738	.819	.778	.74	0	0	0	0		1.05	NA	NA																															.8738	.819	.778	.74	1.3794	1.337	1.27	1.207	0	0	0	0	0	0	0	0	NO	RANDAL.MORRIS@GAPAC.COM			NO	 	
2012	NO	31068BCKYCOLDST	WEYERHAEUSER NR CO	2449 STAGECOACH RD PO BOX 238	OGLETHORPE	MACON	GA	31068	YES	NO	NO	NO								322110						32.2531	-84.0691	828789524								WEYERHAEUSER NR CO	828789524	1312210370019	007782505	CHLORINE	TRI	Pounds																		93	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11073	11010	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	93	98	0	0	0	0	0	0	0	0	0	0	NO	NANCY.THOMPSON@WEYERHAEUSER.COM			NO	 	
2012	NO	31297YKKSNCHEST	YKK (USA) INC - NATIONAL MAN UFACTURING CENTER	3340 CHESTNEY RD	MACON	BIBB	GA	31217	YES	NO	NO	NO								339993						32.817361	-83.542123	001792936								YKK CORP OF AMERICA INC	188955835	1312210411462	007440508	COPPER	TRI	Pounds																		505	326	330	330	0	0	0	0	0	0	0	0	0	0	0	0	277298	189573	191100	191100	0	0	0	0	0	0	0	0		.98	NA	NA																															0	0	0	0	5	5	5	5	0	0	0	0	500	321	325	325	NO	JAMESSPRY@YKK-USA.COM			YES	 	
2012	NO	30547RCSQR1402M	ORICA USA INC	1402 MARSHBURN RD	HOMER	BANKS	GA	30547	YES	NO	NO	NO								325920						34.314444	-83.458056									ORICA USA INC.	949299622	1312210782874	000062566	THIOUREA	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	RICKY.BROWN@ORICA.COM			NO	 	
2012	NO	31732GRTSTHIGHW	GEORGIA PACIFIC CEDAR SPRINGS LLC	12551 HWY 273 W	CEDAR SPRINGS	EARLY	GA	39832	YES	NO	NO	NO								322130						31.16751	-85.09408	040685265								KOCH INDUSTRIES INC	006944334	1312210582680	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2	1.6	1.6	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.39	NA	NA																															0	0	0	0	2	1.6	1.6	1.6	0	0	0	0	0	0	0	0	NO	DSANDREW@GAPAC.COM			NO	 	
2012	NO	30360DRVLL4026W	CHEVRON DORAVILLE TERMINAL	4026 WINTERS CHAPEL RD	DORAVILLE	DEKALB	GA	30360	YES	NO	NO	NO								424710						33.90946	-84.27236	156005340								CHEVRON CORP	001382555	1312210226419	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		96	95	110	110	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0		1.03	NA	NA																															0	0	0	0	96	95	110	110	0	0	0	0	0	0	0	0	NO	KIJT@CHEVRON.COM			NO	 	
2012	NO	3160WCJBND71GIL	CJB INDUSTRIES INC GH PLANT	701 GIL HARBIN INDUSTRIAL BLVD	VALDOSTA	LOWNDES	GA	31601	YES	NO	NO	NO								325320	325998					30.80312	-83.28122	176569366								CJB INDUSTRIES INC	176569366	1312210509927	062476599	ACIFLUORFEN, SODIUM SALT	TRI	Pounds																		0	12.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	807	807	807			NA	NA																															0	0	0	0	0	12.3	0	0	0	0	0	0	0	0	0	0	NO	CBEELAND@CJBINDUSTRIES.COM			NO	 	
2012	NO	3160WCJBND71GIL	CJB INDUSTRIES INC GH PLANT	701 GIL HARBIN INDUSTRIAL BLVD	VALDOSTA	LOWNDES	GA	31601	YES	NO	NO	NO								325320	325998					30.80312	-83.28122	176569366								CJB INDUSTRIES INC	176569366	1312210509954	021087649	METRIBUZIN	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575	307	307	307		.53	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	CBEELAND@CJBINDUSTRIES.COM			NO	 	
2012	NO	30125SHBYGHWY10	SHEBOYGAN PAINT CO	608 CANAL ST	CEDARTOWN	POLK	GA	30125	YES	NO	NO	NO								325510						34.005801	-85.28112	118273945								SHEBOYGAN PAINT CO	006103766	1312210267858	000100414	ETHYLBENZENE	TRI	Pounds																		2856	3711	4795	5035	0	0	0	0	5580	5306	4775	4298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.13	W58	OTHER PROCESS MODIFICATIONS	T06	EMPLOYEE RECOMMENDATION (UNDER A FORMAL COMPANY PROGRAM)					W42	SUBSTITUTED RAW MATERIALS	T04	PARTICIPATIVE TEAM MANAGEMENT																					0	0	0	0	2856	3711	4795	5035	0	0	0	0	0	0	0	0	NO	SPORTERFIELD@SHEBPAINTGA.COM			NO	 	
2012	NO	30245WHTLG725RA	SHERWIN-WILLIAMS CO	725 RACO DR	LAWRENCEVILLE	GWINNETT	GA	30045	YES	NO	NO	NO								325520						33.95694	-84.01944									THE SHERWIN-WILLIAMS CO	004206397	1312210648729	000107211	ETHYLENE GLYCOL	TRI	Pounds																		239	9	9	9	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592	1631	1729	1729		1.1	NA	NA																															0	0	0	0	8	9	9	9	231	0	0	0	0	0	0	0	NO	RSTHOMAS@SHERWIN.COM			NO	 	
