TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
30917CLBCR4152W	1311209514532	007440473	CHROMIUM	TRI	2011	CLUB CAR INC	4125 WASHINGTON RD	AUGUSTA	COLUMBIA	GA	30917	YES	NO	NO	NO								336999						33.51945	-82.11478	088605787								INGERSOLL-RAND CO	001368026	QUALITY INITIATIVES AND REDUCTION IN FACILITY CHANGES REDUCED SCRAP METAL.	NO	CASHLEY@IRCO.COM			YES	 	
30917CLBCR4152W	1311209514544	007440020	NICKEL	TRI	2011	CLUB CAR INC	4125 WASHINGTON RD	AUGUSTA	COLUMBIA	GA	30917	YES	NO	NO	NO								336999						33.51945	-82.11478	088605787								INGERSOLL-RAND CO	001368026	QUALITY INITIATIVES AND REDUCTION IN FACILITY CHANGES REDUCED SCRAP METAL.	NO	CASHLEY@IRCO.COM			YES	 	
31088CSCDC104IN	1311208999639	007439965	MANGANESE	TRI	2011	CASCADE CORP	104 INDUSTRIAL PARK BLVD	WARNER ROBINS	HOUSTON	GA	31088	YES	NO	NO	NO								333924						32.582311	-83.588107	009031378								CASCADE CORP	009031378	ELECTED TO USE RELEASE RANGES THIS REPORTING YEAR.	NO	LARRY.READ@CASCORP.COM			YES	 	
31601NNCMP1401E	1311209520410	000080057	4,4'-ISOPROPYLIDENEDIPHENOL	TRI	2011	ARIZONA CHEMICAL LLC	1401 E HILL AVE	VALDOSTA	LOWNDES	GA	31601	YES	NO	NO	NO								325211						30.837472	-83.257778									ARIZONA CHEMICAL CO LLC		DUE TO THE DOWN SIZING AND CHANGE IN PRODUCT MIX, BIS PHENOL IS NO LONGER USED AT THE VALDOSTA FACILITY AS A RAW MATERIAL.	NO	LEE.CROWDER@AZCHEM.COM			NO	 	
31601NNCMP1401E	1311209520461	N982	ZINC COMPOUNDS	TRI	2011	ARIZONA CHEMICAL LLC	1401 E HILL AVE	VALDOSTA	LOWNDES	GA	31601	YES	NO	NO	NO								325211						30.837472	-83.257778									ARIZONA CHEMICAL CO LLC		THE VALDOSTA FACILITY DID NOT USE ZINC DURING THE YEAR OF 2011. THE SITES PRODUCT MIX HAS CHANGED AND THE PRODUCTS THAT TAKE A SLURRY ARE NO LONGER PRODUCED AT VALDOSTA.	NO	LEE.CROWDER@AZCHEM.COM			YES	 	
30830STHRN8803R	1311209396441	000080626	METHYL METHACRYLATE	TRI	2011	SOUTHERN NUCLEAR - PLANT WILSON/VOGTLE	8803 RIVER RD	WAYNESBORO	BURKE	GA	30830	YES	NO	NO	NO								221112						33.128866	-81.747998	006924989								SOUTHERN CO	006925341	NA	NO	AMGETER@SOUTHERNCO.COM			NO	 	
31326SVNNHHWY27	1311209234350	007664417	AMMONIA	TRI	2011	MCINTOSH ELECTRIC GENERATING PLANT	981 OLD AUGUSTA RD CENTRAL PO BOX 2507	RINCON	EFFINGHAM	GA	31326	YES	NO	NO	NO								221112						32.355833	-81.168333	006926539								SOUTHERN CO	006925341	NA	NO	LSMONROE@SOUTHERNCO.COM			NO	 	
31326SVNNHHWY27	1311209234362	N420	LEAD COMPOUNDS	PBT	2011	MCINTOSH ELECTRIC GENERATING PLANT	981 OLD AUGUSTA RD CENTRAL PO BOX 2507	RINCON	EFFINGHAM	GA	31326	YES	NO	NO	NO								221112						32.355833	-81.168333	006926539								SOUTHERN CO	006925341	NA	NO	LSMONROE@SOUTHERNCO.COM			YES	 	
31092TYSNF1151E	1311209391958	000079210	PERACETIC ACID	TRI	2011	TYSON FOODS INC	1151 E PINE ST	VIENNA	DOOLY	GA	31092	YES	NO	NO	NO								311615						32.098222	-83.774611	868726993								TYSON FOODS INC	006903702	FACILITY BEGAN USING THIS CHEMICAL DURING RY2011.	NO	VERNON.JAMES@TYSON.COM			NO	 	
30073JYCHM1400I	1311209388925	000068122	N,N-DIMETHYLFORMAMIDE	TRI	2011	AJAY NORTH AMERICA LLC	1400 INDUSTRY RD	POWDER SPRINGS	COBB	GA	301270127	YES	NO	NO	NO								325188	325199					33.856875	-84.648304	061425104										WILL BE REDUCING THE USE OF DMF DUE TO PROCESS SHUT DOWN.	NO	ALAN.SHIPP@AJAY-SQM.COM			NO	 	
31705MTCHL5200R	1311209234588	N420	LEAD COMPOUNDS	PBT	2011	MITCHELL STEAM ELECTRIC GENERATING PLANT	5200 RADIUM SPRINGS RD	ALBANY	DOUGHERTY	GA	31705	YES	NO	NO	NO								221112						31.446878	-84.136141	006924989								SOUTHERN CO	006925341	NA	NO	LSMONROE@SOUTHERNCO.COM			YES	 	
30024KTLCM70CRE	1311208983419	N420	LEAD COMPOUNDS	PBT	2011	ELESYS NORTH AMERICA INC	70 CRESTRIDGE DR SUITE 150	SUWANEE	GWINNETT	GA	30024	YES	NO	NO	NO								336322						34.025793	-84.040203	119879786										AS WE HAVE SWITCHED TO SILVER SOLDERS IT BECAME VIABLE TO COLLECT AND SEND OUT FOR RECLAMATION THE WIPE RAGS AND TOWELS USED IN OUR PROCESS.	NO	MIKE.PRICE@ELESYS-NA.COM			YES	 	
30518HRSMR100HE	1311208972873	007697372	NITRIC ACID	TRI	2011	HERAEUS TENEVO LLC	100 HERAEUS BLVD	BUFORD	GWINNETT	GA	30518	YES	NO	NO	NO								327215						34.104472	-84.007472	067503573								HERAEUS	001264563	HAVE DISCONTINUED USE OF NITRIC ACID EFFECTIVE DECEMBER 2011.	NO	TIM.JENKINS@HERAEUS.COM			NO	 	
31794HNDRXGOLDE	1311209070895	000074839	BROMOMETHANE	TRI	2011	TRIEST AG GROUP INC	900 GOLDEN RD	TIFTON	TIFT	GA	31794	YES	NO	NO	NO								325320						31.42961	-83.5277	555424019								TRIEST AG GROUP INC	555424019	DURING RY 2011 METHYL BROMIDE RECOVERY SYSTEM WAS OUT OF SERVICE THREE OUT OF FOUR QUARTERS. NEW SYSTEM CHILLER AND VAPOR RECOVERY SYSTEM IS TO BE INSTALLED RY 2012.	NO	VLILLEY@TRIESTAG.COM			NO	 	
30318WHTKR1557M	1311209464407	000108883	TOLUENE	TRI	2011	WHITAKER OIL CO	1557 MARIETTA RD	ATLANTA	FULTON	GA	30318	YES	NO	NO	NO								424710						33.79405	-84.43809	003490422								WHITAKER OIL CO	003490422	ADDITIONAL LOSSES DUE TO SPECIALIZED FILLING OPERATION DURING TO PART OF 2011.  THIS OPERATION AND PROCESS WILL NOT APPEAR IN 2012 BECAUSE OF CHANGES TO CUSTOMER BASE.	NO	JERRY.WATKINS@WHITAKEROIL.COM			NO	 	
31545TTRYNSAVAN	1311209598061	N495	NICKEL COMPOUNDS	TRI	2011	RAYONIER PERFORMANCE FIBERS JESUP MILL	4470 SAVANNAH HWY	JESUP	WAYNE	GA	31545	YES	NO	NO	NO								322110						31.656389	-81.832917									RAYONIER INC	001265263	NICKEL DID NOT EXCEED THE MANUFACTURE, PROCESS OR USE THRESHOLDS FOR RY 2010.	NO	WILSON.GAUTREAUX@RAYONIER.COM			YES	 	
30114MVNC I575A	1311209699709	007440473	CHROMIUM	TRI	2011	CHART  INC	1300 AIRPORT DR	BALL GROUND	CHEROKEE	GA	30107	YES	NO	NO	NO								332420						34.29774	-84.42106	796093458								CHART INDUSTRIES INC	796093458	RECYCLING INCREASE DUE TO THE ADDITION OF A TANK REPAIR OPERATION TO THE FACILITY.	NO	TERRY.WEBSTER@CHART-IND.COM			YES	 	
30114MVNC I575A	1311209699735	007440508	COPPER	TRI	2011	CHART  INC	1300 AIRPORT DR	BALL GROUND	CHEROKEE	GA	30107	YES	NO	NO	NO								332420						34.29774	-84.42106	796093458								CHART INDUSTRIES INC	796093458	OFF SITE RECYCLING INCREASE DUE TO INCREASE PRODUCTIVITY,  ADDITION OF A TANK REPAIR OPERATION AND MEASURES TAKEN TO REDUCE THEFT.	NO	TERRY.WEBSTER@CHART-IND.COM			YES	 	
30114MVNC I575A	1311209699750	N420	LEAD COMPOUNDS	PBT	2011	CHART  INC	1300 AIRPORT DR	BALL GROUND	CHEROKEE	GA	30107	YES	NO	NO	NO								332420						34.29774	-84.42106	796093458								CHART INDUSTRIES INC	796093458	OFF SITE RECYCLING INCREASE DUE TO PRODUCTION INCREASES, ADDITION OF A TANK REPAIR OPERATION AND MEASURES TAKEN TO REDUCE SCRAP METAL THEFT	NO	TERRY.WEBSTER@CHART-IND.COM			YES	 	
30114MVNC I575A	1311209699774	007439965	MANGANESE	TRI	2011	CHART  INC	1300 AIRPORT DR	BALL GROUND	CHEROKEE	GA	30107	YES	NO	NO	NO								332420						34.29774	-84.42106	796093458								CHART INDUSTRIES INC	796093458	OFFSITE RECYCLING INCREASES DUE TO INCREASED PRODUCTION, ADDITION OF A TANK REPAIR OPERATION AND MEASURES TAKEN TO PREVENT SCRAP METAL THEFT.	NO	TERRY.WEBSTER@CHART-IND.COM			YES	 	
