TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
30207SCTTG2111G	1311209440268	N982	ZINC COMPOUNDS	TRI	2011	SCOTT G WILLIAMS LLC	2111 GENERAL ARTS RD	CONYERS	ROCKDALE	GA	30012	YES	NO	NO	NO								325314						33.683976	-84.054444	147600480										-T05:W51  T03	NO	SGWLLC@AOL.COM			YES	 	
30207SCTTG2111G	1311209440256	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	SCOTT G WILLIAMS LLC	2111 GENERAL ARTS RD	CONYERS	ROCKDALE	GA	30012	YES	NO	NO	NO								325314						33.683976	-84.054444	147600480										-T01:W39  T01,  W52  T01	NO	SGWLLC@AOL.COM			NO	 	
30207SCTTG2111G	1311209440243	N450	MANGANESE COMPOUNDS	TRI	2011	SCOTT G WILLIAMS LLC	2111 GENERAL ARTS RD	CONYERS	ROCKDALE	GA	30012	YES	NO	NO	NO								325314						33.683976	-84.054444	147600480										-W31:W51  T03,   W39   T04	NO	SGWLLC@AOL.COM			YES	 	
30207SCTTG2111G	1311209440231	N100	COPPER COMPOUNDS	TRI	2011	SCOTT G WILLIAMS LLC	2111 GENERAL ARTS RD	CONYERS	ROCKDALE	GA	30012	YES	NO	NO	NO								325314						33.683976	-84.054444	147600480										-T05:W 31  T05     W39  T04    W51  T03	NO	SGWLLC@AOL.COM			YES	 	
31830GRGPCHIGHW	1311209430444	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2011	GEORGIA-PACIFIC WOOD PRODUCTS LLC WARM SPRINGS PLYWOOD	5875 CHIPLEY HWY	WARM SPRINGS	MERIWETHER	GA	31830	YES	NO	NO	NO								321212	321211					32.916176	-84.777604									KOCH INDUSTRIES INC	006944334	IMPROVED MAITENANCE PROCEDURE INSTALLED ESP IN 2011	NO	KEITH.CARROLL@GAPAC.COM			NO	 	
31830GRGPCHIGHW	1311209430457	000067561	METHANOL	TRI	2011	GEORGIA-PACIFIC WOOD PRODUCTS LLC WARM SPRINGS PLYWOOD	5875 CHIPLEY HWY	WARM SPRINGS	MERIWETHER	GA	31830	YES	NO	NO	NO								321212	321211					32.916176	-84.777604									KOCH INDUSTRIES INC	006944334	IMPROVED MAINTENANCE PROCEDURES INSTALLED ESP AND HAVE RCO	NO	KEITH.CARROLL@GAPAC.COM			NO	 	
31404KTLST1800E	1311209628522	N511	NITRATE COMPOUNDS	TRI	2011	BASF CORP - SAVANNAH OPERATIONS	1800 E PRESIDENT ST	SAVANNAH	CHATHAM	GA	31404	YES	NO	NO	NO								327992	331311					32.072722	-81.059222	877442285								BASF CORP	001307032	-W51:A WASTE STREAM FROM THE SECOND ION EXCHANGE PROCESS THAT WOULD TYPICALLY BE SENT TO THE WASTEWATER TREATMENT SYSTEM HAS BE REDIRECTED TO THE FIRST ION EXCHANGE PROCESS SO THE CHEMICALS ARE USED RATHER THAN DISCARDED.	NO	MICHELLE.NOONEY@BASF.COM			NO	 	
31404KTLST1800E	1311209628508	007664417	AMMONIA	TRI	2011	BASF CORP - SAVANNAH OPERATIONS	1800 E PRESIDENT ST	SAVANNAH	CHATHAM	GA	31404	YES	NO	NO	NO								327992	331311					32.072722	-81.059222	877442285								BASF CORP	001307032	IN ADDITION OT USING AMMONIUM SULFATE MORE EFFICIENTLY IN THE PROCESS, THE AMMONIA STRIPPER - ABSORBER SYSTEM EFFICIENCY HAS INCREASED DUE TO THE EFFORTS OF THE LEAN SIX SIGMA TEAM.-T04:THROUGH A LEAN SIX SIGMA PROJECT THAT INVOLVED PRODUCTION ENGINEERS AND CHEMICAL OPERATIONS, THE TEAM INDENTIFIED SEVARAL OPPORTUNITIES TO IMPROVE THE EFFICIENCY OF THE ION EXCHANGE PROCESS THAT UTILIZES AMMONIUM SULFATE.	NO	MICHELLE.NOONEY@BASF.COM			NO	 	
30224CTRPL560RE	1311209373923	000107211	ETHYLENE GLYCOL	TRI	2011	CATERPILLAR INC GRIFFIN GEORGIA	560 REHOBOTH RD	GRIFFIN	SPALDING	GA	30224	YES	NO	NO	NO								811118						33.23126	-84.21698	456893155								CATERPILLAR INC	456893155	INSTALLED FILTER CLEANING AND REUSE PROCESS	NO	BROCK_ROBERT_F@CAT.COM			NO	 	
30024KTLCM70CRE	1311208983419	N420	LEAD COMPOUNDS	PBT	2011	ELESYS NORTH AMERICA INC	70 CRESTRIDGE DR SUITE 150	SUWANEE	GWINNETT	GA	30024	YES	NO	NO	NO								336322						34.025793	-84.040203	119879786										COMPANY IS MAKING GREAT PROGRESS IN SWITCHING TO LEAD FREE SOLDER AND SOLDER PASTE. SOME PORDUCTS WE ARE REQUIRED TO MAINTAIN THE CAPACITY TO MANUFACTURE FOR 10 YEARS OR LONGER (AUTOMOTIVE). WE ANTICIPATE THAT THE VOLUME WILL CONTINUE TO  SHRINK AND THAT BY 2020 WE WILL BE COMPLETELY LEAD FREE.	NO	MIKE.PRICE@ELESYS-NA.COM			YES	 	
