TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
31408MCLCMFOUND	1311209255773	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	NUSTAR ASPHALT REFINING LLC	7 FOUNDATION DR	SAVANNAH	CHATHAM	GA	31408	YES	NO	NO	NO								324110						32.109833	-81.125167	848110701								NUSTAR ENERGY LP	848110701	0		NA												NO	WREN.MILLS@NUSTARENERGY.COM			NO	 	
31408MCLCMFOUND	1311209255708	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2011	NO	NUSTAR ASPHALT REFINING LLC	7 FOUNDATION DR	SAVANNAH	CHATHAM	GA	31408	YES	NO	NO	NO								324110						32.109833	-81.125167	848110701								NUSTAR ENERGY LP	848110701	0		NA												NO	WREN.MILLS@NUSTARENERGY.COM			NO	 	
31408MCLCMFOUND	1311209255759	000110543	N-HEXANE	TRI	Pounds																		2011	NO	NUSTAR ASPHALT REFINING LLC	7 FOUNDATION DR	SAVANNAH	CHATHAM	GA	31408	YES	NO	NO	NO								324110						32.109833	-81.125167	848110701								NUSTAR ENERGY LP	848110701	0		NA												NO	WREN.MILLS@NUSTARENERGY.COM			NO	 	
31606STRLN5700H	1311208999348	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2011	NO	ERCO WORLDWIDE INC	5700 HUNT RD	VALDOSTA	LOWNDES	GA	31606	YES	NO	NO	NO								325188						30.83472	-83.22374	126803654								SUPERIOR PLUS US HOLDINGS INC	126803654	.64	M2	CITY OF VALDOSTA MUD CREEK SEWER PLANT	STATENVILLE HWY	VALDOSTA	GA	LOWNDES	31606							NO	JFULP@ERCOWORLDWIDE.COM			YES	 	
31606STRLN5700H	1311208999336	007782505	CHLORINE	TRI	Pounds																		2011	NO	ERCO WORLDWIDE INC	5700 HUNT RD	VALDOSTA	LOWNDES	GA	31606	YES	NO	NO	NO								325188						30.83472	-83.22374	126803654								SUPERIOR PLUS US HOLDINGS INC	126803654	3.46	M2	CITY OF VALDOSTA MUD CREEK SEWER PLANT	STATENVILLE HWY	VALDOSTA	GA	LOWNDES	31606							NO	JFULP@ERCOWORLDWIDE.COM			NO	 	
31907LFRGC5526S	1311209686955	007439921	LEAD	TRI	Pounds																		2011	NO	ARGOS COLUMBUS CONCRETE PLANT	5526 SCHATULGA RD	COLUMBUS	MUSCOGEE	GA	31907	YES	NO	NO	NO								327320						32.521277	-84.869266	067568246								ARGOS READY MIX LLC	078318694	0		NA												NO	SSIMONSEN@ARGOS-US.COM			YES	 	
30080GRFFT2973O	1311209060375	000075218	ETHYLENE OXIDE	TRI	Pounds																		2011	NO	STERIGENICS US LLC	2973 OLYMPIC INDUSTRIAL DR	SMYRNA	COBB	GA	30080	YES	NO	NO	NO								561910						33.831574	-84.467192	098499569								STERIGENICS INTERNATIONAL INC	098499569	0		NA												NO	KHOFFMAN@STERIGENICS.COM			NO	 	
30080GRFFT2973O	1311209060351	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2011	NO	STERIGENICS US LLC	2973 OLYMPIC INDUSTRIAL DR	SMYRNA	COBB	GA	30080	YES	NO	NO	NO								561910						33.831574	-84.467192	098499569								STERIGENICS INTERNATIONAL INC	098499569	0		NA												NO	KHOFFMAN@STERIGENICS.COM			NO	 	
30170WNSLYGEORG	1311209287325	N458	MERCURY COMPOUNDS	PBT	Pounds																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM	RR5		YES	 	
30170WNSLYGEORG	1311209234956	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM			YES	 	
30170WNSLYGEORG	1311209234943	N770	VANADIUM COMPOUNDS	TRI	Pounds																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM			YES	 	
30170WNSLYGEORG	1311209234931	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM			NO	 	
30170WNSLYGEORG	1311209234929	N495	NICKEL COMPOUNDS	TRI	Pounds																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM			YES	 	
30170WNSLYGEORG	1311209234893	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM			YES	 	
30170WNSLYGEORG	1311209234881	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM			YES	 	
30170WNSLYGEORG	1311209234879	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM			NO	 	
30170WNSLYGEORG	1311209234867	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM			NO	 	
30170WNSLYGEORG	1311209234842	N100	COPPER COMPOUNDS	TRI	Pounds																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM			YES	 	
30170WNSLYGEORG	1311209234830	N096	COBALT COMPOUNDS	TRI	Pounds																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM			YES	 	
30170WNSLYGEORG	1311209234828	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM			YES	 	
30170WNSLYGEORG	1311209234855	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM			NO	 	
30170WNSLYGEORG	1311209234804	N050	BERYLLIUM COMPOUNDS	TRI	Pounds																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM			YES	 	
30170WNSLYGEORG	1311209234792	N040	BARIUM COMPOUNDS	TRI	Pounds																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM			YES	 	
30170WNSLYGEORG	1311209234780	N020	ARSENIC COMPOUNDS	TRI	Pounds																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM			YES	 	
30170WNSLYGEORG	1311209234778	007664417	AMMONIA	TRI	Pounds																		2011	NO	WANSLEY STEAM ELECTRIC GENERATING PLANT	1371 LIBERTY CHURCH RD	CARROLLTON	HEARD	GA	30116	YES	NO	NO	NO								221112						33.408463	-85.040338	006924989		GAD000612937		GAR000000	GA0026778			SO-717%; OPC-183%; MEAG-92%; CD-08%		0		NA												NO	LSMONROE@SOUTHERNCO.COM			NO	 	
30318ZPMNF1310S	1311209668538	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2011	NO	ZEP INC	1310 SEABOARD INDUSTRIAL BLVD	ATLANTA	FULTON	GA	30318	YES	NO	NO	NO								325611						33.808056	-84.428333	808253555								ZEP INC		3	O 	RM CLAYTON POTW	BOLTON RD	ATLANTA	GA	FULTON	30318							NO	JOHN.LAMBERT@ZEP.COM			NO	 	
30318ZPMNF1310S	1311209668526	000079016	TRICHLOROETHYLENE	TRI	Pounds																		2011	NO	ZEP INC	1310 SEABOARD INDUSTRIAL BLVD	ATLANTA	FULTON	GA	30318	YES	NO	NO	NO								325611						33.808056	-84.428333	808253555								ZEP INC		0	M2	RM CLAYTON POTW	BOLTON RD	ATLANTA	GA	FULTON	30318							NO	JOHN.LAMBERT@ZEP.COM			NO	 	
30318ZPMNF1310S	1311209668514	000108883	TOLUENE	TRI	Pounds																		2011	NO	ZEP INC	1310 SEABOARD INDUSTRIAL BLVD	ATLANTA	FULTON	GA	30318	YES	NO	NO	NO								325611						33.808056	-84.428333	808253555								ZEP INC		0	M2	RM CLAYTON POTW	BOLTON RD	ATLANTA	GA	FULTON	30318							NO	JOHN.LAMBERT@ZEP.COM			NO	 	
