TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
29526HNYWL440AL	1311209116868	N495	NICKEL COMPOUNDS	TRI	Pounds																		2011	NO	METGLAS INC	440 ALLIED DR	CONWAY	HORRY	SC	29526	YES	NO	NO	NO								332999						33.79818	-78.99619	139727395								HITACHI METALS OF AMERICA LTD	070572482	0		NA												NO	DODD.SMITH@METGLAS.COM			YES	 	
29644MTCNC400SN	1311209118520	007440020	NICKEL	TRI	Pounds																		2011	NO	EMITEC INC	400 S NELSON DR	FOUNTAIN INN	LAURENS	SC	29644	YES	NO	NO	NO								336399						34.67648	-82.19744	177193539										0		NA												NO	JUERGEN.WAGNER@EMITEC.COM			YES	 	
29526HNYWL440AL	1311209116843	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2011	NO	METGLAS INC	440 ALLIED DR	CONWAY	HORRY	SC	29526	YES	NO	NO	NO								332999						33.79818	-78.99619	139727395								HITACHI METALS OF AMERICA LTD	070572482	0		NA												NO	DODD.SMITH@METGLAS.COM			YES	 	
29526HNYWL440AL	1311209116856	N096	COBALT COMPOUNDS	TRI	Pounds																		2011	NO	METGLAS INC	440 ALLIED DR	CONWAY	HORRY	SC	29526	YES	NO	NO	NO								332999						33.79818	-78.99619	139727395								HITACHI METALS OF AMERICA LTD	070572482	0		NA												NO	DODD.SMITH@METGLAS.COM			YES	 	
29476GRGPCPOBOA	1311209136732	000067561	METHANOL	TRI	Pounds																		2011	NO	FLAKEBOARD RUSSELLVILLE PARTICLEBOARD PLANT	1118 RUSSELL STORE RD	SAINT STEPHEN	BERKELEY	SC	29479	YES	NO	NO	NO								321219						33.39928	-79.981548	149875916	783169753							FLAKEBOARD AMERICA LTD	783169753	0		NA												NO	RICH.WEBER@FLAKEBOARD.COM			NO	 	
29341SHKSH552HY	1311209140704	000091203	NAPHTHALENE	TRI	Pounds																		2011	NO	FREIGHTLINER CUSTOM CHASSIS CORP	552 HYATT ST	GAFFNEY	CHEROKEE	SC	29341	YES	NO	NO	NO								336211						35.073292	-81.684157	009029687								DAIMLER AG	884639378	0		NA												NO	ROBERT.HARBIN@DAIMLER.COM			NO	 	
29341SHKSH552HY	1311209140680	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2011	NO	FREIGHTLINER CUSTOM CHASSIS CORP	552 HYATT ST	GAFFNEY	CHEROKEE	SC	29341	YES	NO	NO	NO								336211						35.073292	-81.684157	009029687								DAIMLER AG	884639378	0		NA												NO	ROBERT.HARBIN@DAIMLER.COM			NO	 	
29436CRSSG553CR	1311209141047	N020	ARSENIC COMPOUNDS	TRI	Pounds																		2011	NO	CROSS GENERATING STATION	553 CROSS STATION RD	PINEVILLE	BERKELEY	SC	29468	YES	NO	NO	NO								221112						33.366667	-80.111667	056812456								SOUTH CAROLINA PUBLIC SERVICE AUTHORITY	056812456	0		NA												NO	LGVARN@SANTEECOOPER.COM			YES	 	
29436CRSSG553CR	1311209141035	007664417	AMMONIA	TRI	Pounds																		2011	NO	CROSS GENERATING STATION	553 CROSS STATION RD	PINEVILLE	BERKELEY	SC	29468	YES	NO	NO	NO								221112						33.366667	-80.111667	056812456								SOUTH CAROLINA PUBLIC SERVICE AUTHORITY	056812456	0		NA												NO	LGVARN@SANTEECOOPER.COM			NO	 	
29436CRSSG553CR	1311209141062	N040	BARIUM COMPOUNDS	TRI	Pounds																		2011	NO	CROSS GENERATING STATION	553 CROSS STATION RD	PINEVILLE	BERKELEY	SC	29468	YES	NO	NO	NO								221112						33.366667	-80.111667	056812456								SOUTH CAROLINA PUBLIC SERVICE AUTHORITY	056812456	0		NA												NO	LGVARN@SANTEECOOPER.COM			YES	 	
