TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
6293WTHMRC985HI	1312210619995	007439976	MERCURY	PBT	2012	THE AMERICAN COAL CO	9085 HWY 34 N	GALATIA	SALINE	IL	62935	YES	NO	NO	NO								212112						37.824348	-88.583754	143486426										SRNA:Reporting required due to naturally-occurring elements in coal.	NO	CSHESTAK@COALSOURCE.COM			YES	 	
60633FRDMT12600	1312210292862	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	FORD MOTOR CO CHICAGO ASSEMBLY	12600 S TORRENCE AVE	CHICAGO	COOK	IL	60633	YES	NO	NO	NO								336111						41.665013	-87.560845	060364882								FORD MOTOR CO	001344746	SRNA:Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment. The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES). Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting. Ford is committed to pollution prevention. All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	ADODSON1@FORD.COM			NO	 	
6154WRNKCN1275S	1312210124691	MIXTURE	MIXTURE	TRI	2012	ROANOKE CONCRETE PRODUCTS CO - EAST PEORIA	1275 SPRING BAY RD	EAST PEORIA	WOODFORD	IL	61611	YES	NO	NO	NO								327320	327331					40.774317	-89.527693	005228598								ROANOKE CONCRETE PRODUCTS CO		SRNA:Ready-mix batch plants and trucks have the proper engineering features to control various sources used in the operation.	NO	DANBENDER@FRONTIER.COM			NO	 	
60438BCHMC2700E	1312210266983	000110827	CYCLOHEXANE	TRI	2012	NB COATINGS INC	2701 E 170TH ST	LANSING	COOK	IL	60438	YES	NO	NO	NO								325510						41.584935	-87.548243	085229448								NIPPON PAINT (USA) INC	787612795	|T01:Improved efficiency of in-house solvent still.  Less off-site solvent waste disposal.	NO	JWICKHAM@NBCOATINGS.COM			NO	 	
60162DYNMC4211W	1312210430637	007440508	COPPER	TRI	2012	DYNAMIC MANUFACTURING INC	4211 W MADISON ST	HILLSIDE	COOK	IL	60162	YES	NO	NO	NO								336350						41.880556	-87.730556	059455170								DYNAMIC MANUFACTURING INC	059455170	Facility personnel reviewed parts washing processes and installed filtering units that increased the life of wash waters; thus reducing the need for changeovers and reducing the amount of wastewaters generated.	NO	GNOEL@DMIMAIL.COM			YES	 	
62864GNRLTHWY14	1312210075394	N982	ZINC COMPOUNDS	TRI	2012	CONTINENTAL TIRE THE AMERICAS LLC	11525 N IL HWY 142	MOUNT VERNON	JEFFERSON	IL	628640022	YES	NO	NO	NO								326211						38.29007	-88.890371	068556422		ILD068556422		IL0035017				CONTINENTAL AG	030370307	Reduction in the amount of scrap and/or waste reduces the discharge of zinc compounds from the facility.	NO	BENNY.HARMSE@CONTI-NA.COM			YES	 	
6155WRNKCN1675S	1312210125187	MIXTURE	MIXTURE	TRI	2012	ROANOKE CONCRETE PRODUCTS CO - PEKIN	1675 S 2ND ST	PEKIN	TAZEWELL	IL	61554	YES	NO	NO	NO								327320						40.551325	-89.664571	005228598								ROANOKE CONCRETE PRODUCTS CO		SRNA:Ready-mix batch plants and trucks have the proper engineering features to control various sources used in the operation.	NO	DANBENDER@FRONTIER.COM			NO	 	
6108WWHLCL29NLC	1312210493944	007440473	CHROMIUM	TRI	2012	WAHL CLIPPER CORP	2900 N LOCUST	STERLING	WHITESIDE	IL	61081	YES	NO	NO	NO								339999						41.817322	-89.696107	005263199										We have been contacting outside vendors to share ideas on equipment for improved market of potential recycled items.|SRNA:We are seeking outlets for our materials that cannot be recycled. Our production also increases year to year.	NO	MJOHNSON@WAHLCLIPPER.COM			YES	 	
60185HLBLC1400N	1312210435311	N120	DIISOCYANATES	TRI	2012	BLACHFORD INC	1400 NUCLEAR DR	WEST CHICAGO	DUPAGE	IL	60185	YES	NO	NO	NO								326150	326199					41.904139	-88.232853	884732314		ILD068586429		IL0067458				BLACHFORD INVESTMENTS INC.	884732314	SRNA:Quality related testing requirements	NO	GSTEUCK@BLACHFORDINC.COM			NO	 	
61046MDLLN15NRC	1312210116911	007440508	COPPER	TRI	2012	ELKAY MANUFACTURING CO	105 N ROCHESTER ST	LANARK	CARROLL	IL	61046	YES	NO	NO	NO								332813						42.104023	-89.828	005080429								ELKAY MANUFACTURING CO		SRNA:Manufacturing of certain brass faucets was moved to an alternate location.	NO	MICHAEL.LONG@ELKAY.COM			YES	 	
60436PLLCL1550M	1312210498135	N040	BARIUM COMPOUNDS	TRI	2012	APOLLO COLORS INC	1550 MOUND RD	ROCKDALE	WILL	IL	60436	YES	NO	NO	NO								325132						41.500651	-88.122259	047578331								APOLLO COLORS INC	047578331	Part II.  Chemical-Specific Information (Barium Compounds) Apollo Colors Inc. uses Barium Chloride for specific Chemical Process Reactions.  The excess/residual Barium salts in all wastewater from reactions are pretreated to Barium Sulfate.  The Barium Sulfate is removed (filtered) from the the wastewater.  The Barium Sulfate (Filtrate) is sent to a Non-Hazardous Landfill.  The filtered wastewater is sent to the local POTW. With the delisting of Barium Sulfate as a reportable Hazardous Substance in 1995 by the U. S. EPA,  Apollo Colors Inc.  has eliminated reporting in Section 6.2  TRANSFERS TO OTHER OFF-SITE LOCATIONS.However,  Apollo Colors Inc. continues to report in Section 6.1 DISCHARGES TO PUBLICLY OWNED TREATMENT WORKS (POTW) because the local POTW does not differentiate between different kinds of Barium in the wastewater - POTW  permits are based on Total Barium.|SRNA:Although production increased in 2012 the amount of barium sulfate sent to the landfill decreased. This decrease can be attributed to the product codes that were produced had reduced barium excess, 31% excess in 2011 vs. 21.4% excess in 2012.	NO	BWRIGHT@APOLLOCOLORS.COM			YES	 	
