TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
24482SNYDRRT612	1313211698865	007440508	COPPER	TRI	Pounds																		2013	NO	DAIKIN APPLIED	207 LAUREL HILL RD	VERONA	AUGUSTA	VA	24482			YES	NO	NO	NO								333415						38.195831	-79.00535	061637575								AAF MCQUAY GROUP INC	883366668	30	M2	MIDDLE RIVER REGIONAL STP	828 LAUREL HILL ROAD, VERONA	VERONA	VA	AUGUSTA	24482							NO	ROBERT.PUFFENBERGER@DAIKINAPPLIED.COM			YES	 	
24482SNYDRRT612	1313211698877	007632000	SODIUM NITRITE	TRI	Pounds																		2013	NO	DAIKIN APPLIED	207 LAUREL HILL RD	VERONA	AUGUSTA	VA	24482			YES	NO	NO	NO								333415						38.195831	-79.00535	061637575								AAF MCQUAY GROUP INC	883366668	11000	O 	MIDDLE RIVER REGIONAL STP	828 LAUREL HILL ROAD, VERONA	VERONA	VA	AUGUSTA	24482							NO	ROBERT.PUFFENBERGER@DAIKINAPPLIED.COM			YES	 	
20166RBP  BUILD	1313211667718	000100414	ETHYLBENZENE	TRI	Pounds																		2013	NO	ASIG FUELING OPERATIONS INTERNATIONAL AIRPORT DULLES	TANK FARM RD BUILDING 2	STERLING	LOUDOUN	VA	20166			YES	NO	NO	NO								488119	424710					38.960556	-77.446388	043121029								AIRCRAFT SERVICE INTERNATIONAL GROUP	043121029	0		NA												NO	DAVE.BARRETT@ASIG.COM			NO	 	
20166RBP  BUILD	1313211667668	007440382	ARSENIC	TRI	Pounds																		2013	NO	ASIG FUELING OPERATIONS INTERNATIONAL AIRPORT DULLES	TANK FARM RD BUILDING 2	STERLING	LOUDOUN	VA	20166			YES	NO	NO	NO								488119	424710					38.960556	-77.446388	043121029								AIRCRAFT SERVICE INTERNATIONAL GROUP	043121029	0		NA												NO	DAVE.BARRETT@ASIG.COM			YES	 	
20166RBP  BUILD	1313211667670	000071432	BENZENE	TRI	Pounds																		2013	NO	ASIG FUELING OPERATIONS INTERNATIONAL AIRPORT DULLES	TANK FARM RD BUILDING 2	STERLING	LOUDOUN	VA	20166			YES	NO	NO	NO								488119	424710					38.960556	-77.446388	043121029								AIRCRAFT SERVICE INTERNATIONAL GROUP	043121029	0		NA												NO	DAVE.BARRETT@ASIG.COM			NO	 	
20166RBP  BUILD	1313211667720	001634044	METHYL TERT-BUTYL ETHER	TRI	Pounds																		2013	NO	ASIG FUELING OPERATIONS INTERNATIONAL AIRPORT DULLES	TANK FARM RD BUILDING 2	STERLING	LOUDOUN	VA	20166			YES	NO	NO	NO								488119	424710					38.960556	-77.446388	043121029								AIRCRAFT SERVICE INTERNATIONAL GROUP	043121029	0		NA												NO	DAVE.BARRETT@ASIG.COM			NO	 	
20166RBP  BUILD	1313211667732	000110543	N-HEXANE	TRI	Pounds																		2013	NO	ASIG FUELING OPERATIONS INTERNATIONAL AIRPORT DULLES	TANK FARM RD BUILDING 2	STERLING	LOUDOUN	VA	20166			YES	NO	NO	NO								488119	424710					38.960556	-77.446388	043121029								AIRCRAFT SERVICE INTERNATIONAL GROUP	043121029	0		NA												NO	DAVE.BARRETT@ASIG.COM			NO	 	
20166RBP  BUILD	1313211667757	000108883	TOLUENE	TRI	Pounds																		2013	NO	ASIG FUELING OPERATIONS INTERNATIONAL AIRPORT DULLES	TANK FARM RD BUILDING 2	STERLING	LOUDOUN	VA	20166			YES	NO	NO	NO								488119	424710					38.960556	-77.446388	043121029								AIRCRAFT SERVICE INTERNATIONAL GROUP	043121029	0		NA												NO	DAVE.BARRETT@ASIG.COM			NO	 	
20166RBP  BUILD	1313211667744	000091203	NAPHTHALENE	TRI	Pounds																		2013	NO	ASIG FUELING OPERATIONS INTERNATIONAL AIRPORT DULLES	TANK FARM RD BUILDING 2	STERLING	LOUDOUN	VA	20166			YES	NO	NO	NO								488119	424710					38.960556	-77.446388	043121029								AIRCRAFT SERVICE INTERNATIONAL GROUP	043121029	0		NA												NO	DAVE.BARRETT@ASIG.COM			NO	 	
20166RBP  BUILD	1313211667694	007440439	CADMIUM	TRI	Pounds																		2013	NO	ASIG FUELING OPERATIONS INTERNATIONAL AIRPORT DULLES	TANK FARM RD BUILDING 2	STERLING	LOUDOUN	VA	20166			YES	NO	NO	NO								488119	424710					38.960556	-77.446388	043121029								AIRCRAFT SERVICE INTERNATIONAL GROUP	043121029	0		NA												NO	DAVE.BARRETT@ASIG.COM			YES	 	
20166RBP  BUILD	1313211667656	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2013	NO	ASIG FUELING OPERATIONS INTERNATIONAL AIRPORT DULLES	TANK FARM RD BUILDING 2	STERLING	LOUDOUN	VA	20166			YES	NO	NO	NO								488119	424710					38.960556	-77.446388	043121029								AIRCRAFT SERVICE INTERNATIONAL GROUP	043121029	0		NA												NO	DAVE.BARRETT@ASIG.COM			NO	 	
20166RBP  BUILD	1313211667682	007440417	BERYLLIUM	TRI	Pounds																		2013	NO	ASIG FUELING OPERATIONS INTERNATIONAL AIRPORT DULLES	TANK FARM RD BUILDING 2	STERLING	LOUDOUN	VA	20166			YES	NO	NO	NO								488119	424710					38.960556	-77.446388	043121029								AIRCRAFT SERVICE INTERNATIONAL GROUP	043121029	0		NA												NO	DAVE.BARRETT@ASIG.COM			YES	 	
20166RBP  BUILD	1313211667706	007440473	CHROMIUM	TRI	Pounds																		2013	NO	ASIG FUELING OPERATIONS INTERNATIONAL AIRPORT DULLES	TANK FARM RD BUILDING 2	STERLING	LOUDOUN	VA	20166			YES	NO	NO	NO								488119	424710					38.960556	-77.446388	043121029								AIRCRAFT SERVICE INTERNATIONAL GROUP	043121029	0		NA												NO	DAVE.BARRETT@ASIG.COM			YES	 	
20166RBP  BUILD	1313211667769	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	ASIG FUELING OPERATIONS INTERNATIONAL AIRPORT DULLES	TANK FARM RD BUILDING 2	STERLING	LOUDOUN	VA	20166			YES	NO	NO	NO								488119	424710					38.960556	-77.446388	043121029								AIRCRAFT SERVICE INTERNATIONAL GROUP	043121029	0		NA												NO	DAVE.BARRETT@ASIG.COM			NO	 	
24592CKCMPSTATE	1313211337872	007440484	COBALT	TRI	Pounds																		2013	NO	BOHLER UDDEHOLM CORP	2306 EASTOVER DR	SOUTH BOSTON	HALIFAX	VA	24592			YES	NO	NO	NO								331222						36.704604	-78.878976	089022685										0		NA												NO	JAMIE.CARTER@BUCORP.COM			YES	 	
24592CKCMPSTATE	1313211337720	007440473	CHROMIUM	TRI	Pounds																		2013	NO	BOHLER UDDEHOLM CORP	2306 EASTOVER DR	SOUTH BOSTON	HALIFAX	VA	24592			YES	NO	NO	NO								331222						36.704604	-78.878976	089022685										0		NA												NO	JAMIE.CARTER@BUCORP.COM			YES	 	
22630DPNTFPOBOX	1313211487780	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2013	NO	AXALTA COATING SYSTEMS LLC - FRONT ROYAL PLANT	7961 WINCHESTER RD	FRONT ROYAL	WARREN	VA	22630			YES	NO	NO	NO								325510	325211					38.981036	-78.174118	021466339								AXALTA COATING SYSTEMS LLC	611682102	0		NA												NO	LOUIS.J.PAPA@AXALTACS.COM			NO	 	
22630DPNTFPOBOX	1313211487804	000108930	CYCLOHEXANOL	TRI	Pounds																		2013	NO	AXALTA COATING SYSTEMS LLC - FRONT ROYAL PLANT	7961 WINCHESTER RD	FRONT ROYAL	WARREN	VA	22630			YES	NO	NO	NO								325510	325211					38.981036	-78.174118	021466339								AXALTA COATING SYSTEMS LLC	611682102	0		NA												NO	LOUIS.J.PAPA@AXALTACS.COM			NO	 	
