TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
24592CKCMPSTATE	1313211337872	007440484	COBALT	TRI	2013	BOHLER UDDEHOLM CORP	2306 EASTOVER DR	SOUTH BOSTON	HALIFAX	VA	24592			YES	NO	NO	NO								331222						36.704604	-78.878976	089022685										Product mix shifted. Less scrap and swarf produced.	NO	JAMIE.CARTER@BUCORP.COM			YES	 	
24592CKCMPSTATE	1313211337720	007440473	CHROMIUM	TRI	2013	BOHLER UDDEHOLM CORP	2306 EASTOVER DR	SOUTH BOSTON	HALIFAX	VA	24592			YES	NO	NO	NO								331222						36.704604	-78.878976	089022685										Product mix for plant shifted so there was less scrap and swarf produced. Also, loss of several employees.	NO	JAMIE.CARTER@BUCORP.COM			YES	 	
22630DPNTFPOBOX	1313211487766	000106887	1,2-BUTYLENE OXIDE	TRI	2013	AXALTA COATING SYSTEMS LLC - FRONT ROYAL PLANT	7961 WINCHESTER RD	FRONT ROYAL	WARREN	VA	22630			YES	NO	NO	NO								325510	325211					38.981036	-78.174118	021466339								AXALTA COATING SYSTEMS LLC	611682102	|TPRL:reduction in waste |TOTRL:see above|TARL:reduction in emissions	NO	LOUIS.J.PAPA@AXALTACS.COM			NO	 	
22630DPNTFPOBOX	1313211487893	000872504	N-METHYL-2-PYRROLIDONE	TRI	2013	AXALTA COATING SYSTEMS LLC - FRONT ROYAL PLANT	7961 WINCHESTER RD	FRONT ROYAL	WARREN	VA	22630			YES	NO	NO	NO								325510	325211					38.981036	-78.174118	021466339								AXALTA COATING SYSTEMS LLC	611682102	|NPYF:did not meet the reporting threshold in CY 2012	NO	LOUIS.J.PAPA@AXALTACS.COM			NO	 	
22980DPNTWDUPON	1313211193673	N511	NITRATE COMPOUNDS	TRI	2013	INVISTA SA RL - WAYNESBORO FACILITY	400 DU PONT BLVD	WAYNESBORO	AUGUSTA	VA	229809998			YES	NO	NO	NO								325220	325222					38.061111	-78.883333	010063600								KOCH INDUSTRIES INC	006944334	Nitrates from treatment was reduced in 2013 due to a waste stream being sent directly for outside disposal rather than being treated through the wastewater treatment facility.	NO	STEVEN.BURNETTE@INVISTA.COM			NO	 	
22980DPNTWDUPON	1313211193659	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2013	INVISTA SA RL - WAYNESBORO FACILITY	400 DU PONT BLVD	WAYNESBORO	AUGUSTA	VA	229809998			YES	NO	NO	NO								325220	325222					38.061111	-78.883333	010063600								KOCH INDUSTRIES INC	006944334	HCl emissions increase in 2013 due to higher chlorine concentrations in coal. Information is based on fuel suppliers certification.  In 2014, the coal boilers have been replaced with gas fired package boilers.  There will be a significant reduction in HCl emission due to the boiler project.|TPRL:Vendor supplied coal certifications indicated higher chlorine content in the coal.  Emissions are calculated using this data.	NO	STEVEN.BURNETTE@INVISTA.COM			NO	 	
22980DPNTWDUPON	1313211193661	N420	LEAD COMPOUNDS	PBT	2013	INVISTA SA RL - WAYNESBORO FACILITY	400 DU PONT BLVD	WAYNESBORO	AUGUSTA	VA	229809998			YES	NO	NO	NO								325220	325222					38.061111	-78.883333	010063600								KOCH INDUSTRIES INC	006944334	INVISTA installed and started 2 new natural gas package boilers in January 2014.  Lead emissions will be significantly reduced in 2014 due to this addition and coal/oil boilers being permanently shutdown.	NO	STEVEN.BURNETTE@INVISTA.COM			YES	 	
22841SHNND6364S	1313211833064	007664417	AMMONIA	TRI	2013	WHITEWAVE FOODS  MOUNT CRAWFORD	6364 S VALLEY PIKE	MOUNT CRAWFORD	ROCKINGHAM	VA	22841			YES	NO	NO	NO								311511						38.366389	-78.937778	094156429								WWF OPERATING CO	094156429	|REV:wrong range code entered for ammonia on original submission	NO	TOBY.DUVENECK@WHITEWAVE.COM	RR5		NO	 	
20360HLLYF3301U	1313211375023	007664417	AMMONIA	TRI	2013	TYSON FARMS INC - PROCESSING FACILITY	13264 MOUNTAIN RD	GLEN ALLEN	HANOVER	VA	23059			YES	NO	NO	NO								311615						37.697222	-77.5525	046253019								TYSON FOODS INC	006903702	|TPRL:Mass-balance; refrigeration system.|TOTRL:Calculations reviewed.|TARL:Fugitive emissions; refrigeration system.	NO	TIM.LOCKHART@TYSON.COM			NO	 	
22153SCPVR8000R	1313211248669	N230	CERTAIN GLYCOL ETHERS	TRI	2013	SICPA SECURINK CORP	8000 RESEARCH WAY	SPRINGFIELD	FAIRFAX	VA	22153			YES	NO	NO	NO								325910						38.739806	-77.205083	627870819								SICPA SECURINK CORP		|TARL:Production is down substantially in 2013, less of the chemical was used, and the decrease is directly attributable to less usage, therefore less loss to fugitive releases.	NO	KEVIN.FACKLAM@SICPA.COM			NO	 	
