TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
75711THTRN6200T	1307205919943	000075456	CHLORODIFLUOROMETHANE	TRI	2007	TRANE US INC	6200 TROUP HWY	TYLER	SMITH	TX	75707	YES	NO	NO	NO								333415						32.2903	-95.2517									TRANE U.S. INC.	001344621	REDUCING USE OF R-22 AND INCREASING USE OF 410-A TO MEET GOVERNMENT REGULATIONS BY 2010.	NO	JAKE.ZADNY@TRANE.COM			NO	
76305TXSRC908NO	1307205444678	000108883	TOLUENE	TRI	2007	TRC RECREATION LP	908 N BEVERLY DR	WICHITA FALLS	WICHITA	TX	76306	YES	NO	NO	NO								326150						33.928669	-98.532532											INSTALLED A THERMAL OXIDIZER FOR CONTROL OF EMISSIONS FROM COATING OPERATIONS.	NO	ROMINGER@TXREC.COM			NO	
76305TXSRC908NO	1307205444680	001330207	XYLENE (MIXED ISOMERS)	TRI	2007	TRC RECREATION LP	908 N BEVERLY DR	WICHITA FALLS	WICHITA	TX	76306	YES	NO	NO	NO								326150						33.928669	-98.532532											INSTALLED THERMAL OXIDIZER FOR CONTROL OF EMISSIONS FROM COATING OPERATIONS.	NO	ROMINGER@TXREC.COM			NO	
77541FRPRT2398V	1307205422520	007664417	AMMONIA	TRI	2007	AIR LIQUIDE FREEPORT HYCO PLANT	2398 VICTORIA ST	FREEPORT	BRAZORIA	TX	77541	YES	NO	NO	NO								325120						28.980379	-95.384017									AIR LIQUIDE LARGE INDUSTRIES U.S. LP	003312600	Previous reporting assumed a standard release rate based on maximum allowable emissions limits.  For 2007, emissions have been estimated based on actual daily measurments of ammonia concentration and stack flow.	NO	RENE.LOPEZ@AIRLIQUIDE.COM			NO	
77541FRPRT2398V	1307205422532	000071432	BENZENE	TRI	2007	AIR LIQUIDE FREEPORT HYCO PLANT	2398 VICTORIA ST	FREEPORT	BRAZORIA	TX	77541	YES	NO	NO	NO								325120						28.980379	-95.384017									AIR LIQUIDE LARGE INDUSTRIES U.S. LP	003312600	The source of benzene in our process is as a minor contaminant in crude hydrogen obtained externally for the purpose of producing additional hydrogen product.  In 2007, very little crude hydrogen was obtained, none of which contained benzene.	NO	RENE.LOPEZ@AIRLIQUIDE.COM			NO	
77541FRPRT2398V	1307205422544	000100414	ETHYLBENZENE	TRI	2007	AIR LIQUIDE FREEPORT HYCO PLANT	2398 VICTORIA ST	FREEPORT	BRAZORIA	TX	77541	YES	NO	NO	NO								325120						28.980379	-95.384017									AIR LIQUIDE LARGE INDUSTRIES U.S. LP	003312600	The source of ethylbenzene in our process is as a minor contaminant in crude hydrogen obtained externally for the purpose of producing additional hydrogen product.  In 2007, very little crude hydrogen was obtained, none of which contained ethylbenzene.	NO	RENE.LOPEZ@AIRLIQUIDE.COM			NO	
77541FRPRT2398V	1307205422557	000074851	ETHYLENE	TRI	2007	AIR LIQUIDE FREEPORT HYCO PLANT	2398 VICTORIA ST	FREEPORT	BRAZORIA	TX	77541	YES	NO	NO	NO								325120						28.980379	-95.384017									AIR LIQUIDE LARGE INDUSTRIES U.S. LP	003312600	The source of ethylene in our process is as a minor contaminant in crude hydrogen obtained externally for the purpose of producing additional hydrogen product.  In 2007, very little crude hydrogen was obtained containing ethylene as a contaminant.	NO	RENE.LOPEZ@AIRLIQUIDE.COM			NO	
77541FRPRT2398V	1307205422569	000115071	PROPYLENE	TRI	2007	AIR LIQUIDE FREEPORT HYCO PLANT	2398 VICTORIA ST	FREEPORT	BRAZORIA	TX	77541	YES	NO	NO	NO								325120						28.980379	-95.384017									AIR LIQUIDE LARGE INDUSTRIES U.S. LP	003312600	The source of propylene in our process is as a minor contaminant in crude hydrogen obtained externally for the purpose of producing additional hydrogen product.  In 2007, very little crude hydrogen was obtained, none of which contained propylene.	NO	RENE.LOPEZ@AIRLIQUIDE.COM			NO	
77541FRPRT2398V	1307205422571	000100425	STYRENE	TRI	2007	AIR LIQUIDE FREEPORT HYCO PLANT	2398 VICTORIA ST	FREEPORT	BRAZORIA	TX	77541	YES	NO	NO	NO								325120						28.980379	-95.384017									AIR LIQUIDE LARGE INDUSTRIES U.S. LP	003312600	The source of styrene in our process is as a minor contaminant in crude hydrogen obtained externally for the purpose of producing additional hydrogen product.  In 2007, very little crude hydrogen was obtained, none of which contained styrene.	NO	RENE.LOPEZ@AIRLIQUIDE.COM			NO	
77541FRPRT2398V	1307205422583	000108883	TOLUENE	TRI	2007	AIR LIQUIDE FREEPORT HYCO PLANT	2398 VICTORIA ST	FREEPORT	BRAZORIA	TX	77541	YES	NO	NO	NO								325120						28.980379	-95.384017									AIR LIQUIDE LARGE INDUSTRIES U.S. LP	003312600	The source of toluene in our process is as a minor contaminant in crude hydrogen obtained externally for the purpose of producing additional hydrogen product.  In 2007, very little crude hydrogen was obtained none of which contained toluene.	NO	RENE.LOPEZ@AIRLIQUIDE.COM			NO	
77541FRPRT2398V	1307205422595	001313275	MOLYBDENUM TRIOXIDE	TRI	2007	AIR LIQUIDE FREEPORT HYCO PLANT	2398 VICTORIA ST	FREEPORT	BRAZORIA	TX	77541	YES	NO	NO	NO								325120						28.980379	-95.384017									AIR LIQUIDE LARGE INDUSTRIES U.S. LP	003312600	This material is an ingredient in hydroprocessing catalyst which contains approximately 15% Molybdenum Trioxide according to the published MSDS.  Other materials included are cobalt oxide (reported separately) and aluminum oxide (not reported).  Weight reported in this form represents 15% of the total.  This material was recycled off site.	NO	RENE.LOPEZ@AIRLIQUIDE.COM			YES	
77541FRPRT2398V	1307205422607	N495	NICKEL COMPOUNDS	TRI	2007	AIR LIQUIDE FREEPORT HYCO PLANT	2398 VICTORIA ST	FREEPORT	BRAZORIA	TX	77541	YES	NO	NO	NO								325120						28.980379	-95.384017									AIR LIQUIDE LARGE INDUSTRIES U.S. LP	003312600	This material is a steam reforming catalyst.  Nickel oxide represents approximately 18% of the material by weight with aluminum oxide (not reported) representing the balance.  The amount of material reported as recycled represents 18% of the total weight of material shipped off site for recycling.	NO	RENE.LOPEZ@AIRLIQUIDE.COM			YES	
77541FRPRT2398V	1307205422621	N982	ZINC COMPOUNDS	TRI	2007	AIR LIQUIDE FREEPORT HYCO PLANT	2398 VICTORIA ST	FREEPORT	BRAZORIA	TX	77541	YES	NO	NO	NO								325120						28.980379	-95.384017									AIR LIQUIDE LARGE INDUSTRIES U.S. LP	003312600	This material is used as a desulphurization catalyst.  It was 100% recycled off site.	NO	RENE.LOPEZ@AIRLIQUIDE.COM			YES	
77541FRPRT2398V	1307205422645	N096	COBALT COMPOUNDS	TRI	2007	AIR LIQUIDE FREEPORT HYCO PLANT	2398 VICTORIA ST	FREEPORT	BRAZORIA	TX	77541	YES	NO	NO	NO								325120						28.980379	-95.384017									AIR LIQUIDE LARGE INDUSTRIES U.S. LP	003312600	This material is an ingredient in hydroprocessing catalyst which contains 3.5% Cobalt oxide according to the MSDS.  Other materials included are Molybdenum trioxide (reported separately) and aluminum oxide (not reported).  Weight reported in this form represents 3.5% of the total weight of the catalyst.  This material was 100% recycled off site.	NO	RENE.LOPEZ@AIRLIQUIDE.COM			YES	
