REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
2011	NO	60172LCTRF222WC	ELECTRI-FLEX CO	222 W CENTRAL AVE	ROSELLE	DUPAGE	IL	60172	YES	NO	NO	NO								335932						41.983496	-88.085868	005246020										1311209446689	007439965	MANGANESE	TRI	Pounds																		163.64	163.97	165	165	0	0	0	0	0	0	0	0	0	0	0	0	2246	2346	2350	2350	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	163.64	163.97	165	165	0	0	0	0	0	0	0	0	NO				YES	 	
2011	NO	60007PRFCT775MO	PERFECTION PLATING INC	775 MORSE AVE	ELK GROVE VILLAGE	COOK	IL	60007	YES	NO	NO	NO								332813						41.999875	-87.976306	046569620										1311209237938	007697372	NITRIC ACID	TRI	Pounds																		8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11150	11707	11707	11707	0	0	0	0		1.05	NA	NA																															0	0	0	0	8	8	8	8	0	0	0	0	0	0	0	0	NO	LDELMONTE@PERFECTIONPLATE.COM			NO	 	
2011	NO	60005MBLLD2312T	EXXONMOBIL OIL CORP DES PLAINES TERMINAL	2312 TERMINAL DR	ARLINGTON HEIGHTS	COOK	IL	60005	YES	NO	NO	NO								424710						42.02451	-87.948921	194001210								EXXON MOBIL CORP	001213214	1311209277654	000110543	N-HEXANE	TRI	Pounds																		1526	1301	1301	1301	0	0	0	0	0	0	0	0	0	0	0	0	14	20	20	20	41115	42235	42235	42235	0	0	0	0		1.03	NA	NA																															0	0	0	0	1510	1301	1301	1301	0	0	0	0	16	0	0	0	NO	NIKKI.ERNST@EXXONMOBIL.COM			NO	 	
2011	NO	60450QNTMC8805N	EQUISTAR CHEMICALS LP	8805 N TABLER RD	MORRIS	GRUNDY	IL	60450	YES	NO	NO	NO								325110	325211					41.414167	-88.328638	048296180								LYONDELLBASELL INDUSTRIES	194123154	1311209604762	000091203	NAPHTHALENE	TRI	Pounds																		51.06	45.34	50	50	0	0	0	0	3520	1800	1700	1700	0	0	0	0	0	0	0	0	2328	0	0	0	8.9	.5	0	0		.81	NA	NA																															0	0	0	0	51.06	45.21	50	50	0	0	0	0	0	.13	0	0	NO	RICHARD.CARAGOL@LYONDELLBASELL.COM			NO	 	
2011	NO	62217LLNSP1901B	BALDWIN ENERGY COMPLEX	10901 BALDWIN RD	BALDWIN	RANDOLPH	IL	62217	YES	NO	NO	NO								221112						38.210176	-89.847213	044622178								DYNEGY INC	804405074	1311209359189	N040	BARIUM COMPOUNDS	TRI	Pounds																		2286090	1877525	1877525	1877525	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0		1.06	NA	NA																															0	0	0	0	2286027	1729525	1729525	1729525	0	0	0	0	63	148000	148000	148000	NO	IR@DYNEGY.COM			YES	 	
2011	NO	62217LLNSP1901B	BALDWIN ENERGY COMPLEX	10901 BALDWIN RD	BALDWIN	RANDOLPH	IL	62217	YES	NO	NO	NO								221112						38.210176	-89.847213	044622178								DYNEGY INC	804405074	1311209359316	000108883	TOLUENE	TRI	Pounds																		224	235	235	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.06	NA	NA																															0	0	0	0	224	235	235	235	0	0	0	0	0	0	0	0	NO	IR@DYNEGY.COM			NO	 	
2011	NO	60434MBLJLINTER	EXXONMOBIL OIL CORP JOL IET REFINERY	INTERSTATE 55 & ARSENAL RD	CHANNAHON	WILL	IL	60410	YES	NO	NO	NO								324110						41.432253	-88.194159	049316776								EXXON MOBIL CORP	001213214	1311209700412	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		476	432	432	432	0	0	0	0	0	0	0	0	0	0	0	0	1	17	17	17	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	415	376	376	376	10	3	3	3	51	53	53	53	NO	TRICIA.LSIMPSON@EXXONMOBIL.COM			YES	 	
2011	NO	61401NTNLCRTE15	NATIONAL COATINGS INC	604 US HWY 150 E	GALESBURG	KNOX	IL	614011314	YES	NO	NO	NO								325510						40.927433	-90.325302			ILD021164983								1311209439405	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		18494	14705	12811	12811	0	0	0	0	153653	164943	170588	170588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.8	NA	NA																															0	0	0	0	18494	14705	12811	12811	0	0	0	0	0	0	0	0	NO	TFERGUSON@NATCOINC.COM			NO	 	
2011	NO	62201TRDWS7MOBI	VEOLIA ES TECHNICAL SOLUTIONS LLC	7 MOBILE AVE	SAUGET	ST CLAIR	IL	622011069	YES	NO	NO	NO								562211						38.597964	-90.18201	145968124		ILD098642424		IL0071552				VEOLIA ENVIRONMENTAL SERVICES	145968124	1311209507641	004080313	1-(3-CHLOROALLYL)-3,5,7-TRIAZA-1-AZONIAADAMANTANE CHLORIDE	TRI	Pounds																		0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15679	15679	15679	0	4	4	4			NA	NA																															0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	0	NO	DENNIS.WARCHOL@VEOLIAES.COM			NO	 	
2011	NO	62201TRDWS7MOBI	VEOLIA ES TECHNICAL SOLUTIONS LLC	7 MOBILE AVE	SAUGET	ST CLAIR	IL	622011069	YES	NO	NO	NO								562211						38.597964	-90.18201	145968124		ILD098642424		IL0071552				VEOLIA ENVIRONMENTAL SERVICES	145968124	1311209508112	000108907	CHLOROBENZENE	TRI	Pounds																		13	28	28	28	0	0	0	0	4	2	2	2	0	0	0	0	0	0	0	0	21278	20158	20158	20158	0	6	6	6		.95	NA	NA																															0	0	0	0	2	24	24	24	5	4	4	4	6	0	0	0	NO	DENNIS.WARCHOL@VEOLIAES.COM			NO	 	
