TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
29620FLXBLCARWE	1312210120061	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	2012	FLEXIBLE TECHNOLOGIES INC	528 CARWELLYN RD	ABBEVILLE	ABBEVILLE	SC	29620	YES	NO	NO	NO								326220						34.167301	-82.396843	144931136								SMITHS GROUP PLC		We are using more alternative plastic compounds that do not utilize DEHP.	NO	MATHEW.SWEET@FLEXIBLETECHNOLOGIES.COM			NO	 	
29620FLXBLCARWE	1312210120034	N010	ANTIMONY COMPOUNDS	TRI	2012	FLEXIBLE TECHNOLOGIES INC	528 CARWELLYN RD	ABBEVILLE	ABBEVILLE	SC	29620	YES	NO	NO	NO								326220						34.167301	-82.396843	144931136								SMITHS GROUP PLC		The antimony trioxide is in the composition of a few plastic compounds we process.	NO	MATHEW.SWEET@FLEXIBLETECHNOLOGIES.COM			YES	 	
29620FLXBLCARWE	1312210120085	007439921	LEAD	TRI	2012	FLEXIBLE TECHNOLOGIES INC	528 CARWELLYN RD	ABBEVILLE	ABBEVILLE	SC	29620	YES	NO	NO	NO								326220						34.167301	-82.396843	144931136								SMITHS GROUP PLC		The lead is in batteries on the forklifts	NO	MATHEW.SWEET@FLEXIBLETECHNOLOGIES.COM			YES	 	
29556NTRNTHWY52	1312210425738	N511	NITRATE COMPOUNDS	TRI	2012	DSM NUTRITIONAL PRODUCTS LLC	1416 N WILLIAMSBURG COUNTY HWY	KINGSTREE	WILLIAMSBURG	SC	29556	YES	NO	NO	NO								311223						33.730841	-79.805202	847041225								KONINKLIJKE DSM NV	160147252	|T03:An error was found in the inventory control database that was recording shipments in gallons instead of Liters.  This error was corrected in 2012 which accounts for the reduction from CY2011 to CY2012	NO	BOB.RICKERMAN@DSM.COM			NO	 	
29556NTRNTHWY52	1312210425664	007664417	AMMONIA	TRI	2012	DSM NUTRITIONAL PRODUCTS LLC	1416 N WILLIAMSBURG COUNTY HWY	KINGSTREE	WILLIAMSBURG	SC	29556	YES	NO	NO	NO								311223						33.730841	-79.805202	847041225								KONINKLIJKE DSM NV	160147252	|W36:Operators walk the lines during production runs to identify potential leaks using litmus paper.	NO	BOB.RICKERMAN@DSM.COM			NO	 	
29730KNGSL1685O	1312210418000	000108101	METHYL ISOBUTYL KETONE	TRI	2012	SEM PRODUCTS INC	1685 OVERVIEW DR	ROCK HILL	YORK	SC	29730	YES	NO	NO	NO								325510						34.9468	-80.94733	058430687										|W19:This product is used in specific batches and is being used when needed therefore less evaporation of and loss of material,	NO	BGOFF@SEMPRODUCTS.COM			NO	 	
29730KNGSL1685O	1312210418063	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	SEM PRODUCTS INC	1685 OVERVIEW DR	ROCK HILL	YORK	SC	29730	YES	NO	NO	NO								325510						34.9468	-80.94733	058430687										|W68:Distilling ansd reusing for cleaning fo equipment,   Cost savings and reduction in hazardous waste stream.	NO	BGOFF@SEMPRODUCTS.COM			NO	 	
29730KNGSL1685O	1312210418036	000108883	TOLUENE	TRI	2012	SEM PRODUCTS INC	1685 OVERVIEW DR	ROCK HILL	YORK	SC	29730	YES	NO	NO	NO								325510						34.9468	-80.94733	058430687										|W68:We are now using distillation/reclaimed solvents, Toluene etc. for 95% of our cleaing processes, before we used to send it off for disposal. Besides less usage we have the benefit of cost savings	NO	BGOFF@SEMPRODUCTS.COM			NO	 	
29606MCMPNPERIM	1312210206215	000107211	ETHYLENE GLYCOL	TRI	2012	3M CO - GREENVILLE	1400 PERIMETER RD	GREENVILLE	GREENVILLE	SC	296055467	YES	NO	NO	NO								326113	322222	333315				34.7514	-82.358757	073704975								3M CO	006173082	Process was moved to another location within the company which uses a more environmentally friendly chemistry.|W84:Process was moved to another location within the company which uses a more environmentally friendly chemistry.|T11:Process was moved to another location within the company which uses a more environmentally friendly chemistry.	NO	BLSTONE@MMM.COM			NO	 	
29606MCMPNPERIM	1312210206227	000067561	METHANOL	TRI	2012	3M CO - GREENVILLE	1400 PERIMETER RD	GREENVILLE	GREENVILLE	SC	296055467	YES	NO	NO	NO								326113	322222	333315				34.7514	-82.358757	073704975								3M CO	006173082	Shut process down and moved to another plant which uses a more environmentally friendly chemistry.|W84:Shut process down and moved to another plant which uses a more environmentally friendly chemistry.|T11:Shut process down and moved to another plant which uses a more environmentally friendly chemistry.	NO	BLSTONE@MMM.COM			NO	 	
