TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
0764WCNNGN15MER	1313211235104	007440508	COPPER	TRI	2013	COINING INC	15 MERCEDES DR	MONTVALE	BERGEN	NJ	07645			YES	NO	NO	NO								332116						41.047948	-74.062786	002002368								AMETEK INC	001345149	|W13:Capturing defect data, targeting areas for improvement, modifying procedures|T04:Operational Excellence project	NO	JOSEPH.SPERANZA@AMETEK.COM			YES	 	
0764WCNNGN15MER	1313211235116	007439921	LEAD	TRI	2013	COINING INC	15 MERCEDES DR	MONTVALE	BERGEN	NJ	07645			YES	NO	NO	NO								332116						41.047948	-74.062786	002002368								AMETEK INC	001345149	|W13:Capturing defect data in production and inspection; identifying causes;  modifying procedures|T04:Part of our Operational Excellence program	NO	JOSEPH.SPERANZA@AMETEK.COM			YES	 	
07828L3CMM45CLA	1313211617802	007439921	LEAD	TRI	2013	L-3 COMMUNICATIONS SPACE & NAVIGATION DIV	450 CLARK DR	BUDD LAKE	MORRIS	NJ	07828			YES	NO	NO	NO								334511						40.900966	-74.72517	124376539								L3 COMMUNICATIONS HOLDINGS CORP	124376539	Facility ensures waste lead dross properly stored and disposed of through an off-site recycling company.	NO	FERNANDO.BENTANCUR@L-3COM.COM			YES	 	
08071KTRNLRUTES	1313211212384	N420	LEAD COMPOUNDS	PBT	2013	K-TRON ELECTRONICS	RT 55 & 553	PITMAN	GLOUCESTER	NJ	08071			YES	NO	NO	NO								334418						39.745	-75.143333	094354099								K-TRON AMERICA	115109365	|SRNA:Pollution prevention previously implemented - additional reduction does not appear technically or economically feasible.	NO	KKRESSLEY@KTRON.COM			YES	 	
08854NNCRB1RIVE	1313211173947	000108883	TOLUENE	TRI	2013	BOUND BROOK FACILITY UNION CARBIDE CORP	171 RIVER RD	PISCATAWAY	MIDDLESEX	NJ	088540000			YES	NO	NO	NO								541712						40.554816	-74.509146	001289008		NJD002444719		000018079				THE DOW CHEMICAL CO	001381581	The pilot plant has the ability to recycle tolune in a closed loop system.  However, the ability to recycle depends on the product research that is taking place.  Due to potential cross contamination issues associated with the R&D product mix in 2013, recycling of toluene was not a viable option.|SRNA:Substitute for toluene has not been identified.	NO	RAWELLS@DOW.COM			NO	 	
07105CRDLT500DO	1313211696479	001330207	XYLENE (MIXED ISOMERS)	TRI	2013	CARDOLITE CORP	500 DOREMUS AVE	NEWARK	ESSEX	NJ	07105			YES	NO	NO	NO								325211						40.715833	-74.125833	122147564										Better production scheduling to reduce the solvent wash required for the batch processing reactor  between batches.	NO	PHYKES@CARDOLITE.COM			NO	 	
08805JMFNCPOBOX	1313211822414	000075058	ACETONITRILE	TRI	2013	CYALUME SPECIALTY PRODUCTS	100 W MAIN ST	BOUND BROOK	SOMERSET	NJ	08805			YES	NO	NO	NO								325211	325411	325991	325412	325199		40.56013	-74.53611	054120571										|SRNA:previously explored options have been unsuccessful. additional reduction is not economically feasible as this time.	NO	DESAIH@CYALUME.COM			NO	 	
07728FRSTB250HA	1313211760160	000067561	METHANOL	TRI	2013	PRESTONE PRODUCTS CORP	250 HALLS MILL RD	FREEHOLD	MONMOUTH	NJ	07728			YES	NO	NO	NO								325998						40.242056	-74.246722	849159744								UCI-FRAM GROUP	849159744	|SRNA:(1) Raw material is purchased based upon the product specifications and quantities are based upon customer orders and specifications, so product substitution is not an option for the facility. (2) The facility collects all product (QC) rejects and material wastes and transport them offsite for recycling. (3) The onsite recycling was feasible this year due to product specifications and quality requirements.  (4) The total NPO (other than onsite recycle waste) is limited to about 284 pounds of air emission during this year.	NO	THOMAS.HINES@PRESTONE.COM			NO	 	
07728FRSTB250HA	1313211760145	N230	CERTAIN GLYCOL ETHERS	TRI	2013	PRESTONE PRODUCTS CORP	250 HALLS MILL RD	FREEHOLD	MONMOUTH	NJ	07728			YES	NO	NO	NO								325998						40.242056	-74.246722	849159744								UCI-FRAM GROUP	849159744	|SRNA:(1) Raw material is purchased based upon the product specification and quantities are based upon customer demand/orders so product substitution is not an option for the facility. (2) On-site recycling and reuse are not feasible as it will affect the product quality or require waste purification process. (3) The facility, however, collects all product (QC) rejects and material wastes and transport them offsite to waste brokers for recycling and reuse. (4) The total NPO (other than offsite recycle waste) is limited to about 6 pounds of air emission during this year.	NO	THOMAS.HINES@PRESTONE.COM			NO	 	
07728FRSTB250HA	1313211760158	000107211	ETHYLENE GLYCOL	TRI	2013	PRESTONE PRODUCTS CORP	250 HALLS MILL RD	FREEHOLD	MONMOUTH	NJ	07728			YES	NO	NO	NO								325998						40.242056	-74.246722	849159744								UCI-FRAM GROUP	849159744	|SRNA:(1) Raw material is purchased based upon the product specifications and quantities are based upon customer orders so product substitution is not an option for the facility. (2) During 2013, NPO was transported offsite and not recycled onsite due to the product quality/specifications. (3) The facility, however, collects all product (QC) rejects and material wastes and transport them offsite to waste brokers for recycling and reuse. (4) The total NPO (other than offsite recycle waste) is limited to about 48 pounds of air emission during this year.	NO	THOMAS.HINES@PRESTONE.COM			NO	 	
08873NNCRB40VER	1313210957472	000067561	METHANOL	TRI	2013	FANCYHEAT CORP	40 VERONICA AVE	SOMERSET	SOMERSET	NJ	08873			YES	NO	NO	NO								325998						40.47996	-74.50066			NJD020785663		NJ0088315						|W35:We have completed the Vapor Balance installation on all our receiving tanks.	NO	PUBLICCOMMENT@FANCYHEAT.COM			NO	 	
08086PNNWLCROWN	1313211652639	007664393	HYDROGEN FLUORIDE	TRI	2013	SOLVAY SPECIALTY POLYMERS USA LLC	10 LEONARD LN	THOROFARE	GLOUCESTER	NJ	08086			YES	NO	NO	NO								325211						39.845474	-75.209486	154288492								SOLVAY SPECIALTY POLYMERS USA LLC	154288492	Hydrogen fluoride will be reduced in the next five years due to resequencing the HCFC-142b reactor and removal of a distillation column	NO	CHARLES.JONES@SOLVAY.COM			NO	 	
08086PNNWLCROWN	1313211652603	001717006	1,1-DICHLORO-1-FLUOROETHANE	TRI	2013	SOLVAY SPECIALTY POLYMERS USA LLC	10 LEONARD LN	THOROFARE	GLOUCESTER	NJ	08086			YES	NO	NO	NO								325211						39.845474	-75.209486	154288492								SOLVAY SPECIALTY POLYMERS USA LLC	154288492	elimination of a distillation column and revised reactor sequencing should result in a reduction of this chemical next year	NO	CHARLES.JONES@SOLVAY.COM			NO	 	
08086PNNWLCROWN	1313211652591	000071556	1,1,1-TRICHLOROETHANE	TRI	2013	SOLVAY SPECIALTY POLYMERS USA LLC	10 LEONARD LN	THOROFARE	GLOUCESTER	NJ	08086			YES	NO	NO	NO								325211						39.845474	-75.209486	154288492								SOLVAY SPECIALTY POLYMERS USA LLC	154288492	elimination of a distillation column and different reactor sequencing should result in less 1,1,1-trichloroethane requiring on-site treatment|SRNA:Remediation activities account for the majority of the releases of this chemical	NO	CHARLES.JONES@SOLVAY.COM			NO	 	
08086PNNWLCROWN	1313211652615	000075683	1-CHLORO-1,1-DIFLUOROETHANE	TRI	2013	SOLVAY SPECIALTY POLYMERS USA LLC	10 LEONARD LN	THOROFARE	GLOUCESTER	NJ	08086			YES	NO	NO	NO								325211						39.845474	-75.209486	154288492								SOLVAY SPECIALTY POLYMERS USA LLC	154288492	|SRNA:HCFC-142b is produced at the facility as a product and intermediate to a product.	NO	CHARLES.JONES@SOLVAY.COM			NO	 	
08037KRRCN19212	1313211157944	007439921	LEAD	TRI	2013	OLDCASTLE PRECAST INC	RT 54	FOLSOM	ATLANTIC	NJ	08037			YES	NO	NO	NO								327332						39.588231	-74.858651									OLDCASTLE INC	037176591	|SRNA:Reported chemical "Lead" is a minor impurity contained in the cement powder purchased from suppliers.	NO	CARL.WUITSCHICK@OLDCASTLEPRECAST.COM			YES	 	
08012TRNGL1TRIA	1313211224908	N120	DIISOCYANATES	TRI	2013	TRIANGLE TUBE/PHASE III CO INC	1 TRIANGLE LN	BLACKWOOD	CAMDEN	NJ	08012			YES	NO	NO	NO								423720						39.77916	-75.0455	067382432								ACV MANUFACTURING	307471257	|SRNA:Additional reduction does not appear technically feasible due to the existing foam insulation technology for water based spray foam insulation.	NO	KURT.RODEBAUGH@ACV.COM			NO	 	
