TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
0764WCNNGN15MER	1313211235104	007440508	COPPER	TRI	2013	COINING INC	15 MERCEDES DR	MONTVALE	BERGEN	NJ	07645			YES	NO	NO	NO								332116						41.047948	-74.062786	002002368								AMETEK INC	001345149	|PRAI:2013 Sales (20245) vs 2012 Sales (17244)	NO	JOSEPH.SPERANZA@AMETEK.COM			YES	 	
0764WCNNGN15MER	1313211235116	007439921	LEAD	TRI	2013	COINING INC	15 MERCEDES DR	MONTVALE	BERGEN	NJ	07645			YES	NO	NO	NO								332116						41.047948	-74.062786	002002368								AMETEK INC	001345149	|PRAI:Sales 2013 (15230) vs Sales 2012 (12199)	NO	JOSEPH.SPERANZA@AMETEK.COM			YES	 	
08857LDBRDOLDWA	1313211349966	N420	LEAD COMPOUNDS	PBT	2013	OLD BRIDGE CHEMIACLS INC	554 OLD WATERWORKS RD	OLD BRIDGE	MIDDLESEX	NJ	08857			YES	NO	NO	NO								325188	325180					40.432944	-74.328669											|FACC:There was a change in the road name from Old Waterworks Road to just Waterworks Road.	NO	RMANLEY@OLDBRIDGECHEM.COM			YES	 	
08852JHNCDNEWRO	1313211273901	000100414	ETHYLBENZENE	TRI	2013	JOHN C DOLPH A VON ROLL CO	320 NEW RD	MONMOUTH JUNCTION	MIDDLESEX	NJ	08852			YES	NO	NO	NO								325510						40.384465	-74.548853	002159507										|TPRL:Waste Streams for W701 Scrap Varnish & W703 Contaminated Debris made for a combined total of 29,240 lbs. in 2012 and for a combined total of 66,301 lbs. in 2013 for production-related waste calculations. This accounts for the 58.5% change in total reported quantity. Source: 2013 USEPA Hazardous Waste manifests consolidated.	NO	SANTINO.CARDELLA@VONROLL.COM			NO	 	
08876RMTCT197ME	1313211662515	N230	CERTAIN GLYCOL ETHERS	TRI	2013	VOLTAIX INC	197 MEISTER AVE	BRANCHBURG	SOMERSET	NJ	08876			YES	NO	NO	NO								325120						40.605745	-74.715119	173293994										The production of methylated silanes decreased in 2013 as compared to 2012.|PRAI:The variable used to calculate production ratio is: Pounds of 1MS and 3MS produced.|TPRL:For 2013 we are refining our accounting methods for production volumes of methyl silanes that relate directly to the glycol ether waste and therefore our data shall be more consistant.	NO	MPIKULIN@VOLTAIX.COM			NO	 	
08067XYVNYRTE13	1313211515782	000075014	VINYL CHLORIDE	TRI	2013	OXY VINYLS LP	RT 130 & PORCUPINE RD	PEDRICKTOWN	SALEM	NJ	08067			YES	NO	NO	NO								325211						39.763611	-75.423611	061805003								OCCIDENTAL CHEMICAL HOLDING CORP	144374907	|TARL:Data is correct. Facility started up a previously idled production line.|TOTRL:Data is correct. Facility started up a previously idled production line.	NO	ELIZABETH_VANEK@OXY.COM			NO	 	
08854NNCRB1RIVE	1313211173947	000108883	TOLUENE	TRI	2013	BOUND BROOK FACILITY UNION CARBIDE CORP	171 RIVER RD	PISCATAWAY	MIDDLESEX	NJ	088540000			YES	NO	NO	NO								541712						40.554816	-74.509146	001289008		NJD002444719		000018079				THE DOW CHEMICAL CO	001381581	|PRAI:R&D operations only.  No manufacturing occurred at the facility.	NO	RAWELLS@DOW.COM			NO	 	
07105LNCHM268DO	1313211735269	000067561	METHANOL	TRI	2013	ELAN CHEMICAL CO INC	268 DOREMUS AVE	NEWARK	ESSEX	NJ	07105			YES	NO	NO	NO								325199						40.723333	-74.123333	042896680										|TPRL:As methanol is not much reacted during manufcturing, the amount reacted in process has been reduced for 2013 reporting, and the estimated amount in hazardous waste generated was increased for year 2013 reporting.	NO				NO	 	
08805JMFNCPOBOX	1313211822414	000075058	ACETONITRILE	TRI	2013	CYALUME SPECIALTY PRODUCTS	100 W MAIN ST	BOUND BROOK	SOMERSET	NJ	08805			YES	NO	NO	NO								325211	325411	325991	325412	325199		40.56013	-74.53611	054120571										|NPYF:Process was outsource to China. In 2012 it was brought back to our facility, but we did not meet the threshold reporting requirements until 2013.	NO	DESAIH@CYALUME.COM			NO	 	
08733NVLRNRTE54	1313211270020	000107211	ETHYLENE GLYCOL	TRI	2013	JOINT BASE MCGUIRE-DIX-LAKEHURST LAKEHURST AREA	HWY 547	LAKEHURST	OCEAN	NJ	08733			YES	NO	YES	NO								928110						40.02971	-74.36916									US DEPARTMENT OF DEFENSE		|TPRL:Ethylene Glycol Tanks are changed out in accordance with maintenance  schedules.  Change out of Ethylene Glycol can vary from year to year based on use of the Catapult system and/or on results of fluid testing for water content and viscosity.	YES	ANGELICA.LOPEZ@US.AF.MIL			NO	 	
