TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
85009WSTRN2016W	1313211104296	000075092	DICHLOROMETHANE	TRI	2013	WESTERN BONDED PRODUCTS INC FLEX FOAM	617 N 21ST AVE	PHOENIX	MARICOPA	AZ	85009			YES	NO	NO	NO								326150						33.455	-112.1025	095910683								WESTERN BONDED PRODUCTS INC	095910683	Facility has developed and implemented Pollution Prevention Plan that includes written program, pollution prevention team, employee training, etc.	NO	MCORTRIGHT@FLEXFOAM.NET			NO	 	
8534WCPPRSMILEP	1313211198940	N420	LEAD COMPOUNDS	PBT	2013	COPPERSTONE MINE	MILE POST 121.5 ARIZONA RT 95, 5 MILES W	QUARTZSITE	LA PAZ	AZ	85346			YES	NO	NO	NO								212221						33.865875	-114.29066									BONANZA EXPLORATIONS INC	145739962	|SRNA:The material is a by-product in our tailings.	NO	FAYRAMTODD@MSN.COM			YES	 	
8534WCPPRSMILEP	1313211198938	N100	COPPER COMPOUNDS	TRI	2013	COPPERSTONE MINE	MILE POST 121.5 ARIZONA RT 95, 5 MILES W	QUARTZSITE	LA PAZ	AZ	85346			YES	NO	NO	NO								212221						33.865875	-114.29066									BONANZA EXPLORATIONS INC	145739962	|SRNA:The material is a by-product in the tails and waste.	NO	FAYRAMTODD@MSN.COM			YES	 	
85034FLPCH3701E	1313211466115	000872504	N-METHYL-2-PYRROLIDONE	TRI	2013	FLIPCHIP INTERNATIONAL LLC	3701 E UNIVERSITY DR	PHOENIX	MARICOPA	AZ	85034			YES	NO	NO	NO								334413						33.42188	-112.0005	947585394										FlipChip International implements a third-party certified Environmental Management System (EMS).  Ongoing certification is dependent on FlipChip's ability to successfully meet and exceed the expectations of the Environmental Management System Standard ISO14001.  This includes: - An Environmental Policy established by Top Management - Identification, management, and compliance with legal and other requirements - Identification of environmental aspects and potential impacts - Identification and management of objectives and targets and associated performance measures - Establishing physical and human resources to effectively control and prevent environmental impacts - Providing competent personnel and on-going training - Communication and promotion of good environmental practices and external communication to customers, regulators, and the public - Evaluation of compliance through extensive inspection and audit - Top Management commitment and guidance in successfully implementing the EMS.  FlipChip also implements a State of Arizona Pollution Prevention Plan closely monitored by the Arizona Department of Environmental Quality.  Pollution Prevention planning includes root cause analysis of waste generation, a comprehensive narrative plan, pollution prevention goals with mandatory annual progress reporting, and employee pollution prevention training.|W58:Adjusted application devices to increase efficiency and decrease chemical usage.	NO	SHAWN.STAGG@FLIPCHIP.COM			NO	 	
85040CNTNN3510E	1313211287368	007439921	LEAD	TRI	2013	EBERLE DESIGN INC	3510 E ATLANTA AVE	PHOENIX	MARICOPA	AZ	85040			YES	NO	NO	NO								334519						33.39975	-112.00562											|SRNA:"Concern that product quality may decline as a result of source reduction."Lead-free solder is known to grow whiskers, which have been proven to cause malfunctions on the product manufactured at this facility. Such equipment is mission-critical, and the risk from a potential malfunction would be far too high.	NO	LSILVA@EDITRAFFIC.COM			YES	 	
8533WSBZRF4295N	1313211199183	007440473	CHROMIUM	TRI	2013	SUB ZERO FREEZER CO INC	4295 N COTTON LN	GOODYEAR	MARICOPA	AZ	85338			YES	NO	NO	NO								335222						33.49646	-112.4268									SUB ZERO FREEZER CO INC	006112254	Off site transfers increased dramatically in 2013, due to the facility introducing 23 new models of refrigerators.  Each model had to be validated on the line, which included geometric tolerancing in some cases multiple production runs of each model were produced and the process line tweaked and refrigerator shells and liners were recycled as a result of this activity.	NO	CHAD.PIERCE@SUBZERO.COM			YES	 	
8533WSBZRF4295N	1313211199284	007440020	NICKEL	TRI	2013	SUB ZERO FREEZER CO INC	4295 N COTTON LN	GOODYEAR	MARICOPA	AZ	85338			YES	NO	NO	NO								335222						33.49646	-112.4268									SUB ZERO FREEZER CO INC	006112254	|SRNA:No known reduction strategies for current releases, ie welding processes.  Deminimis amount of Ni released.	NO	CHAD.PIERCE@SUBZERO.COM			YES	 	
85239PNLNR3851W	1313211139439	007664417	AMMONIA	TRI	2013	PINAL ENERGY LLC	38585 W COWTOWN RD	MARICOPA	PINAL	AZ	85138			YES	NO	NO	NO								325193						33.014	-111.98022	197270635								KORT INVESTMENT CORP		|SRNA:Facility shut down entire year	NO	GM@PINALENERGYLLC.COM			NO	 	
85034HMLTN17EUN	1313211375163	007439921	LEAD	TRI	2013	HAMILTON SUNDSTRAND (UTC AEROSPACE SYSTEMS)	1007 E UNIVERSITY DR	PHOENIX	MARICOPA	AZ	850346513			YES	NO	NO	NO								336413						33.42322	-112.05952	071767334								UNITED TECHNOLOGIES CORP	001344142	Our company continues to engineer out potential pollutants in the production of aircraft electronics. Whenever practical non-leaded products have been introduced as replacements.|W82:Engineering group has incorporated non-lead based solder in products.|T01:Our company has a robust process to reduce and replace use of several production materials which can potentially damage the environment. We refer to them as materials of concern.|W42:In our case we have substituted non-lead based solder when it was possible.|T01:Engineering group has a mandate to design out materials which our company considers environmentally concerning.	NO	DAVID.MCWILLIAMS@UTAS.UTC.COM			YES	 	
85713WSTRN345E3	1313211476116	000191242	BENZO(G,H,I)PERYLENE	PBT	2013	WESTERN EMULSIONS TUCSON EMULSIONS PLANT	3450 E 36TH ST	TUCSON	PIMA	AZ	85713			YES	NO	NO	NO								324121						32.191002	-110.918125	027336152								WESTERN EMULSIONS INC	027336152	|SRNA:This facility is a third party purchaser of asphalt and bitumen which it resells and/or upgrades.  The toxic compound is a naturally occur component crude oils that are refined to make asphalt and bitumen. The facility has no control over crude selection or its refining into asphalts and bitumen.	NO	JEFF@WESTERNEMULSIONS.COM			NO	 	
85713WSTRN345E3	1313211476128	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2013	WESTERN EMULSIONS TUCSON EMULSIONS PLANT	3450 E 36TH ST	TUCSON	PIMA	AZ	85713			YES	NO	NO	NO								324121						32.191002	-110.918125	027336152								WESTERN EMULSIONS INC	027336152	|SRNA:This facility is a third party purchaser of asphalt and bitumen which it resells and/or upgrades.  The toxic compound is a naturally occur component crude oils that are refined to make asphalt and bitumen. The facility has no control over crude selection or its refining into asphalts and bitumen.	NO	JEFF@WESTERNEMULSIONS.COM			NO	 	
85040MTCMT3508E	1313211477017	N982	ZINC COMPOUNDS	TRI	2013	METCO METAL FINISHING INC	3508 E CORONA AVE	PHOENIX	MARICOPA	AZ	850402842			YES	NO	NO	NO								332813						33.40556	-112.00667											Pollution prevention plan has been on hold as facility is being offered for sale.|SRNA:Facility is operating with a skeleton crew. Facility is for sale.	NO	RCLARK@THELINDGRENGROUP.COM			YES	 	
