TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
06513LSZCN340CH	1311209314071	007439921	LEAD	TRI	Pounds																		2011	NO	L SUZIO CONCRETE CO	340 CHAPEL ST	NEW HAVEN	NEW HAVEN	CT	06513	YES	NO	NO	NO								327320						41.303509	-72.908542	001942135										0		NA												NO	LHSUZIO@SUZIOYORKHILL.COM			YES	 	
06513LSZCN340CH	1311209314083	N511	NITRATE COMPOUNDS	TRI	Pounds																		2011	NO	L SUZIO CONCRETE CO	340 CHAPEL ST	NEW HAVEN	NEW HAVEN	CT	06513	YES	NO	NO	NO								327320						41.303509	-72.908542	001942135										0		NA												NO	LHSUZIO@SUZIOYORKHILL.COM			NO	 	
06468MRCNH16COM	1311209207986	007664417	AMMONIA	TRI	Pounds																		2011	NO	AMERICAN HEAT TREATING INC	16 COMMERCE DR	MONROE	FAIRFIELD	CT	06468	YES	NO	NO	NO								332811						41.34341	-73.2469	024091233										0		NA												NO	AHUTWAGNER@AMERICANHEATTREATING.COM			NO	 	
06470HBBLL14PRO	1311209811607	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		2011	NO	WIRING DEVICE - KELLEMS HUBBELL	14 PROSPECT DR	NEWTOWN	FAIRFIELD	CT	06470	YES	NO	NO	NO								335931						41.388299	-73.286009	189592629		CTD001181882						HUBBELL INC	001181858	0		NA												NO	JMULVIHI@HUBBELL.COM			YES	 	
06470HBBLL14PRO	1311209811660	007440508	COPPER	TRI	Pounds																		2011	NO	WIRING DEVICE - KELLEMS HUBBELL	14 PROSPECT DR	NEWTOWN	FAIRFIELD	CT	06470	YES	NO	NO	NO								335931						41.388299	-73.286009	189592629		CTD001181882						HUBBELL INC	001181858	0		NA												NO	JMULVIHI@HUBBELL.COM			YES	 	
06095CTLRH625DA	1311209737598	007440508	COPPER	TRI	Pounds																		2011	NO	EATON CORP	40A INTERNATIONAL DR	WINDSOR	HARTFORD	CT	06095	YES	NO	NO	NO								335313						41.921511	-72.716026	004155818								EATON CORP	004155818	0		NA												NO	CRADJWINKELVOSS@EATON.COM			YES	 	
06110HRCNN603NE	1311209167966	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	HAR-CONN CHROME CO	603 NEW PARK AVE	WEST HARTFORD	HARTFORD	CT	06110	YES	NO	NO	NO								332813						41.733485	-72.723621	001139096										0	M2	MDC POTW	240 BRAINARD ROAD	HARTFORD	CT	HARTFORD	06114							NO	T.BACKUS@HAR-CONN.COM			YES	 	
06110HRCNN603NE	1311209167980	007697372	NITRIC ACID	TRI	Pounds																		2011	NO	HAR-CONN CHROME CO	603 NEW PARK AVE	WEST HARTFORD	HARTFORD	CT	06110	YES	NO	NO	NO								332813						41.733485	-72.723621	001139096										3	O 	MDC POTW	240 BRAINARD ROAD	HARTFORD	CT	HARTFORD	06114							NO	T.BACKUS@HAR-CONN.COM			NO	 	
06110HRCNN603NE	1311209167978	N511	NITRATE COMPOUNDS	TRI	Pounds																		2011	NO	HAR-CONN CHROME CO	603 NEW PARK AVE	WEST HARTFORD	HARTFORD	CT	06110	YES	NO	NO	NO								332813						41.733485	-72.723621	001139096										30653	C 	MDC POTW	240 BRAINARD ROAD	HARTFORD	CT	HARTFORD	06114							NO	T.BACKUS@HAR-CONN.COM			NO	 	
06604BRDGP1ATLA	1311209241951	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2011	NO	PSEG POWER CONNECTICUT LLC BR IDGEPORT HARBOR STATION	1 ATLANTIC ST	BRIDGEPORT	FAIRFIELD	CT	066045513	YES	NO	NO	NO								221112						41.16829	-73.1846	138870774								PUBLIC SERVICE ENTERPRISE GROUP	848793910	0		NA												NO	NEIL.BROWN@PSEG.COM			NO	 	
