TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
06852KNGNDSCIEN	1311209768744	000098953	NITROBENZENE	TRI	2011	KING INDUSTRIES INC	SCIENCE RD	NORWALK	FAIRFIELD	CT	06852	YES	NO	NO	NO								325199						41.108198	-73.413664	042279513										WE PLAN TO ELIMINATE USE OF NITROBENZENE BY A PROCESS MODIFICATION DURING 2012.	NO	DRAYBURN@KINGINDUSTRIES.COM			NO	 	
06611MHLNC20NUT	1311209376437	007439921	LEAD	TRI	2011	MAHLE INC	20 NUTMEG DR	TRUMBULL	FAIRFIELD	CT	066115414	YES	NO	NO	NO								333618						41.24149	-73.14881	010146892								MAHLE GROUP	096372883	THSI FACILITY CEASED PERODUCTION OPERATIONS ON DECEMBER 22, 2012.	NO	TJ.HICKS@US.MAHLE.COM			YES	 	
06611MHLNC20NUT	1311209376452	N511	NITRATE COMPOUNDS	TRI	2011	MAHLE INC	20 NUTMEG DR	TRUMBULL	FAIRFIELD	CT	066115414	YES	NO	NO	NO								333618						41.24149	-73.14881	010146892								MAHLE GROUP	096372883	FACILITY PERMANENTLY CEASED PRODUCTION OEPRATIONS ON 12/22/2011.	NO	TJ.HICKS@US.MAHLE.COM			NO	 	
06611MHLNC20NUT	1311209376464	007697372	NITRIC ACID	TRI	2011	MAHLE INC	20 NUTMEG DR	TRUMBULL	FAIRFIELD	CT	066115414	YES	NO	NO	NO								333618						41.24149	-73.14881	010146892								MAHLE GROUP	096372883	FACILITY PERMANENTLY CEASED PRODUCTION OPERATIONS ON 12/22/2011.	NO	TJ.HICKS@US.MAHLE.COM			NO	 	
06611MHLNC20NUT	1311209376449	N495	NICKEL COMPOUNDS	TRI	2011	MAHLE INC	20 NUTMEG DR	TRUMBULL	FAIRFIELD	CT	066115414	YES	NO	NO	NO								333618						41.24149	-73.14881	010146892								MAHLE GROUP	096372883	FACILITY PERMANETLY CEASED PRODUCTION ACTIVITIES ON DECEMBER 22, 2011.	NO	TJ.HICKS@US.MAHLE.COM			YES	 	
06410BNDXC250KN	1311209021536	007439921	LEAD	TRI	2011	ATLANTIC INERTIAL SYSTEMS INC	250 KNOTTER DR	CHESHIRE	NEW HAVEN	CT	06410	YES	NO	NO	NO								334511						41.55081	-72.91895	041668195								GOODRICH CORP	041668195	INCREASED PRODUCTION, THEREFORE INCREASED USE OF LEAD SOLDER.  IN 2012 WE WILL BE SENDING THE LEAD SOLDER FOR RECLAMATION.	NO	BEVERY.GARCEAU@GOODRICH.COM			YES	 	
06720HGHLN1240W	1311209033606	007440508	COPPER	TRI	2011	ITW HIGHLAND	1240 WOLCOTT ST	WATERBURY	NEW HAVEN	CT	06705	YES	NO	NO	NO								332116						41.572993	-73.00302	107252215								ILLINOIS TOOL WORKS INC	005146428	INCREASED PRODUCTION AND NEW PRODUCT LINES RESULTED IN AN INCREASE IN THE USE OF COPPER CONTAINING METALS	NO				YES	 	
06066MRBLL104EA	1311209356171	000108883	TOLUENE	TRI	2011	AMERBELLE TEXTILES LLC	104 E MAIN ST	VERNON	TOLLAND	CT	06066	YES	NO	NO	NO								313311						41.867535	-72.442295	170942010										FACILITY WILL BE CLOSING IN JULY 2012.	NO	AALDRICH@AMERBELLE.COM			NO	 	
06096HMLTN1HAMI	1311209248222	007439921	LEAD	TRI	2011	HAMILTON SUNDSTRAND	ONE HAMILTON RD	WINDSOR LOCKS	HARTFORD	CT	060961010	YES	NO	NO	NO								336413						41.91935	-72.68439	137260790								UNITED TECHNOLOGIES CORP	001344142	MAJORITY OF OFF-SITE RECYCLING OF LEAD WAS FROM DISMANTLING OF X-RAY PROCESS EQUIPMENT AND LEAD ACID BATTERIES.	NO				YES	 	
06096HMLTN1HAMI	1311209248259	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2011	HAMILTON SUNDSTRAND	ONE HAMILTON RD	WINDSOR LOCKS	HARTFORD	CT	060961010	YES	NO	NO	NO								336413						41.91935	-72.68439	137260790								UNITED TECHNOLOGIES CORP	001344142	DUE TO EXTREME 2010/2011 WINTER WEATHER AND MAJOR CONSTRUCTION ACTIVITIES THE AMOUNT OF ASPHALT APPLIED ON FACILITY GROUNDS DRAMATICALLY INCREASED IN 2011.  USE OF EMERGENCY GENERATORS DUE TO LONG DURATION POWER FAILURE FROM OCTOBER 2011 SNOW STORM INCREASED POINT SOURCE EMMISSION BY 500%.	NO				NO	 	
06511HKRVT73WEL	1311209766815	007782505	CHLORINE	TRI	2011	H KREVIT & CO INC	67 WELTON ST	NEW HAVEN	NEW HAVEN	CT	06511	YES	NO	NO	NO								325188						41.326644	-72.895944	001181775										CHANGED ASSUMPTIONS IN LINE BLOWDOWN EFFECTIVENESS AND SCRUBBER EFFICIENCY.  ALSO FOUND MATH ERRORS IN LAST YEARS REPORT, WHICH WILL BE AMENDED.	NO	W.BARTLING@HKREVIT.COM			NO	 	
06239THDLT39WAU	1311209697818	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	2011	DELTA RUBBER CO	39 WAUREGAN RD	DANIELSON	WINDHAM	CT	06239	YES	NO	NO	NO								326299						41.79293	-71.88494	001442599								N N INC	037905247	THERE WAS A SLIGHT INCREASE IN THE AMOUNT OF DEHP PROCESSED IN 2011 COMPARED TO 2010. A FORM R WAS NOT REQUIRED FOR THIS FACILITY FOR REPORTING YEAR 2010 AS 24510 POUNDS WERE PROCESSED. IN YEAR ENDING 2011 THE TOTAL QTY OF DEHP PROCESSED WAS 27069.18 POUNDS.  DELTA PRODUCES CUSTOM MOLDED PARTS WITH AUTOMOTIVE AS THE PRIMARY CUSTOMER. IT WOULD NOT BE ACCURATE TO CALCULATE A PRODUCTION ACTIVITY RATIO BY SIMPLY USING THE QUOTIENT OF 2010/2011. THE PARTS MOLDED ARE VERY DIFFERENT FROM EACH OTHER, AND THE FORMULAS ALSO VARY SIGNIFICANTLY. I WOULD BE HAPPY TO DISCUSS THIS CONCEPT WITH THE AGENCY.	NO	CVIOLETTE1220@ATT.NET			NO	 	
06787QLTYR135SO	1311209106018	N511	NITRATE COMPOUNDS	TRI	2011	UNIMETAL SURFACE FINISHING LLC	135 S MAIN ST	THOMASTON	LITCHFIELD	CT	067871740	YES	NO	NO	NO								332813						41.669448	-73.077663	001171131										PLEASE BE AWARE THAT 2011 WILL BE THE FINAL YEAR FOR QUALITY ROLLING & DEBURRING CO. TO REPORT. AS OF JUNE, 2011, QUALITY ROLLING MERGED WITH DONHAM CRAFT TO BECOME UNIMETAL SURFACE FINISHING LLC.  ALL REPORTS FOR SUBSEQUENT YEARS WILL BE ADDRESSED TO AND FROM UNIMETAL SURFACE FINISHING LLC.	NO	GLACAPRAJR@UNIMETAL.COM			NO	 	
