TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
06258LSCNCRTE10	1313211145533	MIXTURE	MIXTURE	TRI	Pounds																		2013	NO	LOOS&CO INC	16B MASHAMOQUET RD	POMFRET	WINDHAM	CT	06258			YES	NO	NO	NO								331222						41.857699	-71.961516	004534657										0		NA												NO	BMAYER@LOOSCO.COM			NO	 	
06258LSCNCRTE10	1313211145521	MIXTURE	MIXTURE	TRI	Pounds																		2013	NO	LOOS&CO INC	16B MASHAMOQUET RD	POMFRET	WINDHAM	CT	06258			YES	NO	NO	NO								331222						41.857699	-71.961516	004534657										0		NA												NO	BMAYER@LOOSCO.COM			NO	 	
06258LSCNCRTE10	1313211145519	MIXTURE	MIXTURE	TRI	Pounds																		2013	NO	LOOS&CO INC	16B MASHAMOQUET RD	POMFRET	WINDHAM	CT	06258			YES	NO	NO	NO								331222						41.857699	-71.961516	004534657										0		NA												NO	BMAYER@LOOSCO.COM			NO	 	
06258LSCNCRTE10	1313211145507	MIXTURE	MIXTURE	TRI	Pounds																		2013	NO	LOOS&CO INC	16B MASHAMOQUET RD	POMFRET	WINDHAM	CT	06258			YES	NO	NO	NO								331222						41.857699	-71.961516	004534657										0		NA												NO	BMAYER@LOOSCO.COM			NO	 	
06461BCCNS565BI	1313211641941	007664417	AMMONIA	TRI	Pounds																		2013	NO	BIC CONSUMER PRODUCTS MANUFACTURING CO INC	565 BIC DR	MILFORD	NEW HAVEN	CT	06461			YES	NO	NO	NO								339999						41.223056	-73.097778	128835852								BIC USA INC	128694093	0		NA												NO	JILL.JOHNSON@BICWORLD.COM			NO	 	
06010NWDPR780JA	1313210978312	N120	DIISOCYANATES	TRI	Pounds																		2013	NO	FIRESTONE BUILDING PRODUCTS	780 JAMES P CASEY RD	BRISTOL	HARTFORD	CT	060102225			YES	NO	NO	NO								326150						41.6915	-72.9844	809622447								BRIDGESTONE AMERICAS HOLDING INC	111482506	0		NA												NO	BATYCLINT@FIRESTONEBP.COM			NO	 	
06492MRCNCSOUTH	1313211521125	000067561	METHANOL	TRI	Pounds																		2013	NO	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	0		NA												NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521137	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		2013	NO	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	0		NA												NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521152	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	0		NA												NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521113	000050000	FORMALDEHYDE	TRI	Pounds																		2013	NO	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	0		NA												NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521101	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2013	NO	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	0		NA												NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
