TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
06492MRCNCSOUTH	1313211521125	000067561	METHANOL	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	Instituted campaigning to reduce the frequency of washouts.  Installed automatic valve routing to reduce likelihood of diversions to the industrial sewer.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521137	000071363	N-BUTYL ALCOHOL	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	Instituted campaigning to reduce the frequency of washouts.  Installed automatic valve routing to reduce likelihood of diversions to the industrial sewer.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521113	000050000	FORMALDEHYDE	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	Instituted campaigning to reduce the frequency of washouts.  Installed automatic valve routing to reduce likelihood of diversions to the industrial sewer.  Ramped up production of formaldehyde-free product (Cylink NF 3041).	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521188	000108883	TOLUENE	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	Instituted campaigning to reduce the frequency of washouts.  Installed automatic valve routing to reduce likelihood of diversions to the industrial sewer.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521190	001330207	XYLENE (MIXED ISOMERS)	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	Instituted campaigning to reduce the frequency of washouts.  Installed automatic valve routing to reduce likelihood of diversions to the industrial sewer.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06349NVLSBCRYST	1313211556550	007439921	LEAD	TRI	2013	US DOD - NAVAL SUBMARINE BASE NEW LONDON	CRYSTAL LAKE RD & RT 12	GROTON	NEW LONDON	CT	063495400			NO	YES	YES	NO								928110						41.40013	-72.08708									US DEPARTMENT OF DEFENSE		|W52:New arms range facility on installation was exclusively used in 2013. This facility has new equipment and allowed an increase in operational efiiciency and resulted in generating less waste.	YES	CHRIS.ZENDAN@NAVY.MIL			YES	 	
06001RTNDS151OL	1313211098710	007439921	LEAD	TRI	2013	OLDCASTLE PRECAST	151 OLD FARMS RD	AVON	HARTFORD	CT	06001			YES	NO	NO	NO								327390						41.80039	-72.83414	962708541								OLDCASTLE INC	037176591	|SRNA:Reported chemical "Lead" is a minor impurity contained in the cement powder purchased from suppliers.	NO	CARL.WUITSCHICK@OLDCASTLEPRECAST.COM			YES	 	
06437LGNQN129SO	1313211534920	007440508	COPPER	TRI	2013	ALGONQUIN INDUSTRIES	129 SOUNDVIEW RD	GUILFORD	NEW HAVEN	CT	06437			YES	NO	NO	NO								331420	331421	331319				41.2836	-72.66271	044121606								REA MAGNET WIRE CO INC	004320032	stormwater outfall was reconfigured to reduce pollution	NO	SBOYD@REAWIRE.COM			YES	 	
06795THSMN60ECH	1313211096742	007439921	LEAD	TRI	2013	SIEMON CO	60 ECHO LAKE RD	WATERTOWN	LITCHFIELD	CT	06795			YES	NO	NO	NO								334210						41.60367	-73.11399	039990718										Lead solder has been eliminated from our process. This was accomplished by switching over to a new Lead free machine. A new process cooling water system has been installed, reducing our water use. On weekends and other inactive periods, we now shut down compressors and other non-essential high load equipment to save electrcity, thus reducing power plant emissions.|W58:As of March 2013 we have eliminated Lead solder from our wave solder process. A new machine has been installed that is Lead free.	NO	PAUL-KNICKERBOCKER@SIEMON.COM			YES	 	
0681WFDRLC3312P	1313211601149	007439921	LEAD	TRI	2013	FEDERAL CORRECTIONAL INSTITUTION	331/2 PEMBROKE RD	DANBURY	FAIRFIELD	CT	068103099			YES	NO	YES	NO								922140						41.437692	-73.468948									US DEPARTMENT OF JUSTICE		|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.	YES	MBUNDY@BOP.GOV			YES	 	
