TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
06010NWDPR780JA	1313210978312	N120	DIISOCYANATES	TRI	2013	FIRESTONE BUILDING PRODUCTS	780 JAMES P CASEY RD	BRISTOL	HARTFORD	CT	060102225			YES	NO	NO	NO								326150						41.6915	-72.9844	809622447								BRIDGESTONE AMERICAS HOLDING INC	111482506	|PRAI:The variable used to calculate the production ratio is board feet produced	NO	BATYCLINT@FIRESTONEBP.COM			NO	 	
06492MRCNCSOUTH	1313211521125	000067561	METHANOL	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	|FACC:The facility was sold by Cytec Industries Inc. during 2013. The new name is Allnex USA Inc. Wallingford CT site. The mailing address was PO Box 425; it is now the site address, 528 South Cherry Street Wallingford CT 06492.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521137	000071363	N-BUTYL ALCOHOL	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	|FACC:The facility was sold by Cytec Industries Inc. during 2013. The new name is Allnex USA Inc. Wallingford CT site. The mailing address was PO Box 425; it is now the site address, 528 South Cherry Street Wallingford CT 06492.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521152	N511	NITRATE COMPOUNDS	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	|FACC:The facility was sold by Cytec Industries Inc. during 2013. The new name is Allnex USA Inc. Wallingford CT site. The mailing address was PO Box 425; it is now the site address, 528 South Cherry Street Wallingford CT 06492.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521113	000050000	FORMALDEHYDE	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	|FACC:The facility was sold by Cytec Industries Inc. during 2013. The new name is Allnex USA Inc. Wallingford CT site. The mailing address was PO Box 425; it is now the site address, 528 South Cherry Street Wallingford CT 06492.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521101	000107211	ETHYLENE GLYCOL	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	|FACC:The facility was sold by Cytec Industries Inc. during 2013. The new name is Allnex USA Inc. Wallingford CT site. The mailing address was PO Box 425; it is now the site address, 528 South Cherry Street Wallingford CT 06492.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521188	000108883	TOLUENE	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	|FACC:The facility was sold by Cytec Industries Inc. during 2013. The new name is Allnex USA Inc. Wallingford CT site. The mailing address was PO Box 425; it is now the site address, 528 South Cherry Street Wallingford CT 06492.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521075	N120	DIISOCYANATES	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	|FACC:The facility was sold by Cytec Industries Inc. during 2013. The new name is Allnex USA Inc. Wallingford CT site. The mailing address was PO Box 425; it is now the site address, 528 South Cherry Street Wallingford CT 06492.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521190	001330207	XYLENE (MIXED ISOMERS)	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	|FACC:The facility was sold by Cytec Industries Inc. during 2013. The new name is Allnex USA Inc. Wallingford CT site. The mailing address was PO Box 425; it is now the site address, 528 South Cherry Street Wallingford CT 06492.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521164	007697372	NITRIC ACID	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	|FACC:The facility was sold by Cytec Industries Inc. during 2013. The new name is Allnex USA Inc. Wallingford CT site. The mailing address was PO Box 425; it is now the site address, 528 South Cherry Street Wallingford CT 06492.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521099	000100414	ETHYLBENZENE	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	|FACC:The facility was sold by Cytec Industries Inc. during 2013. The new name is Allnex USA Inc. Wallingford CT site. The mailing address was PO Box 425; it is now the site address, 528 South Cherry Street Wallingford CT 06492.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521149	000924425	N-METHYLOLACRYLAMIDE	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	|FACC:The facility was sold by Cytec Industries Inc. during 2013. The new name is Allnex USA Inc. Wallingford CT site. The mailing address was PO Box 425; it is now the site address, 528 South Cherry Street Wallingford CT 06492.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521176	000085449	PHTHALIC ANHYDRIDE	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	|FACC:The facility was sold by Cytec Industries Inc. during 2013. The new name is Allnex USA Inc. Wallingford CT site. The mailing address was PO Box 425; it is now the site address, 528 South Cherry Street Wallingford CT 06492.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06492MRCNCSOUTH	1313211521063	000079061	ACRYLAMIDE	TRI	2013	ALLNEX USA INC WALLINGFORD CT SITE	528 S CHERRY ST	WALLINGFORD	NEW HAVEN	CT	06492			YES	NO	NO	NO								325211						41.435	-72.836389									ALLNEX USA INC.	078786182	|FACC:The facility was sold by Cytec Industries Inc. during 2013. The new name is Allnex USA Inc. Wallingford CT site. The mailing address was PO Box 425; it is now the site address, 528 South Cherry Street Wallingford CT 06492.	NO	JAMES.MORRELL@ALLNEX.COM			NO	 	
06095TRBTC651DA	1313211443736	007440508	COPPER	TRI	2013	TURBOTEC PRODUCTS INC	651 DAY HILL RD	WINDSOR	HARTFORD	CT	06095			YES	NO	NO	NO								332410						41.875497	-72.690345	021805635										Facility closure, production ended in May 2013|PRAI:Production ratio calculated using total amount of copper processed.|TPRL:Facility closed for production in May 2013	NO	CMATULA@TURBOTECPRODUCTS.COM			YES	 	
06023STNCH401BE	1313211197049	000108054	VINYL ACETATE	TRI	2013	STANCHEM INC	401 BERLIN ST	EAST BERLIN	HARTFORD	CT	06023			YES	NO	NO	NO								325510	325520					41.62	-72.713889	047711346										Based on raw material usage	NO	JSHASKUS@STANCHEM-INC.COM			NO	 	
06023STNCH401BE	1313211197037	000100425	STYRENE	TRI	2013	STANCHEM INC	401 BERLIN ST	EAST BERLIN	HARTFORD	CT	06023			YES	NO	NO	NO								325510	325520					41.62	-72.713889	047711346										Based on raw material usage	NO	JSHASKUS@STANCHEM-INC.COM			NO	 	
