REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
2013	NO	71801BRDNC185NI	MOMENTIVE SPECIALTY CHEMICALS INC HOPE	185 N INDUSTRIAL DR	HOPE	HEMPSTEAD	AR	718018802			YES	NO	NO	NO								325211	325199					33.732222	-93.6325	001338797								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC	001338797	1313211181856	000064186	FORMIC ACID	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	BRAD.GIDDENS@MOMENTIVE.COM			NO	 	
2013	NO	71801BRDNC185NI	MOMENTIVE SPECIALTY CHEMICALS INC HOPE	185 N INDUSTRIAL DR	HOPE	HEMPSTEAD	AR	718018802			YES	NO	NO	NO								325211	325199					33.732222	-93.6325	001338797								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC	001338797	1313211181870	000108952	PHENOL	TRI	Pounds																		74477.31	89354.29	91100	91100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.32	NA	NA																															0	0	0	0	524.31	1042.29	1100	1100	73953	88312	90000	90000	0	0	0	0	NO	BRAD.GIDDENS@MOMENTIVE.COM			NO	 	
2013	NO	71801BRDNC185NI	MOMENTIVE SPECIALTY CHEMICALS INC HOPE	185 N INDUSTRIAL DR	HOPE	HEMPSTEAD	AR	718018802			YES	NO	NO	NO								325211	325199					33.732222	-93.6325	001338797								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC	001338797	1313211181831	007664417	AMMONIA	TRI	Pounds																		1697.31	1744.52	1750	1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.91	NA	NA																															0	0	0	0	1697.31	1744.52	1750	1750	0	0	0	0	0	0	0	0	NO	BRAD.GIDDENS@MOMENTIVE.COM			NO	 	
2013	NO	71801BRDNC185NI	MOMENTIVE SPECIALTY CHEMICALS INC HOPE	185 N INDUSTRIAL DR	HOPE	HEMPSTEAD	AR	718018802			YES	NO	NO	NO								325211	325199					33.732222	-93.6325	001338797								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC	001338797	1313211229719	000067561	METHANOL	TRI	Pounds																		374085.66	457289.98	466000	466000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.93	NA	NA																															0	0	0	0	4302.66	15724.98	16000	16000	369783	441565	450000	450000	0	0	0	0	NO	BRAD.GIDDENS@MOMENTIVE.COM	RR4		NO	 	
2013	NO	71801BRDNC185NI	MOMENTIVE SPECIALTY CHEMICALS INC HOPE	185 N INDUSTRIAL DR	HOPE	HEMPSTEAD	AR	718018802			YES	NO	NO	NO								325211	325199					33.732222	-93.6325	001338797								MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC	001338797	1313211229707	000050000	FORMALDEHYDE	TRI	Pounds																		377987	452842.23	460800	460800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.77	1	NA	NA																															0	0	0	0	6230	10703.23	10800	10800	371757	442139	450000	450000	0	0	0	0	NO	BRAD.GIDDENS@MOMENTIVE.COM	RR4		NO	 	
2013	NO	72638TYSNF601E6	TYSON POULTRY INC	601 TYSON DR	GREEN FOREST	CARROLL	AR	72638			YES	NO	NO	NO								311615						36.330556	-93.429167	082577628								TYSON FOODS INC	006903702	1313211022746	000079210	PERACETIC ACID	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31620	48450	50000	50000	0	0	0	0		1.05	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	CHRISTY.SMITH@TYSON.COM			NO	 	
2013	NO	72638TYSNF601E6	TYSON POULTRY INC	601 TYSON DR	GREEN FOREST	CARROLL	AR	72638			YES	NO	NO	NO								311615						36.330556	-93.429167	082577628								TYSON FOODS INC	006903702	1313211022734	007664417	AMMONIA	TRI	Pounds																		11359	11598	11500	11000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	1.05	NA	NA																															0	0	0	0	11359	11598	11500	11000	0	0	0	0	0	0	0	0	NO	CHRISTY.SMITH@TYSON.COM			NO	 	
2013	NO	7167WSLMHR127SE	SELMA HARDWOOD FLOORING LLC	127 SELMA MILL LOOP	TILLAR	DREW	AR	71670			YES	NO	NO	NO								321113	321918					33.702776	-91.577725									SELMA HARDWOOD FLOORING LLC		1313210985622	007439921	LEAD	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	MIKEATBARNES@YAHOO.COM			YES	 	
2013	NO	72830TYSNF1700C	TYSON POULTRY INC	1700 S CRAWFORD ST	CLARKSVILLE	JOHNSON	AR	72830			YES	NO	NO	NO								311119						35.426366	-93.503352	791721038								TYSON FOODS INC	006903702	1313211240623	N982	ZINC COMPOUNDS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	SCOTT.JOHNSTON@TYSON.COM			YES	 	
2013	NO	72830TYSNF1700C	TYSON POULTRY INC	1700 S CRAWFORD ST	CLARKSVILLE	JOHNSON	AR	72830			YES	NO	NO	NO								311119						35.426366	-93.503352	791721038								TYSON FOODS INC	006903702	1313211240611	N450	MANGANESE COMPOUNDS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	SCOTT.JOHNSTON@TYSON.COM			YES	 	
