TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
44657CLFRM461DA	1307205514856	007440020	NICKEL	TRI	Pounds																		2007	NO	COLFOR MANUFACTURING INC-MINERVA	461 KNOX CT	MINERVA	CARROLL	OH	44657	YES	NO	NO	NO														40.72444	-81.113495	958028581								AMERICAN AXLE & MANUFACTURING INC	808844567	0														NO	TIM.MORAN@AAM.COM			YES	
44657CLFRM461DA	1307205514868	007439965	MANGANESE	TRI	Pounds																		2007	NO	COLFOR MANUFACTURING INC-MINERVA	461 KNOX CT	MINERVA	CARROLL	OH	44657	YES	NO	NO	NO														40.72444	-81.113495	958028581								AMERICAN AXLE & MANUFACTURING INC	808844567	0														NO	TIM.MORAN@AAM.COM			YES	
44657CLFRM461DA	1307205514870	000067561	METHANOL	TRI	Pounds																		2007	NO	COLFOR MANUFACTURING INC-MINERVA	461 KNOX CT	MINERVA	CARROLL	OH	44657	YES	NO	NO	NO														40.72444	-81.113495	958028581								AMERICAN AXLE & MANUFACTURING INC	808844567	0														NO	TIM.MORAN@AAM.COM			NO	
44657SMMTV1310A	1307205462587	N040	BARIUM COMPOUNDS	TRI	Pounds																		2007	NO	SUMMITVILLE TILES INC MINERVA PLANT	1310 ALLIANCE RD NW	MINERVA	CARROLL	OH	446570283	YES	NO	NO	NO														40.720579	-81.10965											0														NO	TDELOACH@SUMMITVILLE.COM			YES	
44657SMMTV1310A	1307205462599	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2007	NO	SUMMITVILLE TILES INC MINERVA PLANT	1310 ALLIANCE RD NW	MINERVA	CARROLL	OH	446570283	YES	NO	NO	NO														40.720579	-81.10965											0														NO	TDELOACH@SUMMITVILLE.COM			YES	
44657SMMTV1310A	1307205462601	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2007	NO	SUMMITVILLE TILES INC MINERVA PLANT	1310 ALLIANCE RD NW	MINERVA	CARROLL	OH	446570283	YES	NO	NO	NO														40.720579	-81.10965											0														NO	TDELOACH@SUMMITVILLE.COM			YES	
44662BTZLB2118R	1307205670793	007632000	SODIUM NITRITE	TRI	Pounds																		2007	NO	GE BETZ	2118 REISER AVE SE	NEW PHILADELPHIA	TUSCARAWAS	OH	44663	YES	NO	NO	NO														40.454444	-81.40361	030229538								GE CO.	001367960	0	O 	CITY OF NEW PHILADELPHIA POTW	1422 DELAWARE DRIVE	NEW PHILADELPHIA	OH	TUSCARAWAS	44663							NO	DANIEL.FLYNN@GE.COM			YES	
44662BTZLB2118R	1307205670805	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2007	NO	GE BETZ	2118 REISER AVE SE	NEW PHILADELPHIA	TUSCARAWAS	OH	44663	YES	NO	NO	NO														40.454444	-81.40361	030229538								GE CO.	001367960	0	O 	CITY OF NEW PHILADELPHIA POTW	1422 DELAWARE DRIVE	NEW PHILADELPHIA	OH	TUSCARAWAS	44663							NO	DANIEL.FLYNN@GE.COM			NO	
44662BTZLB2118R	1307205670817	007664417	AMMONIA	TRI	Pounds																		2007	NO	GE BETZ	2118 REISER AVE SE	NEW PHILADELPHIA	TUSCARAWAS	OH	44663	YES	NO	NO	NO														40.454444	-81.40361	030229538								GE CO.	001367960	0	O 	CITY OF NEW PHILADELPHIA POTW	1422 DELAWARE DRIVE	NEW PHILADELPHIA	OH	TUSCARAWAS	44663							NO	DANIEL.FLYNN@GE.COM			NO	
44662BTZLB2118R	1307205670829	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2007	NO	GE BETZ	2118 REISER AVE SE	NEW PHILADELPHIA	TUSCARAWAS	OH	44663	YES	NO	NO	NO														40.454444	-81.40361	030229538								GE CO.	001367960	0	O 	CITY OF NEW PHILADELPHIA POTW	1422 DELAWARE DRIVE	NEW PHILADELPHIA	OH	TUSCARAWAS	44663							NO	DANIEL.FLYNN@GE.COM			NO	
