REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
2011	NO	45014SPRRS320NO	SUPERIOR SOLVENTS & CHEMICALS	320 NORTHPOINTE  DR	FAIRFIELD	BUTLER	OH	45014	YES	NO	NO	NO								424690						39.32076	-84.48315	788644813								SUPERIOR SOLVENTS & CHEMICALS		1311209253677	000108101	METHYL ISOBUTYL KETONE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO				NO	 	
2011	NO	43615CNBRR3610H	CANBERRA CORP	3610 N HOLLAND-SYLVANIA RD	TOLEDO	LUCAS	OH	43615	YES	NO	NO	NO								325612						41.68391	-83.68333											1311209780446	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		1950	2250	2500	2750	0	0	0	0	0	0	0	0	875	1000	1500	2000	0	0	0	0	0	0	0	0	2050	2285	2500	3000		.96	W42	SUBSTITUTED RAW MATERIALS	T11	OTHER																													0	0	0	0	1950	2250	2500	2750	0	0	0	0	0	0	0	0	NO	DAN.JOHNSON@CANBERRACORP.COM			NO	 	
2011	NO	43040THGDY13601	VEYANCE TECHNOLOGIES INC	13601 INDUSTRIAL PKWY	MARYSVILLE	UNION	OH	43040	YES	NO	NO	NO								326220						40.20659	-83.31332	046430922								VEYANCE TECHNOLOGIES INC	046430922	1311209263971	N420	LEAD COMPOUNDS	PBT	Pounds																		1019.93	620.58	651.6	684.18	0	0	0	0	0	0	0	0	0	0	0	0	349.74	104.46	109.68	115.17	0	0	0	0	0	0	0	0		1.46	NA	NA																															0	0	0	0	88.52	102.08	107.18	112.54	930.63	517.8	543.69	570.87	.78	.7	.73	.77	NO	TOM_WILLIAMS@VEYANCE.COM			YES	 	
2011	NO	44077VRYDR670HA	AVERY DENNISON - BUILDING 11	670 HARDY RD	PAINESVILLE	LAKE	OH	44077	YES	NO	NO	NO								322222						41.7561	-81.2307	622634905								AVERY DENNISON CORP	008256364	1311209494158	000110543	N-HEXANE	TRI	Pounds																		1390	1170	1170	1170	0	0	0	0	10000	10000	10000	10000	0	0	0	0	0	0	0	0	220000	200000	200000	200000	0	0	0	0		.93	NA	NA																															0	0	0	0	1200	1000	1000	1000	190	170	170	170	0	0	0	0	NO	KEVIN.CHERNEY@AVERYDENNISON.COM			NO	 	
2011	NO	44240SFTYK354PO	SAFETY-KLEEN SYSTEMS (404003)	354 PORTAGE BLVD	KENT	PORTAGE	OH	44240	YES	NO	NO	NO								562112	484220	484230				41.10901	-81.38043	053976551								SAFETY-KLEEN HOLDCO INC	053976551	1311209677929	007439921	LEAD	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	555.1	610	610	610	0	0	0	0	0	0	0	0		1.1	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	KEITH.LAUTZENHEISER@SAFETY-KLEEN.COM			YES	 	
2011	NO	45241NYRND10700	NEYRA INDUSTRIES INC	10700 EVENDALE DR	CINCINNATI	HAMILTON	OH	45241	YES	NO	NO	NO								324121						39.26208	-84.43561	076772920										1311209004199	000091203	NAPHTHALENE	TRI	Pounds																		19	.53	.65	.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.16	NA	NA																															0	0	0	0	19	.53	.65	.7	0	0	0	0	0	0	0	0	NO	GHOUSER@NEYRAINDUSTRIES.COM			NO	 	
2011	NO	45373HBRTB101TR	HOBART BROTHERS CO FILLER METALS OPERATIONS TROY	101 TRADE SQUARE E	TROY	MIAMI	OH	45373	YES	NO	NO	NO								332618						40.05112	-84.22075									ILLINOIS TOOL WORKS INC	801513623	1311209592462	007440473	CHROMIUM	TRI	Pounds																		6292	19037	20005	20005	0	0	0	0	0	0	0	0	0	0	0	0	54067	28590	30000	30000	0	0	0	0	0	0	0	0		1.2	NA	NA																															0	0	0	0	0	0	0	0	6287	19032	20000	20000	5	5	5	5	NO	KRIS.BUCK@HOBARTBROTHERS.COM			YES	 	
2011	NO	45331BCKYG8251B	TRILLIUM FARMS BREEDER PULLET	8251 BENNER RD	CROTON	LICKING	OH	43013	YES	NO	NO	NO								112340						40.205312	-82.645184	038871747								TRILLIUM FARMS		1311209022058	007664417	AMMONIA	TRI	Pounds																		3268	2034	2034	2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.62	NA	NA																															0	0	0	0	3268	2034	2034	2034	0	0	0	0	0	0	0	0	NO	JLAFFOON@TRILLIUMFARMSOHIO.COM			NO	 	
2011	NO	45225MCRMT3448S	MICRO METAL FINISHING LLC	3448 SPRING GROVE AVE	CINCINNATI	HAMILTON	OH	45225	YES	NO	NO	NO								332813						39.14644	-84.54129	041601444										1311209131085	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		9822	6977	8015	8018	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0		1.12	NA	NA																															0	0	0	0	15	15	15	15	0	5	0	3	9807	6957	8000	8000	NO	JEMOORE@MICROMETALFINISHING.COM			YES	 	
2011	NO	44087SMLST1400E	SAMUEL STEEL PICKLING CO - TWINSBURG PLANT	1400 ENTERPRISE PKWY	TWINSBURG	SUMMIT	OH	44087	YES	NO	NO	NO								332813						41.29194	-81.46863	606263119								SAMUEL SON & CO LTD		1311209582764	007440473	CHROMIUM	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	DDRENSKI@SAMUELSTEEL.COM			YES	 	
