TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
65565RNSNT552IN	1313210989289	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2013	ARNESON TIMBER CO INC	552 INDUSTRIAL DR	STEELVILLE	CRAWFORD	MO	65565			YES	NO	NO	NO								321114						37.97825	-91.346											|PRAI:The variable used to calculate production ratio is board feet produced	NO				NO	 	
6486WSTHWS11PPL	1313211158112	007439921	LEAD	TRI	2013	SOUTHWESTERN CREATIONS LLC	110 POPLAR ST	SOUTH WEST CITY	MCDONALD	MO	64863			YES	NO	NO	NO								332618						36.523821	-94.610202	832728340										Release much lower due to lower production due to economy.|FACC:Corrected zip code.	NO	DWEINAND@OKLAHOMASTEEL.COM			YES	 	
65536MRTHN401WE	1313211115264	007440508	COPPER	TRI	2013	REGAL-BELOIT CORP	401 W FREMONT RD	LEBANON	LACLEDE	MO	65536			YES	NO	NO	NO								335312						37.640362	-92.655861	006126213								REGAL BELOIT CORP	006111751	|NPYF:Last year's form was submitted on paper.	NO	DAVID.MEDLEY@REGALBELOIT.COM			YES	 	
65712CNCNC15138	1313211462142	001330207	XYLENE (MIXED ISOMERS)	TRI	2013	PHILLIPS 66 MT VERNON PRODUCTS TERMINAL	15138 HWY 96	MOUNT VERNON	LAWRENCE	MO	65712			YES	NO	NO	NO								424710						37.188709	-93.781883	001368265								PHILLIPS 66 CO	078378505	|TOTRL:A one time event occured increasing chemical.|TPRL:A one time event occured increasing chemical.	NO	DENNIS.N.HUSS@P66.COM			NO	 	
65712CNCNC15138	1313211461963	000100414	ETHYLBENZENE	TRI	2013	PHILLIPS 66 MT VERNON PRODUCTS TERMINAL	15138 HWY 96	MOUNT VERNON	LAWRENCE	MO	65712			YES	NO	NO	NO								424710						37.188709	-93.781883	001368265								PHILLIPS 66 CO	078378505	|TOTRL:A one time event occured increasing chemical.|TPRL:A one time event occured increasing chemical.	NO	DENNIS.N.HUSS@P66.COM			NO	 	
65712CNCNC15138	1313211462128	000108883	TOLUENE	TRI	2013	PHILLIPS 66 MT VERNON PRODUCTS TERMINAL	15138 HWY 96	MOUNT VERNON	LAWRENCE	MO	65712			YES	NO	NO	NO								424710						37.188709	-93.781883	001368265								PHILLIPS 66 CO	078378505	|TOTRL:A one time event occured increasing chemical.|TPRL:A one time event occured increasing chemical.	NO	DENNIS.N.HUSS@P66.COM			NO	 	
65712CNCNC15138	1313211461847	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2013	PHILLIPS 66 MT VERNON PRODUCTS TERMINAL	15138 HWY 96	MOUNT VERNON	LAWRENCE	MO	65712			YES	NO	NO	NO								424710						37.188709	-93.781883	001368265								PHILLIPS 66 CO	078378505	|TOTRL:A one time event occured increasing chemical.|TPRL:A one time event occured increasing chemical.	NO	DENNIS.N.HUSS@P66.COM			NO	 	
65712CNCNC15138	1313211462041	000110543	N-HEXANE	TRI	2013	PHILLIPS 66 MT VERNON PRODUCTS TERMINAL	15138 HWY 96	MOUNT VERNON	LAWRENCE	MO	65712			YES	NO	NO	NO								424710						37.188709	-93.781883	001368265								PHILLIPS 66 CO	078378505	|TOTRL:A one time event occured increasing chemical.|TPRL:A one time event occured increasing chemical.	NO	DENNIS.N.HUSS@P66.COM			NO	 	
65712CNCNC15138	1313211461862	000071432	BENZENE	TRI	2013	PHILLIPS 66 MT VERNON PRODUCTS TERMINAL	15138 HWY 96	MOUNT VERNON	LAWRENCE	MO	65712			YES	NO	NO	NO								424710						37.188709	-93.781883	001368265								PHILLIPS 66 CO	078378505	|TOTRL:A one time event occured increasing chemical.|TPRL:A one time event occured increasing chemical.	NO	DENNIS.N.HUSS@P66.COM			NO	 	
64116NTNLS1001B	1313211059237	000075569	PROPYLENE OXIDE	TRI	2013	INGREDION INC	1001 BEDFORD AVE	NORTH KANSAS CITY	CLAY	MO	64116			YES	NO	NO	NO								311221						39.125992	-94.57328	004811423								INGREDION INC	004811423	|PRAI:Purchase of Propylene Oxide increased slightly	NO	TOM.FURDEK@INGREDION.COM			NO	 	
