TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
16121DFRCF15ROE	1311209325517	007440473	CHROMIUM	TRI	2011	NLMK PENNSYLVANIA CORP	15 ROEMER BLVD	FARRELL	MERCER	PA	16121	YES	NO	NO	NO								331221						41.21192	-80.506982	120448449								DUFERCO US INVESTMENTS		RELEASES VARY FROM YEAR TO YEAR BASED ON VARIATIONS IN THE GRADES OF STEEL PROCESSED.   THESE VARIATIONS ARE REVEALED IN THE CHEMICAL ANALYSIS OF THE MANY WASTES AND DISCHARGE WATERS THAT ARE RELEASED.	NO	RHERMAN@US.NLMK.COM			YES	 	
16121DFRCF15ROE	1311209325529	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	NLMK PENNSYLVANIA CORP	15 ROEMER BLVD	FARRELL	MERCER	PA	16121	YES	NO	NO	NO								331221						41.21192	-80.506982	120448449								DUFERCO US INVESTMENTS		NEW STACK TESTING DATA GATHERED DURING 2011 REVEALED THAT THIS CHEMICAL HAS A LOWER EMISSION RATE THAN DEMONSTRATED PREVIOUSLY.  THE AMOUNT TREATED ON-SITE WAS CALCULATED TO BE MUCH LOWER AS WELL BASED ON THE ACTUAL EMISSION RATE.	NO	RHERMAN@US.NLMK.COM			NO	 	
16121DFRCF15ROE	1311209325531	N420	LEAD COMPOUNDS	PBT	2011	NLMK PENNSYLVANIA CORP	15 ROEMER BLVD	FARRELL	MERCER	PA	16121	YES	NO	NO	NO								331221						41.21192	-80.506982	120448449								DUFERCO US INVESTMENTS		RELEASES VARY FROM YEAR TO YEAR BASED ON VARIATIONS IN THE GRADES OF STEEL PROCESSED.   THESE VARIATIONS ARE REVEALED IN THE CHEMICAL ANALYSIS OF THE MANY WASTES AND DISCHARGE WATERS THAT ARE RELEASED.	NO	RHERMAN@US.NLMK.COM			YES	 	
16121DFRCF15ROE	1311209325543	007439965	MANGANESE	TRI	2011	NLMK PENNSYLVANIA CORP	15 ROEMER BLVD	FARRELL	MERCER	PA	16121	YES	NO	NO	NO								331221						41.21192	-80.506982	120448449								DUFERCO US INVESTMENTS		RELEASES VARY FROM YEAR TO YEAR BASED ON VARIATIONS IN THE GRADES OF STEEL PROCESSED.   THESE VARIATIONS ARE REVEALED IN THE CHEMICAL ANALYSIS OF THE MANY WASTES AND DISCHARGE WATERS THAT ARE RELEASED.	NO	RHERMAN@US.NLMK.COM			YES	 	
16121DFRCF15ROE	1311209325556	N458	MERCURY COMPOUNDS	PBT	2011	NLMK PENNSYLVANIA CORP	15 ROEMER BLVD	FARRELL	MERCER	PA	16121	YES	NO	NO	NO								331221						41.21192	-80.506982	120448449								DUFERCO US INVESTMENTS		RELEASES VARY FROM YEAR TO YEAR BASED ON VARIATIONS IN THE GRADES OF STEEL PROCESSED.   THESE VARIATIONS ARE REVEALED IN THE CHEMICAL ANALYSIS OF THE MANY WASTES AND DISCHARGE WATERS THAT ARE RELEASED.	NO	RHERMAN@US.NLMK.COM			YES	 	
16121DFRCF15ROE	1311209325568	007440020	NICKEL	TRI	2011	NLMK PENNSYLVANIA CORP	15 ROEMER BLVD	FARRELL	MERCER	PA	16121	YES	NO	NO	NO								331221						41.21192	-80.506982	120448449								DUFERCO US INVESTMENTS		RELEASES VARY FROM YEAR TO YEAR BASED ON VARIATIONS IN THE GRADES OF STEEL PROCESSED.   THESE VARIATIONS ARE REVEALED IN THE CHEMICAL ANALYSIS OF THE MANY WASTES AND DISCHARGE WATERS THAT ARE RELEASED.	NO	RHERMAN@US.NLMK.COM			YES	 	
17403YRKNT1499E	1311209443973	N120	DIISOCYANATES	TRI	2011	JOHNSON CONTROLS INC - EAST YORK	1499 E PHILADELPHIA ST	YORK	YORK	PA	17403	YES	NO	NO	NO								333415						39.97467	-76.6993	006092860								JOHNSON CONTROLS INC	006092860	WE HAD AN INCREASE IN SECTION 6.2 ENERGY RECOVERY IN 2011.  750 POUNDS OF FOAM CONTAINING DIISOCYANATES WERE TRANSFERRED TO THE YORK COUNTY SOLID WASTE AUTHORITY.  THIS IS CONSIDERED A WASTE TO ENERGY FACILITY.  THE DIISOCYANATES WERE USED AS FUEL TO HEAT BOILERS THAT MAKE STEAM.  THE STEAM POWERS A TURBINE AND GENERATOR THAT PRODUCE ELECTRICITY.  THIS ELECTRICITY IS THEN USED IN YORK COUNTY.	NO	JEFF.WERWIE@JCI.COM			NO	 	
16503KWLP 1015E	1311209679556	007439921	LEAD	TRI	2011	ACCURIDE ERIE	1015 E 12TH ST	ERIE	ERIE	PA	16503	YES	NO	NO	NO								332112						42.13172	-80.05827	015631021								ACCURIDE CORP	161778352	IN 2011 THERE WAS A SIGNIFICANT DECREASE IN OFFSITE LANDFILL DISPOSAL OF LEAD AS A RESULT OF NEW PERIODIC ANALYTICAL DATA (APPROXIMATELY ONCE EVERY 5 YEARS) FOR THOSE RESIDUAL WASTE STREAMS WHICH INDICATED MUCH LOWER (NON-DETECT) LEVELS OF LEAD.	NO	BSMITH@ACCURIDECORP.COM			YES	 	
15077FRSTNOFFRT	1311209110636	007664417	AMMONIA	TRI	2011	BRUCE MANSFIELD POWER PLANT	OFF RT 168 NEAR OHIO RIVER	SHIPPINGPORT	BEAVER	PA	150770038	YES	NO	NO	NO								221112	221113	221119	221122	221111	221121	40.638056	-80.416111	150181923								FIRSTENERGY GENERATION CORP	800459724	NA	NO	DURBINM@FIRSTENERGYCORP.COM			NO	 	
15077FRSTNOFFRT	1311209110648	N020	ARSENIC COMPOUNDS	TRI	2011	BRUCE MANSFIELD POWER PLANT	OFF RT 168 NEAR OHIO RIVER	SHIPPINGPORT	BEAVER	PA	150770038	YES	NO	NO	NO								221112	221113	221119	221122	221111	221121	40.638056	-80.416111	150181923								FIRSTENERGY GENERATION CORP	800459724	NA	NO	DURBINM@FIRSTENERGYCORP.COM			YES	 	
