TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
18707SLYCM25ELM	1311208949812	N120	DIISOCYANATES	TRI	Pounds																		2011	NO	SEALY COMPONENTS GROUP	25 ELMWOOD RD	MOUNTAIN TOP	LUZERNE	PA	18707	YES	NO	NO	NO								326299						41.141809	-75.896281	121792154								OHIO MATTRESS CO	121792154	0		NA												NO	DHIGE@SEALY.COM			NO	 	
18707SLYCM25ELM	1311208949824	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	SEALY COMPONENTS GROUP	25 ELMWOOD RD	MOUNTAIN TOP	LUZERNE	PA	18707	YES	NO	NO	NO								326299						41.141809	-75.896281	121792154								OHIO MATTRESS CO	121792154	0		NA												NO	DHIGE@SEALY.COM			YES	 	
15054CLMXMMAINS	1311208953467	007664417	AMMONIA	TRI	Pounds																		2011	NO	LANGELOTH METALLURGICAL CO	10 LANGELOTH PLANT DR	LANGELOTH	WASHINGTON	PA	150540608	YES	NO	NO	NO								331112						40.365492	-80.402423											0		NA												NO	MPEREIRA@LANGELOTH.COM			NO	 	
15054CLMXMMAINS	1311208953479	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2011	NO	LANGELOTH METALLURGICAL CO	10 LANGELOTH PLANT DR	LANGELOTH	WASHINGTON	PA	150540608	YES	NO	NO	NO								331112						40.365492	-80.402423											0		NA												NO	MPEREIRA@LANGELOTH.COM			YES	 	
15054CLMXMMAINS	1311208953481	N096	COBALT COMPOUNDS	TRI	Pounds																		2011	NO	LANGELOTH METALLURGICAL CO	10 LANGELOTH PLANT DR	LANGELOTH	WASHINGTON	PA	150540608	YES	NO	NO	NO								331112						40.365492	-80.402423											0		NA												NO	MPEREIRA@LANGELOTH.COM			YES	 	
15054CLMXMMAINS	1311208953493	N100	COPPER COMPOUNDS	TRI	Pounds																		2011	NO	LANGELOTH METALLURGICAL CO	10 LANGELOTH PLANT DR	LANGELOTH	WASHINGTON	PA	150540608	YES	NO	NO	NO								331112						40.365492	-80.402423											0		NA												NO	MPEREIRA@LANGELOTH.COM			YES	 	
15054CLMXMMAINS	1311208953505	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	LANGELOTH METALLURGICAL CO	10 LANGELOTH PLANT DR	LANGELOTH	WASHINGTON	PA	150540608	YES	NO	NO	NO								331112						40.365492	-80.402423											0		NA												NO	MPEREIRA@LANGELOTH.COM			YES	 	
15054CLMXMMAINS	1311208953517	001313275	MOLYBDENUM TRIOXIDE	TRI	Pounds																		2011	NO	LANGELOTH METALLURGICAL CO	10 LANGELOTH PLANT DR	LANGELOTH	WASHINGTON	PA	150540608	YES	NO	NO	NO								331112						40.365492	-80.402423											0		NA												NO	MPEREIRA@LANGELOTH.COM			YES	 	
15054CLMXMMAINS	1311208953529	N495	NICKEL COMPOUNDS	TRI	Pounds																		2011	NO	LANGELOTH METALLURGICAL CO	10 LANGELOTH PLANT DR	LANGELOTH	WASHINGTON	PA	150540608	YES	NO	NO	NO								331112						40.365492	-80.402423											0		NA												NO	MPEREIRA@LANGELOTH.COM			YES	 	
15801TRNGLMALON	1311208954166	007440473	CHROMIUM	TRI	Pounds																		2011	NO	TRIANGLE SUSPENSION SYSTEMS INC	200 E MALONEY RD	DU BOIS	CLEARFIELD	PA	15801	YES	NO	NO	NO								332611						41.107778	-78.77	361319528										0		NA												NO	BNASUTI@TRIANGLEUSA.COM			YES	 	
