TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
29644HLLYK101CA	1313210907313	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2013	NO	HOLLY OAK CHEMICAL INC	101 CASE ST	FOUNTAIN INN	GREENVILLE	SC	29644			YES	NO	NO	NO								325613						34.690556	-82.198611	040709680								HOLLYOAK CHEMICAL INC	040709680	250	C 	WCRSA DURBIN CREEK	400 DURBIN ROAD	FOUNTAIN INN	SC	GREENVILLE	29644							NO	JAMESC@HOLLYOAKCHEM.COM			NO	 	
29644HLLYK101CA	1313210907325	000050000	FORMALDEHYDE	TRI	Pounds																		2013	NO	HOLLY OAK CHEMICAL INC	101 CASE ST	FOUNTAIN INN	GREENVILLE	SC	29644			YES	NO	NO	NO								325613						34.690556	-82.198611	040709680								HOLLYOAK CHEMICAL INC	040709680	5	E2	WCRSA DURBIN CREEK	400 DURBIN ROAD	FOUNTAIN INN	SC	GREENVILLE	29644							NO	JAMESC@HOLLYOAKCHEM.COM			NO	 	
29510MTCHMROSEM	1313210913012	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	TREBOL USA LLC	641 S ROSEMARY AVE	ANDREWS	GEORGETOWN	SC	295100288			YES	NO	NO	NO								327992						33.436111	-79.561111	064690220								DEMOSA USA LLC		0		NA												NO	CFISCHER@GTREBOL.COM			NO	 	
29510MTCHMROSEM	1313210913024	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	TREBOL USA LLC	641 S ROSEMARY AVE	ANDREWS	GEORGETOWN	SC	295100288			YES	NO	NO	NO								327992						33.436111	-79.561111	064690220								DEMOSA USA LLC		0		NA												NO	CFISCHER@GTREBOL.COM			NO	 	
29918FDRLC1PRIS	1313210913214	007439921	LEAD	TRI	Pounds																		2013	NO	FEDERAL CORRECTIONAL INSTITUTION ESTILL	100 PRISON RD	ESTILL	HAMPTON	SC	29918			YES	NO	YES	NO								922140						32.72053	-81.25554									US DEPARTMENT OF JUSTICE		0		NA												YES	TNIGG@BOP.GOV			YES	 	
29905SMCMRBLVDD	1313210914432	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	US MARINE CORPS RECRUIT DEPOT PARRIS ISLAND	COMMANDING GENERAL BLVD DE FRANCE - BLDG 864	PARRIS ISLAND	BEAUFORT	SC	29905			NO	YES	YES	NO								928110						32.3528	-80.7031			SC6170022762		SC0002577				US DEPARTMENT OF DEFENSE		0		NA												YES	KATHLEEN.STILES@USMC.MIL			YES	 	
29905SMCMRBLVDD	1313210914444	007440508	COPPER	TRI	Pounds																		2013	NO	US MARINE CORPS RECRUIT DEPOT PARRIS ISLAND	COMMANDING GENERAL BLVD DE FRANCE - BLDG 864	PARRIS ISLAND	BEAUFORT	SC	29905			NO	YES	YES	NO								928110						32.3528	-80.7031			SC6170022762		SC0002577				US DEPARTMENT OF DEFENSE		0		NA												YES	KATHLEEN.STILES@USMC.MIL			YES	 	
29905SMCMRBLVDD	1313210914457	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	US MARINE CORPS RECRUIT DEPOT PARRIS ISLAND	COMMANDING GENERAL BLVD DE FRANCE - BLDG 864	PARRIS ISLAND	BEAUFORT	SC	29905			NO	YES	YES	NO								928110						32.3528	-80.7031			SC6170022762		SC0002577				US DEPARTMENT OF DEFENSE		0		NA												YES	KATHLEEN.STILES@USMC.MIL			YES	 	
29446BLCHMPOBOX	1313210924458	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2013	NO	BALCHEM CORP	95 BALCHEM LN	GREEN POND	COLLETON	SC	294460337			YES	NO	NO	NO								424690						32.746667	-80.546944	041992728								BALCHEM CORP		0		NA												NO	JBARROWS@BALCHEMCORP.COM			NO	 	
29446BLCHMPOBOX	1313210924460	000075218	ETHYLENE OXIDE	TRI	Pounds																		2013	NO	BALCHEM CORP	95 BALCHEM LN	GREEN POND	COLLETON	SC	294460337			YES	NO	NO	NO								424690						32.746667	-80.546944	041992728								BALCHEM CORP		0		NA												NO	JBARROWS@BALCHEMCORP.COM			NO	 	
29446BLCHMPOBOX	1313210924472	000075569	PROPYLENE OXIDE	TRI	Pounds																		2013	NO	BALCHEM CORP	95 BALCHEM LN	GREEN POND	COLLETON	SC	294460337			YES	NO	NO	NO								424690						32.746667	-80.546944	041992728								BALCHEM CORP		0		NA												NO	JBARROWS@BALCHEMCORP.COM			NO	 	
29461CRBRDPOWER	1313210926111	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2013	NO	CR BARD	428 POWER HOUSE RD	MONCKS CORNER	BERKELEY	SC	29461			YES	NO	NO	NO								339112						33.24267	-79.98308	006973408								CR BARD INC	006973408	0		NA												NO	CHRISTOPHER.TINO@CRBARD.COM			NO	 	
