TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
29730SMSWD103RO	1313211348697	N511	NITRATE COMPOUNDS	TRI	2013	OSMOSE INC	103 ROBERTSON RD	ROCK HILL	YORK	SC	29730			YES	NO	NO	NO								325188	325180					34.890653	-81.073753	002112944								OSMOSE INC		|SRNA:Source reduction is not possible at this current time.  This is a formulation component and is used in process with no waste.	NO	GCAVANAUGH@OSMOSE.COM			NO	 	
29730SMSWD103RO	1313211348673	N100	COPPER COMPOUNDS	TRI	2013	OSMOSE INC	103 ROBERTSON RD	ROCK HILL	YORK	SC	29730			YES	NO	NO	NO								325188	325180					34.890653	-81.073753	002112944								OSMOSE INC		|W58:In 2013, several tank clean outs were necessary for an obsolete product.  The tank sludge had to be disposed and could not be reworked into current processes.	NO	GCAVANAUGH@OSMOSE.COM			YES	 	
29730SMSWD103RO	1313211348709	007632000	SODIUM NITRITE	TRI	2013	OSMOSE INC	103 ROBERTSON RD	ROCK HILL	YORK	SC	29730			YES	NO	NO	NO								325188	325180					34.890653	-81.073753	002112944								OSMOSE INC		|SRNA:This chemical is currently used as a formulation component.  The 2013 off-site disposal was due to discontinuation of a former product in which sodium nitrite was a component.	NO	GCAVANAUGH@OSMOSE.COM			YES	 	
2960WCLMBF1354R	1313211222219	000079210	PERACETIC ACID	TRI	2013	COLUMBIA FARMS GREENVILLE DIV	1354 RUTHERFORD RD	GREENVILLE	GREENVILLE	SC	29609			YES	NO	NO	NO								311615						34.89452	-82.36693	052284072								HOUSE OF RAEFORD		|T11:we switched to a different anti-microbial	NO	CLINT.JONES@HOUSEOFRAEFORD.COM			NO	 	
29304HCHSTI85AT	1313211672441	000092524	BIPHENYL	TRI	2013	AURIGA POLYMERS INC -  SPARTANBURG FACILITY	1550 DEWBERRY RD	SPARTANBURG	SPARTANBURG	SC	29307			YES	NO	NO	NO								325211	325222					35.037623	-81.862326	068834919								AURIGA POLYMERS INC	068834919	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible	NO	JUAN.FLORES@US.INDORAMA.NET			NO	 	
29304HCHSTI85AT	1313211672415	000123911	1,4-DIOXANE	TRI	2013	AURIGA POLYMERS INC -  SPARTANBURG FACILITY	1550 DEWBERRY RD	SPARTANBURG	SPARTANBURG	SC	29307			YES	NO	NO	NO								325211	325222					35.037623	-81.862326	068834919								AURIGA POLYMERS INC	068834919	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible	NO	JUAN.FLORES@US.INDORAMA.NET			NO	 	
29304HCHSTI85AT	1313211672427	000075070	ACETALDEHYDE	TRI	2013	AURIGA POLYMERS INC -  SPARTANBURG FACILITY	1550 DEWBERRY RD	SPARTANBURG	SPARTANBURG	SC	29307			YES	NO	NO	NO								325211	325222					35.037623	-81.862326	068834919								AURIGA POLYMERS INC	068834919	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible	NO	JUAN.FLORES@US.INDORAMA.NET			NO	 	
29304HCHSTI85AT	1313211672504	N511	NITRATE COMPOUNDS	TRI	2013	AURIGA POLYMERS INC -  SPARTANBURG FACILITY	1550 DEWBERRY RD	SPARTANBURG	SPARTANBURG	SC	29307			YES	NO	NO	NO								325211	325222					35.037623	-81.862326	068834919								AURIGA POLYMERS INC	068834919	|SRNA:Nitrate generation is from a nutrient used to "feed" bacteria in facility's activated sludge WWTP. The nutrient is being used for its intended purpose to create more biomass.	NO	JUAN.FLORES@US.INDORAMA.NET			NO	 	
29304HCHSTI85AT	1313211672492	000067561	METHANOL	TRI	2013	AURIGA POLYMERS INC -  SPARTANBURG FACILITY	1550 DEWBERRY RD	SPARTANBURG	SPARTANBURG	SC	29307			YES	NO	NO	NO								325211	325222					35.037623	-81.862326	068834919								AURIGA POLYMERS INC	068834919	|W42:W12 - Change in production process cirtually eliminated generation of methanol.|T11:T-1 Change in production process	NO	JUAN.FLORES@US.INDORAMA.NET			NO	 	
29304HCHSTI85AT	1313211672439	N010	ANTIMONY COMPOUNDS	TRI	2013	AURIGA POLYMERS INC -  SPARTANBURG FACILITY	1550 DEWBERRY RD	SPARTANBURG	SPARTANBURG	SC	29307			YES	NO	NO	NO								325211	325222					35.037623	-81.862326	068834919								AURIGA POLYMERS INC	068834919	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.	NO	JUAN.FLORES@US.INDORAMA.NET			YES	 	
