TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
97217RGNVR2301N	1313211792876	000050000	FORMALDEHYDE	TRI	2013	ARCLIN SURFACES LLC	2301 N COLUMBIA BLVD	PORTLAND	MULTNOMAH	OR	972176954			YES	NO	NO	NO								322222	325211					45.588771	-122.690793	009056045								ARCLIN USA	067376052	|TPRL:Increase on production levels	NO	STEVE.JIMMERSON@ARCLIN.COM			NO	 	
97217RGNVR2301N	1313211792991	000121448	TRIETHYLAMINE	TRI	2013	ARCLIN SURFACES LLC	2301 N COLUMBIA BLVD	PORTLAND	MULTNOMAH	OR	972176954			YES	NO	NO	NO								322222	325211					45.588771	-122.690793	009056045								ARCLIN USA	067376052	|PRAI:Resin and impregranted paper production increased in 2013	NO	STEVE.JIMMERSON@ARCLIN.COM			NO	 	
97217RGNVR2301N	1313211792989	000108952	PHENOL	TRI	2013	ARCLIN SURFACES LLC	2301 N COLUMBIA BLVD	PORTLAND	MULTNOMAH	OR	972176954			YES	NO	NO	NO								322222	325211					45.588771	-122.690793	009056045								ARCLIN USA	067376052	|TPRL:Resin and impregnated paper production increased in 2013|TOTRL:Resin and impregnated paper production increased in 2013|TARL:Resin and impregnated paper production increased in 2013	NO	STEVE.JIMMERSON@ARCLIN.COM			NO	 	
97217RGNVR2301N	1313211792953	000067561	METHANOL	TRI	2013	ARCLIN SURFACES LLC	2301 N COLUMBIA BLVD	PORTLAND	MULTNOMAH	OR	972176954			YES	NO	NO	NO								322222	325211					45.588771	-122.690793	009056045								ARCLIN USA	067376052	|PRAI:Resin and impregnated paper production increased in 2013|TARL:Increase in production|TOTRL:Increase in production|TPRL:Increase in production	NO	STEVE.JIMMERSON@ARCLIN.COM			NO	 	
97217RGNVR2301N	1313211792914	000064186	FORMIC ACID	TRI	2013	ARCLIN SURFACES LLC	2301 N COLUMBIA BLVD	PORTLAND	MULTNOMAH	OR	972176954			YES	NO	NO	NO								322222	325211					45.588771	-122.690793	009056045								ARCLIN USA	067376052	|PRAI:Resins and Overlay products- production increased in 2013	NO	STEVE.JIMMERSON@ARCLIN.COM			NO	 	
97141STMSN59MFF	1313211710266	N420	LEAD COMPOUNDS	PBT	2013	STIMSON LUMBER CO - TILLAMOOK	6115 HANGAR RD	TILLAMOOK	TILLAMOOK	OR	97141			YES	NO	NO	NO								321113						45.42	-123.8075	141818232								STIMSON LUMBER CO	009048604	Calculation methodology changed due to newer emission factors.	NO	SPETRIN@STIMSON.COM			YES	 	
97015SFTYK16540	1313211846643	000107211	ETHYLENE GLYCOL	TRI	2013	SAFETY-KLEEN SYSTEMS (714801)	16540 SE 130TH AVE	CLACKAMAS	CLACKAMAS	OR	97015			YES	NO	NO	NO								562112	484220	484230				45.40307	-122.53029	053976551								CLEAN HARBORS INC	157793639	|NPYF:This facility did not process material containing this TRI chemical in the prior year.	NO	GARY.WHEELER@SAFETY-KLEEN.COM	RR4		NO	 	
97378TYLRLROCKC	1313211638034	000118741	HEXACHLOROBENZENE	PBT	2013	MCFARLAND CASCADE HOLDINGS INC	22125 ROCK CREEK RD	SHERIDAN	YAMHILL	OR	97378			YES	NO	NO	NO								321114						45.09722	-123.42694	963394668								STELLA-JONES INC	070000884	Slight increase in production resulted in calculated amount "processed" climbing above the 10 lb/year reporting threshold where it had been below in recent years.|NPYF:Slight increase in production caused hexachlorobenzene amount processed to climb above reporting threshold of 10 lb/year, where it had been below this value in recent years.	NO	RMUELLER@STELLA-JONES.COM			NO	 	
97378TYLRLROCKC	1313211638061	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2013	MCFARLAND CASCADE HOLDINGS INC	22125 ROCK CREEK RD	SHERIDAN	YAMHILL	OR	97378			YES	NO	NO	NO								321114						45.09722	-123.42694	963394668								STELLA-JONES INC	070000884	Increase in transfers off-site are the result of thorough cleanout of process vessels as part of ownership change.	NO	RMUELLER@STELLA-JONES.COM			NO	 	
97378TYLRLROCKC	1313211638022	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2013	MCFARLAND CASCADE HOLDINGS INC	22125 ROCK CREEK RD	SHERIDAN	YAMHILL	OR	97378			YES	NO	NO	NO								321114						45.09722	-123.42694	963394668								STELLA-JONES INC	070000884	Increase in transfers off-site are the result of thorough cleanout of process vessels as part of ownership change.|TPRL:Increase in transfers off-site are the result of thorough cleanup of process vessels as a result of ownership change during the reporting year.	NO	RMUELLER@STELLA-JONES.COM			NO	 	
97378TYLRLROCKC	1313211638059	000087865	PENTACHLOROPHENOL	TRI	2013	MCFARLAND CASCADE HOLDINGS INC	22125 ROCK CREEK RD	SHERIDAN	YAMHILL	OR	97378			YES	NO	NO	NO								321114						45.09722	-123.42694	963394668								STELLA-JONES INC	070000884	Increase in transfers off-site caused by thorough cleanout of process vessels as part of ownership change.|TPRL:Increase in transfers off-site are the result of thorough cleanup of process vessels as a result of ownership change during the reporting year.	NO	RMUELLER@STELLA-JONES.COM			NO	 	
9781WPPRCL772PL	1313211337629	007439921	LEAD	TRI	2013	UPPER COLUMBIA MILL LLC	77200 POLELINE RD	BOARDMAN	MORROW	OR	97818			YES	NO	NO	NO								321113						45.7793	-119.53928	832671049								GREENWOOD TREE FARM FUND		|PRAI:production ratios calculated based on MBF of lumber produced.	NO	JBROWN@COLLINSCO.COM			YES	 	
9712WTRQNT23NEB	1313211359789	000872504	N-METHYL-2-PYRROLIDONE	TRI	2013	TRIQUINT SEMICONDUCTOR INC	2300 NE BROOKWOOD PKWY	HILLSBORO	WASHINGTON	OR	97124			YES	NO	NO	NO								334413						45.54103	-122.93766	045444635										Discontinued use of NMP for primary processing in April 2013, used for rework process only for the remainder of 2013.|PRAI:Discontinued use of NMP for primary processing in April 2013, used for rework process only for the remainder of 2013.|TARL:Change is due to a known process change that occurred in 2013|TOTRL:Change is due to a known process change that occurred in 2013|TPRL:Change is due to a known process change that occurred in 2013	NO	JAMES.MCLEAN@TQS.COM			NO	 	
97503CRTNT12AVE	1313210945263	007439921	LEAD	TRI	2013	CERTAINTEED CORP	1200 AVE G	WHITE CITY	JACKSON	OR	97503			YES	NO	NO	NO								327390						42.43692	-122.8731	002358265	080893944							SAINT-GOBAIN CORP	002358265	|PRAI:Variable used to calculate production ratio is; tons produced|811AI:Source reduction activities are undefined at this time due to recent sale/transfer of facility	NO	JRICHMOND@ELEMENTIA.COM			YES	 	
97042LCTRN13626	1313211213463	N420	LEAD COMPOUNDS	PBT	2013	SUNSTONE CIRCUITS LLC	13626 S FREEMAN RD	MULINO	CLACKAMAS	OR	970429639			YES	NO	NO	NO								334412						45.22874	-122.58627	170636885										|PRAI:circuit board square feet produced	NO	RCATT@SUNSTONE.COM			YES	 	
97042LCTRN13626	1313211213451	N100	COPPER COMPOUNDS	TRI	2013	SUNSTONE CIRCUITS LLC	13626 S FREEMAN RD	MULINO	CLACKAMAS	OR	970429639			YES	NO	NO	NO								334412						45.22874	-122.58627	170636885										|PRAI:Square feet of circuit board manufactured	NO	RCATT@SUNSTONE.COM			YES	 	
97210WCKRS7200N	1313211291190	N511	NITRATE COMPOUNDS	TRI	2013	SILTRONIC CORP	7200 NW FRONT AVE	PORTLAND	MULTNOMAH	OR	972103676			YES	NO	NO	NO								334413						45.576652	-122.756343	096253737										Reduction was primarily due to the closure of the older manufacturing facility on our site.  |TPRL:Reduction was primarily the result of the closure of an older manufacturing facility on our site.|TWRL:Reduction was primarily the result of the closure of an older manufacturing facility on our site.	NO	TOM.FAHEY@SILTRONIC.COM			NO	 	
