TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
52732QNTMCUSHWY	1307205934565	000071432	BENZENE	TRI	2007	EQUISTAR CHEMICALS CLINTON PL ANT	3400 ANAMOSA RD ,HWY 30 W	CLINTON	CLINTON	IA	52732	YES	NO	NO	NO								325110	325211					41.811221	-90.296154	107352684								LYONDELLBASELL INDUSTRIES	969557263	MODIFIED PROCESS WATER SCRUBBER TRAYS TO IMPROVE PERFORMANCE OF BENZENE REMOVAL TOWER.	NO	JEROME.TONNESON@EQUISTAR.COM			NO	
52732QNTMCUSHWY	1307205934678	000108054	VINYL ACETATE	TRI	2007	EQUISTAR CHEMICALS CLINTON PL ANT	3400 ANAMOSA RD ,HWY 30 W	CLINTON	CLINTON	IA	52732	YES	NO	NO	NO								325110	325211					41.811221	-90.296154	107352684								LYONDELLBASELL INDUSTRIES	969557263	EFFECTIVE 5/10/2008 THE MON - MACT REGULATIONS CAME INTO EFFECT WHICH RESULTED IN NUMEROUS MECHANICAL CHANGES AND ADDITIONAL CONTROLS TO PUMPS AND TANKS WHICH RESULT IN DECREASED EMISSIONS.	NO	JEROME.TONNESON@EQUISTAR.COM			NO	
52732QNTMCUSHWY	1307205934755	000872504	N-METHYL-2-PYRROLIDONE	TRI	2007	EQUISTAR CHEMICALS CLINTON PL ANT	3400 ANAMOSA RD ,HWY 30 W	CLINTON	CLINTON	IA	52732	YES	NO	NO	NO								325110	325211					41.811221	-90.296154	107352684								LYONDELLBASELL INDUSTRIES	969557263	MATERIAL WAS USED AS SOLVENT FOR CLEARING TOWERS. THE SOLVENT WAS PUMPED IN AND THEN OUT AND THEN WAS SHIPPED OFFSITE FOR ENERGY RECOVERY. IT IS NOT ANTICIPATED TO BE AN ANNUAL EVENT AT THE SITE.	NO	JEROME.TONNESON@EQUISTAR.COM			NO	
50401FRDMF41721	1307206101634	000067561	METHANOL	TRI	2007	FREEDOM FUELS LLC	4172 19TH ST SW	MASON CITY	CERRO GORDO	IA	50401	YES	NO	NO	NO								325199						43.1324	-93.2641	785151718										The plant utilizes a distillation column to remove the final PPM of methanol from the crude glycerin. This process is known as a vacuum distillation method.  The plant utilizes a distillation column to remove the final PPM of methanol from the finished biodiesel. This process is known as a vacuum distillation method.  The glycerin and the biodiesel column recover the methanol from these products then the methanol that is recovered is distilled to the methanol column where it is reconditioned to be reused in the transeterification process.	NO	TPREHM@VIRTUOSOBIOFUELS.COM			NO	
50401WDHRB32779	1307205326958	000067561	METHANOL	TRI	2007	WOODHARBOR DOORS & CABINETRY	3277 9TH ST SW	MASON CITY	CERRO GORDO	IA	50401	YES	NO	NO	NO								337110						43.142225	-93.247951	808127419										THIS CHEMICAL WAS NOT REPORTED IN RY2006 BECAUSE IT DID NOT MEET THE REPORTING THRESHOLD.	NO	MLUPKES@WOODHARBOR.COM			NO	
50401WDHRB32779	1307205326960	000108883	TOLUENE	TRI	2007	WOODHARBOR DOORS & CABINETRY	3277 9TH ST SW	MASON CITY	CERRO GORDO	IA	50401	YES	NO	NO	NO								337110						43.142225	-93.247951	808127419										TOLUENE EMISSIONS ARE SIGNIFICANTLY GREATER FOR RY2006 AS COMPARED TO RY2005.  THIS IS DUE TO THE FACT THAT A MUCH LARGER AMOUNT OF ACETONE R (RECLAIMED) SOLVENT WAS USED IN RY2006.  THE USAGE OF THIS PARTICULAR SOLVENT INCREASED FROM 11,666 GALLONS IN RY2005 TO 26,180 GALLONS IN RY2006.  ACETONE R (RECLAIMED) IS 15.6 WT. % TOLUENE.	NO	MLUPKES@WOODHARBOR.COM			NO	
52004JHNDRHWY38	1307205448905	001330207	XYLENE (MIXED ISOMERS)	TRI	2007	JOHN DEERE DUBUQUE WORKS	18600 S JOHN DEERE RD	DUBUQUE	DUBUQUE	IA	52001	YES	NO	NO	NO								333120						42.567882	-90.692965	005269527								DEERE & CO	005267471	PAINT FORMULAS CHANGED TO INCLUDE LESS XYLENE	NO	LYNNSANDRA@JOHNDEERE.COM			NO	
52404DMCRN1350W	1307205470368	000075070	ACETALDEHYDE	TRI	2007	ADM CORN PROCESSING	1350 WACONIA AVE, SW	CEDAR RAPIDS	LINN	IA	52404	NO	YES	NO	NO								311221	325199	221119				41.927344	-91.689879	096525670								ADM	001307586	REGERNATIVE THERMAL OXIDIZERS WERE ADDED TO THE FEEDHOUSE DRYERS IN 2007 TO REDUCE VOC, HAP, AND CO EMISSIONS.	NO				NO	
52404DMCRN1350W	1307205470495	000067561	METHANOL	TRI	2007	ADM CORN PROCESSING	1350 WACONIA AVE, SW	CEDAR RAPIDS	LINN	IA	52404	NO	YES	NO	NO								311221	325199	221119				41.927344	-91.689879	096525670								ADM	001307586	REGENERATIVE THERMAL OXIDZIERS WERE ADDED TO THE FEEDHOUSE DRYERS IN 2007 TO REDUCE VOC, HAP, AND CO EMISSIONS.	NO				NO	
52404KLNGR5555H	1307205643517	000100414	ETHYLBENZENE	TRI	2007	KLINGER PAINT CO INC	5555 WILLOW CREEK DR SW	CEDAR RAPIDS	LINN	IA	52404	YES	NO	NO	NO								325510						41.924754	-91.691031	005287677										PURCHASED HORIZONTAL MILL TO ENCLOSE MIXING OPERATIONS.	NO	SALES@KLINGERPAINT.COM			NO	
