TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
80002FRNTR6155W	1307205848625	N495	NICKEL COMPOUNDS	TRI	Pounds																		2007	NO	ADVANCED SURFACE TECHNOLOGIES INC	6155 W 54TH AVE	ARVADA	JEFFERSON	CO	80002	YES	NO	NO	NO														39.794343	-105.064699	037537693								FRSL, INC		108	M2	METRO WASTEWATER	6450 YORK ST	DENVER	CO	ADAMS	80229							NO	JD@ASTFINISHING.COM			YES	
80002FRNTR6155W	1307205848637	N511	NITRATE COMPOUNDS	TRI	Pounds																		2007	NO	ADVANCED SURFACE TECHNOLOGIES INC	6155 W 54TH AVE	ARVADA	JEFFERSON	CO	80002	YES	NO	NO	NO														39.794343	-105.064699	037537693								FRSL, INC		54565	O 	METRO WASTEWATER	6450 YORK ST	DENVER	CO	ADAMS	80229							NO	JD@ASTFINISHING.COM			NO	
80002FRNTR6155W	1307205848649	007697372	NITRIC ACID	TRI	Pounds																		2007	NO	ADVANCED SURFACE TECHNOLOGIES INC	6155 W 54TH AVE	ARVADA	JEFFERSON	CO	80002	YES	NO	NO	NO														39.794343	-105.064699	037537693								FRSL, INC		0														NO	JD@ASTFINISHING.COM			NO	
80010VNCBR3313M	1307206009589	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2007	NO	VANCE BROTHERS INC	3313 MOLINE ST	AURORA	ADAMS	CO	80010	YES	NO	NO	NO														39.764128	-104.855594	008808743										0														NO	MSMITH@VANCEBROTHERS.COM			NO	
80011PTMBT17500	1307205278056	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	OPTIMA BATTERIES INC.	17500 E 22ND. AVE	AURORA	ADAMS	CO	80011	YES	NO	NO	NO														39.750028	-104.788874	621410299								JOHNSON CONTROLS INC.	006092860	0														NO	ROBERT.B.BEACH@JCI.COM			YES	
80020HNTRDNEDUE	1307205806058	001163195	DECABROMODIPHENYL OXIDE	TRI	Pounds																		2007	NO	HUNTER DOUGLAS WINDOW FASHIONS INC	ONE DUETTE WAY	BROOMFIELD	BROOMFIELD	CO	80020	YES	NO	NO	NO														39.925504	-105.105946	046188165								HUNTER DOUGLAS INC.	046188165	0														NO	MARICA.NORRIS@HUNTERDOULGAS.COM			NO	
80125WSTLN8382W	1307205638885	007439921	LEAD	PBT	Pounds																		2007	NO	WESTILE INC	8382 W RIVERVIEW PKWY	LITTLETON	DOUGLAS	CO	80125	YES	NO	NO	NO														39.559727	-105.043667	878192137								OLDCASTLE INC.	037176591	0														NO				YES	
80216SHFRC4101E	1307205448018	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2007	NO	SHAFER COMMERCIAL SEATING	4101 E 48TH AVE	DENVER	DENVER	CO	80216	YES	NO	NO	NO														39.784271	-104.939484	007084460										0														NO	RASHA@SHAFER.COM			NO	
80216SHFRC4101E	1307205448020	000098828	CUMENE	TRI	Pounds																		2007	NO	SHAFER COMMERCIAL SEATING	4101 E 48TH AVE	DENVER	DENVER	CO	80216	YES	NO	NO	NO														39.784271	-104.939484	007084460										0														NO	RASHA@SHAFER.COM			NO	
80216SHFRC4101E	1307205448032	000100414	ETHYLBENZENE	TRI	Pounds																		2007	NO	SHAFER COMMERCIAL SEATING	4101 E 48TH AVE	DENVER	DENVER	CO	80216	YES	NO	NO	NO														39.784271	-104.939484	007084460										0														NO	RASHA@SHAFER.COM			NO	
80216SHFRC4101E	1307205448044	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2007	NO	SHAFER COMMERCIAL SEATING	4101 E 48TH AVE	DENVER	DENVER	CO	80216	YES	NO	NO	NO														39.784271	-104.939484	007084460										0														NO	RASHA@SHAFER.COM			NO	
80216SHFRC4101E	1307205448057	000050000	FORMALDEHYDE	TRI	Pounds																		2007	NO	SHAFER COMMERCIAL SEATING	4101 E 48TH AVE	DENVER	DENVER	CO	80216	YES	NO	NO	NO														39.784271	-104.939484	007084460										0														NO	RASHA@SHAFER.COM			NO	
80216SHFRC4101E	1307205448069	000108101	METHYL ISOBUTYL KETONE	TRI	Pounds																		2007	NO	SHAFER COMMERCIAL SEATING	4101 E 48TH AVE	DENVER	DENVER	CO	80216	YES	NO	NO	NO														39.784271	-104.939484	007084460										0														NO	RASHA@SHAFER.COM			NO	
80216SHFRC4101E	1307205448071	000108883	TOLUENE	TRI	Pounds																		2007	NO	SHAFER COMMERCIAL SEATING	4101 E 48TH AVE	DENVER	DENVER	CO	80216	YES	NO	NO	NO														39.784271	-104.939484	007084460										0														NO	RASHA@SHAFER.COM			NO	
80216SHFRC4101E	1307205448083	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2007	NO	SHAFER COMMERCIAL SEATING	4101 E 48TH AVE	DENVER	DENVER	CO	80216	YES	NO	NO	NO														39.784271	-104.939484	007084460										0														NO	RASHA@SHAFER.COM			NO	
80631GGRGT37168	1307206160602	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2007	NO	GREELEY ASPHALT	30716 83RD AVE	GREELEY	WELD	CO	80631	YES	NO	NO	NO														40.388611	-104.801944	041580643								AGGREGATE INDUSTRIES	622258929	0														NO	JOE.S.CARRANO@AGGREGATE.COM			NO	
80631GGRGT37168	1307206137503	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2007	NO	GREELEY ASPHALT	30716 83RD AVE	GREELEY	WELD	CO	80631	YES	NO	NO	NO														40.388611	-104.801944	041580643								AGGREGATE INDUSTRIES	622258929	0														NO	JOE.S.CARRANO@AGGREGATE.COM			NO	
80022PHLLP3960E	1307205551272	000100425	STYRENE	TRI	Pounds																		2007	NO	CONOCOPHILLIPS DENVER TERMINAL	3960 E 56TH AVE	COMMERCE CITY	ADAMS	CO	80022	YES	NO	NO	NO														39.798292	-104.941533									CONOCOPHILLIPS CO	118819478	0														NO	RICH.JOHNSON@CONOCOPHILLIPS.COM			NO	
80022PHLLP3960E	1307205551284	000108883	TOLUENE	TRI	Pounds																		2007	NO	CONOCOPHILLIPS DENVER TERMINAL	3960 E 56TH AVE	COMMERCE CITY	ADAMS	CO	80022	YES	NO	NO	NO														39.798292	-104.941533									CONOCOPHILLIPS CO	118819478	0														NO	RICH.JOHNSON@CONOCOPHILLIPS.COM			NO	
80022PHLLP3960E	1307205551296	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2007	NO	CONOCOPHILLIPS DENVER TERMINAL	3960 E 56TH AVE	COMMERCE CITY	ADAMS	CO	80022	YES	NO	NO	NO														39.798292	-104.941533									CONOCOPHILLIPS CO	118819478	0														NO	RICH.JOHNSON@CONOCOPHILLIPS.COM			NO	
80022PHLLP3960E	1307205551157	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2007	NO	CONOCOPHILLIPS DENVER TERMINAL	3960 E 56TH AVE	COMMERCE CITY	ADAMS	CO	80022	YES	NO	NO	NO														39.798292	-104.941533									CONOCOPHILLIPS CO	118819478	0														NO	RICH.JOHNSON@CONOCOPHILLIPS.COM			NO	
80022PHLLP3960E	1307205551169	000071432	BENZENE	TRI	Pounds																		2007	NO	CONOCOPHILLIPS DENVER TERMINAL	3960 E 56TH AVE	COMMERCE CITY	ADAMS	CO	80022	YES	NO	NO	NO														39.798292	-104.941533									CONOCOPHILLIPS CO	118819478	0														NO	RICH.JOHNSON@CONOCOPHILLIPS.COM			NO	
80022PHLLP3960E	1307205551171	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2007	NO	CONOCOPHILLIPS DENVER TERMINAL	3960 E 56TH AVE	COMMERCE CITY	ADAMS	CO	80022	YES	NO	NO	NO														39.798292	-104.941533									CONOCOPHILLIPS CO	118819478	0														NO	RICH.JOHNSON@CONOCOPHILLIPS.COM			NO	
80022PHLLP3960E	1307205551183	000098828	CUMENE	TRI	Pounds																		2007	NO	CONOCOPHILLIPS DENVER TERMINAL	3960 E 56TH AVE	COMMERCE CITY	ADAMS	CO	80022	YES	NO	NO	NO														39.798292	-104.941533									CONOCOPHILLIPS CO	118819478	0														NO	RICH.JOHNSON@CONOCOPHILLIPS.COM			NO	
