TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
80031SPNLC6262W	1307205418231	N420	LEAD COMPOUNDS	PBT	2007	ASPEN ELECTRONICS MANUFACTURING INC	6262 W 91ST AVE	WESTMINSTER	JEFFERSON	CO	80031	YES	NO	NO	NO								334418						39.860526	-105.066446	938644820										Our plan is to convert current process from lead to lead free - Our use for lead will be much less in the future.	NO	ASPENELECTRONICS@QWEST.NET			YES	
81001SHLND250WI	1307205191846	007664417	AMMONIA	TRI	2007	AIR PRODUCTS & CHEMICALS INC.	250 WILLIAM WHITE BLVD	PUEBLO	PUEBLO	CO	81001	YES	NO	NO	NO								325188						38.276933	-104.523808	148082907								AIR PRODUCTS & CHEMICALS	148082907	The Pueblo Plant reworks the majority of the offspec material it produces in order to minimize the amount disposed of.  Offspec chemical that cannot be reworked is sold to a vendor for resale.  The amount that cannot be reworked or resold is disposed of by neutralization and the neutralized material is disposed of in the City of Pueblo POTW.	NO	LOCKETDR@AIRPRODUCTS.COM			NO	
81001SHLND250WI	1307205191859	000107211	ETHYLENE GLYCOL	TRI	2007	AIR PRODUCTS & CHEMICALS INC.	250 WILLIAM WHITE BLVD	PUEBLO	PUEBLO	CO	81001	YES	NO	NO	NO								325188						38.276933	-104.523808	148082907								AIR PRODUCTS & CHEMICALS	148082907	The Pueblo Plant reworks the majority of offspec material it produces.  Offspec chemical that cannot be reworked  is sold to a vendor for resale.  The Pueblo plant does not treat or dispose of ethylene glycol on site.  Any ethylene glycol that cannot be reworked or resold is sent offsite for disposal.	NO	LOCKETDR@AIRPRODUCTS.COM			NO	
81001SHLND250WI	1307205191861	007697372	NITRIC ACID	TRI	2007	AIR PRODUCTS & CHEMICALS INC.	250 WILLIAM WHITE BLVD	PUEBLO	PUEBLO	CO	81001	YES	NO	NO	NO								325188						38.276933	-104.523808	148082907								AIR PRODUCTS & CHEMICALS	148082907	The Pueblo Plant has instituted a plan to reduce the amount of nitric acid disposed of in the industrial waste water system.  Prior to this program the blowdown concentrated in the nitric distill process was neutralized and disposed of in the industrial waste water system.  The Pueblo Plant now collects this blowdown in totes that are transferred to a tanker truck and sent ot our nitric acid supplier for a credit and resale.  This has significantly reduced the amount neutralized and disposed of through the industrial waste water system.	NO	LOCKETDR@AIRPRODUCTS.COM			NO	
81001SHLND250WI	1307205191873	007664393	HYDROGEN FLUORIDE	TRI	2007	AIR PRODUCTS & CHEMICALS INC.	250 WILLIAM WHITE BLVD	PUEBLO	PUEBLO	CO	81001	YES	NO	NO	NO								325188						38.276933	-104.523808	148082907								AIR PRODUCTS & CHEMICALS	148082907	The Pueblo Plant reworks the majority of offspec material it produces.  Offspec chemical that cannot be reworked  is sold to a vendor for resale.  The Pueblo Plant does not treat or dispose of hydrogen fluoride on site.  Any hydrogen fluoride that cannot be reworked or resold is sent offsite for disposal.	NO	LOCKETDR@AIRPRODUCTS.COM			NO	
80504PRCSN74WEL	1307205810310	007440473	CHROMIUM	TRI	2007	ADVANCED FORMING TECHNOLOGIES	7040 WELD COUNTY RD 20	LONGMONT	WELD	CO	80504	YES	NO	NO	NO								332999						40.129398	-104.915764	160892055								PRECISION CASTPARTS CORP	009027970	OUR NON-PRODUCTION RELATED OFF-SITE TRANSFER WAS 3,766 LBS OF CHROMIUM CONTAINING RAW FEED STOCK TO ANOTHER PCC COMPANY.  THIS COMPANY USED THAT MATERIAL FOR PRODUCTION PURPOSES IT WAS NOT TREATED AS WASTE AT THAT LOCATION SO THERE IS NO EPA ID NEEDED.	NO	MIMD@PCC-AFT.COM			YES	
80019MSTRC23655	1307205618515	000108883	TOLUENE	TRI	2007	MASTERCRAFT CABINETS INC	23655 E 19TH AVE SUITE 300	AURORA	ADAMS	CO	80019	YES	NO	NO	NO								337110						39.746496	-104.807284	943678672								ELKAY MANUFACTURING CO	005080429	We would like to note that this facility ran from September through December of 2006. Therefore the comparison of 2007 values to 2006 values is based on a four month period of 2006.	NO	JHERNANDEZ@MCRAFT.COM			NO	
80021SRNZM33STE	1307205252911	007439921	LEAD	PBT	2007	RFMD (RADIO FREQUENCY MICRO DEVICES)	303 S TECHNOLOGY COURT BLDG B	BROOMFIELD	BROOMFIELD	CO	80021	YES	NO	NO	NO								334418	334419	334220				39.91814	-105.1149	835473133										RFMD IS IN THE PROCESS OF MOVING 75% OF OUR MANUFACTURING FROM THIS FACILITY TO CHINA AND FLORIDA. THE MOVE STARTED IN THE SECOND QUARTER OF 2007 AND WILL BE COMPLETE BY THE THIRD QUARTER IN 2008. BY YEAR END 2007 40-50% OF THE PLANT HAD MOVED OUT. IN RY2008 RFMD IS ESTIMATED NOT TO REACH THE THRESHOLD FOR REPORTING TRI CHEMICALS AT THIS FACILITY.	NO	GUY.KREVET@RFMD.COM			YES	
80401CRSCR17750	1307205614136	007664417	AMMONIA	TRI	2007	COORSTEK INC CLEAR CREEK VALLEY OPERATIONS	17750 W 32ND AVE	GOLDEN	JEFFERSON	CO	80401	YES	NO	NO	NO								327113						39.765	-105.20147	007057334										In June of 2007 CoorsTek, Inc Clear Creek Valley Operations decomissioned the process that used the ammonia and donated the remainder of ammonia to Roggen Farms Elevator Association to reuse as a fertilizer.  Since June of 2007 ammonia has not been purchased or used in any process at  Clear Creek Valley Operations.	NO	HPETTIGREW@COORSTEK.COM			NO	
80501CRCLG129TH	1307206162315	N230	CERTAIN GLYCOL ETHERS	TRI	2007	CIRCLE GRAPHICS INC.	120 9TH AVE	LONGMONT	BOULDER	CO	80501	YES	NO	NO	NO								323115								001056063										Circle Graphics, Inc. developed a recyclable print media, that has widely acclaimed within the industry. The new media now allows the recycle of old billboard media versus the former landfilling of the waste material. Circle Graphics, Inc. has been recognized by award from the trade association.  Circle Graphics, Inc. is proceeding with a program to assess the substitution of UV curable inks for the current N230 based inks. UV curable inks contain no N230 and only minimal amounts of non-TAP VOC. The company has purchased 4 new printers that utilize UV curable inks. These printers are in production; and work continues in assessing further refinements in the inks used to expand the use of UV curable inks.  The capture effeciency of the vent hoods over the printers was increased by modifying the hood design. The increase in capture efficiency resulted in a very high percentage of all fugitive emissions being routed to the RTO, and thus reduced ambient air emissions.	NO	BHASKINS@CIRCLEGRAPHICSONLINE.COM			NO	
