TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
71901SVNDM5911M	1312210285490	007664417	AMMONIA	TRI	2012	EVRAZ STRATCOR INC	4285 MALVERN RD	HOT SPRINGS	GARLAND	AR	719018504	YES	NO	NO	NO								212291						34.465833	-92.955833	151179157								STRATEGIC MINERALS CORP	151176625	Due to lack of feedstocks and constraints we were unable to run all year; therfore, lower production and lower reagent usage.	NO	TIM.SCOTT@EVRAZSTRATCOR.COM			NO	 	
71730MRCBL1200B	1312210796696	N010	ANTIMONY COMPOUNDS	TRI	2012	NEXANS AMERCABLE	350 BAILEY RD	EL DORADO	UNION	AR	71730	YES	NO	NO	NO								335929						33.199363	-92.619664	112716043										SRNA:Concern that product quality may decline as a result of source reduction.	NO	BILL.REISDORFF@NEXANS.COM			YES	 	
71730PRSCL216MI	1312210238616	007697372	NITRIC ACID	TRI	2012	PRESCOLITE INC	216 MIMS DR	EL DORADO	UNION	AR	717306272	YES	NO	NO	NO								332813						33.198992	-92.608508	603049859								HUBBELL INC	001181858	SRNA:Reduced business level and personnel did not allow for source reduction	NO	JMULVIHIL@HUBBELL.COM			NO	 	
72315TRRNT1000T	1312210013518	021087649	METRIBUZIN	TRI	2012	OMNIUM BLYTHEVILLE	400 TERRA RD	BLYTHEVILLE	MISSISSIPPI	AR	72315	YES	NO	NO	NO								325320						35.924076	-89.848627	806843228								LAND O LAKES INC	006253835	|W14:We schedule production runs to minimize post-production clean outs, thereby minimizing waste.|W19:We rework offspec product back into the system whenever possible to minimize waste.	NO	PEVICKERSON@LANDOLAKES.COM			NO	 	
72315TRRNT1000T	1312210013532	000122349	SIMAZINE	TRI	2012	OMNIUM BLYTHEVILLE	400 TERRA RD	BLYTHEVILLE	MISSISSIPPI	AR	72315	YES	NO	NO	NO								325320						35.924076	-89.848627	806843228								LAND O LAKES INC	006253835	|W19:We rework offspec product back into the system whenever possible to minimize waste.|W14:We schedule production runs to minimize post-production clean outs, thereby minimizing waste.	NO	PEVICKERSON@LANDOLAKES.COM			NO	 	
72315TRRNT1000T	1312210013482	001912249	ATRAZINE	TRI	2012	OMNIUM BLYTHEVILLE	400 TERRA RD	BLYTHEVILLE	MISSISSIPPI	AR	72315	YES	NO	NO	NO								325320						35.924076	-89.848627	806843228								LAND O LAKES INC	006253835	|W14:We schedule production runs to minimize post-production clean outs, thereby minimizing waste.|W19:We rework offspec product back into the system whenever possible to minimize waste.	NO	PEVICKERSON@LANDOLAKES.COM			NO	 	
72315TRRNT1000T	1312210013520	000872504	N-METHYL-2-PYRROLIDONE	TRI	2012	OMNIUM BLYTHEVILLE	400 TERRA RD	BLYTHEVILLE	MISSISSIPPI	AR	72315	YES	NO	NO	NO								325320						35.924076	-89.848627	806843228								LAND O LAKES INC	006253835	|W19:We use tote wash liquid in the batching process to eliminate material waste.|W54:We wash and reuse bulk containers.|W58:We dedicated a plant to this process to minimize changeover waste and wash waste.	NO	PEVICKERSON@LANDOLAKES.COM			NO	 	
72315TRRNT1000T	1312210013494	001897456	CHLOROTHALONIL	TRI	2012	OMNIUM BLYTHEVILLE	400 TERRA RD	BLYTHEVILLE	MISSISSIPPI	AR	72315	YES	NO	NO	NO								325320						35.924076	-89.848627	806843228								LAND O LAKES INC	006253835	|W14:We schedule production runs to minimize post-production clean outs, thereby minimizing waste.|W19:We rework offspec product back into the system whenever possible to minimize waste.	NO	PEVICKERSON@LANDOLAKES.COM			NO	 	
72118WLSCN9301C	1312210018178	000115071	PROPYLENE	TRI	2012	WELSCO INC	9006 CRYSTAL HILL RD	NORTH LITTLE ROCK	PULASKI	AR	72113	YES	NO	NO	NO								325120						34.811947	-92.364756	006357420								WELSCO INC	006357420	|T03:IMPEMENTED BETTER AUDIT SYSTEM	NO	RHONNIE.GOYNE@WELSCO.COM			NO	 	
72150RBRTSHWY16	1312210776023	N120	DIISOCYANATES	TRI	2012	CENTRIA SHERIDAN	1811 N ROCK	SHERIDAN	GRANT	AR	72150	YES	NO	NO	NO								332323	326150					34.325434	-92.395839	004334843								CENTRIA	004334843	We have a source for recycling this chemical in the future, however, contaminated material may still need to be shipped offsite for treatment.|SRNA:Actual emissions of this chemical are so low for our facility that source reduction would have little return in reduced emissions.	NO	DFRASE@CENTRIA.COM			NO	 	
