TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
72084NTRNT1400M	1312210724302	N420	LEAD COMPOUNDS	PBT	2012	WEST FRASER LEOLA LUMBER MILL	1400 MAIN ST	LEOLA	GRANT	AR	720840095	YES	NO	NO	NO								321113						34.162778	-92.588889	067672485								WEST FRASER TIMBER CO LTD	018342555	Change in use of woodwaste.  Used to provide fuel to boilers for steam.No off-site disposal or other release.	NO	TONY.RUSSELL@WESTFRASER.COM			YES	 	
71744HTCHN12MIW	1312210442998	N100	COPPER COMPOUNDS	TRI	2012	GENERAL DYNAMICS ARMAMENT & TECHNICAL PRODUCTS CAMDEN OP	6345 AR 203 HWY	HAMPTON	CALHOUN	AR	71744	YES	NO	NO	NO								332993						33.599172	-92.545159	167783559								GENERAL DYNAMICS CORP	001381284	|PRAI:Lower production levels on applicable program	NO	DCHILCOT@GDATP.COM			YES	 	
71744HTCHN12MIW	1312210443026	N420	LEAD COMPOUNDS	PBT	2012	GENERAL DYNAMICS ARMAMENT & TECHNICAL PRODUCTS CAMDEN OP	6345 AR 203 HWY	HAMPTON	CALHOUN	AR	71744	YES	NO	NO	NO								332993						33.599172	-92.545159	167783559								GENERAL DYNAMICS CORP	001381284	|PRAI:Quality issues caused downtime in 2012 - motor testing at 45% of previous year	NO	DCHILCOT@GDATP.COM			YES	 	
71744HTCHN12MIW	1312210443002	000084742	DIBUTYL PHTHALATE	TRI	2012	GENERAL DYNAMICS ARMAMENT & TECHNICAL PRODUCTS CAMDEN OP	6345 AR 203 HWY	HAMPTON	CALHOUN	AR	71744	YES	NO	NO	NO								332993						33.599172	-92.545159	167783559								GENERAL DYNAMICS CORP	001381284	|PRAI:ratio of direct labor hours	NO	DCHILCOT@GDATP.COM			NO	 	
71744HTCHN12MIW	1312210443038	000055630	NITROGLYCERIN	TRI	2012	GENERAL DYNAMICS ARMAMENT & TECHNICAL PRODUCTS CAMDEN OP	6345 AR 203 HWY	HAMPTON	CALHOUN	AR	71744	YES	NO	NO	NO								332993						33.599172	-92.545159	167783559								GENERAL DYNAMICS CORP	001381284	New contract resulted in processing additional nitroglycerin containing material.|PRAI:ratio of labor hours worked	NO	DCHILCOT@GDATP.COM			NO	 	
72104STRLN1215I	1312210379222	007439921	LEAD	TRI	2012	KOHLER CO MALVERN	1215 INDUSTRIAL LN	MALVERN	HOT SPRING	AR	72104	YES	NO	NO	NO								332913						34.37974	-92.820441	006073225								KOHLER CO	006073225	Low production index is due to plant closure in June of 2012	NO	TODD.WEBER@KOHLER.COM			YES	 	
72104STRLN1215I	1312210379196	007440508	COPPER	TRI	2012	KOHLER CO MALVERN	1215 INDUSTRIAL LN	MALVERN	HOT SPRING	AR	72104	YES	NO	NO	NO								332913						34.37974	-92.820441	006073225								KOHLER CO	006073225	Low production numbers due plant closure in June of 2012	NO	TODD.WEBER@KOHLER.COM			YES	 	
72454DRLNGHWY49	1312210265361	N230	CERTAIN GLYCOL ETHERS	TRI	2012	L A DARLING CO - PIGGOTT AR FACILITY	HWY 49 S	PIGGOTT	CLAY	AR	72454	YES	NO	NO	NO								337212						36.38867	-90.20198	049984214	152845061							L A DARLING CO	152845061	Mr. Mark Niemeier who was the Techical Contact and Public Contact for Reporting Year 2011, is no longer with the company.  Therefore, you will note changes in both the Technical Contact and Public Contact for Reporting Year 2012.	NO	TOMMY.CAMPBELL@LADARLING.COM			NO	 	
71901SVNDM5911M	1312210285490	007664417	AMMONIA	TRI	2012	EVRAZ STRATCOR INC	4285 MALVERN RD	HOT SPRINGS	GARLAND	AR	719018504	YES	NO	NO	NO								212291						34.465833	-92.955833	151179157								STRATEGIC MINERALS CORP	151176625	|PRAI: The variable used to calculate production ratio is: Product Produced.	NO	TIM.SCOTT@EVRAZSTRATCOR.COM			NO	 	
71901SVNDM5911M	1312210285538	N420	LEAD COMPOUNDS	PBT	2012	EVRAZ STRATCOR INC	4285 MALVERN RD	HOT SPRINGS	GARLAND	AR	719018504	YES	NO	NO	NO								212291						34.465833	-92.955833	151179157								STRATEGIC MINERALS CORP	151176625	|PRAI:Feedstocks fed through the plant base the Lead Calculation due to feedstock constraints processed a feed that contained more lead than previous years.	NO	TIM.SCOTT@EVRAZSTRATCOR.COM			YES	 	
