TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
05491HRCLSPANTO	1312210646675	007439921	LEAD	TRI	2012	GOODRICH CORP SENSORS & INTEGRATED SYSTEMS	100 PANTON RD	VERGENNES	ADDISON	VT	05491	YES	NO	NO	NO								336413						44.163399	-73.264076	001307594								GOODRICH CORP	004467452	SRNA:7. Company was purchased Source reduction initiatives being benchmarked for aggreesive reductions in 2014-2020	NO	HUGH.DUNKLEY@UTAS.UTC.COM			YES	 	
05446HZLTT217LA	1312210532204	007440508	COPPER	TRI	2012	HAZELETT STRIP CASTING CORP	135 W LAKESHORE DR	COLCHESTER	CHITTENDEN	VT	05446	YES	NO	NO	NO								333298						44.546732	-73.220589	019141092										SRNA:This chemical, Copper, is a major constituent of the bronze metal we used to make a new and replacement parts for the machines we sell. We do not intend to "reduce" our use of this "chemical". We hope our sales increase and our use of this "chemical" increases.	NO	PETERRO@HAZELETT.COM			YES	 	
05446HZLTT217LA	1312210532192	007440473	CHROMIUM	TRI	2012	HAZELETT STRIP CASTING CORP	135 W LAKESHORE DR	COLCHESTER	CHITTENDEN	VT	05446	YES	NO	NO	NO								333298						44.546732	-73.220589	019141092										SRNA:This chemical, Chromium, is a constituent of the metal we used to make a new and replacement parts for the machines we sell. We do not intend to "reduce" our use of this "chemical". We hope our sales increase and our use of this "chemical" increases.	NO	PETERRO@HAZELETT.COM			YES	 	
05446HZLTT217LA	1312210532228	007440020	NICKEL	TRI	2012	HAZELETT STRIP CASTING CORP	135 W LAKESHORE DR	COLCHESTER	CHITTENDEN	VT	05446	YES	NO	NO	NO								333298						44.546732	-73.220589	019141092										SRNA:This chemical, Nickel, is a constituent of the metal we used to make a new and replacement parts for the machines we sell. We do not intend to "reduce" our use of this "chemical". We hope our sales increase and our use of this "chemical" increases.	NO	PETERRO@HAZELETT.COM			YES	 	
05250MCKML79EAR	1312210347617	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2012	MACK MOLDING CO	79 E ARLINGTON RD	ARLINGTON	BENNINGTON	VT	05250	YES	NO	NO	NO								326199						43.072208	-73.156418	002068096								MACK GROUP	050227250	Improved the R-Value of the building envelope by replacing single pane windows with insulated glass windows. Also, improved temperature controls have been implemented.|W19:Improved R-Value of building envelope by replacing single pane windows with insulated glass windows.	NO	EEE@MACK.COM			NO	 	
05452BM   1000R	1312210373458	000107211	ETHYLENE GLYCOL	TRI	2012	IBM CORP	1000 RIVER ST	ESSEX JUNCTION	CHITTENDEN	VT	05452	YES	NO	NO	NO								334413						44.478939	-73.100127	119714236								IBM CORP		|W42:Due to the characteristics of ethylene glycol, focus continues on the elimination of ethylene glycol and its replacement with a less toxic chemical, such as propylene glycol.	NO	TJAGIELS@US.IBM.COM			NO	 	
05452BM   1000R	1312210373508	007697372	NITRIC ACID	TRI	2012	IBM CORP	1000 RIVER ST	ESSEX JUNCTION	CHITTENDEN	VT	05452	YES	NO	NO	NO								334413						44.478939	-73.100127	119714236								IBM CORP		|W58:The frequency of parts cleaning has been reduced for certain wafer technologies.  This specific parts clean process change has resulted in a reduction in the use of a Nitric Acid/HF mixture.|W51:At tool chemical recycle capability is utilized.  Chemical is used and then routed back to a tank where it is filtered and reused until the nitric acid in the mixture is spent.	NO	TJAGIELS@US.IBM.COM			NO	 	
05452BM   1000R	1312210373496	N511	NITRATE COMPOUNDS	TRI	2012	IBM CORP	1000 RIVER ST	ESSEX JUNCTION	CHITTENDEN	VT	05452	YES	NO	NO	NO								334413						44.478939	-73.100127	119714236								IBM CORP		Improvements in nitrate treatment efficiencies due to the continued optimization of the denitrification steps in the biological treatment sequential batch reactors (SBR's).  Continued to divert more nitric acid and nitrate waste streams from the industrial waste plant to the sanitary waste plant for more effective nitrates treatment.|W58:In 2012, ferric nitrate savings continued from the utilization of the reduced flow Ebara vision process.  This process minimizes flow thus reducing chemical use to achieve same process results.|W52:Nitrate treatment improvements at the wastewater treatment facility (see detailed description).	NO	TJAGIELS@US.IBM.COM			NO	 	
05452BM   1000R	1312210373546	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2012	IBM CORP	1000 RIVER ST	ESSEX JUNCTION	CHITTENDEN	VT	05452	YES	NO	NO	NO								334413						44.478939	-73.100127	119714236								IBM CORP		|W52:Tool consolidations in 2012 resulted in a reduction in the use of sulfuric acid in the copper plating tool set.|W42:All new technologies being introduced in the mask manufacturing line are using the ozone clean process in lieu of a sulfuric/peroxide wet chemistry thus avoiding the use of sulfuric acid in this process.	NO	TJAGIELS@US.IBM.COM			NO	 	
05452BM   1000R	1312210373472	007664393	HYDROGEN FLUORIDE	TRI	2012	IBM CORP	1000 RIVER ST	ESSEX JUNCTION	CHITTENDEN	VT	05452	YES	NO	NO	NO								334413						44.478939	-73.100127	119714236								IBM CORP		|W51:At tool chemical recycle capability is utilized.  Chemical is used and then routed back to a tank where it is filtered and reused until the HF in the mixture is spent.|W58:The frequency of parts cleaning has been reduced for certain wafer technologies.  This specific parts clean process change has resulted in a reduction in the use of a Nitric Acid/HF mixture.	NO	TJAGIELS@US.IBM.COM			NO	 	
