TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
01089GRMRK958RI	1311209120450	N511	NITRATE COMPOUNDS	TRI	Pounds																		2011	NO	AGRIMARK INC	958 RIVERDALE RD	WEST SPRINGFIELD	HAMPDEN	MA	01089	YES	NO	NO	NO								311511						42.130048	-72.626238	057989337								AGRI-MARK INC	021719893	85564	E2	SPRINGFIELD REGIONAL WASTEWATER TREATMENT PLANT	1600 E. COLUMBUS AVENUE	SPRINGFIELD	MA	HAMPDEN	01103							NO	SWERME@AGRIMARK.NET			NO	 	
01089GRMRK958RI	1311209120462	007697372	NITRIC ACID	TRI	Pounds																		2011	NO	AGRIMARK INC	958 RIVERDALE RD	WEST SPRINGFIELD	HAMPDEN	MA	01089	YES	NO	NO	NO								311511						42.130048	-72.626238	057989337								AGRI-MARK INC	021719893	0	M1	SPRINGFIELD REGIONAL WASTEWATER TREATMENT PLANT	1600 E. COLUMBUS AVENUE	SPRINGFIELD	MA	HAMPDEN	01103							NO	SWERME@AGRIMARK.NET			NO	 	
02703CMPST1MILL	1311209120981	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2011	NO	COMPOSITE MODULES INC	61 UNION ST	ATTLEBORO	BRISTOL	MA	027032936	YES	NO	NO	NO								334419						41.94232	-71.28251	059739110										0		NA												NO	BC@CMODULES.COM			NO	 	
02703CMPST1MILL	1311209120993	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	COMPOSITE MODULES INC	61 UNION ST	ATTLEBORO	BRISTOL	MA	027032936	YES	NO	NO	NO								334419						41.94232	-71.28251	059739110										0		NA												NO	BC@CMODULES.COM			NO	 	
02150GLFLL281EA	1311209121540	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2011	NO	GULF OIL LP CHELSEA TERMINAL	281 EASTERN AVE	CHELSEA	SUFFOLK	MA	02150	YES	NO	NO	NO								424710						42.395	-71.02135	120595723								GULF OIL LP	147037154	0		NA												NO	NSTEVENS@CUMBERLANDGULF.COM			NO	 	
02150GLFLL281EA	1311209121553	000071432	BENZENE	TRI	Pounds																		2011	NO	GULF OIL LP CHELSEA TERMINAL	281 EASTERN AVE	CHELSEA	SUFFOLK	MA	02150	YES	NO	NO	NO								424710						42.395	-71.02135	120595723								GULF OIL LP	147037154	0		NA												NO	NSTEVENS@CUMBERLANDGULF.COM			NO	 	
02150GLFLL281EA	1311209121591	007439921	LEAD	TRI	Pounds																		2011	NO	GULF OIL LP CHELSEA TERMINAL	281 EASTERN AVE	CHELSEA	SUFFOLK	MA	02150	YES	NO	NO	NO								424710						42.395	-71.02135	120595723								GULF OIL LP	147037154	0		NA												NO	NSTEVENS@CUMBERLANDGULF.COM			YES	 	
02150GLFLL281EA	1311209121565	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2011	NO	GULF OIL LP CHELSEA TERMINAL	281 EASTERN AVE	CHELSEA	SUFFOLK	MA	02150	YES	NO	NO	NO								424710						42.395	-71.02135	120595723								GULF OIL LP	147037154	0		NA												NO	NSTEVENS@CUMBERLANDGULF.COM			NO	 	
02150GLFLL281EA	1311209121577	000110827	CYCLOHEXANE	TRI	Pounds																		2011	NO	GULF OIL LP CHELSEA TERMINAL	281 EASTERN AVE	CHELSEA	SUFFOLK	MA	02150	YES	NO	NO	NO								424710						42.395	-71.02135	120595723								GULF OIL LP	147037154	0		NA												NO	NSTEVENS@CUMBERLANDGULF.COM			NO	 	
02150GLFLL281EA	1311209121589	000100414	ETHYLBENZENE	TRI	Pounds																		2011	NO	GULF OIL LP CHELSEA TERMINAL	281 EASTERN AVE	CHELSEA	SUFFOLK	MA	02150	YES	NO	NO	NO								424710						42.395	-71.02135	120595723								GULF OIL LP	147037154	0		NA												NO	NSTEVENS@CUMBERLANDGULF.COM			NO	 	
