TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
02140THDDG165CA	1311209687793	000050000	FORMALDEHYDE	TRI	2011	DODGE CO	165 CAMBRIDGE PARK DR	CAMBRIDGE	MIDDLESEX	MA	02140	YES	NO	NO	NO								325998						42.395614	-71.146817	001045517										FROM THE START OF 2011, THE DODGE COMPANY WAS STARTING THE PROCESS OF HAVING THEIR PRODUCTION DONE OUT OF STATE.  THIS IS THE REASON FOR THE SIGNIFICANTLY LOWER PRODUCTION RATIO.  MATERIAL THAT WAS ONCE INCORPORATED BACK INTO PRODUCT HAD TO BE SENT OUT AS WASTE.  FOR THIS, DODGE WAS GIVEN A ONE-TIME PASS.	NO	FCIFUENTES@DODGECO.COM			NO	 	
02140THDDG165CA	1311209687805	000067561	METHANOL	TRI	2011	DODGE CO	165 CAMBRIDGE PARK DR	CAMBRIDGE	MIDDLESEX	MA	02140	YES	NO	NO	NO								325998						42.395614	-71.146817	001045517										FROM THE START OF 2011 THE DODGE COMPANY BEGAN THE PROCESS OF OUTSOURCING ITS PRODUCTION.  A ONE TIME PASS WAS GIVEN FOR MATERIAL THAT WAS PREVIOUS INCORPORATED BACK INTO PRODUCT.  THIS MATERIAL HAD TO BE SENT OUT AS WASTE.  THE DODGE COMPANY ALSO HAD AN UNDERGROUND STORAGE TANK REMOVED.  THE TANK HELD BOTH ISOPROPYL ALCOHOL AND METHYL ALCOHOL SEPARATELY.   THEREFORE WHILE THE PRODUCTION UNIT WAS SIGNIFICANTLY LOWER, THE WASTE REMOVAL WAS STILL HIGH.	NO	FCIFUENTES@DODGECO.COM			NO	 	
02703CHMTC52GAR	1311209347727	000067561	METHANOL	TRI	2011	METALOR TECHNOLOGIES USA	52 GARDNER ST	ATTLEBORO	BRISTOL	MA	02703	YES	NO	NO	NO								332999						41.94198	-71.2769	361313943								METALOR TECHNOLOGIES (USA) CORP		NEWLY DEVELOPED PRODUCT REQUIRING ZERO METHANOL USAGE PRODUCED IN 2011, CONTINUING TO INCREASE IN SALES ("GREEN PRODUCT"	NO	ANDY.COSTA@METALOR.COM			NO	 	
02151GLBLP140LE	1311209428705	000071432	BENZENE	TRI	2011	GLOBAL PETROLEUM CORP	71 & 140 LEE BURBANK HWY	REVERE	SUFFOLK	MA	02151	YES	NO	NO	NO								424710						42.398609	-71.011108									GLOBALPETROLEUM CORP		VLAVES, PUMPS AND FLANGES ARE CHECKED DAILY FOR LEAKS TO PREVENT POTENTIAL SPILL.-W13:SAME AS PREVIOUS YEAR;T01:FACILITY CLEANED O/W SEPARATOR TWIC IN 2011;T04:SAME AS PREVIOUS YEAR;T11:NA	NO	RKENNY@GLOBALP.COM			NO	 	
02151GLBLP140LE	1311209428770	000108883	TOLUENE	TRI	2011	GLOBAL PETROLEUM CORP	71 & 140 LEE BURBANK HWY	REVERE	SUFFOLK	MA	02151	YES	NO	NO	NO								424710						42.398609	-71.011108									GLOBALPETROLEUM CORP		PUMPS, VALVES AND FLANGES ARE CHECKED DAILY FOR FUEL LEAKS TO PREVENT ANY POTENTIAL SPILL-W13:SAME AS PREVIOUS YEAR;T01:O/W SEPARATOR IS CLEANED TWICE A YEAR;T04:SAME AS PREVIOUS YEAR;T11:NA	NO	RKENNY@GLOBALP.COM			NO	 	
02151GLBLP140LE	1311209428756	000091203	NAPHTHALENE	TRI	2011	GLOBAL PETROLEUM CORP	71 & 140 LEE BURBANK HWY	REVERE	SUFFOLK	MA	02151	YES	NO	NO	NO								424710						42.398609	-71.011108									GLOBALPETROLEUM CORP		PUMPS, VALVES AND FLANGES ARE CHECKED DAILY FOR LEAKS TO PREVENT POTENTIAL SPILL-W13:SAME AS PREVIOUS YEAR;T01:O/W SEPARATED WAS CLEANED TWICE IN 2011;T04:SAME AS PREVIOUS YEAR;T11:NA	NO	RKENNY@GLOBALP.COM			NO	 	
02151GLBLP140LE	1311209428782	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	GLOBAL PETROLEUM CORP	71 & 140 LEE BURBANK HWY	REVERE	SUFFOLK	MA	02151	YES	NO	NO	NO								424710						42.398609	-71.011108									GLOBALPETROLEUM CORP		PUMPS, VALVES AND FLANGES ARE INSPECTED DAILY FOR LEAKS TO PREVENT ANY SPILL RELEASE-W13:SAME AS PEVIOUS YEAR;T01:O/W SEPARATORS ARE CLEANED TWICE A YEAR;T04:SAME AS PREVIOUS YEAR;T11:NA	NO	RKENNY@GLOBALP.COM			NO	 	
02151GLBLP140LE	1311209428743	000110543	N-HEXANE	TRI	2011	GLOBAL PETROLEUM CORP	71 & 140 LEE BURBANK HWY	REVERE	SUFFOLK	MA	02151	YES	NO	NO	NO								424710						42.398609	-71.011108									GLOBALPETROLEUM CORP		PUMPS, VALVES AND FLANGES ARE INSPECTED DAILY FOR LEAKS TO PREVENT ANY POTENTIAL SPILL-W13:SAME AS PREVIOUS YEAR;T01:O/W SEPARATOR IS INSPECTED DAILY AND CLEANED TWICE A YEAR;T04:SAME AS PREVIOUS YEAR;T11:NA	NO	RKENNY@GLOBALP.COM			NO	 	
02151GLBLP140LE	1311209428729	000100414	ETHYLBENZENE	TRI	2011	GLOBAL PETROLEUM CORP	71 & 140 LEE BURBANK HWY	REVERE	SUFFOLK	MA	02151	YES	NO	NO	NO								424710						42.398609	-71.011108									GLOBALPETROLEUM CORP		PUMPS, VALVES AND FLANGES ARE CHECKED DAILY FOR LEAKS TO PREVENT ANY POTENTIAL SPILL.-W13:SAME AS PREVIOUS YEAR;T01:O/W SEPARATORS ARE CLEANED TWICE A YEAR;T04:SAME AS PREVIOUS YEAR;T11:NA	NO	RKENNY@GLOBALP.COM			NO	 	
02151GLBLP140LE	1311209428693	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2011	GLOBAL PETROLEUM CORP	71 & 140 LEE BURBANK HWY	REVERE	SUFFOLK	MA	02151	YES	NO	NO	NO								424710						42.398609	-71.011108									GLOBALPETROLEUM CORP		PUMPS, VALVES AND FLANGES ARE CHECKED DAILY FOR LEAKS TO PREVENT ANY POTENTIAL SPILL-W13:SAME AS PREVIOUS YEAR;T01:ASTS WERE CLEANED AND REPAIRED;T04:SAME AS PREIUS YEAR;T11:NA	NO	RKENNY@GLOBALP.COM			NO	 	
02150CHLSS11BRO	1311209428895	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2011	CHELSEA SANDWICH LLC	11 BROADWAY	CHELSEA	SUFFOLK	MA	02150	YES	NO	NO	NO								424710						42.38692	-71.04534									CHELSEA SANDWICH LLC		VALVES, PUMPS AND FLANGES ARE DAILY CHECKED TO PREVENT LEAKS AND SPILLS-W13:SAME AS PREVIOUS YEAR;T01:FACILITY CONVERTED BOILER FUEL FROM #6 OIL TO NATURAL GAS;T04:SAME AS PREVIOUS YEAR;T11:NA	NO	RKENNY@GLOBALP.COM			NO	 	
02150CHLSS11BRO	1311209428945	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2011	CHELSEA SANDWICH LLC	11 BROADWAY	CHELSEA	SUFFOLK	MA	02150	YES	NO	NO	NO								424710						42.38692	-71.04534									CHELSEA SANDWICH LLC		VALVES, PUMPS AND FLANGES ARE CHECKED DAILY FOR LEAKS TO PREVENT POTENTIAL SPILL-W13:SAME AS PREVIOUS YEAR;T01:BOILER FUEL WAS CHANGED TO NATRUAL GAS FROM #6 FUEL	NO	RKENNY@GLOBALP.COM			NO	 	
02150CHLSS11BRO	1311209428921	000110543	N-HEXANE	TRI	2011	CHELSEA SANDWICH LLC	11 BROADWAY	CHELSEA	SUFFOLK	MA	02150	YES	NO	NO	NO								424710						42.38692	-71.04534									CHELSEA SANDWICH LLC		VALVES, PUMPS AND FLANGES ARE CHECKED DAILY FOR LEAKS TO PREVENT ANY POTENTIAL SPILL-W13:SAME AS BEFORE;T01:BOILER FUEL WAS CHANGED TO NATURAL GAS FROM #6 FUEL OIL;T04:SAME AS BEFORE;T11:NA	NO	RKENNY@GLOBALP.COM			NO	 	
