REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
2012	NO	39730CHMDLDARRA	3F CHIMICA AMERICAS INC	10930 DARRACOTT RD	ABERDEEN	MONROE	MS	39730	YES	NO	NO	NO								325998						33.803336	-88.541114											1312210503963	000079061	ACRYLAMIDE	TRI	Pounds																		5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			NA	NA																															0	0	0	0	5	5	5	5	0	0	0	0	0	0	0	0	NO	LEIGH.GUIN@3FCHIMICA.COM			NO	 	
2012	NO	39730CHMDLDARRA	3F CHIMICA AMERICAS INC	10930 DARRACOTT RD	ABERDEEN	MONROE	MS	39730	YES	NO	NO	NO								325998						33.803336	-88.541114											1312210503999	000079107	ACRYLIC ACID	TRI	Pounds																		5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			NA	NA																															0	0	0	0	5	5	5	5	0	0	0	0	0	0	0	0	NO	LEIGH.GUIN@3FCHIMICA.COM			NO	 	
2012	NO	39730CHMDLDARRA	3F CHIMICA AMERICAS INC	10930 DARRACOTT RD	ABERDEEN	MONROE	MS	39730	YES	NO	NO	NO								325998						33.803336	-88.541114											1312210378776	000107131	ACRYLONITRILE	TRI	Pounds																		0	125.74	135	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			NA	NA																															0	0	0	0	0	125.74	135	145	0	0	0	0	0	0	0	0	NO	LEIGH.GUIN@3FCHIMICA.COM			NO	 	
2012	NO	39401RSNLL103DI	RESINALL MISSISSIPPI INC	102 DIXIE PINE RD	HATTIESBURG	FORREST	MS	39401	YES	NO	NO	NO								325211						31.295917	-89.274444	122685282								RESINALL CORP	067174680	1312210459614	000108883	TOLUENE	TRI	Pounds																		1135.11	1101.06	1150	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.433	.4311	.44	.44		.97	W82	MODIFIED DESIGN OR COMPOSITION OF PRODUCT	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W13	IMPROVED MAINTENANCE SCHEDULING, RECORDKEEPING, OR PROCEDURES	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W32	IMPROVED PROCEDURES FOR LOADING, UNLOADING, AND TRANSFER OPERATIONS	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W49	OTHER RAW MATERIAL MODIFICATIONS	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			0	0	0	0	1135.11	1101.06	1150	1200	0	0	0	0	0	0	0	0	NO	JERRYJOHNSON@RESINALL.COM			NO	 	
2012	NO	39401RSNLL103DI	RESINALL MISSISSIPPI INC	102 DIXIE PINE RD	HATTIESBURG	FORREST	MS	39401	YES	NO	NO	NO								325211						31.295917	-89.274444	122685282								RESINALL CORP	067174680	1312210459576	000107211	ETHYLENE GLYCOL	TRI	Pounds																		1106.57	907.39	1000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541.3	538.9	540	540		.82	W82	MODIFIED DESIGN OR COMPOSITION OF PRODUCT	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W13	IMPROVED MAINTENANCE SCHEDULING, RECORDKEEPING, OR PROCEDURES	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W32	IMPROVED PROCEDURES FOR LOADING, UNLOADING, AND TRANSFER OPERATIONS	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W49	OTHER RAW MATERIAL MODIFICATIONS	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			0	0	0	0	1106.57	907.39	1000	1100	0	0	0	0	0	0	0	0	NO	JERRYJOHNSON@RESINALL.COM			NO	 	
2012	NO	39401RSNLL103DI	RESINALL MISSISSIPPI INC	102 DIXIE PINE RD	HATTIESBURG	FORREST	MS	39401	YES	NO	NO	NO								325211						31.295917	-89.274444	122685282								RESINALL CORP	067174680	1312210459537	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		1238.11	990.49	1000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.541	.539	.54	.54		.8	W82	MODIFIED DESIGN OR COMPOSITION OF PRODUCT	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W13	IMPROVED MAINTENANCE SCHEDULING, RECORDKEEPING, OR PROCEDURES	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W32	IMPROVED PROCEDURES FOR LOADING, UNLOADING, AND TRANSFER OPERATIONS	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W49	OTHER RAW MATERIAL MODIFICATIONS	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			0	0	0	0	1238.11	990.49	1000	1100	0	0	0	0	0	0	0	0	NO	JERRYJOHNSON@RESINALL.COM			NO	 	
2012	NO	39401RSNLL103DI	RESINALL MISSISSIPPI INC	102 DIXIE PINE RD	HATTIESBURG	FORREST	MS	39401	YES	NO	NO	NO								325211						31.295917	-89.274444	122685282								RESINALL CORP	067174680	1312210459626	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2525.55	2045.7	2400	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.5413	.5389	.54	.55		.81	W82	MODIFIED DESIGN OR COMPOSITION OF PRODUCT	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W13	IMPROVED MAINTENANCE SCHEDULING, RECORDKEEPING, OR PROCEDURES	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W32	IMPROVED PROCEDURES FOR LOADING, UNLOADING, AND TRANSFER OPERATIONS	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W49	OTHER RAW MATERIAL MODIFICATIONS	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			0	0	0	0	2525.55	2045.7	2400	2500	0	0	0	0	0	0	0	0	NO	JERRYJOHNSON@RESINALL.COM			NO	 	
2012	NO	39401RSNLL103DI	RESINALL MISSISSIPPI INC	102 DIXIE PINE RD	HATTIESBURG	FORREST	MS	39401	YES	NO	NO	NO								325211						31.295917	-89.274444	122685282								RESINALL CORP	067174680	1312210459564	000100414	ETHYLBENZENE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	JERRYJOHNSON@RESINALL.COM			NO	 	
2012	NO	39401RSNLL103DI	RESINALL MISSISSIPPI INC	102 DIXIE PINE RD	HATTIESBURG	FORREST	MS	39401	YES	NO	NO	NO								325211						31.295917	-89.274444	122685282								RESINALL CORP	067174680	1312210459590	000091203	NAPHTHALENE	TRI	Pounds																		62.5	113.74	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.514	.539	.55	.55		1.82	W82	MODIFIED DESIGN OR COMPOSITION OF PRODUCT	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W13	IMPROVED MAINTENANCE SCHEDULING, RECORDKEEPING, OR PROCEDURES	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W32	IMPROVED PROCEDURES FOR LOADING, UNLOADING, AND TRANSFER OPERATIONS	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W49	OTHER RAW MATERIAL MODIFICATIONS	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			0	0	0	0	62.5	113.74	120	120	0	0	0	0	0	0	0	0	NO	JERRYJOHNSON@RESINALL.COM			NO	 	
2012	NO	39401RSNLL103DI	RESINALL MISSISSIPPI INC	102 DIXIE PINE RD	HATTIESBURG	FORREST	MS	39401	YES	NO	NO	NO								325211						31.295917	-89.274444	122685282								RESINALL CORP	067174680	1312210459602	000100425	STYRENE	TRI	Pounds																		532.8	495.52	500	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.5413	.5389	.55	.6		.93	W82	MODIFIED DESIGN OR COMPOSITION OF PRODUCT	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W13	IMPROVED MAINTENANCE SCHEDULING, RECORDKEEPING, OR PROCEDURES	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W32	IMPROVED PROCEDURES FOR LOADING, UNLOADING, AND TRANSFER OPERATIONS	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			W49	OTHER RAW MATERIAL MODIFICATIONS	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT			0	0	0	0	532.8	495.52	500	550	0	0	0	0	0	0	0	0	NO	JERRYJOHNSON@RESINALL.COM			NO	 	
