TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
39567BRDJH3719I	1312210448167	007440473	CHROMIUM	TRI	2012	ROLLS-ROYCE NAVAL MARINE INC	3719 INDUSTRIAL RD	PASCAGOULA	JACKSON	MS	39581	YES	NO	NO	NO								331525	332710	331513				30.374889	-88.501694	001006311								ROLLS-ROYCE PLC	001006311	We are a foundry & machining operation. We lose material (approximately 1/2%) because it vaporizes along with the other constsituants in the stainless steel during the melting process in the foundry. We have a very controled inventory system and we recycle any material left over from a pour such as Risers & gates.	NO	BILLY.SIBLEY@ROLLS-ROYCE.COM			YES	 	
38655CTRPL36COU	1312210094191	007439965	MANGANESE	TRI	2012	CATERPILLAR INC HPE	36 COUNTY RD 166	OXFORD	LAFAYETTE	MS	38655	YES	NO	NO	NO								332912						34.414458	-89.531397	005070479								CATERPILLAR INC	005070479	Flow control ordinance was enforced that required filter cake material to be disposed in landfill rather than a waste to energy facility	NO	DUNN_RUSTY@CAT.COM			YES	 	
39401BFGDR1301W	1312209896570	000075218	ETHYLENE OXIDE	TRI	2012	ZEON CHEMICALS LP MISSISSIPPI PLANT	1301 W 7TH ST	HATTIESBURG	FORREST	MS	394012800	YES	NO	NO	NO								325212						31.340176	-89.314745	605475011								ZEON CHEMICALS LP	605443340	SRNA:Conducted emission monitoring of this emission point to verify scrubber efficiency.	NO	GRAHAM@ZEONCHEMICALS.COM			NO	 	
39401BFGDR1301W	1312209896568	000106898	EPICHLOROHYDRIN	TRI	2012	ZEON CHEMICALS LP MISSISSIPPI PLANT	1301 W 7TH ST	HATTIESBURG	FORREST	MS	394012800	YES	NO	NO	NO								325212						31.340176	-89.314745	605475011								ZEON CHEMICALS LP	605443340	|W52:Installed a vent chiller to condense ECH vapors before emmitting from vent.|T11:Willl conduct air monitoring to verify results.	NO	GRAHAM@ZEONCHEMICALS.COM			NO	 	
38915WYRHS511RA	1312209973888	000067561	METHANOL	TRI	2012	WEYERHAEUSER NR CO BRUCE FACILITY	289 S PONTOTOC RD	BRUCE	CALHOUN	MS	38915	YES	NO	NO	NO								321113						33.9863	-89.3461									WEYERHAEUSER NR CO	828789524	SRNA:No feasible source reduction strategies identified	NO	SHARON.TAYLOR@WEYERHAEUSER.COM			NO	 	
39339TYLRMHWY15	1312210076701	007440020	NICKEL	TRI	2012	TAYLOR MACHINE WORKS INC	650 N CHURCH AVE	LOUISVILLE	WINSTON	MS	39339	YES	NO	NO	NO								333924						33.136944	-89.063056	003398294								THE TAYLOR GROUP INC		|T11:Out sourcing of major component assemblies.	NO	BALLARD@TAYLORBIGRED.COM			YES	 	
39339TYLRMHWY15	1312210076663	007440508	COPPER	TRI	2012	TAYLOR MACHINE WORKS INC	650 N CHURCH AVE	LOUISVILLE	WINSTON	MS	39339	YES	NO	NO	NO								333924						33.136944	-89.063056	003398294								THE TAYLOR GROUP INC		|W19:Out sourcing of major component assemblies	NO	BALLARD@TAYLORBIGRED.COM			YES	 	
39339TYLRMHWY15	1312210076651	007440473	CHROMIUM	TRI	2012	TAYLOR MACHINE WORKS INC	650 N CHURCH AVE	LOUISVILLE	WINSTON	MS	39339	YES	NO	NO	NO								333924						33.136944	-89.063056	003398294								THE TAYLOR GROUP INC		|T11:Out sourcing of major component assemblies.	NO	BALLARD@TAYLORBIGRED.COM			YES	 	
39339TYLRMHWY15	1312210076699	007439965	MANGANESE	TRI	2012	TAYLOR MACHINE WORKS INC	650 N CHURCH AVE	LOUISVILLE	WINSTON	MS	39339	YES	NO	NO	NO								333924						33.136944	-89.063056	003398294								THE TAYLOR GROUP INC		|T11:Out sourcing of major component assemblies.	NO	BALLARD@TAYLORBIGRED.COM			YES	 	
39074HGHSRRTE5B	1312210381543	007439921	LEAD	TRI	2012	RAYTHEON CO	19859 HWY 80	FOREST	SCOTT	MS	39074	YES	NO	NO	NO								334511	334419					32.357875	-89.403036									RAYTHEON CO		|W15:Implemented automated inspection equipment into the process	NO	MATTHEW.D.GRAHAM@RAYTHEON.COM			YES	 	
