REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
2011	NO	46510SYMMT111NC	SYMMETRY MEDICAL WARSAW - BUILDING #2	111 N CLAY ST	CLAYPOOL	KOSCIUSKO	IN	46510	YES	NO	NO	NO								339112						41.13193	-85.8828									SYMMETRY MEDICAL INC	364483773	1311209040435	007440508	COPPER	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3105	2154	2700	3100	0	0	0	0	0	0	0	0		.7	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	PAUL.SPARKMAN@SYMMETRYMEDICAL.COM			YES	 	
2011	NO	46992LMTCH305DI	ALERIS RECYCLING INC	305 DIMENSION AVE	WABASH	WABASH	IN	46992	YES	NO	NO	NO								331314						40.783753	-85.816462	963904649								ALERIS RECYCLING INC	057896847	1311209350091	N982	ZINC COMPOUNDS	TRI	Pounds																		42934	52123	54600	56700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.15	NA	NA																															0	0	0	0	0	1553	1600	1700	42934	50570	53000	55000	0	0	0	0	NO	PHIL.BROWN@ALERIS.COM			YES	 	
2011	NO	46241RLLYT1500S	VERTELLUS AGRICULTURE & NUTRITION SPECIALTIES LLC	1500 S TIBBS AVE	INDIANAPOLIS	MARION	IN	46241	YES	NO	NO	NO								325192						39.74028	-86.21833									VERTELLUS SPECIALTIES INC	006418685	1311209450473	000123728	BUTYRALDEHYDE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	SSMITH@VERTELLUS.COM			NO	 	
2011	NO	46737DXTRXWESTP	DEXTER AXLE CO	301 W PEARL ST	FREMONT	STEUBEN	IN	46737	YES	NO	NO	NO								336999						41.7281	-84.9359	161045125								TOMKINS PLC	184101194	1311209078310	007439965	MANGANESE	TRI	Pounds																		321	303	325	325	0	0	0	0	0	0	0	0	0	0	0	0	1991	2246	2350	2475	0	0	0	0	0	0	0	0		1.15	NA	NA																															0	0	0	0	71	53	75	75	250	250	250	250	0	0	0	0	NO	NKAISER@DEXTERAXLE.COM			YES	 	
2011	NO	47903LCLFYEASTM	ALCOA LAFAYETTE OPERATIONS	3131 E MAIN ST	LAFAYETTE	TIPPECANOE	IN	47905	YES	NO	NO	NO								331316	331314					40.395778	-86.859639	005478094								ALCOA INC	001339472	1311209270952	007439921	LEAD	TRI	Pounds																		14.5	19.6	17.8	17.8	0	0	0	0	0	0	0	0	820	820	820	820	201	196	200	200	0	0	0	0	0	0	0	0		.98	NA	NA																															0	0	0	0	4.8	4.8	4.8	4.8	3.3	2.4	3	3	6.4	12.4	10	10	NO	PAMELA.WHITTON@ALCOA.COM			YES	 	
2011	NO	47546KMBLLW12TH	NOF - JASPER 11TH AVE	340 E 11TH ST	JASPER	DUBOIS	IN	47549	YES	NO	NO	NO								337211						38.37375	-86.938207	080960727								KIMBALL INTERNATIONAL INC	006365803	1311209116779	N120	DIISOCYANATES	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	KIN.WARD@KIMBALL.COM			NO	 	
2011	NO	46074CNTRY17710	COUNTRYMARK REFINING & LOGISTICS LLC	17710 MULE BARN RD	WESTFIELD	HAMILTON	IN	46074	YES	NO	NO	NO								424710						40.04366	-86.22218	075981365								COUNTRYMARK	007902869	1311209292984	000108883	TOLUENE	TRI	Pounds																		304	297	312	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2002	1832	1923	2020	0	0	0	0		.91	NA	NA																															0	0	0	0	304	297	312	328	0	0	0	0	0	0	0	0	NO	JIM.PANKEY@COUNTRYMARK.COM			NO	 	
2011	NO	46041DNLDSSTATE	DONALDSON CO INC	3260 STATE RD 28 W	FRANKFORT	CLINTON	IN	46041	YES	NO	NO	NO								333111	333120	333999	336399			40.2908	-86.5213	006447301								DONALDSON CO INC	006447301	1311209451107	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2401	3401	2901	2901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.02	NA	NA																															0	0	0	0	1	1	1	1	0	0	0	0	2400	3400	2900	2900	NO	STEVE.JACKSON@DONALDSON.COM			NO	 	
2011	NO	46041DNLDSSTATE	DONALDSON CO INC	3260 STATE RD 28 W	FRANKFORT	CLINTON	IN	46041	YES	NO	NO	NO								333111	333120	333999	336399			40.2908	-86.5213	006447301								DONALDSON CO INC	006447301	1311209451133	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2373	2260	2378	2378	0	0	0	0	0	0	0	0	0	0	0	0	22000	21000	23000	23000	0	0	0	0	0	0	0	0		.96	NA	NA																															0	0	0	0	270	260	275	275	2100	2000	2100	2100	3	0	3	3	NO	STEVE.JACKSON@DONALDSON.COM			YES	 	
2011	NO	46947CPLYCSTATE	ESSROC CEMENT CORP	STATE RD 25 S 3084 W CR. 225 S	LOGANSPORT	CASS	IN	46947	YES	NO	NO	NO								327310						40.735861	-86.430778	005081542								ESSROC CEMENT CORP	002389625	1311209766587	000118741	HEXACHLOROBENZENE	PBT	Pounds																		0	.4	.4	.4	13240	12322	12322	12322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.93	NA	NA																															0	0	0	0	0	.4	.4	.4	0	0	0	0	0	0	0	0	NO	COREY.CONN@ESSROC.COM			NO	 	
