TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
46733SLBRL2010G	1311209488333	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2011	SILBERLINE MANUFACTURING CO INC	2010 GUY BROWN DR	DECATUR	ADAMS	IN	46733	YES	NO	NO	NO								325131	331314					40.831667	-84.928333	046004107								SILBERLINE MANUFACTURING CO INC	002390284	SILBERLINE HAS CONSOLIDATED THE OPERATIONS OF PROCESSING FACILITIES AS A RESULT THE 2010 GUY BROWN DRIVE FACILITY MAY SEE CONTINUED PROCESSING VOLUME.  ALUMINUM FUME AND DUST WAS NOT REPORTED IN 2011.  BASED ON RECENT TRAINING, KNOWLEDGE OF THE PROCESS, AND PLANT CLEANLINESS, SILBERLINE IS CONFIDENT THAT 25,000 - LBS OF DUST WAS NOT NOT GENERATED IN 2011.	NO	MONKIEWICZJ@SILBERLINE.COM			NO	 	
46312PRXRNFOOTO	1311209340355	007664417	AMMONIA	TRI	2011	PRAXAIR INC	2551 DICKEY RD	EAST CHICAGO	LAKE	IN	46312	YES	NO	NO	NO								325120						41.668631	-87.472829	005445622								PRAXAIR INC	197154586	AMMONIA IS OTHERWISE USED AT THE FACILITY IN TWO  PROCESSES: 1.  AMMONIA CHILLER FOR CARBON DIOXIDE PRODUCTION 2. SELECTIVE CATALYTIC REDUCER FOR NITROGEN OXIDE CONTROL PER AIR PERMIT REQUIREMENTS FOR HYDROGEN PRODUCTION. THE .ACTIVITY INDEX WAS CALCULATED BASED ON HYDROGEN PRODUCTION BECAUSE IT MOST CLOSELY CORRELATES TO AMMONIA RELEASE QUANTITIES. THE SITE BEGAN USE OF A NEW CATALYTIC REDUCER IN 2011 AND THIS CAUSED AN INCREASE IN AMMONIA OTHERWISE USED.	NO	ANDY_CAMPBELL@PRAXAIR.COM			NO	 	
47933RYBST1204D	1311209709258	007440508	COPPER	TRI	2011	RAYBESTOS POWERTRAIN LLC	1204 DARLINGTON AVE	CRAWFORDSVILLE	MONTGOMERY	IN	47933	YES	NO	NO	NO								336350						40.049778	-86.899306	601293012								RAYBESTOS POWERTRAIN LLC		REDUCTION WAS DUE TO MARKET DOWNTURN AND LOSS OF CUSTOMERS, NOT ANY PLANNED REDUCTION PROJECTS.  SOME COPPER IS CONTAINED IN OFF-SITE RELEASES THAT GO TO A LOCAL POTW AND TO NON-HAZARDOUS LANDFILLS.  NONE OF THESE FACILITIES ARE REQUIRED TO HAVE AN EPA ID NUMBER, SO THEY ARE NOT PROVIDED IN THIS SUBMITTAL.	NO	ESOWERS@RAYBESTOSPOWERTRAIN.COM			YES	 	
47933RYBST1204D	1311209709260	007439921	LEAD	TRI	2011	RAYBESTOS POWERTRAIN LLC	1204 DARLINGTON AVE	CRAWFORDSVILLE	MONTGOMERY	IN	47933	YES	NO	NO	NO								336350						40.049778	-86.899306	601293012								RAYBESTOS POWERTRAIN LLC		REDUCTION WAS DUE TO MARKET DOWNTURN AND LOSS OF CUSTOMERS, NOT ANY PLANNED REDUCTION PROJECTS.  SOME LEAD IS CONTAINED IN OFF-SITE RELEASES THAT GO TO A LOCAL POTW AND TO NON-HAZARDOUS LANDFILLS.  NONE OPF THESE FACILITIES ARE REQUIRED TO HAVE AN EPA ID NUMBER, SO THEY ARE NOT PROVIDED IN THIS SUBMITTAL.	NO	ESOWERS@RAYBESTOSPOWERTRAIN.COM			YES	 	
47933RYBST1204D	1311209709272	000067561	METHANOL	TRI	2011	RAYBESTOS POWERTRAIN LLC	1204 DARLINGTON AVE	CRAWFORDSVILLE	MONTGOMERY	IN	47933	YES	NO	NO	NO								336350						40.049778	-86.899306	601293012								RAYBESTOS POWERTRAIN LLC		PRODUCTION VOLUMES INCREASED IN 2011 BY A SLIGHT AMOUNT.	NO	ESOWERS@RAYBESTOSPOWERTRAIN.COM			NO	 	
47933RYBST1204D	1311209709284	000108952	PHENOL	TRI	2011	RAYBESTOS POWERTRAIN LLC	1204 DARLINGTON AVE	CRAWFORDSVILLE	MONTGOMERY	IN	47933	YES	NO	NO	NO								336350						40.049778	-86.899306	601293012								RAYBESTOS POWERTRAIN LLC		PRODUCTION VOLUME INCREASED DURING THE YEAR.  SOME PHENOL IS CONTAINED IN OFF-SITE RELEASES THAT GO TO NON-HAZARDOUS WASTE LANDFILLS.  NONE OF THESE FACILITIES ARE REQUIRED TO HAVE AN EPA ID NUMBER, SO THEY ARE NOT PROVIDED IN THIS SUBMITTAL.	NO	ESOWERS@RAYBESTOSPOWERTRAIN.COM			NO	 	
46231QMTCN7870W	1311209565389	N010	ANTIMONY COMPOUNDS	TRI	2011	QUEMETCO INC	7870 W MORRIS ST	INDIANAPOLIS	MARION	IN	46231	YES	NO	NO	NO								331492						39.753083	-86.301	008347197								RSR CORP	058678517	REPORTING FACILITY IS A SECONDARY LEAD SMELTING FACILITY THAT RECYCLES SPENT "LEAD ACID" BATTERIES AND SCRAP CONTAINING LEAD TO PRODUCE A FINISHED PRODUCT (PURE LEAD AND/OR NUMEROUS LEAD ALLOYS)  THAT IS USED PRIMARILY BY MANUFACTURERS TO PRODUCE NEW BATTERIES.  SPENT BATTERIES (TYPICALLY CONTAIN 58-63% LEAD CONTENT) AND SCRAP (0-100% LEAD CONTENT) ARE THE MAIN RAW MATERIALS THAT ARE SMELTED AND REFINED.  DUE TO THE PRESENCE OF TRACE ALLOYS AND/OR CONTAMINANTS A DISPOSABLE SLAG IS GENERATED THAT REQUIRES LANDFILL DISPOSAL SINCE NO BENEFICIAL USE (REDO, REUSE, RECYCLE) IS POSSIBLE IN ORDER TO PREVENT FUTURE ENVIRONMENTAL ISSUES FROM DEVELOPING.	NO	GMANLEY@RSRCORP.COM			YES	 	
46231QMTCN7870W	1311209565391	N020	ARSENIC COMPOUNDS	TRI	2011	QUEMETCO INC	7870 W MORRIS ST	INDIANAPOLIS	MARION	IN	46231	YES	NO	NO	NO								331492						39.753083	-86.301	008347197								RSR CORP	058678517	REPORTING FACILITY IS A SECONDARY LEAD SMELTING FACILITY THAT RECYCLES SPENT "LEAD ACID" BATTERIES AND SCRAP CONTAINING LEAD TO PRODUCE A FINISHED PRODUCT (PURE LEAD AND/OR NUMEROUS LEAD ALLOYS)  THAT IS USED PRIMARILY BY MANUFACTURERS TO PRODUCE NEW BATTERIES.  SPENT BATTERIES (TYPICALLY CONTAIN 58-63% LEAD CONTENT) AND SCRAP (0-100% LEAD CONTENT) ARE THE MAIN RAW MATERIALS THAT ARE SMELTED AND REFINED.  DUE TO THE PRESENCE OF TRACE ALLOYS AND/OR CONTAMINANTS A DISPOSABLE SLAG IS GENERATED THAT REQUIRES LANDFILL DISPOSAL SINCE NO BENEFICIAL USE (REDO, REUSE, RECYCLE) IS POSSIBLE IN ORDER TO PREVENT FUTURE ENVIRONMENTAL ISSUES FROM DEVELOPING.	NO	GMANLEY@RSRCORP.COM			YES	 	
46231QMTCN7870W	1311209565403	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2011	QUEMETCO INC	7870 W MORRIS ST	INDIANAPOLIS	MARION	IN	46231	YES	NO	NO	NO								331492						39.753083	-86.301	008347197								RSR CORP	058678517	REPORTING FACILITY IS A SECONDARY LEAD SMELTING FACILITY THAT RECYCLES SPENT "LEAD ACID" BATTERIES AND SCRAP CONTAINING LEAD TO PRODUCE A FINISHED PRODUCT (PURE LEAD AND/OR NUMEROUS LEAD ALLOYS)  THAT IS USED PRIMARILY BY MANUFACTURERS TO PRODUCE NEW BATTERIES.  SPENT BATTERIES (TYPICALLY CONTAIN 58-63% LEAD CONTENT) AND SCRAP (0-100% LEAD CONTENT) ARE THE MAIN RAW MATERIALS THAT ARE SMELTED AND REFINED.  DUE TO THE PRESENCE OF TRACE ALLOYS AND/OR CONTAMINANTS A DISPOSABLE SLAG IS GENERATED THAT REQUIRES LANDFILL DISPOSAL SINCE NO BENEFICIAL USE (REDO, REUSE, RECYCLE) IS POSSIBLE IN ORDER TO PREVENT FUTURE ENVIRONMENTAL ISSUES FROM DEVELOPING.	NO	GMANLEY@RSRCORP.COM			YES	 	
46231QMTCN7870W	1311209565415	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2011	QUEMETCO INC	7870 W MORRIS ST	INDIANAPOLIS	MARION	IN	46231	YES	NO	NO	NO								331492						39.753083	-86.301	008347197								RSR CORP	058678517	REPORTING FACILITY IS A SECONDARY LEAD SMELTING FACILITY THAT RECYCLES SPENT "LEAD ACID" BATTERIES AND SCRAP CONTAINING LEAD TO PRODUCE A FINISHED PRODUCT (PURE LEAD AND/OR VARIOUS LEAD ALLOYS)  THAT IS USED PRIMARILY BY MANUFACTURERS TO PRODUCE NEW BATTERIES.  SPENT BATTERIES (TYPICALLY CONTAIN 58-63% LEAD CONTENT) AND SCRAP (0-100% LEAD CONTENT) ARE THE MAIN RAW MATERIALS THAT ARE SMELTED AND REFINED.      DUE TO THE PRESENCE OF TRACE ALLOYS AND/OR CONTAMINANTS A DISPOSABLE SLAG IS GENERATED THAT REQUIRES LANDFILL DISPOSAL SINCE NO BENEFICIAL USE (REDO, REUSE, RECYCLE) IS POSSIBLE IN ORDER TO PREVENT FUTURE ENVIRONMENTAL ISSUES FROM DEVELOPING.	NO	GMANLEY@RSRCORP.COM			NO	 	
