TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
01731SRFRC66SPT	1307205836404	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2007	NO	U.S. AIR FORCE HANSCOM AFB	66 MSG/CEKV 72 DOW ST	HANSCOM AFB	MIDDLESEX	MA	01731	YES	NO	YES	NO														42.454722	-71.2825									U.S. DEPARTMENT OF DEFENSE		0														YES	RHONDA.SICILIANO@HANSCOM.AF.MIL			NO	
01731SRFRC66SPT	1307205836392	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2007	NO	U.S. AIR FORCE HANSCOM AFB	66 MSG/CEKV 72 DOW ST	HANSCOM AFB	MIDDLESEX	MA	01731	YES	NO	YES	NO														42.454722	-71.2825									U.S. DEPARTMENT OF DEFENSE		0														YES	RHONDA.SICILIANO@HANSCOM.AF.MIL			NO	
01022SRFRC250PA	1307205356254	000091203	NAPHTHALENE	TRI	Pounds																		2007	NO	US AIR FORCE WESTOVER AIR RESERVE BASE MASSACHUSETTS	250 PATRIOT AVE SUITE 1	CHICOPEE	HAMPDEN	MA	010221670	YES	NO	YES	NO														42.18846	-72.54072									U.S. AIR FORCE		0	C 	CHICOPEE WATER POLLUTION CONTROL	80 MEDINA STREET	CHICOPEE	MA	HAMPDEN	01013							YES	JOHN.MORIARTY@WESTOVER.AF.MIL			NO	
01085SRFRC14THF	1307205854767	007439921	LEAD	PBT	Pounds																		2007	NO	U.S. AIR FORCE BARNES ANG AFB MA	104TH FIGHTER WING BARNES ANG BASE	WESTFIELD	HAMPDEN	MA	01085	NO	YES	YES	NO														42.173808	-72.719185			MA6570025902						U.S. DEPARTMENT OF DEFENSE		0														YES	MATTHEW.MUTTI@MABARN.ANG.AF.MIL			YES	
05446SRMYC789VE	1307205762545	007439921	LEAD	PBT	Pounds																		2007	NO	U.S. ARMY CAMP JOHNSON (RANGE)	789 VERMONT NATIONAL GUARD RD	COLCHESTER	CHITTENDEN	VT	05446	YES	NO	YES	NO														44.501438	-73.162284									U.S. DEPARTMENT OF DEFENSE		0														YES	PUBLIC.AFFAIRS@VT.NGB.ARMY.MIL			YES	
05465SRMYTETHAN	1307205762533	007439921	LEAD	PBT	Pounds																		2007	NO	U.S. ARMY ETHAN ALLEN FIRING RANGE	ETHAN ALLEN FIRING RANGE	JERICHO	CHITTENDEN	VT	05465	YES	NO	YES	NO														44.502487	-72.997224									U.S. DEPARTMENT OF DEFENSE		0														YES	PUBLIC.AFFAIRS@VT.NGB.ARMY.MIL			YES	
02818SRMYC2841S	1307206102939	007439921	LEAD	PBT	Pounds																		2007	NO	U.S. ARMY CAMP FOGARTY TRAINING SITE SMALL ARMS RANGE	2841 S COUNTY TRAIL	EAST GREENWICH	WASHINGTON	RI	02818	YES	NO	YES	NO														41.618976	-71.491122									U.S. DEPARTMENT OF DEFENSE		0														YES	MICHAEL.GEREMIA@US.ARMY.MIL			YES	
02841SNVYN1SIMO	1307205403052	007439921	LEAD	PBT	Pounds																		2007	NO	U.S. NAVY NAVAL STATION NEWPORT	1 SIMON PIETRI DR. BLDG. 1 ENVIRONMENTAL DEPT.	NEWPORT	NEWPORT	RI	02841	NO	YES	YES	NO														41.522222	-71.308333	018377130		RI1170024243		RIR800126				U.S. DEPARTMENT OF DEFENSE		0														YES	LISA M. RAMA			YES	
02841SNVYN1SIMO	1307205403037	007439921	LEAD	PBT	Pounds																		2007	NO	U.S. NAVY NAVAL STATION NEWPORT	1 SIMON PIETRI DR. BLDG. 1 ENVIRONMENTAL DEPT.	NEWPORT	NEWPORT	RI	02841	NO	YES	YES	NO														41.522222	-71.308333	018377130		RI1170024243		RIR800126				U.S. DEPARTMENT OF DEFENSE		0														YES	LISA M. RAMA			YES	
03904PRTSMSEAVE	1307205289453	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2007	NO	US NAVY PORTSMOUTH NAVAL SHIPYARD	SEAVEY ISLAND	KITTERY	YORK	ME	03904	YES	NO	YES	NO														43.085	-70.741944									U.S. DEPARTMENT OF DEFENSE		0														YES	DEBORAH.M.WHITE@NAVY.MIL			NO	
