TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
40210NTDCT1227S	1312210573059	N740	SILVER COMPOUNDS	TRI	2012	SUD-CHEMIE INC 12TH STREET F ACILITY	1227 S 12TH ST	LOUISVILLE	JEFFERSON	KY	40210	YES	NO	NO	NO								325188						38.233611	-85.7755	006375414								SUD-CHEMIE INC	006375414	Material was imported to this site from an affiliate.  No material processing or repackaging occurred.	NO				YES	 	
40210NTDCT1227S	1312210573073	N770	VANADIUM COMPOUNDS	TRI	2012	SUD-CHEMIE INC 12TH STREET F ACILITY	1227 S 12TH ST	LOUISVILLE	JEFFERSON	KY	40210	YES	NO	NO	NO								325188						38.233611	-85.7755	006375414								SUD-CHEMIE INC	006375414	Material was imported to this site from an affiliate.  No material processing or repackaging occurred.	NO				YES	 	
40330HTCHT955WA	1312210362594	007439921	LEAD	TRI	2012	HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC - HK	955 WARWICK RD	HARRODSBURG	MERCER	KY	40330	YES	NO	NO	NO								336322	336312					37.780833	-84.84	130358682								HITACHI AMERICA LTD	051562908	|PRAI:Production ratio is based on sales of Control Unit products only.  These are the products that contain Lead at Hitachi.	NO	CRAIG.FISHER@HITACHI-AUTOMOTIVE.US			YES	 	
40330HTCHT955WA	1312210362582	007440473	CHROMIUM	TRI	2012	HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC - HK	955 WARWICK RD	HARRODSBURG	MERCER	KY	40330	YES	NO	NO	NO								336322	336312					37.780833	-84.84	130358682								HITACHI AMERICA LTD	051562908	|PRAI:2011 was only a partial Production year for Fuel Pump Assembly.  This is the year that Production started.  2012 was a full year of Production.  This is why the Production ratio is so high.	NO	CRAIG.FISHER@HITACHI-AUTOMOTIVE.US			YES	 	
42701MSRCS2112N	1312209966175	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	MOUSER CUSTOM CABINETRY	2112 N DIXIE AVE	ELIZABETHTOWN	HARDIN	KY	42701	YES	NO	NO	NO								337110						37.739501	-85.889755	026007450										Production increase of 18%.	NO	JPETERSON@MOUSERCC.COM			NO	 	
42701MSRCS2112N	1312209966163	000108883	TOLUENE	TRI	2012	MOUSER CUSTOM CABINETRY	2112 N DIXIE AVE	ELIZABETHTOWN	HARDIN	KY	42701	YES	NO	NO	NO								337110						37.739501	-85.889755	026007450										18% increase in cabinet production from 2011 to 2012.	NO	JPETERSON@MOUSERCC.COM			NO	 	
40107JMBMBHWY61	1312210088100	007439921	LEAD	TRI	2012	JIM BEAM BRANDS CO	HWY 61	BOSTON	NELSON	KY	40107	YES	NO	NO	NO								312140						37.807747	-85.687444	006392021		KYO006372981		KY0001759				BEAM INC.	001265768	|PRAI:Lead is otherwise used and is dependent on the lead levels in teh coal and tonnage of coal burned.  Less coal was burned in 2012 as we increased natural gas usage..	NO	JAMES.TRUSLEY@BEAMGLOBAL.COM			YES	 	
40107JMBMBHWY61	1312210088136	N420	LEAD COMPOUNDS	PBT	2012	JIM BEAM BRANDS CO	HWY 61	BOSTON	NELSON	KY	40107	YES	NO	NO	NO								312140						37.807747	-85.687444	006392021		KYO006372981		KY0001759				BEAM INC.	001265768	|PRAI:Pruction increased 5% but we reduced coal usage by burniong more natural gas.	NO	JAMES.TRUSLEY@BEAMGLOBAL.COM			YES	 	
40201PRTRP400SO	1312210118713	N230	CERTAIN GLYCOL ETHERS	TRI	2012	PPG ARCHITECTURAL FINISHES INC	400 S 13TH ST	LOUISVILLE	JEFFERSON	KY	40203	YES	NO	NO	NO								325510						38.25345	-85.77367	006382253								PPG INDUSTRIES INC	001344803	This facility ceased production in August 2012.  The manufacturing portion of the facility is closed.	NO	CASMITH@PPG.COM			NO	 	
40201PRTRP400SO	1312210118749	N982	ZINC COMPOUNDS	TRI	2012	PPG ARCHITECTURAL FINISHES INC	400 S 13TH ST	LOUISVILLE	JEFFERSON	KY	40203	YES	NO	NO	NO								325510						38.25345	-85.77367	006382253								PPG INDUSTRIES INC	001344803	This facility ceased production in August 2012.  The manufacturing portion of the facility is closed.|PRAI:This facility ceased production in August 2012.  The manufacturing portion of the facility is closed.	NO	CASMITH@PPG.COM			YES	 	
