REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY FLAG	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	STREAM 1 - WASTE STREAM CODE	STREAM 1 - TRTMT METHOD -  SEQUENCE 1	STREAM 1 - TRTMT METHOD -  SEQUENCE 2	STREAM 1 - TRTMT METHOD -  SEQUENCE 3	STREAM 1  -TRTMT METHOD -  SEQUENCE 4	STREAM 1 - TRTMT METHOD -  SEQUENCE 5	STREAM 1 - TRTMT METHOD -  SEQUENCE 6	STREAM 1 - TRTMT METHOD -  SEQUENCE 7	STREAM 1 - TRTMT METHOD -  SEQUENCE 8	STREAM 1 - RANGE INFLUENT CONCENT	STREAM 1 - TRTMT EFFICIENCY EST	STREAM 1 - BASED ON OPERATING DATA?	STREAM 2 - WASTE STREAM CODE	STREAM 2 - TRTMT METHOD -  SEQUENCE 1	STREAM 2 - TRTMT METHOD -  SEQUENCE 2	STREAM 2 - TRTMT METHOD -  SEQUENCE 3	STREAM 2  -TRTMT METHOD -  SEQUENCE 4	STREAM 2 - TRTMT METHOD -  SEQUENCE 5	STREAM 2 - TRTMT METHOD -  SEQUENCE 6	STREAM 2 - TRTMT METHOD -  SEQUENCE 7	STREAM 2 - TRTMT METHOD -  SEQUENCE 8	STREAM 2 - RANGE INFLUENT CONCENT	STREAM 2 - TRTMT EFFICIENCY EST	STREAM 2 - BASED ON OPERATING DATA?	STREAM 3 - WASTE STREAM CODE	STREAM 3 - TRTMT METHOD -  SEQUENCE 1	STREAM 3 - TRTMT METHOD -  SEQUENCE 2	STREAM 3 - TRTMT METHOD -  SEQUENCE 3	STREAM 3  -TRTMT METHOD -  SEQUENCE 4	STREAM 3 - TRTMT METHOD -  SEQUENCE 5	STREAM 3 - TRTMT METHOD -  SEQUENCE 6	STREAM 3 - TRTMT METHOD -  SEQUENCE 7	STREAM 3 - TRTMT METHOD -  SEQUENCE 8	STREAM 3 - RANGE INFLUENT CONCENT	STREAM 3 - TRTMT EFFICIENCY EST	STREAM 3 - BASED ON OPERATING DATA?	STREAM 4 - WASTE STREAM CODE	STREAM 4 - TRTMT METHOD -  SEQUENCE 1	STREAM 4 - TRTMT METHOD -  SEQUENCE 2	STREAM 4 - TRTMT METHOD -  SEQUENCE 3	STREAM 4  -TRTMT METHOD -  SEQUENCE 4	STREAM 4 - TRTMT METHOD -  SEQUENCE 5	STREAM 4 - TRTMT METHOD -  SEQUENCE 6	STREAM 4 - TRTMT METHOD -  SEQUENCE 7	STREAM 4 - TRTMT METHOD -  SEQUENCE 8	STREAM 4 - RANGE INFLUENT CONCENT	STREAM 4 - TRTMT EFFICIENCY EST	STREAM 4 - BASED ON OPERATING DATA?	STREAM 5 - WASTE STREAM CODE	STREAM 5 - TRTMT METHOD -  SEQUENCE 1	STREAM 5 - TRTMT METHOD -  SEQUENCE 2	STREAM 5 - TRTMT METHOD -  SEQUENCE 3	STREAM 5  -TRTMT METHOD -  SEQUENCE 4	STREAM 5 - TRTMT METHOD -  SEQUENCE 5	STREAM 5 - TRTMT METHOD -  SEQUENCE 6	STREAM 5 - TRTMT METHOD -  SEQUENCE 7	STREAM 5 - TRTMT METHOD -  SEQUENCE 8	STREAM 5 - RANGE INFLUENT CONCENT	STREAM 5 - TRTMT EFFICIENCY EST	STREAM 5 - BASED ON OPERATING DATA	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
2007	NO	96950MBLLSSAIPA	MOBIL OIL MARIANA ISLANDS INC (SAIPAN AVIATION TERMINAL)	AIRPORT RD DANDAN	SAIPAN	SAIPAN	MP	96950	YES	NO	NO	NO								424710						0	0	001294834								EXXONMOBIL CORP	001213214	1307206057554	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																																																																														NO	JESUS.MARIL@EXXONMOBIL.COM			NO	
2007	NO	96950MBLLSSAIPA	MOBIL OIL MARIANA ISLANDS INC (SAIPAN AVIATION TERMINAL)	AIRPORT RD DANDAN	SAIPAN	SAIPAN	MP	96950	YES	NO	NO	NO								424710						0	0	001294834								EXXONMOBIL CORP	001213214	1307206057566	000071432	BENZENE	TRI	Pounds																																																																														NO	JESUS.MARIL@EXXONMOBIL.COM			NO	
2007	NO	96950MBLLSSAIPA	MOBIL OIL MARIANA ISLANDS INC (SAIPAN AVIATION TERMINAL)	AIRPORT RD DANDAN	SAIPAN	SAIPAN	MP	96950	YES	NO	NO	NO								424710						0	0	001294834								EXXONMOBIL CORP	001213214	1307206057578	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																																																																														NO	JESUS.MARIL@EXXONMOBIL.COM			NO	
2007	NO	96950MBLLSSAIPA	MOBIL OIL MARIANA ISLANDS INC (SAIPAN AVIATION TERMINAL)	AIRPORT RD DANDAN	SAIPAN	SAIPAN	MP	96950	YES	NO	NO	NO								424710						0	0	001294834								EXXONMOBIL CORP	001213214	1307206057580	000100414	ETHYLBENZENE	TRI	Pounds																																																																														NO	JESUS.MARIL@EXXONMOBIL.COM			NO	
2007	NO	96950MBLLSSAIPA	MOBIL OIL MARIANA ISLANDS INC (SAIPAN AVIATION TERMINAL)	AIRPORT RD DANDAN	SAIPAN	SAIPAN	MP	96950	YES	NO	NO	NO								424710						0	0	001294834								EXXONMOBIL CORP	001213214	1307206057592	000110543	N-HEXANE	TRI	Pounds																																																																														NO	JESUS.MARIL@EXXONMOBIL.COM			NO	
2007	NO	96950MBLLSSAIPA	MOBIL OIL MARIANA ISLANDS INC (SAIPAN AVIATION TERMINAL)	AIRPORT RD DANDAN	SAIPAN	SAIPAN	MP	96950	YES	NO	NO	NO								424710						0	0	001294834								EXXONMOBIL CORP	001213214	1307206057604	000091203	NAPHTHALENE	TRI	Pounds																																																																														NO	JESUS.MARIL@EXXONMOBIL.COM			NO	
2007	NO	96950MBLLSSAIPA	MOBIL OIL MARIANA ISLANDS INC (SAIPAN AVIATION TERMINAL)	AIRPORT RD DANDAN	SAIPAN	SAIPAN	MP	96950	YES	NO	NO	NO								424710						0	0	001294834								EXXONMOBIL CORP	001213214	1307206057616	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		NA											NO																																																	NO	JESUS.MARIL@EXXONMOBIL.COM			NO	
2007	NO	96950MBLLSSAIPA	MOBIL OIL MARIANA ISLANDS INC (SAIPAN AVIATION TERMINAL)	AIRPORT RD DANDAN	SAIPAN	SAIPAN	MP	96950	YES	NO	NO	NO								424710						0	0	001294834								EXXONMOBIL CORP	001213214	1307206057630	000108883	TOLUENE	TRI	Pounds																																																																														NO	JESUS.MARIL@EXXONMOBIL.COM			NO	
2007	NO	96950MBLLSSAIPA	MOBIL OIL MARIANA ISLANDS INC (SAIPAN AVIATION TERMINAL)	AIRPORT RD DANDAN	SAIPAN	SAIPAN	MP	96950	YES	NO	NO	NO								424710						0	0	001294834								EXXONMOBIL CORP	001213214	1307206057642	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																																																																														NO	JESUS.MARIL@EXXONMOBIL.COM			NO	
2007	NO	96950HWNRCHAWAI	HAWAIIAN ROCK PRODUCTS SAIPAN	HAWAIIAN ROCK PRODUCTS PMB 139 BOX 10,000	SAIPAN	SAIPAN	MP	96950	YES	NO	NO	NO								327310						0	0	778901017								MCC DEVELOPMENT CORP	838030492	1307205902517	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		NA											NO																																																	NO	NA			NO	
2007	NO	96950HWNRCHAWAI	HAWAIIAN ROCK PRODUCTS SAIPAN	HAWAIIAN ROCK PRODUCTS PMB 139 BOX 10,000	SAIPAN	SAIPAN	MP	96950	YES	NO	NO	NO								327310						0	0	778901017								MCC DEVELOPMENT CORP	838030492	1307205902529	N420	LEAD COMPOUNDS	PBT	Pounds																		NA											NO																																																	NO	NA			YES	
2007	NO	96950HWNRCHAWAI	HAWAIIAN ROCK PRODUCTS SAIPAN	HAWAIIAN ROCK PRODUCTS PMB 139 BOX 10,000	SAIPAN	SAIPAN	MP	96950	YES	NO	NO	NO								327310						0	0	778901017								MCC DEVELOPMENT CORP	838030492	1307205902531	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		NA											NO																																																	NO	NA			NO	
2007	NO	96950MBLLCPORTO	MOBIL OIL MARIANAS ISLANDS INC (SAIPAN TERMINAL)	PUERTO RICO TANAPAG HARBOR	SAIPAN	SAIPAN	MP	96950	YES	NO	NO	NO								424710						0	0	001294834								EXXONMOBIL CORP	001213214	1307206048617	000071432	BENZENE	TRI	Pounds																		NA											NO																																																	NO	ANTHONY.WENCESLAO@EXXONMOBIL.COM			NO	
