REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
2012	NO	80204NTDST320WE	US DEPARTMENT OF THE TREASURY US MINT DENVER	320 W COLFAX AVE	DENVER	DENVER	CO	802042693	YES	NO	YES	NO								332116						39.740088	-104.992119									US DEPARTMENT OF THE TREASURY		1312210070138	007440020	NICKEL	TRI	Pounds																		171.17	355.19	355.19	355.19	0	0	0	0	0	0	0	0	0	0	0	0	677037	185637	185637	185637	0	0	0	0	0	0	0	0		1.23	NA	NA																															0	0	0	0	0	0	0	0	147	321	321	321	24.17	34.19	34.19	34.19	YES	TOM.JURKOWSKY@USMINT.TREAS.GOV			YES	 	
2012	NO	80204NTDST320WE	US DEPARTMENT OF THE TREASURY US MINT DENVER	320 W COLFAX AVE	DENVER	DENVER	CO	802042693	YES	NO	YES	NO								332116						39.740088	-104.992119									US DEPARTMENT OF THE TREASURY		1312210070102	007440508	COPPER	TRI	Pounds																		682.62	1372.12	1505	1505	0	0	0	0	0	0	0	0	0	0	0	0	5447860	2062565	1000000	1000000	0	0	0	0	0	0	0	0		1.33	NA	NA																															0	0	0	0	0	0	0	0	674	1360	1500	1500	8.62	12.12	5	5	YES	TOM.JURKOWSKY@USMINT.TREAS.GOV			YES	 	
2012	NO	80204NTDST320WE	US DEPARTMENT OF THE TREASURY US MINT DENVER	320 W COLFAX AVE	DENVER	DENVER	CO	802042693	YES	NO	YES	NO								332116						39.740088	-104.992119									US DEPARTMENT OF THE TREASURY		1312210070114	007439921	LEAD	TRI	Pounds																		.01	.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	73.52	1	1	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	0	0	0	0	0	.07	0	0	.01	0	0	0	YES	TOM.JURKOWSKY@USMINT.TREAS.GOV			YES	 	
2012	NO	80204NTDST320WE	US DEPARTMENT OF THE TREASURY US MINT DENVER	320 W COLFAX AVE	DENVER	DENVER	CO	802042693	YES	NO	YES	NO								332116						39.740088	-104.992119									US DEPARTMENT OF THE TREASURY		1312210070126	007439965	MANGANESE	TRI	Pounds																		224.52	552.48	552.48	552.48	0	0	0	0	0	0	0	0	0	0	0	0	147571	57344	57344	57344	0	0	0	0	0	0	0	0		1.23	NA	NA																															0	0	0	0	0	0	0	0	139	464	464	464	85.52	88.48	88.48	88.48	YES	TOM.JURKOWSKY@USMINT.TREAS.GOV			YES	 	
2012	NO	80525GLNTT4380S	AVAGO TECHNOLOGIES INC FORT COLLINS COLORADO	4380 ZIEGLER RD	FORT COLLINS	LARIMER	CO	80525	YES	NO	NO	NO								334413						40.526009	-105.015526	610719465								AVAGO TECHNOLOGIES		1312210567727	000107211	ETHYLENE GLYCOL	TRI	Pounds																		128	127	140	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	104	114	125	23092	23092	25400	28000		1.19	NA	NA																															0	0	0	0	128	127	140	154	0	0	0	0	0	0	0	0	NO	DAN.JOLLIFF@AVAGOTECH.COM			NO	 	
2012	NO	80525GLNTT4380S	AVAGO TECHNOLOGIES INC FORT COLLINS COLORADO	4380 ZIEGLER RD	FORT COLLINS	LARIMER	CO	80525	YES	NO	NO	NO								334413						40.526009	-105.015526	610719465								AVAGO TECHNOLOGIES		1312210567739	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		119	114	125	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16792	16060	17666	19432	0	0	0	0		1.19	NA	NA																															0	0	0	0	119	114	125	138	0	0	0	0	0	0	0	0	NO	DAN.JOLLIFF@AVAGOTECH.COM			NO	 	
2012	NO	80525GLNTT4380S	AVAGO TECHNOLOGIES INC FORT COLLINS COLORADO	4380 ZIEGLER RD	FORT COLLINS	LARIMER	CO	80525	YES	NO	NO	NO								334413						40.526009	-105.015526	610719465								AVAGO TECHNOLOGIES		1312210567741	000872504	N-METHYL-2-PYRROLIDONE	TRI	Pounds																		9461	17702	19472	21419	0	0	0	0	132466	217348	239082	262991	804146	1456826	1602509	1762759	0	78363	86200	94819	0	0	0	0	0	0	0	0		1.19	NA	NA																															0	0	0	0	9461	17702	19472	21419	0	0	0	0	0	0	0	0	NO	DAN.JOLLIFF@AVAGOTECH.COM			NO	 	
2012	NO	80216VNWTR4300H	UNIVAR USA INC DENVER	4300 HOLLY ST	DENVER	DENVER	CO	802164533	YES	NO	NO	NO								424690						39.776816	-104.922577	102971785								UNIVAR USA INC	102971785	1312210286338	000067561	METHANOL	TRI	Pounds																		603	768	850	950	0	0	0	0	1968.8	1140	1200	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			NA	NA																															0	0	0	0	603	768	850	950	0	0	0	0	0	0	0	0	NO	DAVID.HUTCHINSON@UNIVARUSA.COM			NO	 	
2012	NO	80216VNWTR4300H	UNIVAR USA INC DENVER	4300 HOLLY ST	DENVER	DENVER	CO	802164533	YES	NO	NO	NO								424690						39.776816	-104.922577	102971785								UNIVAR USA INC	102971785	1312210286314	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	DAVID.HUTCHINSON@UNIVARUSA.COM			NO	 	
2012	NO	80216VNWTR4300H	UNIVAR USA INC DENVER	4300 HOLLY ST	DENVER	DENVER	CO	802164533	YES	NO	NO	NO								424690						39.776816	-104.922577	102971785								UNIVAR USA INC	102971785	1312210286326	000107211	ETHYLENE GLYCOL	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	DAVID.HUTCHINSON@UNIVARUSA.COM			NO	 	
