TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
80525GLNTT4380S	1312210567727	000107211	ETHYLENE GLYCOL	TRI	2012	AVAGO TECHNOLOGIES INC FORT COLLINS COLORADO	4380 ZIEGLER RD	FORT COLLINS	LARIMER	CO	80525	YES	NO	NO	NO								334413						40.526009	-105.015526	610719465								AVAGO TECHNOLOGIES		|PRAI: The variable used to calculate production ratio is: Wafer outs.	NO	DAN.JOLLIFF@AVAGOTECH.COM			NO	 	
80525GLNTT4380S	1312210567739	007664393	HYDROGEN FLUORIDE	TRI	2012	AVAGO TECHNOLOGIES INC FORT COLLINS COLORADO	4380 ZIEGLER RD	FORT COLLINS	LARIMER	CO	80525	YES	NO	NO	NO								334413						40.526009	-105.015526	610719465								AVAGO TECHNOLOGIES		|PRAI: The variable used to calculate production ratio is: wafer outs.	NO	DAN.JOLLIFF@AVAGOTECH.COM			NO	 	
80525GLNTT4380S	1312210567741	000872504	N-METHYL-2-PYRROLIDONE	TRI	2012	AVAGO TECHNOLOGIES INC FORT COLLINS COLORADO	4380 ZIEGLER RD	FORT COLLINS	LARIMER	CO	80525	YES	NO	NO	NO								334413						40.526009	-105.015526	610719465								AVAGO TECHNOLOGIES		|PRAI: The variable used to calculate production ratio is: wafer outs.|TARL:Though production levels (wafers out) only increased 19% the type of product changed requiring the use of more solvents including NMP. The 87% increase in this calculation is correct.|TOTRL:Though production levels (wafers out) only increased 19% the type of product changed requiring the use of more solvents including NMP. The 87% increase in this calculation is correct.|TPRL:Though production levels (wafers out) only increased 19% the type of product changed requiring the use of more solvents including NMP. The 87% increase in this calculation is correct.	NO	DAN.JOLLIFF@AVAGOTECH.COM			NO	 	
80468CLMXM19302	1312210394704	N420	LEAD COMPOUNDS	PBT	2012	CLIMAX MOLYBDENUM CO HENDERSON MILL	19302 COUNTY RD 3	PARSHALL	GRAND	CO	80468	YES	NO	NO	NO								212299						39.862778	-106.076667	041517343								FREEPORT-MCMORAN COPPER & GOLD	187122973	|PRAI: The variable used to calculate production ratio is: Milled Tons.	NO	GABE_DOAK@FMI.COM			YES	 	
80468CLMXM19302	1312210394680	007440473	CHROMIUM	TRI	2012	CLIMAX MOLYBDENUM CO HENDERSON MILL	19302 COUNTY RD 3	PARSHALL	GRAND	CO	80468	YES	NO	NO	NO								212299						39.862778	-106.076667	041517343								FREEPORT-MCMORAN COPPER & GOLD	187122973	|PRAI: The variable used to calculate production ratio is: Milled Tons.	NO	GABE_DOAK@FMI.COM			YES	 	
80468CLMXM19302	1312210394742	007440020	NICKEL	TRI	2012	CLIMAX MOLYBDENUM CO HENDERSON MILL	19302 COUNTY RD 3	PARSHALL	GRAND	CO	80468	YES	NO	NO	NO								212299						39.862778	-106.076667	041517343								FREEPORT-MCMORAN COPPER & GOLD	187122973	|PRAI: The variable used to calculate production ratio is: Milled Tons.	NO	GABE_DOAK@FMI.COM			YES	 	
80907WSTRN4607F	1312210283077	007439921	LEAD	TRI	2012	WESTERN FORGE CORP	4607 FORGE RD	COLORADO SPRINGS	EL PASO	CO	80907	YES	NO	NO	NO								332212						38.89873	-104.84102	007092513								IDEAL INDUSTRIES INC	005509468	The overall increase in Steel Purchase was due to an increase in the purchase of Cold Rolled Steel used to manufaacture Screwdriver Blades. Cold Rolled Steel has a far lower Lead content than Hot Rolled Steel used to maufacture other hand tools.|PRAI:Ratio is calculated on Steel Purchased for the year	NO	ANDREW.MAYCOCK@WESTERNFORGE.COM			YES	 	
81212TLCRP550HW	1312210290084	N420	LEAD COMPOUNDS	PBT	2012	BLACK HILLS ENERGY - WN CLARK STAT ION	550 HWY 50 W	CANON CITY	FREMONT	CO	81212	YES	NO	NO	NO								221112						38.4347	-105.2507	007920333								BLACK HILLS CORP	007920333	The facility has been in economic shutdown status since December 2012, and is unlikely to operate in 2013. It will be formally retired effective December 31, 2013.	NO	KEVIN.HALL@BLACKHILLSCORP.COM			YES	 	
81212TLCRP550HW	1312210290096	N458	MERCURY COMPOUNDS	PBT	2012	BLACK HILLS ENERGY - WN CLARK STAT ION	550 HWY 50 W	CANON CITY	FREMONT	CO	81212	YES	NO	NO	NO								221112						38.4347	-105.2507	007920333								BLACK HILLS CORP	007920333	The facility has been on economic shutdown status since December 2012, and is not expected to operate during 2013. It will be formally retired December 31, 2013.	NO	KEVIN.HALL@BLACKHILLSCORP.COM			YES	 	
81212TLCRP550HW	1312210290060	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2012	BLACK HILLS ENERGY - WN CLARK STAT ION	550 HWY 50 W	CANON CITY	FREMONT	CO	81212	YES	NO	NO	NO								221112						38.4347	-105.2507	007920333								BLACK HILLS CORP	007920333	The facility has been in economic shutdown status since December 2012, and is unlikely to operate during 2013. It will be formally retired effective December 31, 2013.	NO	KEVIN.HALL@BLACKHILLSCORP.COM			NO	 	
